ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
49	"ENSG00000196642.19"	"RABL6"	chr9	+	136832261	136832370	136832264	136832370	136831720	136831861	49	8,0	34,18	3,1	3,10	102	99	0.560302992247	1.0	0.186,0.0	0.493,0.088	-0.197
50	"ENSG00000196642.19"	"RABL6"	chr9	+	136839221	136839486	136839313	136839486	136838908	136839121	50	94,88	0,0	26,28	0,1	191	99	1	1.0	1.0,1.0	1.0,0.936	0.032
52	"ENSG00000267748.4"	"ENSG00000267748"	chr19	+	38304564	38304686	38304623	38304686	38304374	38304490	52	4,4	40,17	1,2	6,4	158	99	0.91595293966	1.0	0.059,0.128	0.095,0.239	-0.073
54	"ENSG00000148396.19"	"SEC16A"	chr9	-	136446854	136447015	136446854	136446949	136447226	136447364	54	1,2	3,4	2,0	5,2	165	99	0.263329444006	0.9884697159345718	0.167,0.231	0.194,0.0	0.102
57	"ENSG00000111912.20"	"NCOA7"	chr6	+	125888938	125889981	125888971	125889981	125885158	125885343	57	1,3	0,0	6,0	0,2	132	99	0.0724738665291	0.44270490315163374	1.0,1.0	1.0,0.0	0.5
58	"ENSG00000165684.6"	"SNAPC4"	chr9	-	136392521	136392594	136392521	136392590	136392672	136392777	58	6,8	0,3	4,1	0,0	103	99	0.127384321032	0.6358786925901474	1.0,0.719	1.0,1.0	-0.141
60	"ENSG00000115380.20"	"EFEMP1"	chr2	-	55917664	55918084	55917664	55918051	55918218	55918267	60	2,1	110,83	1,2	24,27	132	99	0.473591779408	1.0	0.013,0.009	0.03,0.053	-0.03
61	"ENSG00000115380.20"	"EFEMP1"	chr2	-	55922359	55922691	55922359	55922447	55922898	55922939	61	9,4	32,18	1,0	2,4	198	99	0.014259964161	0.15829933674550858	0.123,0.1	0.2,0.0	0.011
66	"ENSG00000134644.16"	"PUM1"	chr1	-	30965981	30966278	30965981	30966197	30967166	30967310	66	21,18	5,5	32,15	3,2	180	99	0.0900320995466	0.5123426678198517	0.698,0.664	0.854,0.805	-0.148
67	"ENSG00000134644.16"	"PUM1"	chr1	-	30980061	30980166	30980061	30980163	30981311	30981405	67	15,7	10,9	13,5	7,8	102	99	0.984396524083	1.0	0.593,0.43	0.643,0.378	0.001
68	"ENSG00000134644.16"	"PUM1"	chr1	-	30980061	30980178	30980061	30980163	30981311	30981405	68	3,2	10,9	4,2	7,8	114	99	0.60172889513	1.0	0.207,0.162	0.332,0.178	-0.071
69	"ENSG00000134644.16"	"PUM1"	chr1	-	30980061	30980178	30980061	30980166	30981311	30981405	69	1,1	13,6	4,2	13,5	111	99	0.0538094525457	0.362620224779764	0.064,0.129	0.215,0.263	-0.142
74	"ENSG00000148248.14"	"SURF4"	chr9	-	133367258	133367543	133367258	133367445	133375921	133376166	74	0,2	100,120	1,0	47,39	197	99	1	1.0	0.0,0.008	0.011,0.0	-0.001
77	"ENSG00000165699.15"	"TSC1"	chr9	-	132909806	132910692	132909806	132910689	132911001	132911113	77	9,10	0,3	3,5	0,3	102	99	0.540380476073	1.0	1.0,0.764	1.0,0.618	0.073
81	"ENSG00000165699.15"	"TSC1"	chr9	-	132925586	132927304	132925586	132925739	132928766	132928952	81	11,12	0,1	20,12	0,0	198	99	1	1.0	1.0,0.857	1.0,1.0	-0.072
83	"ENSG00000136144.12"	"RCBTB1"	chr13	-	49567153	49567323	49567153	49567320	49580504	49580584	83	0,0	3,3	0,1	2,4	102	99	1	1.0	0.0,0.0	0.0,0.195	-0.098
97	"ENSG00000171097.14"	"KYAT1"	chr9	-	128835996	128836105	128835996	128836073	128836801	128836922	97	2,0	8,6	2,0	9,2	131	99	0.764278103052	1.0	0.159,0.0	0.144,0.0	0.008
98	"ENSG00000171097.14"	"KYAT1"	chr9	-	128845352	128845517	128845352	128845411	128846679	128846859	98	2,3	0,3	4,0	1,1	198	99	0.321340874976	1.0	1.0,0.333	0.667,0.0	0.333
99	"ENSG00000125743.11"	"SNRPD2"	chr19	-	45688386	45688566	45688386	45688466	45691886	45691917	99	586,488	0,2	410,221	0,1	198	99	1	1.0	1.0,0.992	1.0,0.991	0.0
101	"ENSG00000148337.22"	"CIZ1"	chr9	-	128180720	128180814	128180720	128180799	128185546	128185776	101	7,8	0,1	1,8	0,0	114	99	1	1.0	1.0,0.874	1.0,1.0	-0.063
102	"ENSG00000148334.16"	"PTGES2"	chr9	-	128122361	128122646	128122361	128122479	128122933	128123134	102	5,7	59,37	3,2	18,4	198	99	0.691255301841	1.0	0.041,0.086	0.077,0.2	-0.075
103	"ENSG00000148334.16"	"PTGES2"	chr9	-	128123701	128123851	128123701	128123847	128124491	128124550	103	61,54	2,0	16,13	0,0	103	99	1	1.0	0.967,1.0	1.0,1.0	-0.016
105	"ENSG00000106992.19"	"AK1"	chr9	-	127868320	127868512	127868320	127868475	127871822	127871939	105	72,45	0,0	46,13	1,0	136	99	1	1.0	1.0,1.0	0.971,1.0	0.014
106	"ENSG00000106992.19"	"AK1"	chr9	-	127873025	127873180	127873025	127873061	127874610	127874649	106	1,0	37,21	0,0	27,16	198	99	1	1.0	0.013,0.0	0.0,0.0	0.006
107	"ENSG00000172725.14"	"CORO1B"	chr11	-	67440334	67440484	67440334	67440439	67441124	67441244	107	3,7	90,87	2,6	21,20	144	99	0.0520624136406	0.354955880859554	0.022,0.052	0.061,0.171	-0.079
110	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127460876	127461257	127461172	127461257	127459002	127459071	110	5,0	16,22	1,2	3,4	198	99	0.427616376876	1.0	0.135,0.0	0.143,0.2	-0.104
111	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127460900	127461257	127461172	127461257	127459002	127459071	111	5,0	16,22	0,2	3,4	198	99	0.499477672699	1.0	0.135,0.0	0.0,0.2	-0.033
112	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127478933	127478963	127478938	127478963	127473800	127473931	112	6,8	2,2	2,2	0,0	104	99	0.00467546117839	0.07887299727023131	0.741,0.792	1.0,1.0	-0.234
113	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127487494	127487763	127487536	127487763	127485735	127485835	113	3,1	0,0	0,0	1,0	141	99	1	1.0	1.0,1.0	0.0,NA	1.0
114	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127487494	127487763	127487675	127487763	127485735	127485835	114	0,0	19,13	1,1	8,6	198	99	0.343686943911	1.0	0.0,0.0	0.059,0.077	-0.068
115	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127487536	127487763	127487675	127487763	127485735	127485835	115	0,0	19,13	2,1	8,6	198	99	0.144227589103	0.6862467673262028	0.0,0.0	0.111,0.077	-0.094
116	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127487536	127487763	127487675	127487763	127485735	127485840	116	0,0	0,2	1,1	0,0	198	99	1	1.0	NA,0.0	1.0,1.0	-1.0
118	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127489363	127489518	127489443	127489518	127487675	127487763	118	0,1	19,14	0,1	8,2	179	99	1	1.0	0.0,0.038	0.0,0.217	-0.089
119	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127489379	127489518	127489443	127489518	127487675	127487763	119	0,1	19,14	0,1	8,2	163	99	1	1.0	0.0,0.042	0.0,0.233	-0.096
124	"ENSG00000173611.18"	"SCAI"	chr9	-	124971670	124971844	124971670	124971762	124976113	124976186	124	3,2	1,0	5,4	0,0	181	99	1	1.0	0.621,1.0	1.0,1.0	-0.19
126	"ENSG00000117335.21"	"CD46"	chr1	+	207767012	207767823	207767778	207767823	207759638	207759724	126	14,8	0,0	3,9	1,0	198	99	1	1.0	1.0,1.0	0.6,1.0	0.2
127	"ENSG00000117335.21"	"CD46"	chr1	+	207785618	207785682	207785655	207785682	207785070	207785106	127	302,244	2,0	302,189	3,6	136	99	0.125784488583	0.6306191243151313	0.991,1.0	0.987,0.958	0.023
131	"ENSG00000134905.17"	"CARS2"	chr13	-	110642314	110644182	110642314	110642521	110644384	110644483	131	4,9	20,11	4,2	8,4	198	99	0.626985597484	1.0	0.091,0.29	0.2,0.2	-0.01
132	"ENSG00000134905.17"	"CARS2"	chr13	-	110644384	110644606	110644384	110644483	110645966	110646090	132	0,2	9,9	0,0	8,4	198	99	0.570494116153	1.0	0.0,0.1	0.0,0.0	0.05
133	"ENSG00000138835.24"	"RGS3"	chr9	+	113482952	113483117	113483058	113483117	113479490	113479541	133	2,0	13,9	0,0	2,2	198	99	0.355266467313	1.0	0.071,0.0	0.0,0.0	0.035
142	"ENSG00000147535.17"	"PLPP5"	chr8	-	38268370	38268461	38268370	38268407	38268881	38268990	142	53,39	0,2	15,5	0,0	153	99	0.48102698924	1.0	1.0,0.927	1.0,1.0	-0.036
150	"ENSG00000174177.13"	"CTU2"	chr16	+	88712060	88712383	88712273	88712383	88711634	88711695	150	1,0	14,12	0,4	12,6	198	99	0.0589007806181	0.38448229400793027	0.034,0.0	0.0,0.25	-0.108
152	"ENSG00000136891.14"	"TEX10"	chr9	-	100349183	100349372	100349183	100349369	100352771	100352942	152	4,3	0,1	4,3	0,0	102	99	1	1.0	1.0,0.744	1.0,1.0	-0.128
153	"ENSG00000168291.13"	"PDHB"	chr3	-	58429707	58429941	58429707	58429799	58430127	58430238	153	4,3	116,92	2,1	43,18	198	99	0.646860406609	1.0	0.017,0.016	0.023,0.027	-0.009
157	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036322	82036190	82036308	82036383	82036448	157	1,4	155,114	0,0	58,41	113	99	0.615788994443	1.0	0.006,0.03	0.0,0.0	0.018
158	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036448	82036190	82036308	82036543	82036643	158	119,73	1,0	42,17	1,2	198	99	0.296797387068	1.0	0.983,1.0	0.955,0.81	0.109
159	"ENSG00000105875.15"	"WDR91"	chr7	-	135186971	135188545	135186971	135187169	135189343	135189452	159	3,3	1,0	5,5	0,0	198	99	1	1.0	0.6,1.0	1.0,1.0	-0.2
160	"ENSG00000105875.15"	"WDR91"	chr7	-	135193230	135193399	135193230	135193346	135193577	135193672	160	5,1	0,1	4,5	1,1	152	99	0.0620882010156	0.3996869410777991	1.0,0.394	0.723,0.765	-0.047
161	"ENSG00000105875.15"	"WDR91"	chr7	-	135194933	135195084	135194933	135195002	135196143	135196337	161	4,4	0,1	5,5	0,0	181	99	1	1.0	1.0,0.686	1.0,1.0	-0.157
164	"ENSG00000138698.15"	"RAP1GDS1"	chr4	+	98293404	98293515	98293407	98293515	98261485	98261569	164	6,3	4,4	1,4	6,1	102	99	0.701357103497	1.0	0.593,0.421	0.139,0.795	0.04
165	"ENSG00000138698.15"	"RAP1GDS1"	chr4	+	98421254	98421394	98421257	98421394	98420018	98420144	165	10,4	3,0	9,8	0,0	102	99	0.135504196607	0.6601962455692648	0.764,1.0	1.0,1.0	-0.118
167	"ENSG00000165238.17"	"WNK2"	chr9	+	93234775	93234965	93234807	93234965	93230887	93231108	167	0,2	0,1	0,0	1,4	131	99	1	1.0	NA,0.602	0.0,0.0	0.602
173	"ENSG00000187742.15"	"SECISBP2"	chr9	+	89325426	89325676	89325547	89325676	89319651	89319797	173	19,24	3,5	18,31	1,0	198	99	0.000266786641492	0.01142413432197136	0.76,0.706	0.9,1.0	-0.217
174	"ENSG00000187742.15"	"SECISBP2"	chr9	+	89334521	89334730	89334635	89334730	89332907	89332986	174	9,6	8,6	6,6	2,3	198	99	0.190668269249	0.8178614805575195	0.36,0.333	0.6,0.5	-0.204
175	"ENSG00000187742.15"	"SECISBP2"	chr9	+	89357284	89357565	89357410	89357565	89350631	89350852	175	1,1	14,10	0,4	16,9	198	99	0.726256939573	1.0	0.034,0.048	0.0,0.182	-0.05
185	"ENSG00000157693.15"	"TMEM268"	chr9	+	114624135	114624459	114624349	114624459	114617117	114617301	185	17,13	7,13	1,6	2,0	198	99	0.31749704781	1.0	0.548,0.333	0.2,1.0	-0.159
188	"ENSG00000106723.17"	"SPIN1"	chr9	+	88418777	88418951	88418849	88418951	88415606	88415699	188	3,1	0,1	0,6	0,0	171	99	1	1.0	1.0,0.367	NA,1.0	-0.317
190	"ENSG00000116353.16"	"MECR"	chr1	-	29216587	29216812	29216587	29216685	29220837	29220921	190	3,1	0,0	2,5	1,5	198	99	3.32419109239e-07	0.000101340339873718	1.0,1.0	0.5,0.333	0.584
197	"ENSG00000274349.5"	"ZNF658"	chr9	+	66908237	66908364	66908255	66908364	66903517	66903576	197	11,4	0,0	10,8	1,0	117	99	1	1.0	1.0,1.0	0.894,1.0	0.053
208	"ENSG00000130714.19"	"POMT1"	chr9	+	131518697	131518957	131518836	131518957	131518444	131518537	208	4,3	47,33	0,3	4,6	198	99	0.863266671392	1.0	0.041,0.043	0.0,0.2	-0.058
209	"ENSG00000130714.19"	"POMT1"	chr9	+	131519083	131519486	131519388	131519486	131518836	131518957	209	1,2	39,25	0,0	6,1	198	99	0.457395079039	1.0	0.013,0.038	0.0,0.0	0.025
215	"ENSG00000130714.19"	"POMT1"	chr9	+	131523317	131523799	131523346	131523799	131522931	131523170	215	7,7	1,0	2,2	0,0	128	99	1	1.0	0.844,1.0	1.0,1.0	-0.078
216	"ENSG00000130714.19"	"POMT1"	chr9	+	131523317	131523799	131523352	131523799	131522931	131523170	216	7,7	0,2	2,2	0,0	134	99	0.703919659785	1.0	1.0,0.721	1.0,1.0	-0.139
226	"ENSG00000163939.19"	"PBRM1"	chr3	-	52587352	52587510	52587352	52587435	52589069	52589255	226	14,22	0,0	8,17	0,1	174	99	1	1.0	1.0,1.0	1.0,0.906	0.047
227	"ENSG00000163939.19"	"PBRM1"	chr3	-	52589069	52589255	52589069	52589252	52603520	52603732	227	4,18	0,0	4,8	3,0	102	99	0.0934862826929	0.5225916858220571	1.0,1.0	0.564,1.0	0.218
228	"ENSG00000163939.19"	"PBRM1"	chr3	-	52679573	52679726	52679573	52679723	52682091	52682233	228	1,2	0,2	1,0	2,1	102	99	0.00227019360371	0.04907121206058119	1.0,0.493	0.327,0.0	0.583
229	"ENSG00000111011.18"	"RSRC2"	chr12	-	122508217	122508450	122508217	122508447	122511108	122511188	229	16,6	10,8	7,3	6,1	102	99	0.665036708132	1.0	0.608,0.421	0.531,0.744	-0.123
230	"ENSG00000111011.18"	"RSRC2"	chr12	-	122518838	122519051	122518838	122519029	122520503	122520581	230	6,5	0,1	2,2	0,0	121	99	1	1.0	1.0,0.804	1.0,1.0	-0.098
236	"ENSG00000006025.13"	"OSBPL7"	chr17	-	47814520	47814707	47814520	47814614	47815214	47815352	236	0,0	1,1	0,1	0,2	192	99	1	1.0	0.0,0.0	NA,0.205	-0.205
240	"ENSG00000180071.21"	"ANKRD18A"	chr9	-	38601130	38601204	38601130	38601201	38603158	38603212	240	1,0	0,0	0,0	1,2	102	99	1	1.0	1.0,NA	0.0,0.0	1.0
243	"ENSG00000159363.19"	"ATP13A2"	chr1	-	17000399	17000534	17000399	17000507	17002033	17002103	243	10,5	0,1	4,5	0,0	126	99	1	1.0	1.0,0.797	1.0,1.0	-0.101
244	"ENSG00000159363.19"	"ATP13A2"	chr1	-	17004331	17004411	17004331	17004408	17004691	17004821	244	7,2	1,1	5,3	1,0	102	99	0.639964984449	1.0	0.872,0.66	0.829,1.0	-0.148
245	"ENSG00000159363.19"	"ATP13A2"	chr1	-	17004331	17004411	17004331	17004408	17004706	17004821	245	9,5	0,1	2,2	0,0	102	99	1	1.0	1.0,0.829	1.0,1.0	-0.086
264	"ENSG00000137133.11"	"HINT2"	chr9	-	35813265	35813367	35813265	35813338	35813444	35813549	264	4,0	39,39	0,1	24,15	128	99	0.262867243707	0.9876033416738346	0.073,0.0	0.0,0.049	0.012
268	"ENSG00000116922.15"	"C1orf109"	chr1	-	37683318	37683441	37683318	37683437	37686272	37686452	268	1,0	7,5	1,0	1,1	103	99	1	1.0	0.121,0.0	0.49,0.0	-0.184
273	"ENSG00000258728.2"	"ENSG00000258728"	chr9	+	34655555	34655665	34655604	34655665	34655217	34655317	273	0,0	1,4	0,1	6,2	148	99	1	1.0	0.0,0.0	0.0,0.251	-0.126
274	"ENSG00000137073.24"	"UBAP2"	chr9	-	33933489	33933646	33933489	33933628	33935838	33935878	274	0,0	2,4	2,0	4,2	117	99	0.693183401172	1.0	0.0,0.0	0.297,0.0	-0.148
276	"ENSG00000137073.24"	"UBAP2"	chr9	-	33996222	33997036	33996222	33996333	33998786	33998864	276	1,0	14,15	0,6	8,6	198	99	0.00552502482089	0.08593324145887521	0.034,0.0	0.0,0.333	-0.15
278	"ENSG00000120159.13"	"CAAP1"	chr9	-	26884809	26884902	26884809	26884885	26886103	26886188	278	2,0	4,1	0,0	1,5	116	99	0.730447157808	1.0	0.299,0.0	0.0,0.0	0.149
279	"ENSG00000187239.19"	"FNBP1"	chr9	-	129899964	129900104	129899964	129900101	129900425	129900547	279	2,3	12,18	1,5	7,5	102	99	0.267107195941	0.9956449888875005	0.139,0.139	0.122,0.493	-0.168
280	"ENSG00000187239.19"	"FNBP1"	chr9	-	129923843	129923996	129923843	129923939	129924959	129925157	280	7,12	1,2	2,2	0,0	156	99	0.0303265763582	0.254290428088011	0.816,0.792	1.0,1.0	-0.196
281	"ENSG00000187239.19"	"FNBP1"	chr9	-	129923843	129924026	129923843	129923939	129924959	129925157	281	8,12	1,2	4,3	0,0	186	99	0.0211656376565	0.20437769574195022	0.81,0.762	1.0,1.0	-0.214
282	"ENSG00000187239.19"	"FNBP1"	chr9	-	129923843	129924026	129923843	129923996	129924959	129925157	282	2,3	1,3	2,1	0,0	129	99	0.000249311337276	0.0110839665363955	0.606,0.434	1.0,1.0	-0.48
283	"ENSG00000138834.15"	"MAPK8IP3"	chr16	+	1743331	1743476	1743334	1743476	1729486	1729578	283	3,1	3,0	2,3	5,5	102	99	0.171544670777	0.7633369886571867	0.493,1.0	0.28,0.368	0.422
286	"ENSG00000115053.17"	"NCL"	chr2	-	231458265	231458389	231458265	231458344	231459000	231459125	286	104,139	0,1	42,54	0,0	144	99	1	1.0	1.0,0.99	1.0,1.0	-0.005
287	"ENSG00000115053.17"	"NCL"	chr2	-	231458265	231458620	231458265	231458344	231459000	231459125	287	28,31	0,1	6,12	0,0	198	99	1	1.0	1.0,0.939	1.0,1.0	-0.03
288	"ENSG00000115053.17"	"NCL"	chr2	-	231458265	231458620	231458265	231458389	231459000	231459125	288	2,6	78,110	1,1	36,43	198	99	0.286210137492	1.0	0.013,0.027	0.014,0.011	0.007
290	"ENSG00000188352.13"	"FOCAD"	chr9	+	20976321	20976548	20976419	20976548	20957501	20957617	290	1,0	0,2	0,1	0,0	197	99	1	1.0	1.0,0.0	NA,1.0	-0.5
291	"ENSG00000183853.18"	"KIRREL1"	chr1	+	158089453	158089628	158089501	158089628	158088326	158088454	291	1,1	4,0	0,0	2,0	147	99	1	1.0	0.144,1.0	0.0,NA	0.572
293	"ENSG00000155256.18"	"ZFYVE27"	chr10	+	97751375	97751462	97751390	97751462	97750330	97750470	293	4,6	9,7	6,3	13,2	114	99	0.920184894663	1.0	0.278,0.427	0.286,0.566	-0.073
294	"ENSG00000077232.19"	"DNAJC10"	chr2	+	182717940	182718290	182718156	182718290	182717015	182717072	294	19,23	2,0	15,21	0,0	198	99	0.94327776286	1.0	0.826,1.0	1.0,1.0	-0.087
295	"ENSG00000077232.19"	"DNAJC10"	chr2	+	182732482	182732542	182732498	182732542	182731029	182731107	295	0,0	47,26	0,1	40,17	115	99	1	1.0	0.0,0.0	0.0,0.048	-0.024
296	"ENSG00000077232.19"	"DNAJC10"	chr2	+	182739544	182740388	182740298	182740388	182732498	182732542	296	0,1	3,2	1,1	3,2	198	99	0.0958161169009	0.5290426258148548	0.0,0.2	0.143,0.2	-0.071
297	"ENSG00000077232.19"	"DNAJC10"	chr2	+	182739544	182740388	182740298	182740388	182736248	182736386	297	0,2	4,3	1,3	4,13	198	99	0.314722429732	1.0	0.0,0.25	0.111,0.103	0.018
300	"ENSG00000050405.14"	"LIMA1"	chr12	-	50192451	50192564	50192451	50192561	50195829	50195887	300	2,1	19,14	0,4	10,10	102	99	0.866671893503	1.0	0.093,0.065	0.0,0.28	-0.061
309	"ENSG00000163818.20"	"LZTFL1"	chr3	-	45827355	45827487	45827355	45827459	45828438	45828615	309	0,1	8,11	0,0	5,3	127	99	1	1.0	0.0,0.066	0.0,0.0	0.033
313	"ENSG00000196150.14"	"ZNF250"	chr8	-	144889932	144890074	144889932	144890059	144890307	144890403	313	6,5	4,3	1,4	10,5	114	99	0.0187927796915	0.18872372640781646	0.566,0.591	0.08,0.41	0.334
314	"ENSG00000167220.12"	"HDHD2"	chr18	-	47134495	47134704	47134495	47134677	47136301	47136449	314	3,8	1,0	3,1	0,0	126	99	1	1.0	0.702,1.0	1.0,1.0	-0.149
315	"ENSG00000167220.12"	"HDHD2"	chr18	-	47134495	47134704	47134495	47134677	47136338	47136449	315	9,9	0,0	3,3	0,2	126	99	0.492212035871	1.0	1.0,1.0	1.0,0.541	0.23
318	"ENSG00000185803.12"	"SLC52A2"	chr8	+	144359622	144360493	144360171	144360493	144359187	144359423	318	28,15	0,0	19,5	0,2	198	99	0.556158336803	1.0	1.0,1.0	1.0,0.556	0.222
321	"ENSG00000185803.12"	"SLC52A2"	chr8	+	144360589	144360713	144360600	144360713	144359622	144360493	321	20,27	0,1	26,26	2,0	110	99	0.726694098016	1.0	1.0,0.96	0.921,1.0	0.019
324	"ENSG00000160408.16"	"ST6GALNAC6"	chr9	-	127894511	127894691	127894511	127894629	127896241	127896332	324	25,15	0,0	13,7	4,2	161	99	4.20347135446e-05	0.003040748430650047	1.0,1.0	0.666,0.683	0.325
328	"ENSG00000181135.16"	"ZNF707"	chr8	+	143688661	143689301	143689203	143689301	143687993	143688067	328	0,0	1,0	4,3	0,0	198	99	1	1.0	0.0,NA	1.0,1.0	-1.0
331	"ENSG00000158106.14"	"RHPN1"	chr8	+	143379828	143380175	143380061	143380175	143379314	143379508	331	16,22	3,0	40,9	0,0	198	99	0.150102323627	0.7032236193633765	0.727,1.0	1.0,1.0	-0.137
333	"ENSG00000148399.13"	"DPH7"	chr9	-	137574751	137574846	137574751	137574843	137576079	137576167	333	2,0	10,9	0,0	4,5	102	99	0.779155584441	1.0	0.163,0.0	0.0,0.0	0.082
334	"ENSG00000171045.16"	"TSNARE1"	chr8	-	142300485	142300647	142300485	142300644	142314383	142314440	334	3,0	0,6	0,1	0,5	102	99	1	1.0	1.0,0.0	NA,0.163	0.337
344	"ENSG00000189362.12"	"NEMP2"	chr2	-	190518951	190519183	190518951	190519022	190525262	190525378	344	3,2	0,1	1,0	0,0	198	99	1	1.0	1.0,0.5	1.0,NA	-0.25
355	"ENSG00000156831.8"	"NSMCE2"	chr8	+	125102013	125102146	125102050	125102146	125091843	125091958	355	8,9	14,14	9,10	12,2	136	99	0.11335408593	0.5864184712112	0.294,0.319	0.353,0.784	-0.262
361	"ENSG00000160957.15"	"RECQL4"	chr8	-	144514935	144515072	144514935	144515042	144515149	144515242	361	35,20	0,2	2,0	0,0	129	99	1	1.0	1.0,0.885	1.0,NA	-0.057
362	"ENSG00000160957.15"	"RECQL4"	chr8	-	144515987	144516764	144515987	144516413	144517049	144517190	362	101,55	1,0	0,1	0,0	198	99	1	1.0	0.981,1.0	NA,1.0	-0.01
365	"ENSG00000064313.13"	"TAF2"	chr8	-	119744287	119746366	119744287	119744393	119746704	119746934	365	0,0	9,13	0,4	5,2	198	99	0.0296967340375	0.25248139615946213	0.0,0.0	0.0,0.5	-0.25
377	"ENSG00000104408.11"	"EIF3E"	chr8	-	108202982	108203144	108202982	108203117	108203400	108203503	377	1,2	151,157	0,1	81,59	126	99	1	1.0	0.005,0.01	0.0,0.013	0.001
