ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
61	"ENSG00000171365.11"	"CLCN5"	chrX	+	49688015	49688350	49688015	49688091	49689780	49689924	61	0,1	5,2	4,1	5,10	198	99	0.0283596428451	0.22407352787877494	0.0,0.2	0.286,0.048	-0.067
63	"ENSG00000068308.9"	"OTUD5"	chrX	-	48791968	48792140	48791983	48792140	48791736	48791885	63	1,0	16,16	1,0	6,16	114	99	1	1.0	0.051,0.0	0.126,0.0	-0.038
67	"ENSG00000102317.13"	"RBM3"	chrX	+	48433948	48434471	48433948	48434055	48434701	48434807	67	2,4	210,192	0,0	13,12	198	99	1	1.0	0.005,0.01	0.0,0.0	0.007
68	"ENSG00000124486.8"	"USP9X"	chrX	+	41088819	41089080	41088819	41089032	41089753	41089849	68	2,3	25,33	2,2	54,41	147	99	0.332660749399	1.0	0.051,0.058	0.024,0.032	0.026
71	"ENSG00000165195.9"	"PIGA"	chrX	-	15349337	15350114	15349711	15350114	15344035	15344168	71	3,4	0,4	6,5	2,0	198	99	0.193460622836	0.7913605792385984	1.0,0.333	0.6,1.0	-0.134
72	"ENSG00000165195.9"	"PIGA"	chrX	-	15349337	15350114	15349995	15350114	15344035	15344168	72	7,10	3,0	4,5	1,0	198	99	0.0883560374344	0.47938340936993	0.538,1.0	0.667,1.0	-0.065
73	"ENSG00000165195.9"	"PIGA"	chrX	-	15349711	15350114	15349995	15350114	15344035	15344168	73	7,11	3,0	6,2	1,0	198	99	0.0854836596185	0.46869404930670977	0.538,1.0	0.75,1.0	-0.106
74	"ENSG00000046647.9"	"GEMIN8"	chrX	-	14044170	14044340	14044258	14044340	14039582	14039630	74	3,6	9,4	2,3	5,0	187	99	0.371723476619	1.0	0.15,0.443	0.175,1.0	-0.291
75	"ENSG00000101911.8"	"PRPS2"	chrX	+	12817325	12817518	12817325	12817509	12827352	12827451	75	3,1	20,10	2,1	10,9	108	99	0.830448274988	1.0	0.121,0.084	0.155,0.092	-0.021
81	"ENSG00000196576.10"	"PLXNB2"	chr22	-	50733147	50733207	50733154	50733207	50727945	50729026	81	11,16	5,7	6,7	4,8	106	99	0.168820244395	0.7276600246740702	0.673,0.681	0.583,0.45	0.161
87	"ENSG00000100271.12"	"TTLL1"	chr22	-	43465609	43465850	43465641	43465850	43464415	43464596	87	0,0	5,1	1,0	2,6	131	99	1	1.0	0.0,0.0	0.274,0.0	-0.137
90	"ENSG00000100410.3"	"PHF5A"	chr22	-	41864023	41864151	41864127	41864151	41863451	41863618	90	0,2	47,46	3,2	13,8	198	99	0.0125020081481	0.12848330191666568	0.0,0.021	0.103,0.111	-0.097
91	"ENSG00000100242.11"	"SUN2"	chr22	-	39136893	39137055	39137011	39137055	39136271	39136437	91	1,9	31,33	0,0	9,14	198	99	0.00244686871115	0.04272767379638403	0.016,0.12	0.0,0.0	0.068
93	"ENSG00000100139.9"	"MICALL1"	chr22	+	38323417	38323833	38323417	38323827	38327805	38327940	93	3,10	1,1	1,1	0,0	105	99	0.58023054661	1.0	0.739,0.904	1.0,1.0	-0.178
94	"ENSG00000100129.13"	"EIF3L"	chr22	+	38247286	38247568	38247286	38247497	38251571	38251651	94	0,3	77,61	1,0	37,23	170	99	1	1.0	0.0,0.028	0.015,0.0	0.007
95	"ENSG00000100083.14"	"GGA1"	chr22	+	38012928	38013055	38012928	38013004	38014454	38014553	95	3,2	5,3	5,2	6,1	150	99	0.591787112314	1.0	0.284,0.306	0.355,0.569	-0.167
99	"ENSG00000198089.10"	"SFI1"	chr22	+	32000854	32002416	32000854	32000931	32003922	32004019	99	7,3	0,0	6,2	0,1	198	99	1	1.0	1.0,1.0	1.0,0.5	0.25
101	"ENSG00000138942.11"	"RNF185"	chr22	+	31592921	31593143	31592921	31592976	31597483	31597601	101	4,2	9,5	4,1	4,9	198	99	0.769234489983	1.0	0.182,0.167	0.333,0.053	-0.019
102	"ENSG00000185133.9"	"INPP5J"	chr22	+	31520830	31521996	31520830	31520892	31522361	31522475	102	2,5	0,1	1,3	0,0	198	99	1	1.0	1.0,0.714	1.0,1.0	-0.143
104	"ENSG00000133422.8"	"MORC2"	chr22	-	31324005	31324194	31324014	31324194	31322597	31322858	104	1,4	1,0	1,4	0,0	108	99	1	1.0	0.478,1.0	1.0,1.0	-0.261
106	"ENSG00000100029.13"	"PES1"	chr22	-	30980351	30980441	30980402	30980441	30977514	30977631	106	45,38	0,0	32,22	4,0	150	99	0.0633340998356	0.3864471736431497	1.0,1.0	0.841,1.0	0.08
109	"ENSG00000100296.9"	"THOC5"	chr22	-	29924262	29924455	29924414	29924455	29924066	29924166	109	3,1	12,14	1,3	6,6	198	99	0.500671399069	1.0	0.111,0.034	0.077,0.2	-0.066
111	"ENSG00000100296.9"	"THOC5"	chr22	-	29939403	29939531	29939417	29939531	29938847	29938945	111	0,0	9,7	0,1	4,6	113	99	1	1.0	0.0,0.0	0.0,0.127	-0.064
113	"ENSG00000100209.5"	"HSCB"	chr22	+	29140602	29140697	29140602	29140692	29141851	29141996	113	2,3	10,3	2,2	4,2	104	99	0.691642916874	1.0	0.16,0.488	0.322,0.488	-0.081
114	"ENSG00000100209.5"	"HSCB"	chr22	+	29140602	29140697	29140602	29140692	29147228	29147276	114	1,0	1,0	0,0	1,0	104	99	1	1.0	0.488,NA	0.0,NA	0.488
127	"ENSG00000197381.11"	"ADARB1"	chr21	+	46641932	46643492	46641932	46642022	46645461	46646475	127	2,3	0,0	11,5	1,1	198	99	0.412715368848	1.0	1.0,1.0	0.846,0.714	0.22
131	"ENSG00000184900.11"	"SUMO3"	chr21	-	46233776	46234019	46233890	46234019	46228961	46229033	131	0,2	131,111	0,1	13,12	198	99	1	1.0	0.0,0.009	0.0,0.04	-0.015
133	"ENSG00000160221.12"	"C21orf33"	chr21	+	45557058	45557259	45557058	45557178	45560131	45560224	133	10,19	114,80	3,1	33,16	180	99	0.0725045196989	0.4173528862446376	0.046,0.116	0.048,0.033	0.041
134	"ENSG00000160214.8"	"RRP1"	chr21	+	45209393	45209643	45209393	45209576	45211230	45211313	134	59,33	1,0	11,12	0,0	166	99	1	1.0	0.972,1.0	1.0,1.0	-0.014
135	"ENSG00000160207.4"	"HSF2BP"	chr21	-	45053143	45053302	45053152	45053302	45050202	45050335	135	1,0	0,1	0,0	0,1	108	99	1	1.0	1.0,0.0	NA,0.0	0.5
139	"ENSG00000182240.11"	"BACE2"	chr21	+	42613745	42613874	42613745	42613866	42615302	42615437	139	38,44	6,1	2,6	0,2	107	99	0.530145772235	1.0	0.854,0.976	1.0,0.735	0.048
140	"ENSG00000185658.9"	"BRWD1"	chr21	-	40627570	40627754	40627590	40627754	40622721	40622815	140	31,22	1,0	26,14	0,1	119	99	1	1.0	0.963,1.0	1.0,0.921	0.021
141	"ENSG00000185658.9"	"BRWD1"	chr21	-	40636816	40636945	40636911	40636945	40636385	40636611	141	29,39	1,0	38,30	0,0	194	99	1	1.0	0.937,1.0	1.0,1.0	-0.031
143	"ENSG00000198054.7"	"DSCR8"	chr21	+	39494405	39494762	39494405	39494505	39526526	39526623	143	0,0	2,1	1,0	0,0	198	99	1	1.0	0.0,0.0	1.0,NA	-1.0
145	"ENSG00000198054.7"	"DSCR8"	chr21	+	39494405	39494762	39494405	39494505	39528397	39528605	145	0,0	5,2	1,0	0,0	198	99	1	1.0	0.0,0.0	1.0,NA	-1.0
146	"ENSG00000159267.10"	"HLCS"	chr21	-	38319632	38320587	38320465	38320587	38311131	38311294	146	3,0	0,0	2,0	2,0	198	99	1	1.0	1.0,NA	0.333,NA	0.667
147	"ENSG00000241837.2"	"ATP5O"	chr21	-	35278752	35279757	35279644	35279757	35276238	35276325	147	0,0	307,270	2,3	119,72	198	99	0.827659224454	1.0	0.0,0.0	0.008,0.02	-0.014
148	"ENSG00000241837.2"	"ATP5O"	chr21	-	35287439	35288028	35287955	35288028	35286753	35286804	148	0,0	3,0	1,0	0,0	198	99	1	1.0	0.0,NA	1.0,NA	-1.0
149	"ENSG00000159131.12"	"GART"	chr21	-	34900820	34900910	34900824	34900910	34900472	34900641	149	1,1	8,16	0,0	3,12	103	99	0.61103361501	1.0	0.107,0.057	0.0,0.0	0.082
150	"ENSG00000159086.10"	"PAXBP1"	chr21	-	34127523	34127664	34127540	34127664	34123429	34123529	150	4,9	4,5	6,12	1,0	116	99	7.2514406503e-05	0.0038637163259803587	0.46,0.606	0.837,1.0	-0.385
154	"ENSG00000197114.7"	"ZGPAT"	chr20	+	62364938	62365091	62364938	62365064	62366056	62366176	154	12,8	0,0	28,6	1,0	126	99	1	1.0	1.0,1.0	0.957,1.0	0.022
155	"ENSG00000205581.6"	"HMGN1"	chr21	-	40717755	40719218	40719172	40719218	40717071	40717200	155	16,17	1,0	21,15	0,0	198	99	1	1.0	0.889,1.0	1.0,1.0	-0.055
156	"ENSG00000205581.6"	"HMGN1"	chr21	-	40720347	40720503	40720470	40720503	40720217	40720265	156	190,260	1,0	87,61	0,0	198	99	1	1.0	0.99,1.0	1.0,1.0	-0.005
159	"ENSG00000101182.10"	"PSMA7"	chr20	-	60714751	60714961	60714836	60714961	60714130	60714253	159	4,9	277,260	11,4	130,54	184	99	0.00471379705791	0.06996621633097844	0.008,0.018	0.044,0.038	-0.028
163	"ENSG00000087460.19"	"GNAS"	chr20	+	57464214	57464408	57464214	57464387	57470666	57470739	163	13,30	0,3	8,6	0,0	120	99	0.361472376536	1.0	1.0,0.892	1.0,1.0	-0.054
169	"ENSG00000101138.7"	"CSTF1"	chr20	+	54970576	54970815	54970576	54970777	54972262	54972540	169	1,1	44,49	0,0	16,6	137	99	1	1.0	0.016,0.015	0.0,0.0	0.015
170	"ENSG00000000419.8"	"DPM1"	chr20	-	49557641	49557746	49557665	49557746	49557401	49557470	170	1,0	3,3	15,4	28,5	123	99	0.00171263807462	0.033574169047739244	0.212,0.0	0.301,0.392	-0.241
172	"ENSG00000244687.7"	"UBE2V1"	chr20	-	48713019	48713357	48713208	48713357	48700665	48700791	172	2,1	2,3	2,1	1,1	198	99	0.547047306336	1.0	0.333,0.143	0.5,0.333	-0.178
174	"ENSG00000101040.15"	"ZMYND8"	chr20	-	45867501	45867882	45867639	45867882	45865069	45865260	174	0,2	4,1	1,4	3,0	198	99	0.0500309360944	0.33536866194891357	0.0,0.5	0.143,1.0	-0.322
175	"ENSG00000062598.13"	"ELMO2"	chr20	-	45022619	45022728	45022687	45022728	45022167	45022240	175	3,0	16,6	2,0	18,3	167	99	0.738361487701	1.0	0.1,0.0	0.062,0.0	0.019
176	"ENSG00000124104.14"	"SNX21"	chr20	+	44463597	44463755	44463597	44463748	44469086	44469097	176	3,1	0,0	4,3	2,0	106	99	0.615562316704	1.0	1.0,1.0	0.651,1.0	0.174
177	"ENSG00000244274.3"	"DBNDD2"	chr20	+	44037440	44037676	44037440	44037578	44038571	44039250	177	2,3	36,36	0,0	2,2	197	99	0.211038951283	0.8417176766869847	0.027,0.04	0.0,0.0	0.034
179	"ENSG00000124120.6"	"TTPAL"	chr20	+	43112976	43113170	43112976	43113068	43115235	43115346	179	11,6	2,0	33,19	0,0	198	99	0.800162523849	1.0	0.733,1.0	1.0,1.0	-0.133
181	"ENSG00000101052.8"	"IFT52"	chr20	+	42233641	42233856	42233641	42233713	42242489	42242616	181	6,5	7,6	3,0	15,1	198	99	0.00866498861456	0.10529734702371743	0.3,0.294	0.091,0.0	0.252
183	"ENSG00000174306.17"	"ZHX3"	chr20	-	39830696	39833706	39830922	39833706	39813466	39813841	183	10,15	1,2	15,15	0,0	198	99	0.052279019109	0.34487556097937144	0.833,0.789	1.0,1.0	-0.189
184	"ENSG00000174306.17"	"ZHX3"	chr20	-	39897618	39897723	39897629	39897723	39830696	39833706	184	2,0	0,3	3,2	2,2	110	99	0.757922687126	1.0	1.0,0.0	0.574,0.474	-0.024
188	"ENSG00000101084.12"	"C20orf24"	chr20	+	35238003	35238161	35238003	35238133	35240412	35240960	188	2,0	70,71	1,0	32,14	127	99	1	1.0	0.022,0.0	0.024,0.0	-0.001
190	"ENSG00000244005.8"	"NFS1"	chr20	-	34287113	34287274	34287231	34287274	34286402	34286512	190	40,41	0,3	14,11	1,0	198	99	0.417793787546	1.0	1.0,0.872	0.875,1.0	-0.002
192	"ENSG00000214078.7"	"CPNE1"	chr20	-	34220084	34220307	34220232	34220307	34219866	34219947	192	36,34	1,1	22,12	1,0	198	99	1	1.0	0.947,0.944	0.917,1.0	-0.013
193	"ENSG00000214078.7"	"CPNE1"	chr20	-	34252681	34252854	34252800	34252854	34220716	34220845	193	19,10	1,3	8,4	1,0	198	99	0.0233633006335	0.19655440775875707	0.905,0.625	0.8,1.0	-0.135
194	"ENSG00000214078.7"	"CPNE1"	chr20	-	34252280	34252822	34252681	34252822	34246851	34246936	194	0,2	14,7	1,0	11,7	198	99	1	1.0	0.0,0.125	0.043,0.0	0.041
196	"ENSG00000100983.5"	"GSS"	chr20	-	33530290	33530809	33530733	33530809	33529515	33529632	196	77,79	2,1	30,9	0,0	198	99	0.455549473102	1.0	0.951,0.975	1.0,1.0	-0.037
200	"ENSG00000125871.9"	"MGME1"	chr20	+	17950443	17951013	17950443	17950773	17956326	17956546	200	32,48	1,0	7,9	0,0	198	99	1	1.0	0.941,1.0	1.0,1.0	-0.03
203	"ENSG00000089123.11"	"TASP1"	chr20	-	13509079	13509158	13509092	13509158	13463873	13463984	203	10,2	1,0	18,3	0,0	112	99	1	1.0	0.898,1.0	1.0,1.0	-0.051
207	"ENSG00000099956.13"	"SMARCB1"	chr22	+	24133942	24134081	24133942	24134054	24135745	24135875	207	7,5	14,9	2,1	5,7	126	99	0.0999226537698	0.5217067199337799	0.282,0.304	0.239,0.101	0.123
209	"ENSG00000101220.13"	"C20orf27"	chr20	-	3740653	3740833	3740728	3740833	3739182	3739325	209	3,2	15,8	3,1	4,6	174	99	0.85884293441	1.0	0.102,0.125	0.299,0.087	-0.08
210	"ENSG00000125877.8"	"ITPA"	chr20	+	3190158	3190263	3190158	3190212	3193814	3193872	210	54,39	0,1	6,16	0,0	150	99	1	1.0	1.0,0.963	1.0,1.0	-0.018
211	"ENSG00000125877.8"	"ITPA"	chr20	+	3193964	3194072	3193964	3194029	3194630	3194704	211	2,1	26,34	0,0	4,4	142	99	0.429683027678	1.0	0.051,0.02	0.0,0.0	0.035
213	"ENSG00000101365.16"	"IDH3B"	chr20	-	2639283	2639483	2639404	2639483	2639040	2639168	213	83,84	13,11	24,10	3,2	198	99	0.844365548004	1.0	0.761,0.792	0.8,0.714	0.019
214	"ENSG00000101365.16"	"IDH3B"	chr20	-	2640675	2640822	2640713	2640822	2640344	2640439	214	60,58	1,0	13,11	0,0	137	99	1	1.0	0.977,1.0	1.0,1.0	-0.012
216	"ENSG00000125826.15"	"RBCK1"	chr20	+	401514	401675	401514	401650	402770	402882	216	13,7	0,1	9,4	0,0	124	99	1	1.0	1.0,0.848	1.0,1.0	-0.076
219	"ENSG00000198131.9"	"ZNF544"	chr19	+	58741759	58741863	58741759	58741828	58755330	58755422	219	2,2	10,16	2,0	7,7	134	99	0.23727627091	0.9030404596171795	0.129,0.085	0.174,0.0	0.02
221	"ENSG00000196724.8"	"ZNF418"	chr19	-	58436990	58439415	58439344	58439415	58434559	58434657	221	10,5	1,3	3,2	0,0	198	99	0.0015676940425	0.0320111573896534	0.833,0.455	1.0,1.0	-0.356
227	"ENSG00000131848.5"	"ZSCAN5A"	chr19	-	56825988	56826208	56826049	56826208	56824651	56824753	227	5,0	0,0	1,0	1,1	160	99	1	1.0	1.0,NA	0.382,0.0	0.809
228	"ENSG00000108107.8"	"RPL28"	chr19	+	55897937	55898061	55897937	55898042	55899297	55899416	228	98,158	0,2	76,144	0,0	118	99	1	1.0	1.0,0.985	1.0,1.0	-0.008
231	"ENSG00000105048.12"	"TNNT1"	chr19	-	55658027	55658075	55658048	55658075	55656911	55656933	231	1,0	29,28	0,0	6,3	120	99	1	1.0	0.028,0.0	0.0,0.0	0.014
233	"ENSG00000160439.11"	"RDH13"	chr19	-	55558472	55558856	55558754	55558856	55555710	55556677	233	1,0	16,21	0,0	7,11	198	99	1	1.0	0.03,0.0	0.0,0.0	0.015
240	"ENSG00000170949.13"	"ZNF160"	chr19	-	53594665	53594973	53594889	53594973	53589514	53589574	240	1,2	0,6	4,0	3,4	198	99	0.934579804452	1.0	1.0,0.143	0.4,0.0	0.371
241	"ENSG00000167554.10"	"ZNF610"	chr19	+	52850959	52851197	52850959	52851084	52852406	52852488	241	1,2	0,0	3,3	0,1	198	99	1	1.0	1.0,1.0	1.0,0.6	0.2
242	"ENSG00000198093.6"	"ZNF649"	chr19	-	52403050	52403547	52403345	52403547	52400104	52400231	242	0,1	3,5	0,0	0,6	198	99	1	1.0	0.0,0.091	NA,0.0	0.045
244	"ENSG00000132793.7"	"LPIN3"	chr20	+	39986521	39986674	39986521	39986597	39986876	39986991	244	7,2	0,1	1,2	0,0	176	99	1	1.0	1.0,0.529	1.0,1.0	-0.236
263	"ENSG00000104960.11"	"PTOV1"	chr19	+	50353991	50354353	50353991	50354212	50357662	50357800	263	3,1	3,1	0,2	0,0	198	99	1	1.0	0.333,0.333	NA,1.0	-0.667
265	"ENSG00000010361.9"	"FUZ"	chr19	-	50315703	50315993	50315871	50315993	50315507	50315592	265	1,0	7,8	0,0	0,2	198	99	1	1.0	0.067,0.0	NA,0.0	0.034
267	"ENSG00000010361.9"	"FUZ"	chr19	-	50315871	50315993	50315894	50315993	50315507	50315592	267	7,9	1,0	0,2	0,0	122	99	1	1.0	0.85,1.0	NA,1.0	-0.075
269	"ENSG00000142541.12"	"RPL13A"	chr19	+	49993106	49993347	49993106	49993179	49993488	49993554	269	24,17	1666,1449	30,8	647,393	198	99	0.013279859546	0.13395897153683495	0.007,0.006	0.023,0.01	-0.01
270	"ENSG00000142541.12"	"RPL13A"	chr19	+	49993731	49993857	49993731	49993833	49994035	49994121	270	5,4	1928,1309	0,0	645,425	123	99	1	1.0	0.002,0.002	0.0,0.0	0.002
272	"ENSG00000130529.11"	"TRPM4"	chr19	+	49685834	49686179	49685834	49686124	49686334	49686469	272	4,6	0,0	0,6	2,0	154	99	0.0554252325543	0.35329335352096747	1.0,1.0	0.0,1.0	0.5
273	"ENSG00000104852.10"	"SNRNP70"	chr19	+	49605370	49605442	49605370	49605430	49607890	49607992	273	0,2	1,0	0,0	0,2	111	99	1	1.0	0.0,1.0	NA,0.0	0.5
274	"ENSG00000104852.10"	"SNRNP70"	chr19	+	49605370	49606844	49605370	49605430	49607890	49607992	274	4,1	1,0	4,5	0,2	198	99	0.518671637684	1.0	0.667,1.0	1.0,0.556	0.055
275	"ENSG00000104852.10"	"SNRNP70"	chr19	+	49605370	49606844	49605370	49605442	49607890	49607992	275	4,1	0,2	4,5	0,0	198	99	0.172142996505	0.7287826643887944	1.0,0.2	1.0,1.0	-0.4
284	"ENSG00000100038.15"	"TOP3B"	chr22	-	22316499	22316974	22316800	22316974	22314692	22314821	284	2,1	2,4	1,1	2,0	198	99	0.526423480967	1.0	0.333,0.111	0.2,1.0	-0.378
287	"ENSG00000105402.3"	"NAPA"	chr19	-	48006649	48006759	48006679	48006759	48003889	48004006	287	0,0	17,21	0,1	16,10	129	99	1	1.0	0.0,0.0	0.0,0.071	-0.035
289	"ENSG00000104936.13"	"DMPK"	chr19	-	46280584	46280848	46280599	46280848	46278206	46278292	289	22,17	1,2	3,2	4,1	114	99	0.00399915783558	0.06139156938568221	0.95,0.881	0.394,0.635	0.401
293	"ENSG00000104866.6"	"PPP1R37"	chr19	+	45643763	45643919	45643763	45643864	45644579	45644644	293	0,2	21,10	1,0	5,3	154	99	0.884038324362	1.0	0.0,0.114	0.114,0.0	0.0
296	"ENSG00000073008.10"	"PVR"	chr19	+	45162009	45162168	45162009	45162033	45164558	45164590	296	25,19	6,8	28,9	2,5	198	99	0.471480893274	1.0	0.676,0.543	0.875,0.474	-0.065
298	"ENSG00000167384.6"	"ZNF180"	chr19	-	45004249	45004574	45004326	45004574	45001335	45001429	298	1,0	3,5	1,0	0,2	176	99	1	1.0	0.158,0.0	1.0,0.0	-0.421
299	"ENSG00000159905.10"	"ZNF221"	chr19	+	44455374	44455562	44455374	44455552	44466876	44466959	299	1,0	1,1	0,0	1,3	109	99	1	1.0	0.476,0.0	0.0,0.0	0.238
300	"ENSG00000079432.3"	"CIC"	chr19	+	42798324	42798456	42798324	42798450	42798755	42798887	300	1,1	0,0	0,2	2,0	105	99	0.102231816723	0.5244732360140197	1.0,1.0	0.0,1.0	0.5
302	"ENSG00000105372.2"	"RPS19"	chr19	+	42364324	42364515	42364324	42364359	42364844	42364915	302	1,2	822,609	1,0	230,177	198	99	1	1.0	0.001,0.002	0.002,0.0	0.001
308	"ENSG00000105193.4"	"RPS16"	chr19	-	39924133	39924209	39924161	39924209	39923846	39924058	308	0,0	98,70	0,2	41,29	127	99	0.625591964288	1.0	0.0,0.0	0.0,0.051	-0.025
309	"ENSG00000105193.4"	"RPS16"	chr19	-	39926246	39926348	39926297	39926348	39924304	39924401	309	129,121	8,3	47,34	0,1	150	99	0.0113261286941	0.12194660842663109	0.914,0.964	1.0,0.957	-0.039
315	"ENSG00000186017.10"	"ZNF566"	chr19	-	36980375	36980463	36980387	36980463	36967450	36967518	315	3,2	4,3	0,3	0,0	111	99	1	1.0	0.401,0.373	NA,1.0	-0.613
316	"ENSG00000105254.7"	"TBCB"	chr19	+	36612428	36612620	36612428	36612571	36616352	36616425	316	30,27	2,1	38,20	0,0	148	99	0.209767101737	0.8398767580144239	0.909,0.948	1.0,1.0	-0.072
317	"ENSG00000105258.4"	"POLR2I"	chr19	-	36605052	36605153	36605078	36605153	36604916	36604968	317	8,1	18,30	0,0	16,5	125	99	0.000751024223913	0.020008055606297617	0.26,0.026	0.0,0.0	0.143
320	"ENSG00000161265.10"	"U2AF1L4"	chr19	-	36234912	36235046	36234970	36235046	36234709	36234805	320	1,3	1,5	1,0	1,0	157	99	1	1.0	0.387,0.274	0.387,NA	-0.056
321	"ENSG00000089335.16"	"ZNF302"	chr19	+	35168551	35168761	35168551	35168701	35169641	35169718	321	8,5	0,0	4,1	3,0	159	99	0.0358159405042	0.26022910618086575	1.0,1.0	0.454,1.0	0.273
323	"ENSG00000105176.13"	"URI1"	chr19	+	30471065	30471271	30471065	30471157	30476129	30476208	323	0,1	0,0	3,0	1,0	198	99	1	1.0	NA,1.0	0.6,NA	0.4
324	"ENSG00000105171.5"	"POP4"	chr19	+	30099563	30099651	30099563	30099616	30101315	30101539	324	1,0	65,48	2,2	24,13	134	99	0.131298697724	0.6303279650359398	0.011,0.0	0.058,0.102	-0.074
327	"ENSG00000105717.9"	"PBX4"	chr19	-	19680907	19681108	19680917	19681108	19680257	19680393	327	0,1	1,0	0,0	3,0	109	99	1	1.0	0.0,1.0	0.0,NA	0.5
329	"ENSG00000186010.14"	"NDUFA13"	chr19	+	19638089	19638181	19638089	19638161	19638509	19638579	329	4,0	235,192	0,0	80,27	119	99	1	1.0	0.014,0.0	0.0,0.0	0.007
333	"ENSG00000005007.8"	"UPF1"	chr19	+	18963795	18963913	18963795	18963880	18964060	18964159	333	0,1	10,17	0,1	11,9	132	99	1	1.0	0.0,0.042	0.0,0.077	-0.017
334	"ENSG00000130511.11"	"SSBP4"	chr19	+	18544519	18544742	18544519	18544627	18545026	18545372	334	2,2	15,10	1,0	3,3	198	99	0.118728504109	0.5860281034168694	0.062,0.091	0.143,0.0	0.005
335	"ENSG00000105640.8"	"RPL18A"	chr19	+	17972101	17972281	17972101	17972116	17972902	17973032	335	602,458	1,0	289,195	0,0	198	99	1	1.0	0.997,1.0	1.0,1.0	-0.002
341	"ENSG00000269640.1"	"CTD-2521M24.9"	chr19	+	17516632	17516804	17516632	17516796	17516885	17517105	341	1,0	4,1	0,0	3,0	107	99	1	1.0	0.188,0.0	0.0,NA	0.094
342	"ENSG00000105393.11"	"BABAM1"	chr19	+	17378251	17378336	17378251	17378325	17379602	17379900	342	53,32	2,0	5,4	0,0	110	99	0.475643279601	1.0	0.96,1.0	1.0,1.0	-0.02
343	"ENSG00000160111.8"	"CPAMD8"	chr19	-	17085896	17086068	17085906	17086068	17081700	17081843	343	1,1	8,6	0,0	3,0	109	99	1	1.0	0.102,0.131	0.0,NA	0.116
347	"ENSG00000127527.9"	"EPS15L1"	chr19	-	16551672	16551720	16551695	16551720	16548580	16548676	347	12,14	0,2	3,16	0,2	122	99	0.775485126569	1.0	1.0,0.85	1.0,0.867	-0.008
