ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
78	"ENSG00000100429.13"	"HDAC10"	chr22	-	50685107	50685395	50685107	50685164	50685303	50685395	78	2,0	1,4	2,3	3,2	198	99	0.0946415505257	0.4224387968426207	0.5,0.0	0.25,0.429	-0.09
79	"ENSG00000100429.13"	"HDAC10"	chr22	-	50686653	50686901	50686653	50686721	50686794	50686901	79	6,1	0,5	1,1	8,0	172	99	0.0693149738463	0.35125350862907645	1.0,0.103	0.067,1.0	0.018
80	"ENSG00000100429.13"	"HDAC10"	chr22	-	50689199	50689814	50689199	50689334	50689402	50689814	80	0,1	4,3	2,1	1,1	167	99	0.0237673799041	0.18695706760629482	0.0,0.165	0.542,0.372	-0.374
81	"ENSG00000100425.14"	"BRD1"	chr22	-	50181037	50181535	50181037	50181142	50181224	50181535	81	1,1	0,0	1,2	0,1	181	99	1	1.0	1.0,1.0	1.0,0.522	0.239
82	"ENSG00000231711.2"	"LINC00899"	chr22	-	46438453	46439579	46438453	46438520	46439442	46439579	82	2,4	1,0	0,1	0,0	198	99	1	1.0	0.5,1.0	NA,1.0	-0.25
88	"ENSG00000100417.7"	"PMM1"	chr22	-	41979962	41980376	41979962	41980062	41980284	41980376	88	1,4	6,16	1,1	11,7	198	99	0.177033708326	0.6031351977988879	0.077,0.111	0.043,0.067	0.039
89	"ENSG00000128272.10"	"ATF4"	chr22	+	39916568	39917676	39916568	39916756	39917358	39917676	89	17,10	106,115	8,5	40,12	198	99	0.134329698011	0.5219098523261391	0.074,0.042	0.091,0.172	-0.074
91	"ENSG00000100242.11"	"SUN2"	chr22	-	39136271	39137055	39136271	39136437	39137011	39137055	91	4,13	31,33	4,1	9,14	198	99	0.42349738704	0.9645957098798734	0.061,0.165	0.182,0.034	0.005
92	"ENSG00000100242.11"	"SUN2"	chr22	-	39146902	39147378	39146902	39147040	39147214	39147378	92	1,0	23,22	1,0	5,10	198	99	1	1.0	0.021,0.0	0.091,0.0	-0.035
93	"ENSG00000100201.14"	"DDX17"	chr22	-	38883883	38888120	38883883	38884120	38888060	38888120	93	34,40	88,55	5,2	29,6	198	99	0.00779523623657	0.08800974558856875	0.162,0.267	0.079,0.143	0.104
95	"ENSG00000133466.9"	"C1QTNF6"	chr22	-	37576206	37578775	37576206	37576907	37578191	37578775	95	9,3	0,1	1,0	0,0	198	99	1	1.0	1.0,0.6	1.0,NA	-0.2
97	"ENSG00000100353.13"	"EIF3D"	chr22	-	36921710	36922178	36921710	36921756	36922045	36922178	97	5,4	72,48	3,3	34,29	198	99	0.877177588868	1.0	0.034,0.04	0.042,0.049	-0.008
106	"ENSG00000241878.5"	"PISD"	chr22	-	32016981	32017458	32016981	32017128	32017319	32017458	106	5,3	6,8	1,1	0,9	198	99	0.14289791461	0.542126933596617	0.294,0.158	1.0,0.053	-0.3
107	"ENSG00000241878.5"	"PISD"	chr22	-	32016981	32017871	32016981	32017458	32017634	32017871	107	1,1	18,16	1,0	8,8	198	99	1	1.0	0.027,0.03	0.059,0.0	-0.001
109	"ENSG00000198089.10"	"SFI1"	chr22	+	32000854	32002416	32000854	32000931	32002313	32002416	109	2,0	7,2	5,0	7,3	198	99	0.147194514733	0.5494059256677533	0.125,0.0	0.263,0.0	-0.069
110	"ENSG00000198089.10"	"SFI1"	chr22	+	32014100	32014533	32014100	32014212	32014299	32014533	110	4,4	6,6	0,2	2,3	186	99	0.0635825879152	0.33465131738182957	0.262,0.262	0.0,0.262	0.131
113	"ENSG00000185133.9"	"INPP5J"	chr22	+	31529595	31530682	31529595	31529700	31529898	31530682	113	1,0	4,4	2,2	1,5	198	99	0.0166159003866	0.1435587341363973	0.111,0.0	0.5,0.167	-0.278
115	"ENSG00000183963.14"	"SMTN"	chr22	+	31492983	31493324	31492983	31493046	31493254	31493324	115	1,0	3,3	1,0	3,3	198	99	1	1.0	0.143,0.0	0.143,0.0	0.0
116	"ENSG00000183963.14"	"SMTN"	chr22	+	31495047	31495882	31495047	31495165	31495730	31495882	116	1,0	4,5	0,0	10,5	198	99	1	1.0	0.111,0.0	0.0,0.0	0.056
117	"ENSG00000100003.13"	"SEC14L2"	chr22	+	30811747	30812076	30811747	30811854	30811936	30812076	117	4,1	8,2	6,0	2,4	181	99	0.801205422381	1.0	0.215,0.215	0.621,0.0	-0.096
123	"ENSG00000235954.2"	"TTC28-AS1"	chr22	+	28393398	28394826	28393398	28393727	28393973	28394826	123	1,0	1,1	2,4	0,0	198	99	0.000271237360505	0.008274793638987298	0.333,0.0	1.0,1.0	-0.834
131	"ENSG00000099953.5"	"MMP11"	chr22	+	24121373	24122689	24121373	24121603	24122545	24122689	131	0,0	1,1	3,0	5,5	198	99	0.209809628405	0.6689279293222536	0.0,0.0	0.231,0.0	-0.116
136	"ENSG00000185686.13"	"PRAME"	chr22	-	22899231	22900000	22899231	22899329	22899964	22900000	136	2,4	1,4	16,5	7,1	198	99	0.238985257994	0.719705604356408	0.5,0.333	0.533,0.714	-0.207
137	"ENSG00000185686.13"	"PRAME"	chr22	-	22899231	22900000	22899231	22899350	22899964	22900000	137	0,3	12,3	12,3	19,6	198	99	0.0462754026773	0.27871733118817305	0.0,0.333	0.24,0.2	-0.053
141	"ENSG00000100023.13"	"PPIL2"	chr22	+	22049225	22049785	22049225	22049359	22049682	22049785	141	0,1	7,11	0,0	1,1	198	99	1	1.0	0.0,0.043	0.0,0.0	0.021
142	"ENSG00000100023.13"	"PPIL2"	chr22	+	22049225	22049785	22049225	22049359	22049686	22049785	142	0,1	0,1	1,0	0,0	198	99	1	1.0	NA,0.333	1.0,NA	-0.667
146	"ENSG00000184436.7"	"THAP7"	chr22	-	21354935	21355700	21354935	21355076	21355544	21355700	146	3,4	25,9	7,2	17,9	198	99	0.36519452229	0.90559434080354	0.057,0.182	0.171,0.1	-0.016
149	"ENSG00000206176.5"	"AC023490.1"	chr22	+	20379802	20380063	20379802	20379875	20380022	20380063	149	0,0	1,1	2,1	2,3	198	99	0.108715310824	0.4617183468172813	0.0,0.0	0.333,0.143	-0.238
150	"ENSG00000070413.14"	"DGCR2"	chr22	-	19028570	19029472	19028570	19028807	19029319	19029472	150	0,0	16,11	0,1	13,3	198	99	1	1.0	0.0,0.0	0.0,0.143	-0.071
154	"ENSG00000197381.11"	"ADARB1"	chr21	+	46641932	46646475	46641932	46642022	46645461	46646475	154	3,4	0,0	17,12	1,1	198	99	0.252004159138	0.7448870371235133	1.0,1.0	0.895,0.857	0.124
156	"ENSG00000141959.12"	"PFKL"	chr21	+	45733795	45736222	45733795	45733904	45736126	45736222	156	5,2	46,41	5,1	14,14	198	99	0.234147495901	0.7103378721801676	0.052,0.024	0.152,0.034	-0.055
157	"ENSG00000141959.12"	"PFKL"	chr21	+	45739233	45740030	45739233	45739298	45739966	45740030	157	8,8	38,23	2,0	8,7	198	99	0.0330943547742	0.22727236499130354	0.095,0.148	0.111,0.0	0.066
158	"ENSG00000141959.12"	"PFKL"	chr21	+	45739233	45741758	45739233	45740030	45741611	45741758	158	1,2	33,39	1,0	13,5	198	99	0.684948260085	1.0	0.015,0.025	0.037,0.0	0.002
163	"ENSG00000160223.12"	"ICOSLG"	chr21	-	45646716	45649972	45646716	45648927	45649936	45649972	163	3,0	3,3	2,0	1,0	198	99	1	1.0	0.333,0.0	0.5,NA	-0.334
164	"ENSG00000160221.12"	"C21orf33"	chr21	+	45564702	45565605	45564702	45564798	45565452	45565605	164	252,210	0,0	55,42	0,1	198	99	1	1.0	1.0,1.0	1.0,0.955	0.022
165	"ENSG00000160201.7"	"U2AF1"	chr21	-	44513065	44514673	44513065	44513359	44514580	44514673	165	7,6	21,24	5,1	2,9	198	99	0.657853018215	1.0	0.143,0.111	0.556,0.053	-0.178
166	"ENSG00000160201.7"	"U2AF1"	chr21	-	44520562	44524512	44520562	44520629	44524424	44524512	166	2,3	44,39	0,0	25,13	198	99	0.4797051012	1.0	0.022,0.037	0.0,0.0	0.029
167	"ENSG00000160200.13"	"CBS"	chr21	-	44473300	44474093	44473300	44473757	44473971	44474093	167	11,5	1,2	17,10	1,0	198	99	0.0384604915171	0.2499497857285122	0.846,0.556	0.895,1.0	-0.246
169	"ENSG00000173276.9"	"ZBTB21"	chr21	-	43406939	43414217	43406939	43411998	43412601	43414217	169	4,6	1,1	9,15	2,0	198	99	0.584392858571	1.0	0.667,0.75	0.692,1.0	-0.137
171	"ENSG00000157601.9"	"MX1"	chr21	+	42793764	42794022	42793764	42793798	42793901	42794022	171	2,1	0,0	2,0	1,0	198	99	1	1.0	1.0,1.0	0.5,NA	0.5
172	"ENSG00000182670.9"	"TTC3"	chr21	+	38460132	38460646	38460132	38460175	38460495	38460646	172	0,2	12,19	2,0	13,14	198	99	1	1.0	0.0,0.05	0.071,0.0	-0.01
176	"ENSG00000171703.12"	"TCEA2"	chr20	+	62701117	62701767	62701117	62701174	62701612	62701767	176	1,5	4,4	4,3	10,2	198	99	0.960583415659	1.0	0.111,0.385	0.167,0.429	-0.05
177	"ENSG00000171703.12"	"TCEA2"	chr20	+	62701117	62701988	62701117	62701767	62701841	62701988	177	1,0	14,16	0,1	16,6	173	99	1	1.0	0.039,0.0	0.0,0.087	-0.024
178	"ENSG00000171703.12"	"TCEA2"	chr20	+	62703222	62703699	62703222	62703294	62703524	62703699	178	1,4	7,11	1,0	7,5	198	99	0.0235706648029	0.18668501576033655	0.067,0.154	0.067,0.0	0.077
179	"ENSG00000125520.9"	"SLC2A4RG"	chr20	+	62373221	62373583	62373221	62373409	62373482	62373583	179	10,0	78,57	1,0	14,6	172	99	0.0685631851625	0.35106400520140124	0.069,0.0	0.039,0.0	0.015
181	"ENSG00000197114.7"	"ZGPAT"	chr20	+	62364938	62366176	62364938	62365091	62365996	62366176	181	1,6	0,1	3,0	2,0	198	99	1	1.0	1.0,0.75	0.429,NA	0.446
183	"ENSG00000197114.7"	"ZGPAT"	chr20	+	62364938	62366176	62364938	62365064	62366056	62366176	183	6,8	0,0	20,3	1,0	198	99	1	1.0	1.0,1.0	0.909,1.0	0.045
184	"ENSG00000197114.7"	"ZGPAT"	chr20	+	62364938	62366176	62364938	62365091	62366056	62366176	184	2,4	8,4	4,0	12,3	198	99	0.316913993625	0.836747465745846	0.111,0.333	0.143,0.0	0.151
185	"ENSG00000100360.10"	"IFT27"	chr22	-	37154254	37160080	37154254	37154453	37159962	37160080	185	2,0	0,0	2,2	0,1	198	99	1	1.0	1.0,NA	1.0,0.5	0.25
186	"ENSG00000100360.10"	"IFT27"	chr22	-	37171717	37172169	37171717	37171838	37172074	37172169	186	31,17	0,0	23,10	1,1	198	99	0.384946164149	0.9361828963704332	1.0,1.0	0.92,0.833	0.123
187	"ENSG00000101199.8"	"ARFGAP1"	chr20	+	61918915	61921140	61918915	61920848	61921029	61921140	187	31,22	3,0	45,27	3,4	198	99	0.204196135665	0.659798736901835	0.838,1.0	0.882,0.771	0.093
190	"ENSG00000205581.6"	"HMGN1"	chr21	-	40717071	40720265	40717071	40717200	40720217	40720265	190	19,11	148,153	25,24	54,42	198	99	2.39987674178e-09	9.8703501994066e-07	0.06,0.035	0.188,0.222	-0.158
191	"ENSG00000205581.6"	"HMGN1"	chr21	-	40720347	40720503	40720347	40720377	40720470	40720503	191	31,17	173,299	8,4	88,49	192	99	0.445135098279	0.9822498259558544	0.085,0.028	0.045,0.04	0.014
195	"ENSG00000092758.11"	"COL9A3"	chr20	+	61467538	61467884	61467538	61467685	61467829	61467884	195	11,17	0,1	0,0	4,0	198	99	1	1.0	1.0,0.895	0.0,NA	0.948
196	"ENSG00000087460.19"	"GNAS"	chr20	+	57484404	57484634	57484404	57484478	57484575	57484634	196	1,4	324,325	0,2	119,128	196	99	1	1.0	0.002,0.006	0.0,0.008	0.0
197	"ENSG00000215440.7"	"NPEPL1"	chr20	+	57288475	57289149	57288475	57288599	57288972	57289149	197	7,3	9,6	9,0	0,6	198	99	0.770242103096	1.0	0.28,0.2	1.0,0.0	-0.26
204	"ENSG00000022277.8"	"RTFDC1"	chr20	+	55091990	55092257	55091990	55092045	55092161	55092257	204	7,2	141,88	1,4	56,28	198	99	0.808482069565	1.0	0.024,0.011	0.009,0.067	-0.02
208	"ENSG00000124228.10"	"DDX27"	chr20	+	47860165	47860614	47860165	47860240	47860352	47860614	208	7,1	39,33	2,0	28,14	198	99	0.0811802272343	0.38364688682945935	0.082,0.015	0.034,0.0	0.032
209	"ENSG00000124126.9"	"PREX1"	chr20	-	47248814	47249177	47248814	47248929	47249033	47249177	209	6,6	65,52	3,1	15,7	198	99	0.625037274598	1.0	0.044,0.055	0.091,0.067	-0.029
210	"ENSG00000062598.13"	"ELMO2"	chr20	-	44997529	44999164	44997529	44997607	44999081	44999164	210	1,0	9,4	1,0	19,14	198	99	1	1.0	0.053,0.0	0.026,0.0	0.013
211	"ENSG00000080189.10"	"SLC35C2"	chr20	-	44978166	44979529	44978166	44979163	44979399	44979529	211	12,12	24,13	16,4	15,7	198	99	0.528687136611	1.0	0.2,0.316	0.348,0.222	-0.027
213	"ENSG00000100982.7"	"PCIF1"	chr20	+	44575901	44576662	44575901	44576077	44576162	44576662	213	0,1	14,6	1,0	2,6	184	99	1	1.0	0.0,0.082	0.212,0.0	-0.065
216	"ENSG00000196839.8"	"ADA"	chr20	-	43251469	43251719	43251469	43251571	43251647	43251719	216	0,0	1,0	2,2	1,1	175	99	1	1.0	0.0,NA	0.531,0.531	-0.531
217	"ENSG00000131051.16"	"RBM39"	chr20	-	34292589	34293252	34292589	34292668	34293146	34293252	217	0,2	73,65	1,2	28,15	198	99	0.425794751225	0.9646223336138586	0.0,0.015	0.018,0.062	-0.033
218	"ENSG00000131051.16"	"RBM39"	chr20	-	34326889	34328809	34326889	34326939	34328745	34328809	218	66,74	57,48	21,22	14,10	198	99	0.35359874027	0.886708989263006	0.367,0.435	0.429,0.524	-0.076
219	"ENSG00000125995.11"	"ROMO1"	chr20	+	34287372	34287685	34287372	34287416	34287554	34287685	219	30,35	0,0	16,19	3,0	198	99	0.14167493069	0.5395266209742197	1.0,1.0	0.727,1.0	0.137
221	"ENSG00000214078.7"	"CPNE1"	chr20	-	34213965	34214725	34213965	34214303	34214488	34214725	221	1,7	39,40	1,3	21,7	198	99	0.784125307832	1.0	0.013,0.08	0.023,0.176	-0.053
222	"ENSG00000214078.7"	"CPNE1"	chr20	-	34218360	34218956	34218360	34218412	34218822	34218956	222	7,6	2,1	7,4	2,0	198	99	0.279006383358	0.7851997826859062	0.636,0.75	0.636,1.0	-0.125
223	"ENSG00000214078.7"	"CPNE1"	chr20	-	34220084	34220307	34220084	34220156	34220232	34220307	223	2,3	35,40	4,2	9,13	175	99	0.0686435212125	0.35106400520140124	0.031,0.041	0.201,0.08	-0.105
225	"ENSG00000100983.5"	"GSS"	chr20	-	33530290	33530809	33530290	33530430	33530733	33530809	225	16,13	46,27	4,6	18,13	198	99	0.447036922759	0.9823757080866959	0.148,0.194	0.1,0.188	0.027
226	"ENSG00000101444.8"	"AHCY"	chr20	-	32878137	32878444	32878137	32878255	32878356	32878444	226	40,17	120,127	7,9	33,17	198	99	0.501171906025	1.0	0.143,0.063	0.096,0.209	-0.05
227	"ENSG00000125967.12"	"NECAB3"	chr20	-	32244892	32245663	32244892	32244952	32245595	32245663	227	60,58	17,2	19,6	1,1	198	99	0.0751336167943	0.36880698264256384	0.638,0.935	0.905,0.75	-0.041
228	"ENSG00000125967.12"	"NECAB3"	chr20	-	32247302	32247538	32247302	32247356	32247458	32247538	228	24,10	58,58	5,1	16,10	198	99	0.307023386055	0.8307521883950612	0.171,0.079	0.135,0.048	0.034
230	"ENSG00000125967.12"	"NECAB3"	chr20	-	32247690	32248201	32247690	32247809	32248064	32248201	230	14,26	82,56	3,9	14,13	198	99	0.555153900237	1.0	0.079,0.188	0.097,0.257	-0.043
231	"ENSG00000125967.12"	"NECAB3"	chr20	-	32247690	32248201	32247690	32247840	32248064	32248201	231	12,23	1,0	1,8	0,0	198	99	1	1.0	0.857,1.0	1.0,1.0	-0.072
232	"ENSG00000125967.12"	"NECAB3"	chr20	-	32247690	32248201	32247690	32247864	32248064	32248201	232	12,25	1,0	2,9	1,0	198	99	1	1.0	0.857,1.0	0.5,1.0	0.178
233	"ENSG00000125967.12"	"NECAB3"	chr20	-	32257180	32257518	32257180	32257278	32257492	32257518	233	11,10	45,45	8,0	8,6	198	99	0.574813306907	1.0	0.109,0.1	0.333,0.0	-0.062
234	"ENSG00000149600.7"	"COMMD7"	chr20	-	31290504	31291873	31290504	31291260	31291824	31291873	234	2,2	17,12	1,0	3,9	198	99	0.149841869121	0.5516067327996718	0.056,0.077	0.143,0.0	-0.005
235	"ENSG00000180879.9"	"SSR4"	chrX	+	153063525	153063948	153063525	153063591	153063783	153063948	235	12,5	130,84	6,3	53,43	198	99	0.822711225429	1.0	0.044,0.029	0.054,0.034	-0.007
236	"ENSG00000171456.12"	"ASXL1"	chr20	+	31015930	31016225	31015930	31016051	31016127	31016225	236	0,3	8,5	0,1	1,4	175	99	0.249527536137	0.739084132241176	0.0,0.253	0.0,0.124	0.065
237	"ENSG00000132640.10"	"BTBD3"	chr20	+	11898425	11899249	11898425	11898659	11898981	11899249	237	2,8	1,1	19,8	3,0	198	99	0.795864805638	1.0	0.5,0.8	0.76,1.0	-0.23
239	"ENSG00000215305.5"	"VPS16"	chr20	+	2844594	2844933	2844594	2844729	2844824	2844933	239	3,1	34,18	1,0	32,11	194	99	0.412825538264	0.9581122331087514	0.043,0.028	0.016,0.0	0.027
240	"ENSG00000101365.16"	"IDH3B"	chr20	-	2639040	2639483	2639040	2639168	2639283	2639483	240	152,153	8,3	40,10	2,1	198	99	0.583391809099	1.0	0.905,0.962	0.909,0.833	0.062
241	"ENSG00000101365.16"	"IDH3B"	chr20	-	2639040	2639483	2639040	2639168	2639404	2639483	241	132,142	13,11	35,14	3,2	198	99	0.761613724975	1.0	0.835,0.866	0.854,0.778	0.034
242	"ENSG00000101365.16"	"IDH3B"	chr20	-	2640344	2640822	2640344	2640439	2640675	2640822	242	4,2	47,45	3,2	9,9	198	99	0.115872465344	0.4812569624157809	0.041,0.022	0.143,0.1	-0.09
243	"ENSG00000101365.16"	"IDH3B"	chr20	-	2640344	2640822	2640344	2640439	2640713	2640822	243	16,15	1,0	7,2	0,0	198	99	1	1.0	0.889,1.0	1.0,1.0	-0.055
244	"ENSG00000101365.16"	"IDH3B"	chr20	-	2641102	2641475	2641102	2641236	2641342	2641475	244	5,4	129,101	2,6	34,15	198	99	0.0252974790513	0.19525855814662924	0.019,0.019	0.029,0.167	-0.079
246	"ENSG00000125826.15"	"RBCK1"	chr20	+	409134	409738	409134	409233	409594	409738	246	0,0	6,4	10,4	8,5	198	99	3.73609229687e-06	0.0002987836034080203	0.0,0.0	0.385,0.286	-0.336
247	"ENSG00000130724.4"	"CHMP2A"	chr19	-	59062932	59063334	59062932	59063143	59063272	59063334	247	1,3	37,44	4,0	41,38	198	99	0.987091946448	1.0	0.013,0.033	0.047,0.0	-0.001
248	"ENSG00000130726.7"	"TRIM28"	chr19	+	59060106	59060277	59060106	59060143	59060228	59060277	248	27,11	50,53	17,11	41,20	184	99	0.528543837886	1.0	0.225,0.1	0.182,0.228	-0.043
249	"ENSG00000130726.7"	"TRIM28"	chr19	+	59060106	59060277	59060106	59060143	59060252	59060277	249	40,33	0,1	27,17	0,0	198	99	1	1.0	1.0,0.943	1.0,1.0	-0.028
250	"ENSG00000130726.7"	"TRIM28"	chr19	+	59061103	59061402	59061103	59061227	59061315	59061402	250	9,6	72,70	2,5	50,38	187	99	0.39091978979	0.9411300860053713	0.062,0.043	0.021,0.065	0.009
251	"ENSG00000176293.15"	"ZNF135"	chr19	+	58578108	58580773	58578108	58578935	58579775	58580773	251	10,9	1,0	8,4	0,0	198	99	1	1.0	0.833,1.0	1.0,1.0	-0.084
254	"ENSG00000267454.1"	"ZNF582-AS1"	chr19	+	56909645	56910537	56909645	56909752	56910262	56910537	254	1,0	0,1	1,0	0,2	198	99	1	1.0	1.0,0.0	1.0,0.0	0.0
256	"ENSG00000108107.8"	"RPL28"	chr19	+	55897937	55899416	55897937	55898042	55899297	55899416	256	21,25	0,2	22,35	0,0	198	99	0.655333650554	1.0	1.0,0.862	1.0,1.0	-0.069
257	"ENSG00000108107.8"	"RPL28"	chr19	+	55897937	55899416	55897937	55898061	55899297	55899416	257	7,6	82,138	16,16	66,125	198	99	0.00154305208299	0.028228460062181077	0.041,0.021	0.108,0.06	-0.053
259	"ENSG00000133247.9"	"SUV420H2"	chr19	+	55853161	55853748	55853161	55853414	55853582	55853748	259	6,3	5,2	3,0	1,4	198	99	0.13919762614	0.5336217918203195	0.375,0.429	0.6,0.0	0.102
273	"ENSG00000170949.13"	"ZNF160"	chr19	-	53594665	53594973	53594665	53594782	53594889	53594973	273	2,1	1,0	1,0	2,2	198	99	0.000452065812321	0.012278278053510934	0.5,1.0	0.2,0.0	0.65
288	"ENSG00000039650.5"	"PNKP"	chr19	-	50364705	50365138	50364705	50364767	50364864	50365138	288	0,0	8,14	3,1	9,8	196	99	0.0498459716502	0.2922740374356941	0.0,0.0	0.144,0.059	-0.101
289	"ENSG00000039650.5"	"PNKP"	chr19	-	50364864	50365138	50364864	50364952	50365028	50365138	289	2,0	10,3	0,1	9,1	175	99	0.440928641594	0.9775287804599514	0.102,0.0	0.0,0.361	-0.13
