ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
26	"ENSG00000165632.9"	"TAF3"	chr10	+	7824317	7824564	7824317	7824560	7963919	7965742	26	0,3	34,18	0,0	33,73	153	149	0.560385277195	1.0	0.0,0.14	0.0,0.0	0.07
27	"ENSG00000067057.19"	"PFKP"	chr10	+	3109354	3109609	3109354	3109480	3112221	3112286	27	0,1	495,514	10,6	662,686	278	149	1	1.0	0.0,0.001	0.008,0.005	-0.006
28	"ENSG00000101343.15"	"CRNKL1"	chr20	-	20052291	20052722	20052478	20052722	20050469	20050622	28	405,347	0,2	347,542	0,0	298	149	1	1.0	1.0,0.989	1.0,1.0	-0.006
29	"ENSG00000181090.21"	"EHMT1"	chr9	+	137728348	137728593	137728348	137728529	137743370	137743528	29	1,0	24,50	1,0	20,25	213	149	1	1.0	0.028,0.0	0.034,0.0	-0.003
31	"ENSG00000108679.13"	"LGALS3BP"	chr17	-	78975952	78976156	78976081	78976156	78974687	78974772	31	4737,4565	0,1	1720,1523	0,0	278	149	1	1.0	1.0,1.0	1.0,1.0	0.0
32	"ENSG00000108679.13"	"LGALS3BP"	chr17	-	78976994	78977214	78977139	78977214	78975964	78976156	32	369,322	7745,7462	178,129	2833,2102	294	149	0.0125853832386	0.08276725375324769	0.024,0.021	0.031,0.03	-0.008
34	"ENSG00000148362.11"	"PAXX"	chr9	+	136992639	136992974	136992639	136992700	136993052	136993243	34	318,359	1,4	280,226	1,0	298	149	0.649649697929	1.0	0.994,0.978	0.993,1.0	-0.01
36	"ENSG00000159069.14"	"FBXW5"	chr9	-	136941754	136942466	136942045	136942466	136941536	136941684	36	138,166	431,408	175,150	292,266	298	149	0.000645630482834	0.008960693134364879	0.138,0.169	0.231,0.22	-0.072
37	"ENSG00000159069.14"	"FBXW5"	chr9	-	136941754	136942466	136942099	136942466	136941536	136941684	37	422,503	52,46	570,487	39,35	298	149	0.0260793183442	0.13804089394010963	0.802,0.845	0.88,0.874	-0.053
38	"ENSG00000159069.14"	"FBXW5"	chr9	-	136942045	136942466	136942099	136942466	136941536	136941684	38	742,776	52,46	712,630	39,35	203	149	0.388540383144	0.9249411815776869	0.913,0.925	0.931,0.93	-0.012
39	"ENSG00000159069.14"	"FBXW5"	chr9	-	136942045	136942695	136942546	136942695	136941536	136941684	39	492,448	1,0	310,315	0,0	298	149	1	1.0	0.996,1.0	1.0,1.0	-0.002
40	"ENSG00000159069.14"	"FBXW5"	chr9	-	136942546	136942943	136942768	136942943	136941536	136941684	40	54,32	1,0	44,53	4,0	298	149	0.082991210794	0.3187506139602691	0.964,1.0	0.846,1.0	0.059
41	"ENSG00000196642.19"	"RABL6"	chr9	+	136837861	136838015	136837861	136837980	136838908	136839121	41	535,474	1,0	208,150	0,0	184	149	1	1.0	0.998,1.0	1.0,1.0	-0.001
43	"ENSG00000148396.19"	"SEC16A"	chr9	-	136448008	136448161	136448083	136448161	136447852	136447909	43	0,0	144,150	1,1	144,177	224	149	1	1.0	0.0,0.0	0.005,0.004	-0.005
44	"ENSG00000165689.17"	"ENTR1"	chr9	-	136405090	136405202	136405117	136405202	136404630	136404693	44	322,234	15,17	135,113	2,3	176	149	0.00450683612838	0.03866297607771661	0.948,0.921	0.983,0.97	-0.042
45	"ENSG00000165684.6"	"SNAPC4"	chr9	-	136387484	136387579	136387512	136387579	136384719	136384814	45	108,105	17,12	142,184	6,6	177	149	0.000133150681364	0.002677244105693963	0.842,0.88	0.952,0.963	-0.097
47	"ENSG00000122133.17"	"PAEP"	chr9	+	135565784	135565830	135565784	135565801	135566552	135566955	47	4,1	15,13	48,36	159,138	178	149	0.123836422984	0.42561445691188643	0.182,0.06	0.202,0.179	-0.07
48	"ENSG00000134644.16"	"PUM1"	chr1	-	30941921	30942123	30941997	30942123	30941150	30941272	48	6,4	117,110	12,9	157,259	225	149	0.56592127387	1.0	0.033,0.024	0.048,0.022	-0.007
49	"ENSG00000134644.16"	"PUM1"	chr1	-	30950126	30950261	30950132	30950261	30941997	30942123	49	2,1	5,0	1,4	0,3	155	149	0.617473561217	1.0	0.278,1.0	1.0,0.562	-0.142
50	"ENSG00000134644.16"	"PUM1"	chr1	-	30950126	30950261	30950132	30950261	30945345	30945483	50	66,32	50,60	107,151	117,120	155	149	0.440341045463	0.9888386857408558	0.559,0.339	0.468,0.547	-0.058
51	"ENSG00000134644.16"	"PUM1"	chr1	-	30967098	30967310	30967166	30967310	30965981	30966197	51	14,9	46,68	4,4	64,79	217	149	0.00117578799207	0.013873873834226695	0.173,0.083	0.041,0.034	0.09
52	"ENSG00000134644.16"	"PUM1"	chr1	-	30968296	30968492	30968353	30968492	30967166	30967310	52	0,3	132,203	4,1	187,349	206	149	1	1.0	0.0,0.011	0.015,0.002	-0.003
53	"ENSG00000134644.16"	"PUM1"	chr1	-	31059203	31059577	31059298	31059577	31028795	31028864	53	348,397	2,2	304,819	0,8	244	149	0.920521196012	1.0	0.991,0.992	1.0,0.984	-0.0
54	"ENSG00000134644.16"	"PUM1"	chr1	-	31059203	31059577	31059298	31059577	31055312	31055380	54	119,131	4,0	91,264	0,0	244	149	0.620215007049	1.0	0.948,1.0	1.0,1.0	-0.026
56	"ENSG00000165533.19"	"TTC8"	chr14	+	88841036	88841514	88841036	88841196	88843805	88843850	56	49,38	25,23	32,28	12,15	298	149	0.508034254843	1.0	0.495,0.452	0.571,0.483	-0.053
60	"ENSG00000148297.16"	"MED22"	chr9	-	133347921	133348117	133347941	133348117	133346539	133346700	60	394,380	31,27	223,242	28,9	169	149	0.903373671465	1.0	0.918,0.925	0.875,0.96	0.004
62	"ENSG00000165699.15"	"TSC1"	chr9	-	132901588	132901699	132901630	132901699	132900714	132900837	62	46,44	2,0	38,68	3,1	191	149	0.317196526985	0.8115513490806047	0.947,1.0	0.908,0.981	0.029
64	"ENSG00000165699.15"	"TSC1"	chr9	-	132911409	132911568	132911452	132911568	132911001	132911113	64	4,6	85,103	1,0	41,70	192	149	0.0166882565417	0.1002675854899751	0.035,0.043	0.019,0.0	0.029
65	"ENSG00000165699.15"	"TSC1"	chr9	-	132925586	132927304	132927200	132927304	132923347	132923492	65	93,52	6,6	18,69	0,0	298	149	4.9188230588e-05	0.0011402250473537448	0.886,0.812	1.0,1.0	-0.151
66	"ENSG00000165699.15"	"TSC1"	chr9	-	132944542	132944619	132944571	132944619	132935032	132935095	66	131,167	21,41	78,122	4,30	178	149	0.279681390969	0.744694621339219	0.839,0.773	0.942,0.773	-0.051
67	"ENSG00000184634.17"	"MED12"	chrX	+	71126968	71127241	71126968	71127132	71127335	71128120	67	3,9	101,95	0,3	47,81	258	149	0.0426794040143	0.19716979790917252	0.017,0.052	0.0,0.021	0.024
68	"ENSG00000184634.17"	"MED12"	chrX	+	71127892	71128120	71127892	71128029	71128295	71128440	68	216,241	0,0	68,171	0,2	240	149	1	1.0	1.0,1.0	1.0,0.982	0.009
69	"ENSG00000184634.17"	"MED12"	chrX	+	71128597	71128853	71128597	71128718	71129113	71129215	69	9,16	159,138	5,8	35,94	284	149	0.930616845363	1.0	0.029,0.057	0.07,0.043	-0.013
70	"ENSG00000184634.17"	"MED12"	chrX	+	71135091	71135374	71135091	71135253	71136280	71136655	70	2,0	137,124	0,7	64,109	270	149	0.409574394143	0.9540320285619783	0.008,0.0	0.0,0.034	-0.013
71	"ENSG00000184634.17"	"MED12"	chrX	+	71137186	71137392	71137186	71137383	71137557	71137635	71	67,52	52,49	53,51	37,26	158	149	0.140361640367	0.4674192781859801	0.549,0.5	0.575,0.649	-0.088
72	"ENSG00000184634.17"	"MED12"	chrX	+	71137186	71137392	71137186	71137383	71137560	71137635	72	8,7	1,3	7,10	1,0	158	149	0.0156712778591	0.09650310383756044	0.883,0.688	0.868,1.0	-0.148
73	"ENSG00000184634.17"	"MED12"	chrX	+	71141229	71141414	71141229	71141370	71141882	71141964	73	0,4	81,99	0,2	86,68	193	149	0.581577212498	1.0	0.0,0.03	0.0,0.022	0.004
74	"ENSG00000197694.19"	"SPTAN1"	chr9	+	128624327	128624824	128624327	128624487	128625102	128625179	74	8,4	403,361	14,20	275,384	298	149	0.000710231542002	0.009553052654459	0.01,0.006	0.025,0.025	-0.017
76	"ENSG00000106976.22"	"DNM1"	chr9	+	128250114	128250356	128250114	128250330	128250724	128251244	76	16,12	0,0	80,39	8,12	175	149	5.81485141095e-05	0.0012885316499450898	1.0,1.0	0.895,0.735	0.185
77	"ENSG00000148337.22"	"CIZ1"	chr9	-	128169051	128169201	128169075	128169201	128167094	128167164	77	559,580	10,10	327,254	5,5	173	149	0.835802279225	1.0	0.98,0.98	0.983,0.978	-0.0
78	"ENSG00000148337.22"	"CIZ1"	chr9	-	128178708	128179415	128179072	128179415	128177565	128177763	78	307,241	0,1	94,109	0,2	298	149	0.917958411629	1.0	1.0,0.992	1.0,0.965	0.014
79	"ENSG00000148337.22"	"CIZ1"	chr9	-	128178988	128179415	128179072	128179415	128178708	128178904	79	174,139	96,75	56,74	19,29	233	149	0.0624613353611	0.2599294151110543	0.537,0.542	0.653,0.62	-0.097
82	"ENSG00000148334.16"	"PTGES2"	chr9	-	128123701	128123851	128123725	128123851	128122933	128123134	82	580,610	6,6	364,291	0,9	173	149	0.670855231903	1.0	0.988,0.989	1.0,0.965	0.006
83	"ENSG00000148334.16"	"PTGES2"	chr9	-	128124491	128125441	128125243	128125441	128122933	128123134	83	18,8	0,0	9,6	2,0	298	149	0.690752914208	1.0	1.0,1.0	0.692,1.0	0.154
86	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127485735	127485840	127485735	127485835	127487494	127487763	86	2,0	1,6	0,0	2,4	154	149	0.344953991882	0.8593613738310343	0.659,0.0	0.0,0.0	0.33
88	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127485735	127485840	127485735	127485835	127487675	127487763	88	6,1	75,50	1,0	36,48	154	149	0.0254582263673	0.13652208840282207	0.072,0.019	0.026,0.0	0.033
91	"ENSG00000136895.19"	"GARNL3"	chr9	+	127243078	127243253	127243078	127243249	127264951	127265021	91	3,0	8,8	2,1	1,0	153	149	0.00026186291041	0.004589270362869088	0.268,0.0	0.661,1.0	-0.697
95	"ENSG00000125386.16"	"FAM193A"	chr4	+	2694945	2695142	2694945	2695129	2696362	2696593	95	0,4	52,36	1,0	28,59	162	149	0.343784948222	0.8581664406516093	0.0,0.093	0.032,0.0	0.03
96	"ENSG00000167283.9"	"ATP5MG"	chr11	+	118406936	118407097	118406936	118406976	118408999	118409199	96	3775,4530	0,0	4451,3454	4,0	270	149	1	1.0	1.0,1.0	0.998,1.0	0.001
97	"ENSG00000044574.9"	"HSPA5"	chr9	-	125240171	125240907	125240675	125240907	125239420	125239533	97	6028,6242	0,4	4212,4416	0,0	298	149	1	1.0	1.0,0.999	1.0,1.0	-0.0
100	"ENSG00000152332.16"	"UHMK1"	chr1	+	162499954	162501104	162499954	162500247	162503753	162503848	100	303,292	0,2	29,107	1,1	298	149	0.396179541337	0.9366458089403144	1.0,0.986	0.935,0.982	0.034
101	"ENSG00000226752.10"	"CUTALP"	chr9	+	120844992	120845887	120844992	120845196	120847293	120847353	101	18,14	1,8	19,15	2,4	298	149	0.658426050501	1.0	0.9,0.467	0.826,0.652	-0.055
102	"ENSG00000134905.17"	"CARS2"	chr13	-	110645966	110647239	110647100	110647239	110644384	110644483	102	162,137	0,0	157,166	0,1	298	149	1	1.0	1.0,1.0	1.0,0.988	0.006
103	"ENSG00000119314.16"	"PTBP3"	chr9	-	112297831	112297916	112297840	112297916	112268048	112268195	103	65,59	39,25	16,35	0,19	158	149	0.123605986279	0.4252439010403098	0.611,0.69	1.0,0.635	-0.167
104	"ENSG00000119314.16"	"PTBP3"	chr9	-	112297831	112297916	112297840	112297916	112275843	112276013	104	142,143	77,100	16,48	10,29	158	149	0.928270147916	1.0	0.635,0.574	0.601,0.61	-0.001
107	"ENSG00000165240.22"	"ATP7A"	chrX	+	77922998	77923100	77922998	77923042	77927797	77927968	107	8,2	8,6	1,3	0,0	207	149	8.37852450641e-07	3.651360979893478e-05	0.419,0.194	1.0,1.0	-0.694
108	"ENSG00000165240.22"	"ATP7A"	chrX	+	77922998	77923188	77922998	77923042	77927797	77927968	108	8,4	8,6	6,2	0,0	295	149	2.56866241832e-07	1.3016547463998325e-05	0.336,0.252	1.0,1.0	-0.706
109	"ENSG00000165240.22"	"ATP7A"	chrX	+	77922998	77923188	77922998	77923100	77927797	77927968	109	0,2	0,0	5,0	0,1	237	149	1	1.0	NA,1.0	1.0,0.0	0.5
110	"ENSG00000165240.22"	"ATP7A"	chrX	+	77922998	77923052	77922998	77923042	77962622	77962814	110	6,2	9,10	0,0	7,10	159	149	3.61594669112e-05	0.0008533373111859726	0.385,0.158	0.0,0.0	0.272
111	"ENSG00000165240.22"	"ATP7A"	chrX	+	77922998	77923100	77922998	77923042	77962622	77962814	111	8,2	9,10	1,3	7,10	207	149	0.181796115075	0.5605061755552984	0.39,0.126	0.093,0.178	0.122
112	"ENSG00000165240.22"	"ATP7A"	chrX	+	77922998	77923100	77922998	77923052	77962622	77962814	112	2,1	0,1	1,3	0,0	197	149	1	1.0	1.0,0.431	1.0,1.0	-0.284
113	"ENSG00000165240.22"	"ATP7A"	chrX	+	77922998	77923052	77922998	77923042	77971620	77971761	113	6,2	30,21	0,0	5,19	159	149	0.000573596076007	0.008151299019255997	0.158,0.082	0.0,0.0	0.12
114	"ENSG00000165240.22"	"ATP7A"	chrX	+	77922998	77923100	77922998	77923042	77971620	77971761	114	12,4	30,21	2,2	5,19	207	149	0.137309520212	0.4600678286139641	0.224,0.121	0.224,0.07	0.025
115	"ENSG00000165240.22"	"ATP7A"	chrX	+	77922998	77923188	77922998	77923042	77971620	77971761	115	8,4	30,21	4,2	5,19	295	149	0.920562372875	1.0	0.119,0.088	0.288,0.05	-0.065
116	"ENSG00000165240.22"	"ATP7A"	chrX	+	77922998	77923100	77922998	77923052	77971620	77971761	116	6,3	0,1	2,2	0,0	197	149	1	1.0	1.0,0.694	1.0,1.0	-0.153
117	"ENSG00000165240.22"	"ATP7A"	chrX	+	77922998	77923188	77922998	77923052	77971620	77971761	117	2,3	0,1	4,2	0,0	285	149	1	1.0	1.0,0.611	1.0,1.0	-0.195
118	"ENSG00000165240.22"	"ATP7A"	chrX	+	77922998	77923188	77922998	77923100	77971620	77971761	118	0,2	4,2	3,0	1,0	237	149	1	1.0	0.0,0.386	0.654,NA	-0.461
119	"ENSG00000197249.14"	"SERPINA1"	chr14	-	94380650	94381141	94380870	94381141	94379463	94379611	119	0,0	0,1	0,2	4,12	298	149	1	1.0	NA,0.0	0.0,0.077	-0.038
121	"ENSG00000070214.17"	"SLC44A1"	chr9	+	105385421	105385703	105385421	105385502	105438280	105439171	121	6,2	4,1	3,8	4,3	298	149	0.777491427934	1.0	0.429,0.5	0.273,0.571	0.043
125	"ENSG00000168291.13"	"PDHB"	chr3	-	58431730	58431984	58431876	58431984	58431592	58431628	125	580,709	1,0	728,740	0,0	295	149	1	1.0	0.997,1.0	1.0,1.0	-0.002
127	"ENSG00000169738.8"	"DCXR"	chr17	-	82036181	82036308	82036190	82036308	82035878	82036063	127	2,5	350,460	0,0	549,503	158	149	1	1.0	0.005,0.01	0.0,0.0	0.007
128	"ENSG00000169738.8"	"DCXR"	chr17	-	82036543	82036763	82036720	82036763	82036190	82036308	128	203,242	0,2	132,87	0,1	298	149	1	1.0	1.0,0.984	1.0,0.978	0.003
129	"ENSG00000169738.8"	"DCXR"	chr17	-	82036543	82036763	82036720	82036763	82036383	82036448	129	642,724	6,1	939,816	0,2	298	149	0.942007080563	1.0	0.982,0.997	1.0,0.995	-0.008
131	"ENSG00000105875.15"	"WDR91"	chr7	-	135197043	135198151	135197992	135198151	135196143	135196337	131	30,37	227,228	8,13	152,133	298	149	0.00631364900754	0.04972569103890239	0.062,0.075	0.026,0.047	0.032
132	"ENSG00000105875.15"	"WDR91"	chr7	-	135204267	135206058	135205927	135206058	135197043	135198151	132	214,228	0,0	151,130	2,0	298	149	1	1.0	1.0,1.0	0.974,1.0	0.013
133	"ENSG00000138698.15"	"RAP1GDS1"	chr4	+	98343138	98343319	98343138	98343261	98352475	98352601	133	16,30	421,416	4,11	83,123	207	149	0.593076567219	1.0	0.027,0.049	0.034,0.06	-0.009
134	"ENSG00000118961.15"	"LDAH"	chr2	-	20701569	20701652	20701574	20701652	20686906	20687094	134	105,111	0,0	67,71	0,2	154	149	1	1.0	1.0,1.0	1.0,0.972	0.014
135	"ENSG00000118961.15"	"LDAH"	chr2	-	20801291	20801465	20801309	20801465	20774809	20774979	135	6,16	21,10	7,11	11,9	167	149	0.682076530736	1.0	0.203,0.588	0.362,0.522	-0.047
136	"ENSG00000118961.15"	"LDAH"	chr2	-	20801291	20801465	20801309	20801465	20790254	20790398	136	15,21	65,75	12,14	44,40	167	149	0.591935080034	1.0	0.171,0.2	0.196,0.238	-0.032
138	"ENSG00000198000.12"	"NOL8"	chr9	-	92324905	92325350	92325305	92325350	92324022	92324209	138	11,13	123,104	6,21	33,46	298	149	0.000931003183	0.011675013958733844	0.043,0.059	0.083,0.186	-0.084
139	"ENSG00000198000.12"	"NOL8"	chr9	-	92324905	92325350	92325317	92325350	92324022	92324209	139	11,13	31,23	6,17	0,10	298	149	0.00525981489397	0.04357846636486931	0.151,0.22	1.0,0.459	-0.544
140	"ENSG00000198000.12"	"NOL8"	chr9	-	92325305	92325350	92325317	92325350	92324022	92324209	140	123,104	31,23	34,47	0,10	161	149	0.039838075598	0.18802996403185993	0.786,0.807	1.0,0.813	-0.11
141	"ENSG00000186716.21"	"BCR"	chr22	+	23311696	23311918	23311696	23311836	23312886	23313021	141	3,1	382,392	39,18	628,496	231	149	3.91045658743e-07	1.893529978668882e-05	0.005,0.002	0.039,0.023	-0.028
142	"ENSG00000267228.7"	"ENSG00000267228"	chr18	-	47136301	47136449	47136338	47136449	47134655	47134704	142	28,24	153,157	9,19	56,82	186	149	0.575744844307	1.0	0.128,0.109	0.114,0.157	-0.017
146	"ENSG00000148053.18"	"NTRK2"	chr9	+	84669679	84669965	84669679	84669888	84670376	84670960	146	0,0	0,1	0,2	6,11	226	149	1	1.0	NA,0.0	0.0,0.107	-0.053
147	"ENSG00000148053.18"	"NTRK2"	chr9	+	84669679	84670221	84669679	84669888	84670376	84670960	147	0,0	0,1	0,2	6,11	298	149	1	1.0	NA,0.0	0.0,0.083	-0.042
151	"ENSG00000116353.16"	"MECR"	chr1	-	29220716	29220921	29220837	29220921	29216587	29216685	151	0,3	32,31	0,0	29,26	270	149	0.435868940644	0.9835261529132993	0.0,0.051	0.0,0.0	0.025
152	"ENSG00000116353.16"	"MECR"	chr1	-	29220833	29220921	29220837	29220921	29216587	29216685	152	1,7	32,31	2,1	29,26	153	149	0.148649315418	0.4870779823997323	0.03,0.18	0.063,0.036	0.055
153	"ENSG00000116353.16"	"MECR"	chr1	-	29220833	29220921	29220837	29220921	29216587	29216812	153	7,4	6,15	1,3	8,10	153	149	0.116937256021	0.40965640011215276	0.532,0.206	0.109,0.226	0.201
154	"ENSG00000236849.6"	"LINC01474"	chr9	-	72874015	72874135	72874067	72874135	72873026	72873155	154	0,2	0,1	3,3	7,18	201	149	1	1.0	NA,0.597	0.241,0.11	0.421
155	"ENSG00000083067.25"	"TRPM3"	chr9	-	70590994	70591205	70591030	70591205	70553159	70553310	155	1,2	3,1	0,0	1,0	185	149	1	1.0	0.212,0.617	0.0,NA	0.414
158	"ENSG00000130714.19"	"POMT1"	chr9	+	131504188	131504649	131504188	131504340	131506113	131506220	158	2,8	108,83	4,9	85,75	298	149	0.316754612633	0.8113043372523432	0.009,0.046	0.023,0.057	-0.013
162	"ENSG00000130714.19"	"POMT1"	chr9	+	131507367	131509022	131507367	131507514	131509742	131509808	162	71,67	0,0	60,56	0,6	298	149	0.00522428226015	0.043449278797201715	1.0,1.0	1.0,0.824	0.088
163	"ENSG00000130714.19"	"POMT1"	chr9	+	131509902	131510062	131509902	131509996	131510259	131510415	163	24,16	82,97	29,39	46,56	215	149	1.25253453392e-05	0.0003484177977972358	0.169,0.103	0.304,0.326	-0.179
164	"ENSG00000130714.19"	"POMT1"	chr9	+	131509902	131510141	131509902	131509996	131510259	131510415	164	10,15	82,97	23,25	46,56	294	149	1.81622868048e-05	0.00048067558236023313	0.058,0.073	0.202,0.185	-0.128
165	"ENSG00000130714.19"	"POMT1"	chr9	+	131509902	131510141	131509902	131510062	131510259	131510415	165	5,6	19,7	2,6	8,20	228	149	0.467485188022	1.0	0.147,0.359	0.14,0.164	0.101
166	"ENSG00000130714.19"	"POMT1"	chr9	+	131511336	131511472	131511336	131511467	131512040	131512136	166	5,6	78,61	8,3	49,56	154	149	0.600430540812	1.0	0.058,0.087	0.136,0.049	-0.02
167	"ENSG00000148153.14"	"INIP"	chr9	-	112701787	112701880	112701831	112701880	112694130	112694233	167	32,26	3,5	12,20	0,0	193	149	0.000291416499459	0.004960910565009071	0.892,0.801	1.0,1.0	-0.153
171	"ENSG00000111011.18"	"RSRC2"	chr12	-	122521295	122521428	122521384	122521428	122518838	122519029	171	15,4	197,267	2,14	280,391	238	149	0.134721369611	0.453721583280323	0.045,0.009	0.004,0.022	0.014
172	"ENSG00000134317.18"	"GRHL1"	chr2	+	9990695	9990773	9990695	9990747	9992006	9992146	172	0,0	6,7	9,7	100,118	175	149	0.0062195799312	0.04916250787213349	0.0,0.0	0.071,0.048	-0.059
176	"ENSG00000106714.18"	"CNTNAP3"	chr9	-	39103713	39103914	39103743	39103914	39102496	39102715	176	3,0	33,34	1,0	15,11	179	149	0.757163309911	1.0	0.07,0.0	0.053,0.0	0.009
177	"ENSG00000105771.14"	"SMG9"	chr19	-	43739672	43740218	43740106	43740218	43738121	43738217	177	4,3	550,425	2,7	175,195	298	149	0.809253729173	1.0	0.004,0.004	0.006,0.018	-0.008
179	"ENSG00000156869.14"	"FRRS1"	chr1	-	99710805	99710949	99710833	99710949	99709197	99709259	179	39,30	0,0	45,91	0,2	177	149	1	1.0	1.0,1.0	1.0,0.975	0.012
180	"ENSG00000159363.19"	"ATP13A2"	chr1	-	17004691	17004821	17004706	17004821	17004331	17004408	180	120,90	31,22	62,50	11,15	164	149	0.711105905508	1.0	0.779,0.788	0.837,0.752	-0.011
181	"ENSG00000159363.19"	"ATP13A2"	chr1	-	17004691	17004821	17004706	17004821	17004331	17004411	181	262,243	238,204	168,143	134,150	164	149	0.76459262592	1.0	0.5,0.52	0.533,0.464	0.011
193	"ENSG00000196338.15"	"NLGN3"	chrX	+	71147549	71148905	71147549	71148206	71153476	71153536	193	1,4	0,1	2,6	3,14	298	149	0.000526341318542	0.007652883003545947	1.0,0.667	0.25,0.176	0.621
194	"ENSG00000137106.18"	"GRHPR"	chr9	+	37422695	37422833	37422695	37422805	37424844	37424975	194	1160,1179	352,378	874,778	180,135	177	149	6.23173242871e-05	0.001357894496215909	0.735,0.724	0.803,0.829	-0.087
195	"ENSG00000137106.18"	"GRHPR"	chr9	+	37422695	37422833	37422695	37422805	37425921	37425994	195	85,91	38,43	53,45	19,44	177	149	0.418234346227	0.9657357546046976	0.653,0.64	0.701,0.463	0.065
196	"ENSG00000137106.18"	"GRHPR"	chr9	+	37422695	37422833	37422695	37422805	37429731	37429836	196	85,91	1,3	47,37	1,0	177	149	0.834751962031	1.0	0.986,0.962	0.975,1.0	-0.014
198	"ENSG00000137075.18"	"RNF38"	chr9	-	36400935	36401198	36401097	36401198	36375933	36376127	198	1,1	4,0	11,28	0,0	298	149	0.000994071626203	0.012260841925450964	0.111,1.0	1.0,1.0	-0.445
199	"ENSG00000137075.18"	"RNF38"	chr9	-	36400935	36401198	36401097	36401198	36390466	36390616	199	1,0	1,0	7,10	0,5	298	149	1	1.0	0.333,NA	1.0,0.5	-0.417
202	"ENSG00000116922.15"	"C1orf109"	chr1	-	37689605	37689883	37689657	37689883	37686272	37686452	202	176,147	4,2	60,48	3,0	201	149	0.800801361542	1.0	0.97,0.982	0.937,1.0	0.007
203	"ENSG00000116922.15"	"C1orf109"	chr1	-	37690215	37690520	37690333	37690520	37689605	37689883	203	371,354	13,8	128,148	13,5	267	149	0.0329889434372	0.16437114484325718	0.941,0.961	0.846,0.943	0.056
