status	loglr	df	p	cluster	p.adjust
Success	28.6533854195732	10	1.16726473936517e-08	chr1:clu_1079_+	2.85931659701617e-06
Success	2.34172676462299	2	0.0961614466007885	chr1:clu_108_-	0.220120790919849
Success	1.181182422863	2	0.306915619917518	chr1:clu_1080_+	0.481427642031877
Success	4.47018368132831	2	0.0114452133854224	chr1:clu_1081_+	0.0558972032167139
Success	2.21387865194606	1	0.0353589396710475	chr1:clu_1082_+	0.11524357004933
Success	3.1797063661042	1	0.0116760183405195	chr1:clu_1083_+	0.056550541265276
Success	0.191997486042169	1	0.535472911678285	chr1:clu_1084_+	0.690100500821067
Success	0.210539673814992	1	0.516398961586818	chr1:clu_1085_+	0.674409434623384
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr1:clu_1086_+	NA
Success	1.60286315146959	2	0.201319284430347	chr1:clu_1087_+	0.364315295728797
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr1:clu_1088_+	NA
Success	0.000306538957829616	1	0.980246069414201	chr1:clu_1089_+	0.991589663744281
Success	1.76851566128789	2	0.1705860084116	chr1:clu_109_-	0.325270424014551
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr1:clu_1090_+	NA
Success	2.0186604529772	2	0.132833282384158	chr1:clu_1091_+	0.274316033346678
Success	1.9556528630992	2	0.141472084634107	chr1:clu_1092_+	0.286503376465344
Success	0.474369522632742	2	0.622277264544324	chr1:clu_1093_+	0.756119595757038
Success	6.30161458797721	1	0.00038508089572939	chr1:clu_1094_+	0.00583830642590263
Success	0.384100464900939	1	0.380774185117006	chr1:clu_1095_+	0.553884861840117
Success	0.642870407018336	3	0.732521814336269	chr1:clu_1096_+	0.83762765259157
Success	0.502472619247868	1	0.316116856369835	chr1:clu_1097_+	0.491049771750949
Success	0.638437683289339	2	0.5281168656603	chr1:clu_1098_+	0.684240343894522
Success	2.48090909277778	1	0.0259129477125594	chr1:clu_1099_+	0.0956266398271198
Success	3.06535498750631	1	0.0132853510543187	chr1:clu_11_-	0.0614509272206583
Success	4.36283215123331	3	0.0331696952736233	chr1:clu_110_-	0.111619765538819
Success	0.232672237120482	2	0.792413254615179	chr1:clu_1100_+	0.877591993060401
Success	2.06833447539941	1	0.0419636687416516	chr1:clu_1101_+	0.129063081239786
Success	1.7371153083368	5	0.627290401791412	chr1:clu_1102_+	0.760263464649492
Success	0.339745150705596	1	0.409762292243767	chr1:clu_1103_+	0.581011838435649
Success	12.7897668267797	7	0.000598619559018646	chr1:clu_1104_+	0.0077432997061961
Success	0.134890116036104	1	0.603479232555424	chr1:clu_1105_+	0.74181216284601
Success	7.04640476543773	2	0.000870533108633194	chr1:clu_1106_+	0.0101356867351684
Success	6.26452042737333	2	0.00190262564687571	chr1:clu_1107_+	0.0170847777075512
Success	0.249496729540795	1	0.479942721685362	chr1:clu_1108_+	0.642396935028395
Success	1.48715976450967	2	0.226013676849065	chr1:clu_1109_+	0.394457499651255
Success	2.19105404366189	3	0.223050128167244	chr1:clu_111_-	0.391054196813427
Success	0.000565165295995484	1	0.973179862966428	chr1:clu_1110_+	0.987590884131478
Success	1.74897595224684	2	0.173951987413995	chr1:clu_1111_+	0.330225447433863
Success	0.469910784930562	1	0.332323733545312	chr1:clu_1112_+	0.508182349957427
Success	1.88086382612892	5	0.584205361351023	chr1:clu_1113_+	0.726202899158064
Success	4.4037001443121	2	0.0122319959150421	chr1:clu_1114_+	0.0582285419822743
Success	7.31741599771703	10	0.145953195088298	chr1:clu_1115_+	0.29350652405517
Success	0.0160370852295273	1	0.857864968116971	chr1:clu_1116_+	0.921883512126468
Success	1.04767905726226	1	0.147747089099473	chr1:clu_1117_+	0.295855380568236
Success	0.370213226138929	1	0.389524304491222	chr1:clu_1118_+	0.561358506305034
Success	0.00416498007302835	1	0.927279155210291	chr1:clu_1119_+	0.963896243101482
Success	0.714971613603012	1	0.231773704055336	chr1:clu_112_-	0.401255759658851
Success	1.81852130146012	2	0.162265515401205	chr1:clu_1120_+	0.314837445759774
Success	6.40896281201685	3	0.00504736221866321	chr1:clu_1121_+	0.0323625744501188
Success	0.0798708512152189	1	0.689394436404613	chr1:clu_1122_+	0.807474866382131
Success	1.14626413326084	1	0.129998011943144	chr1:clu_1123_+	0.27001072129791
Success	0.0354876677847642	1	0.789921950686182	chr1:clu_1124_+	0.876220551821918
Success	1.17200159020558	2	0.309746335142478	chr1:clu_1125_+	0.484652740023659
Success	1.54139350220612	1	0.0791248328587691	chr1:clu_1126_+	0.19531869459198
Success	0.00581700177599487	2	0.994199884221012	chr1:clu_1127_+	0.998304092663458
Success	1.813512575446	3	0.304657211490308	chr1:clu_1128_+	0.479036275854701
Success	0.613431476197434	1	0.268017987702154	chr1:clu_1129_+	0.44045306366217
Success	0.0308727368577877	1	0.803758118283839	chr1:clu_113_-	0.885772637198648
Success	2.93723599177491	2	0.0530120521738419	chr1:clu_1130_+	0.149785821154828
Success	2.23194331495381	1	0.0346186437163744	chr1:clu_1131_+	0.114396929870795
Success	0.0222320960422735	1	0.832992349796915	chr1:clu_1132_+	0.904449432496621
Success	2.22613027888582	1	0.0348550788759022	chr1:clu_1133_+	0.114703963983079
Success	0.0875593638641021	1	0.675602130281287	chr1:clu_1134_+	0.797662129671575
Success	2.79730697257446	3	0.133087907955553	chr1:clu_1135_+	0.274694816844619
Success	5.54928173199846	2	0.00389025048264853	chr1:clu_1136_+	0.0275842919203767
Success	4.84135806683662	2	0.00789632303208078	chr1:clu_1137_+	0.0430649084552867
Success	1.45799458922374	4	0.571981415008235	chr1:clu_1138_+	0.717879983457896
Success	2.55912546568584	2	0.0773723756618138	chr1:clu_1139_+	0.192510453920399
Success	3.08379019115944	1	0.0130112445405553	chr1:clu_114_-	0.0605585753595149
Success	0.393781873342618	2	0.674501166880416	chr1:clu_1140_+	0.797105360818016
Success	0.642383655384606	1	0.257014512719827	chr1:clu_1141_+	0.428738161709854
Success	1.14112017386019	1	0.130862720996114	chr1:clu_1142_+	0.271454020249448
Success	5.68588451467645	2	0.00339353029439844	chr1:clu_1143_+	0.0253472700026863
Success	2.59859897106344	1	0.0226233285224517	chr1:clu_1144_+	0.0876800910418123
Success	0.630844753569164	1	0.261331532078394	chr1:clu_1145_+	0.433383505621039
Success	0.669321342466219	2	0.512055970534977	chr1:clu_1146_+	0.671597028990254
Success	0.355547947093612	1	0.399080241492374	chr1:clu_1147_+	0.570573578080523
Success	2.39929753247247	1	0.02848295483433	chr1:clu_1148_+	0.101754719553422
Success	0.265386204287836	1	0.46628230382619	chr1:clu_1149_+	0.630405110864094
Success	2.10009316438482	3	0.240643230830375	chr1:clu_115_-	0.410951939829223
Success	1.30804225460906	2	0.270348812772764	chr1:clu_1150_+	0.442694697221492
Success	0.0626531771081886	1	0.723349093610965	chr1:clu_1151_+	0.831985301029306
Success	0.845814895313424	2	0.429207456518674	chr1:clu_1152_+	0.597834212745853
Success	0.188114442238657	1	0.539628415819574	chr1:clu_1153_+	0.693214964937453
Success	1.82744011750583	4	0.454722303958622	chr1:clu_1154_+	0.620236780222917
Success	2.28163123472666	1	0.0326647930977294	chr1:clu_1155_+	0.110485601563027
Success	5.5177317260077	2	0.0040149446157685	chr1:clu_1156_+	0.0281650252701152
Success	3.99260824258772	4	0.0921212370466853	chr1:clu_1157_+	0.213860871316597
Success	1.54817954622723	1	0.0784676036267967	chr1:clu_1158_+	0.194281988312633
Success	2.47363002009286	1	0.0261320522903069	chr1:clu_1159_+	0.0963081465995532
Success	0.120844397124756	1	0.622989030566367	chr1:clu_116_-	0.756525316150106
Success	2.00184376786319	2	0.135085986284103	chr1:clu_1160_+	0.277947241730936
Success	16.1741984062492	3	4.41929846863366e-07	chr1:clu_1161_+	4.70928862528971e-05
Success	3.71899174886607	2	0.0242584140931585	chr1:clu_1162_+	0.0918617835592611
Success	6.73688380273006	4	0.00917856131928321	chr1:clu_1163_+	0.0479116053236458
Success	1.50605424190064	2	0.221783357232674	chr1:clu_1164_+	0.389933058465806
Success	12.0747187885481	7	0.00107244217035815	chr1:clu_1165_+	0.0118582041438738
Success	1.72763941854248	1	0.0630500995506075	chr1:clu_1166_+	0.167172408500414
Success	0.490020770599898	1	0.322188550525239	chr1:clu_1167_+	0.497374129667066
Success	0.189580943020758	1	0.538052122359472	chr1:clu_1168_+	0.692064053003808
Success	0.0546614486703447	1	0.740916328114382	chr1:clu_1169_+	0.843519820438729
Success	3.49298360627938	2	0.0304100052005205	chr1:clu_117_-	0.105440648241955
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr1:clu_1170_+	NA
Success	1.99343546234968	2	0.136226619202218	chr1:clu_1171_+	0.279574402467648
Success	0.269134779917749	2	0.764040271423313	chr1:clu_1172_+	0.858576538812438
Success	0.78407121055011	2	0.456543537749262	chr1:clu_1173_+	0.621635924726979
Success	2.68632373677798	2	0.0681309468377072	chr1:clu_1174_+	0.176302426314191
Success	0.105958590661146	1	0.64526886908881	chr1:clu_1175_+	0.77400443570269
Success	3.86651839941442	1	0.00542194818983119	chr1:clu_1176_+	0.0337409223003455
Success	3.23351220588029	3	0.0909720907650579	chr1:clu_1177_+	0.21236943950975
Success	5.27022240891802	2	0.00514246671537492	chr1:clu_1178_+	0.0326135158033097
Success	2.35224043169933	1	0.0300840864287808	chr1:clu_1179_+	0.104928567036044
Success	3.61325925483106	2	0.0269638215301857	chr1:clu_118_-	0.0981451526028781
Success	0.0577887177053071	1	0.733881518719219	chr1:clu_1180_+	0.838925246521183
Success	1.29404475539513	2	0.274159628793272	chr1:clu_1181_+	0.447298350330698
Success	8.88528613706239	5	0.00324812067835465	chr1:clu_1182_+	0.0245728345301624
Success	6.63124994154055	2	0.00131851399019039	chr1:clu_1183_+	0.013441991837294
Success	2.01462298755456	1	0.0447179230591752	chr1:clu_1184_+	0.133988426535958
Success	0.241399271559203	3	0.922653915060279	chr1:clu_1185_+	0.961853596907618
Success	1.13115053431545	1	0.132556967486845	chr1:clu_1186_+	0.274092282592752
Success	0.806597548989657	2	0.446374251910885	chr1:clu_1187_+	0.612765626943785
Success	0.0199446769580618	1	0.841697073637555	chr1:clu_1188_+	0.910455196919045
Success	1.74213061035016	2	0.175146833139463	chr1:clu_1189_+	0.331709729999893
Success	2.31587569943486	1	0.0313855096984256	chr1:clu_119_-	0.107721615955731
Not enough valid samples	NA	NA	NA	chr1:clu_1190_+	NA
Not enough valid samples	NA	NA	NA	chr1:clu_1191_+	NA
Not enough valid samples	NA	NA	NA	chr1:clu_1192_+	NA
Not enough valid samples	NA	NA	NA	chr1:clu_1193_+	NA
Success	2.85570310785442	2	0.0575153673943251	chr1:clu_1194_+	0.157768925171636
Success	2.62563011720704	1	0.0219308820291995	chr1:clu_1195_+	0.0857388675837572
Success	3.55853451647852	1	0.00763534319388761	chr1:clu_1196_+	0.0420846576336988
Success	2.84411024527225	2	0.0581860149967118	chr1:clu_1197_+	0.158907327751576
Success	2.87024053700407	2	0.0566852900300269	chr1:clu_1198_+	0.156450841180555
Success	0.654762558024174	1	0.25248065367675	chr1:clu_1199_+	0.424493769194464
Success	0.970338547752817	1	0.163595034992639	chr1:clu_12_-	0.316470409151563
Success	2.44793939168085	2	0.0864715871133895	chr1:clu_120_-	0.206167005224468
Success	2.375563292057	1	0.0292791196668596	chr1:clu_1200_+	0.103526730853098
Success	12.295871167365	2	4.57057670500284e-06	chr1:clu_1201_+	0.00026774964791768
Success	5.34737206867067	7	0.152499481872541	chr1:clu_1202_+	0.302163396966861
Success	0.162294363631645	2	0.850190902420492	chr1:clu_1203_+	0.916983420781076
Success	3.65635283755367	1	0.00684687585159762	chr1:clu_1204_+	0.0392467694177899
Success	2.23336515587107	2	0.107167188366148	chr1:clu_1205_+	0.236975033721112
Success	6.6782412277571	4	0.0096591394978205	chr1:clu_1206_+	0.0496831091873408
Success	0.066090335765125	1	0.716181672782692	chr1:clu_1207_+	0.827177494975029
Success	0.607537585744467	2	0.54469047265285	chr1:clu_1208_+	0.696444243296116
Success	6.91268882170925	4	0.00787374737195978	chr1:clu_1209_+	0.0430593154178191
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr1:clu_121_-	NA
Success	0.414109070360325	1	0.362788278723934	chr1:clu_1210_+	0.53701835443465
Success	1.20875948751323	1	0.119984827369438	chr1:clu_1211_+	0.256008816444821
Success	0.608904755019466	1	0.269790965291316	chr1:clu_1212_+	0.442169490353674
Success	2.74092026734843	3	0.139728797868333	chr1:clu_1213_+	0.284414320420006
Success	0.078616969795803	2	0.924393927438625	chr1:clu_1214_+	0.962645288668114
Success	0.382476809469495	1	0.381782732337109	chr1:clu_1215_+	0.555042216256467
Success	1.82147137418929	2	0.161787525728145	chr1:clu_1216_+	0.314228196991736
Success	2.02276899094795	1	0.0442882603346033	chr1:clu_1217_+	0.133325810915204
Success	2.57782144627748	1	0.023170956204288	chr1:clu_1218_+	0.08912335131309
Success	3.70007437136195	1	0.00652184841689613	chr1:clu_1219_+	0.0380067510086723
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr1:clu_122_-	NA
Success	8.72192274327938	2	0.000162973533211113	chr1:clu_1220_+	0.00336359171069749
Success	22.4530627791262	8	3.83385237311349e-07	chr1:clu_1221_+	4.33302769724918e-05
Success	0.0247881418844713	1	0.823802218334524	chr1:clu_1222_+	0.89900741450746
Success	2.83672801452076	1	0.0172234912301198	chr1:clu_1223_+	0.072859600519399
Success	3.83411812602208	3	0.0533897205800547	chr1:clu_1224_+	0.150548788655945
Success	8.72904363065481	5	0.00370817548458451	chr1:clu_1225_+	0.026820152228194
Success	1.42247257610569	1	0.0916617215016117	chr1:clu_1226_+	0.213318574902932
Success	0.0219740643458977	1	0.833950148800925	chr1:clu_1227_+	0.905225864855797
Success	3.31365528326751	3	0.0847746633205149	chr1:clu_1228_+	0.203812571528414
Success	0.933713636675748	1	0.17177002815749	chr1:clu_1229_+	0.326692987430589
Not enough valid samples	NA	NA	NA	chr1:clu_123_-	NA
Success	3.84074274571503	2	0.021477642992023	chr1:clu_1230_+	0.0846443477945421
Success	1.41786672099806	5	0.725293000742854	chr1:clu_1231_+	0.833278918298778
Success	3.7706701932691	1	0.00602991682168542	chr1:clu_1232_+	0.0362930281430006
Success	0.758949200100631	1	0.217937805167731	chr1:clu_1233_+	0.38504754492685
Success	7.45935585012637	1	0.000112244139622035	chr1:clu_1234_+	0.00260560099218039
Success	2.37867633789506	2	0.0926731643164406	chr1:clu_1235_+	0.215039410107145
Success	0.0532989221558182	1	0.744051193139902	chr1:clu_1236_+	0.845626084311057
Success	0.00497798646895831	1	0.920519286702982	chr1:clu_1237_+	0.960423221676575
Success	5.31233288329668	2	0.00493041121676922	chr1:clu_1238_+	0.031888075782908
Success	3.77648311319399	2	0.0229030975541956	chr1:clu_1239_+	0.0883928259959022
Success	33.2048971733802	11	5.84653913539054e-10	chr1:clu_124_-	2.42284912540314e-07
Success	7.86048486899017	4	0.00341737221904032	chr1:clu_1240_+	0.0254066297400944
Success	0.360380851104765	1	0.395894170644527	chr1:clu_1241_+	0.567468597917194
Success	2.67737076881633	1	0.0206659972257044	chr1:clu_1242_+	0.0823768589093006
Success	0.903389712055059	1	0.178895051641376	chr1:clu_1243_+	0.336186888279368
Success	0.927591717574842	2	0.395505052228205	chr1:clu_1244_+	0.567036922252576
Success	1.08601638971595	2	0.337558520469803	chr1:clu_1245_+	0.513141001377684
Success	0.35433713946594	1	0.399884270754115	chr1:clu_1246_+	0.571577044643305
Not enough valid samples	NA	NA	NA	chr1:clu_1247_+	NA
Success	0.165045401594398	1	0.565605624760012	chr1:clu_1248_+	0.712675826063038
Success	1.75964492986731	1	0.060658432522958	chr1:clu_1249_+	0.163187821411089
Success	1.90331683932368	1	0.0510499528179354	chr1:clu_125_-	0.146161187840297
Success	0.545638959103599	1	0.296188236897855	chr1:clu_1250_+	0.470211433406654
Success	0.207652212419447	1	0.519289393163782	chr1:clu_1251_+	0.677115606585427
Success	0.840639646611152	1	0.194754551243973	chr1:clu_1252_+	0.355914089499397
Success	0.178729367642461	1	0.549920987403878	chr1:clu_1253_+	0.701204094366039
Success	0.345290105036327	1	0.405967099863711	chr1:clu_1254_+	0.577174825968877
Success	1.16934548951622	2	0.31057014617498	chr1:clu_1255_+	0.485195387538656
Success	0.00343893545186802	2	0.996566970914176	chr1:clu_1256_+	0.999560131911295
Success	0.233104689406332	1	0.494736219841051	chr1:clu_1257_+	0.655643674568087
Success	1.49279688364868	3	0.393851671319078	chr1:clu_1258_+	0.565555229772736
Success	1.24309169260363	1	0.114849934814418	chr1:clu_1259_+	0.248512071289601
Success	0.580343340999889	2	0.559706163497874	chr1:clu_126_-	0.708630979110528
Success	0.336533500833411	2	0.714241955474582	chr1:clu_1260_+	0.826010670780889
Success	0.90086130602117	2	0.406219629607809	chr1:clu_1261_+	0.577460479695309
Success	2.54004556788095	2	0.0788628060978373	chr1:clu_1262_+	0.195034761348018
Success	0.395355370675702	2	0.673440675652033	chr1:clu_1263_+	0.796440938576324
Success	7.09252492207042	6	0.0276359949914429	chr1:clu_1264_+	0.0997159458107883
Success	4.23281839386374	2	0.0145114339232533	chr1:clu_1265_+	0.0651036223605779
Success	0.423751203141023	1	0.357259856410282	chr1:clu_1266_+	0.531213359916897
Success	6.96844575614978	4	0.00749921977283281	chr1:clu_1267_+	0.0416214137094376
Success	0.003404859017337	1	0.934232407202709	chr1:clu_1268_+	0.966986716391407
Success	1.66588279591315	2	0.189023714941469	chr1:clu_1269_+	0.348547519195796
Success	1.29288288080124	2	0.274478353023575	chr1:clu_127_-	0.447622546564755
Success	4.95278466091622	2	0.00706371147514718	chr1:clu_1270_+	0.0399913941588474
Success	0.000525983051318235	1	0.97412592719185	chr1:clu_1271_+	0.987899483309128
Success	0.640360465097615	1	0.257765033557263	chr1:clu_1272_+	0.429569997091483
Success	0.0029569238743079	1	0.938701867808961	chr1:clu_1273_+	0.970167009122284
Success	0.585778322894726	1	0.279081622456007	chr1:clu_128_-	0.45209849046768
Success	4.68362445580715	3	0.0247863632976111	chr1:clu_129_-	0.0931590926896104
Success	6.93417414918497	2	0.000973927055134846	chr1:clu_13_-	0.0110510046035552
Success	16.3048135842655	4	1.43574184152198e-06	chr1:clu_130_-	0.000112339268984542
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr1:clu_131_-	NA
Success	14.700207689908	9	0.000554555511537699	chr1:clu_132_-	0.00738947968827588
Not enough valid samples	NA	NA	NA	chr1:clu_133_-	NA
Success	1.89576012747435	1	0.0515128415277156	chr1:clu_134_-	0.147072514379589
Success	8.63395029926949	2	0.000177960258532814	chr1:clu_135_-	0.00354790451805776
Success	10.9355083009541	13	0.0573927856152479	chr1:clu_136_-	0.15758720938626
Success	0.50498634096823	2	0.603513818785167	chr1:clu_137_-	0.74181216284601
Success	3.32120797519337	2	0.0361091863966791	chr1:clu_138_-	0.11682649574375
Success	0.477910761746216	1	0.328241892044928	chr1:clu_139_-	0.503799524017928
Success	3.88034724026818	1	0.00533954256522089	chr1:clu_14_-	0.0334337115386339
Success	1.23359474969016	1	0.116245616874453	chr1:clu_140_-	0.250321825867639
Success	5.47400412144407	2	0.00419440358731198	chr1:clu_141_-	0.0289519936696075
Success	0.000267169684207147	1	0.981557916990751	chr1:clu_142_-	0.99196046873546
Success	2.62497527304458	2	0.0724415482710399	chr1:clu_143_-	0.184003528918255
Success	7.3220826365332	3	0.00214742303130097	chr1:clu_144_-	0.018654903957474
Success	0.980949377813261	2	0.374954955904935	chr1:clu_145_-	0.548056303281557
Success	6.23076661556752	2	0.00196794266273128	chr1:clu_146_-	0.0175034264334661
Success	5.28967743212883	1	0.00114357560130567	chr1:clu_147_-	0.0122626363099198
Success	0.196985548670682	2	0.821202500694682	chr1:clu_148_-	0.897239368966101
Success	2.48483033963336	1	0.0257957076373054	chr1:clu_149_-	0.0954142719847306
Success	14.5704898281947	2	4.70020358043269e-07	chr1:clu_15_-	4.96137526994918e-05
Success	0.861979605138913	5	0.885867588449767	chr1:clu_150_-	0.939112696178249
Success	0.184226305399307	2	0.831747553564218	chr1:clu_151_-	0.903934061439768
Success	1.1447211330086	2	0.318312672311742	chr1:clu_152_-	0.492955085189769
Success	0.471000835529594	2	0.624377056725685	chr1:clu_153_-	0.757799640709804
Success	1.52320590191414	1	0.0809157319057458	chr1:clu_154_-	0.197678193077159
Success	0.490494027011152	1	0.321954993232023	chr1:clu_155_-	0.497209934392287
