intron	logef	DMSO	CORIN	deltapsi
chr1:149100930:149101262:clu_116_-	-0.0478671528284872	0.418950282984112	0.400508467650082	-0.0184418153340299
chr1:149493191:149502710:clu_117_-	0	0.5	0.5	0
chr1:149493191:149507471:clu_117_-	0	0.5	0.5	0
chr1:149502709:149516988:clu_118_-	-0.00717306740499529	0.499997645909326	0.496411173839278	-0.00358647207004825
chr1:149507470:149516988:clu_118_-	0.00717306740499534	0.500002354090674	0.503588826160722	0.00358647207004836
chr1:1825499:1839190:clu_12_-	0.55324970740593	0.669499743986058	0.792886497729892	0.123386753743834
chr1:1825499:1890820:clu_12_-	-0.557579173801768	0.0644615455399472	0.0251382168047884	-0.0393233287351589
chr1:1839238:1890820:clu_12_-	0.0043294663958381	0.266038710473995	0.181975285465319	-0.0840634250086752
chr1:150625808:150626479:clu_120_-	-0.210255034994822	0.0266649654776207	0.0208603729491078	-0.0058045925285129
chr1:150625808:150627467:clu_120_-	0.0377013765478813	0.949772887147439	0.952109529433666	0.00233664228622765
chr1:150626526:150627467:clu_120_-	0.17255365844694	0.0235621473749405	0.0270300976172258	0.00346795024228531
chr1:150627592:150629061:clu_121_-	0.53784661913831	0.0991341947468023	0.24394180948024	0.144807614733437
chr1:150627592:150629414:clu_121_-	-0.53784661913831	0.900865805253198	0.75605819051976	-0.144807614733437
chr1:150839654:150842424:clu_122_-	-0.233197876310165	0.360859025379816	0.284319896819808	-0.0765391285600083
chr1:150839654:150846263:clu_122_-	0.100618107568463	0.288125594404772	0.316975692615826	0.0288500982110544
chr1:150842468:150846263:clu_122_-	0.132579768741702	0.351015380215412	0.398704410564366	0.0476890303489539
chr1:151055126:151055677:clu_123_-	-0.206348315200449	0.969674042315733	0.954879967247878	-0.0147940750678549
chr1:151055129:151055677:clu_123_-	0.206348315200449	0.0303259576842673	0.0451200327521223	0.014794075067855
chr1:151055993:151056651:clu_124_-	0.46192368185823	0.0385176370816383	0.0375069375422858	-0.00101069953935249
chr1:151055993:151056656:clu_124_-	-0.292484544744586	0.0410272261270806	0.0187883565623004	-0.0222388695647802
chr1:151055993:151059479:clu_124_-	0.580525645538159	0.839292849513946	0.920181864885936	0.0808890153719894
chr1:151056786:151059479:clu_124_-	-0.749964782651802	0.081162287277335	0.0235228410094783	-0.0576394462678567
chr1:151185950:151190005:clu_125_-	-0.519730305110489	0.921345810165231	0.805544316242314	-0.115801493922917
chr1:151185950:151194923:clu_125_-	0.519730305110489	0.0786541898347687	0.194455683757686	0.115801493922917
chr1:151316509:151324745:clu_126_-	-0.0185840929279087	0.20205138483961	0.148912654887351	-0.0531387299522595
chr1:151316509:151326172:clu_126_-	-0.581290280752975	0.313156935752488	0.131477554527158	-0.18167938122533
chr1:151316509:151327271:clu_126_-	1.18105242467245	0.25469362824375	0.622993298784274	0.368299670540524
chr1:151326373:151327271:clu_126_-	-0.581178050991565	0.230098051164152	0.0966164918012172	-0.133481559362935
chr1:151783049:151790380:clu_127_-	-0.503094923230202	0.654445140164448	0.409132314572061	-0.245312825592387
chr1:151783049:151790405:clu_127_-	0.503094923230202	0.345554859835552	0.590867685427939	0.245312825592387
chr1:151986251:151992523:clu_128_-	0.977861547046136	0.0228710031800351	0.141969705810175	0.11909870263014
chr1:151986251:151993752:clu_128_-	-0.977861547046136	0.977128996819965	0.858030294189825	-0.11909870263014
chr1:153535360:153535949:clu_129_-	0.260628836850588	0.968638015551393	0.981137784797537	0.012499769246144
chr1:153535375:153535949:clu_129_-	-0.260628836850588	0.0313619844486074	0.0188622152024634	-0.0124997692461439
chr1:153608177:153608899:clu_130_-	0.44470508827116	0.138237724267144	0.252879902045527	0.114642177778383
chr1:153608177:153609178:clu_130_-	-0.111291682702145	0.11060888795574	0.116040992693468	0.00543210473772751
chr1:153608177:153612952:clu_130_-	-0.333413405569015	0.751153387777116	0.631079105261006	-0.120074282516111
chr1:153962747:153963059:clu_131_-	0.0757022810657791	0.169452111233194	0.176992323980491	0.00754021274729647
chr1:153962747:153963177:clu_131_-	-0.130346939043254	0.152962961843386	0.1300192608038	-0.0229437010395858
chr1:153962747:153963495:clu_131_-	0.0546446579774746	0.677584926923419	0.692988415215709	0.0154034882922894
chr1:153975905:153976693:clu_132_-	0.30925839265184	0.539169612930087	0.572485592507571	0.033315979577484
chr1:153975905:153976976:clu_132_-	-0.51135513782724	0.0248045940124068	0.0115926666747636	-0.0132119273376432
chr1:153976775:153976976:clu_132_-	0.2020967451754	0.436025793057506	0.415921740817666	-0.0201040522398406
chr1:154157721:154169305:clu_133_-	0.356506073695204	0.0141507158149426	0.0323948353507419	0.0182441195357992
chr1:154157721:154170400:clu_133_-	-0.50224555066957	0.972971710284676	0.943727236082158	-0.0292444742025177
chr1:154169383:154170400:clu_133_-	0.145739476974366	0.0128775739003818	0.0238779285671002	0.0110003546667184
chr1:154212624:154213893:clu_134_-	-0.0191937164625962	0.538145904906676	0.524308459304831	-0.0138374456018443
chr1:154212624:154214457:clu_134_-	-0.0288949969315981	0.0725799334814539	0.0700309758734048	-0.00254895760804907
chr1:154213946:154214457:clu_134_-	0.0480887133941943	0.389274161611871	0.405660564821764	0.0163864032098933
chr1:154214574:154219836:clu_135_-	0.358508270605029	0.467628294011596	0.493802002340186	0.0261737083285899
chr1:154214574:154220342:clu_135_-	-0.393911686992393	0.122345947686343	0.060879323786006	-0.0614666239003367
chr1:154219937:154220342:clu_135_-	0.428291885076336	0.380144031375963	0.430434309221885	0.0502902778459225
chr1:154219937:154220419:clu_135_-	-0.392888468688972	0.0298817269260983	0.0148843646519226	-0.0149973622741757
chr1:154589928:154590184:clu_136_-	0.0215270910269476	0.855961574429011	0.861188864008313	0.00522728957930152
chr1:154589928:154590262:clu_136_-	-0.0215270910269476	0.144038425570989	0.138811135991687	-0.00522728957930144
chr1:154602626:154607992:clu_137_-	-0.508897598113697	0.365380356451231	0.17223319345263	-0.193147162998602
chr1:154602626:154627855:clu_137_-	0.508897598113697	0.634619643548769	0.82776680654737	0.193147162998601
chr1:154932415:154936395:clu_138_-	-7.92856111865432	0.0750643118949735	1.05356486721052e-08	-0.0750643013593249
chr1:154932415:154936591:clu_138_-	7.92856111865432	0.924935688105026	0.999999989464351	0.075064301359325
chr1:154966077:154966162:clu_139_-	0.0264116565353959	0.341276857157201	0.353249504031374	0.0119726468741727
chr1:154966080:154966162:clu_139_-	-0.0264116565353959	0.658723142842799	0.646750495968626	-0.0119726468741727
chr1:6233643:6234405:clu_14_-	-0.436056546297558	0.261837014745436	0.148300909822426	-0.11353610492301
chr1:6233643:6234886:clu_14_-	0.405731085150369	0.450162597208776	0.591651412461578	0.141488815252802
chr1:6234511:6234886:clu_14_-	0.0303254611471892	0.288000388045788	0.260047677715996	-0.0279527103297924
chr1:155241180:155244095:clu_141_-	-0.147679220438763	0.270829942261145	0.225578644250816	-0.0452512980103288
chr1:155241180:155244506:clu_141_-	0.141593722624078	0.469162415869894	0.521860182617909	0.0526977667480149
chr1:155244233:155244506:clu_141_-	0.00608549781468472	0.26000764186896	0.252561173131274	-0.00744646873768601
chr1:155260659:155261657:clu_142_-	-0.0454561611367904	0.501419025137429	0.442523741042712	-0.0588952840947163
chr1:155260659:155262086:clu_142_-	-0.222277131960233	0.0948925196218725	0.0701738611875658	-0.0247186584343067
chr1:155261734:155262086:clu_142_-	0.267733293097024	0.403688455240699	0.487302397769722	0.0836139425290231
chr1:155268792:155269488:clu_143_-	0.301518320705041	0.239526440674976	0.365344661371587	0.125818220696612
chr1:155268795:155269488:clu_143_-	-0.301518320705041	0.760473559325024	0.634655338628413	-0.125818220696612
chr1:155269713:155270808:clu_144_-	-0.208724271822745	0.34976597777584	0.261629455631907	-0.0881365221439327
chr1:155269716:155270808:clu_144_-	0.208724271822745	0.65023402222416	0.738370544368093	0.0881365221439326
chr1:155668717:155670320:clu_145_-	0.352834409262586	0.38254114717609	0.556481054998823	0.173939907822732
chr1:155668777:155670320:clu_145_-	-0.352834409262586	0.61745885282391	0.443518945001177	-0.173939907822733
chr1:155853806:155857147:clu_146_-	-0.244049336801028	0.731515948785298	0.625797288131554	-0.105718660653744
chr1:155853806:155857159:clu_146_-	0.244049336801028	0.268484051214702	0.374202711868446	0.105718660653744
chr1:155916709:155917499:clu_147_-	-0.385312688053298	0.746558298244127	0.576815574738968	-0.16974272350516
chr1:155916737:155917499:clu_147_-	0.385312688053298	0.253441701755873	0.423184425261032	0.16974272350516
chr1:155921527:155921861:clu_148_-	-0.0647089973836973	0.288422821123983	0.262604681581716	-0.025818139542267
chr1:155921628:155921861:clu_148_-	0.0647089973836973	0.711577178876017	0.737395318418284	0.0258181395422669
chr1:156738764:156741012:clu_150_-	0.0196409904168318	0.573029123913584	0.582611397292044	0.0095822733784594
chr1:156738764:156741053:clu_150_-	-0.0196409904168318	0.426970876086416	0.417388602707956	-0.00958227337845946
chr1:160244034:160261285:clu_151_-	0.373970495004755	0.491270894585426	0.612807842945698	0.121536948360272
chr1:160244034:160262117:clu_151_-	0.295179478399823	0.138692169222312	0.159895675083018	0.0212035058607054
chr1:160244034:160262449:clu_151_-	-0.262113848279866	0.178680832911271	0.117986774273537	-0.0606940586377333
chr1:160261358:160262117:clu_151_-	-0.407036125124711	0.191356103280991	0.109309707697747	-0.0820463955832441
chr1:161001353:161002540:clu_152_-	-0.129940021652957	0.0174170755220522	0.0123301660211786	-0.00508690950087365
chr1:161001353:161021010:clu_152_-	0.914671200192071	0.224286341027141	0.451300073892923	0.227013732865782
chr1:161001353:161038880:clu_152_-	-0.130788518098439	0.0192042600631393	0.0135838466612253	-0.00562041340191401
chr1:161038075:161038551:clu_152_-	-0.130788533327668	0.360352141691442	0.25488970395842	-0.105462437733022
chr1:161038075:161038880:clu_152_-	-0.130788531717159	0.0105591682527148	0.00746886992729678	-0.00309029832541806
chr1:161038634:161038880:clu_152_-	-0.130788528938657	0.0350045334570202	0.0247599339006078	-0.0102445995564124
chr1:161038673:161038880:clu_152_-	-0.13078853335646	0.311321403511887	0.220208543793607	-0.0911128597182797
chr1:161038694:161038880:clu_152_-	-0.130788533100731	0.0218550764746038	0.0154588618447411	-0.00639621462986267
chr1:161042217:161042555:clu_153_-	-0.0760811918639047	0.70533867793125	0.672758735151983	-0.0325799427792672
chr1:161042217:161042586:clu_153_-	0.0760811918639047	0.29466132206875	0.327241264848017	0.0325799427792673
chr1:161072885:161073225:clu_154_-	0.0996793779561446	0.290369532465874	0.330029719529694	0.0396601870638192
chr1:161072885:161073720:clu_154_-	0.173594572352977	0.259622582042659	0.317720641606684	0.0580980595640244
chr1:161073299:161073720:clu_154_-	-0.273273950309121	0.450007885491466	0.352249638863622	-0.0977582466278436
chr1:161176074:161176434:clu_155_-	-0.15944341957602	0.860830847361355	0.818069279172765	-0.04276156818859
chr1:161176095:161176434:clu_155_-	0.15944341957602	0.139169152638645	0.181930720827235	0.04276156818859
chr1:165768269:165768682:clu_156_-	-0.0202468790354402	0.892189896602466	0.888232614220045	-0.00395728238242099
chr1:165768269:165768759:clu_156_-	0.0202468790354401	0.107810103397534	0.111767385779955	0.00395728238242102
chr1:173865282:173865471:clu_157_-	0.28148078803187	0.533931482629024	0.667943053492154	0.13401157086313
chr1:173865282:173865510:clu_157_-	-0.28148078803187	0.466068517370976	0.332056946507846	-0.13401157086313
chr1:173866206:173866528:clu_158_-	0.0710358645498106	0.452598051494324	0.474288003589533	0.0216899520952091
chr1:173866206:173866991:clu_158_-	-0.0556721542262379	0.011641871790602	0.0107479015298117	-0.000893970260790279
chr1:173866796:173866991:clu_158_-	-0.0153637103235727	0.535760076715074	0.514964094880655	-0.0207959818344188
chr1:173864075:173864257:clu_159_-	0.0140842497763718	0.971963377668938	0.972720864842418	0.000757487173480009
chr1:173864079:173864257:clu_159_-	-0.0140842497763718	0.0280366223310623	0.0272791351575822	-0.000757487173480106
chr1:8874914:8878580:clu_16_-	-0.352616716564196	0.00852204236730294	0.00422806367770966	-0.00429397868959328
chr1:8874917:8878580:clu_16_-	0.352616716564196	0.991477957632697	0.99577193632229	0.00429397868959325
chr1:173864304:173864484:clu_160_-	0.321439244610586	0.465933011858803	0.467530298236083	0.00159728637728018
chr1:173864304:173864675:clu_160_-	-0.674392631994661	0.0309615278022046	0.0114768940573351	-0.0194846337448695
chr1:173864506:173864675:clu_160_-	0.352953387384075	0.503105460338992	0.520992807706581	0.0178873473675891
chr1:173938871:173941265:clu_161_-	-0.184111302852227	0.540311196143077	0.448526235582375	-0.0917849605607018
chr1:173938874:173941265:clu_161_-	0.184111302852227	0.459688803856923	0.551473764417625	0.0917849605607018
chr1:176135086:176136488:clu_162_-	0.0819945495262687	0.404672579491366	0.433213211679238	0.0285406321878719
chr1:176135086:176149006:clu_162_-	-0.0612657965705576	0.216562933263522	0.200893026922739	-0.0156699063407831
chr1:176136547:176149006:clu_162_-	-0.0207287529557111	0.378764487245111	0.365893761398022	-0.0128707258470889
chr1:176162988:176163815:clu_163_-	0.246931639288443	0.77039660702555	0.846110518156337	0.0757139111307866
chr1:176162988:176163827:clu_163_-	-0.246931639288443	0.22960339297445	0.153889481843663	-0.0757139111307866
chr1:179852811:179856058:clu_164_-	-0.147594741825977	0.202493278185015	0.17624206050196	-0.0262512176830551
chr1:179852811:179865436:clu_164_-	0.384771136682981	0.0573066031348931	0.0849390071161651	0.0276324039812721
chr1:179852811:179877239:clu_164_-	0.0522968150922508	0.0528185516291608	0.056143209819407	0.00332465819024623
chr1:179856170:179865436:clu_164_-	-0.329289998100608	0.12009344342334	0.0871583501319405	-0.032935093291399
chr1:179865854:179877239:clu_164_-	0.0398167881513536	0.567288123627591	0.595517372430527	0.0282292488029359
chr1:182388750:182391175:clu_165_-	-1.28322612041145	0.128413036264772	0.0111896205414272	-0.117223415723345
chr1:182388750:182391679:clu_165_-	1.28322612041145	0.871586963735228	0.988810379458573	0.117223415723345
chr1:184710547:184711723:clu_166_-	-0.0169518675355129	0.847218035043923	0.842777701685503	-0.00444033335842076
chr1:184710550:184711723:clu_166_-	0.016951867535513	0.152781964956076	0.157222298314497	0.00444033335842084
chr1:185305643:185306485:clu_167_-	-0.00874064803097246	0.0896452815590971	0.086424898451835	-0.00322038310726216
chr1:185305643:185307014:clu_167_-	0.0417834496736073	0.779612403723666	0.79055578192959	0.0109433782059244
chr1:185306625:185307014:clu_167_-	-0.0330428016426348	0.130742314717237	0.123019319618575	-0.0077229950986622
chr1:193023036:193023844:clu_168_-	0.075187371330117	0.528056871002648	0.565304869545202	0.0372479985425533
chr1:193023039:193023844:clu_168_-	-0.075187371330117	0.471943128997352	0.434695130454798	-0.0372479985425532
chr1:193023946:193027875:clu_169_-	0.0922562643172695	0.206712063501463	0.208720811965467	0.00200874846400437
chr1:193023946:193028085:clu_169_-	0.153566409714518	0.622524256206852	0.668317555092395	0.0457932988855433
chr1:193027955:193028085:clu_169_-	-0.245822674031788	0.170763680291685	0.122961632942138	-0.0478020473495476
chr1:197645743:197647055:clu_170_-	0.125170384204825	0.444784619721353	0.507143219393825	0.0623585996724724
chr1:197645743:197652235:clu_170_-	-0.125170384204825	0.555215380278647	0.492856780606175	-0.0623585996724723
chr1:200409719:200409946:clu_171_-	0.0696689309149949	0.306259912810479	0.336635161805138	0.0303752489946591
chr1:200409723:200409946:clu_171_-	-0.0696689309149949	0.693740087189521	0.663364838194862	-0.0303752489946593
chr1:202853280:202858882:clu_172_-	0.421261835991182	0.563590927918083	0.749936249146554	0.186345321228471
chr1:202858164:202858882:clu_172_-	-0.421261835991182	0.436409072081917	0.250063750853446	-0.186345321228471
chr1:202892659:202893239:clu_173_-	0.272474522570953	0.38628070704042	0.423791294481447	0.037510587441027
chr1:202892659:202894184:clu_173_-	-0.471847071137357	0.0995675529108727	0.0518933952223842	-0.0476741576884886
chr1:202893425:202894184:clu_173_-	0.199372548566405	0.514151740048708	0.524315310296169	0.0101635702474615
chr1:204230586:204241375:clu_174_-	-0.681416421560797	0.59025691236457	0.26937314353135	-0.32088376883322
chr1:204230589:204241375:clu_174_-	0.681416421560797	0.409743087635429	0.73062685646865	0.32088376883322
chr1:205719673:205720501:clu_176_-	-0.129976279388849	0.147732237425622	0.117901740730902	-0.0298304966947202
chr1:205719676:205720501:clu_176_-	0.129976279388849	0.852267762574378	0.882098259269098	0.0298304966947203
chr1:217514889:217610321:clu_179_-	-0.0385136640924454	0.296699613217174	0.280881921426555	-0.0158176917906196
chr1:217610192:217610321:clu_179_-	0.0385136640924454	0.703300386782826	0.719118078573445	0.0158176917906196
chr1:223988154:223992240:clu_180_-	-0.381951866958759	0.677649387158854	0.494771810370394	-0.18287757678846
chr1:223988154:223992515:clu_180_-	0.381951866958759	0.322350612841146	0.505228189629606	0.18287757678846
chr1:224389860:224393828:clu_181_-	-0.0232427632436176	0.449970537840363	0.426154358904272	-0.0238161789360918
chr1:224389860:224398097:clu_181_-	-0.0656087443558276	0.0584467637396606	0.053057161624834	-0.00538960211482658
chr1:224394013:224398097:clu_181_-	0.0888515075994452	0.491582698419976	0.520788479470894	0.0292057810509184
chr1:224424654:224431477:clu_182_-	-0.307332910384588	0.452226313190492	0.308669837551977	-0.143556475638516
chr1:224424654:224431525:clu_182_-	0.307332910384588	0.547773686809508	0.691330162448023	0.143556475638516
chr1:225501070:225504991:clu_183_-	0.60680252922503	0.377063234257589	0.50560890917264	0.128545674915051
chr1:225501070:225507951:clu_183_-	-1.12693948394724	0.273549407388722	0.0647860823098499	-0.208763325078872
chr1:225505053:225507951:clu_183_-	0.52013695472221	0.349387358353689	0.42960500851751	0.080217650163821
chr1:227048010:227051881:clu_184_-	0.433401817619927	0.102008889414615	0.206588557736268	0.104579668321653
chr1:227048010:227069777:clu_184_-	-0.517153014552064	0.757693788926839	0.59311820340692	-0.164575585519918
chr1:227051985:227069777:clu_184_-	0.0837511969321372	0.140297321658547	0.200293238856812	0.0599959171982654
chr1:227112422:227112671:clu_185_-	-0.396216307502222	0.477815637012986	0.35553704708997	-0.122278589923016
chr1:227112422:227119804:clu_185_-	0.470060550620565	0.145631762358381	0.257691365667373	0.112059603308992
chr1:227112913:227119804:clu_185_-	-0.0738442431183429	0.376552600628633	0.386771587242657	0.010218986614024
chr1:228108318:228108437:clu_186_-	0.375223066036548	0.216140973012104	0.306234480799648	0.090093507787544
chr1:228108318:228108955:clu_186_-	-0.18661810675256	0.489846064383135	0.395705501949778	-0.0941405624333578
chr1:228108321:228108955:clu_186_-	-0.605558136782741	0.144054896890177	0.0765415316202439	-0.0675133652699327
chr1:228108474:228108955:clu_186_-	0.416953177498753	0.149958065714584	0.22151848563033	0.0715604199157466
chr1:228109021:228109149:clu_187_-	0.141350316998495	0.817949782722053	0.856340112365251	0.0383903296431974
chr1:228109021:228109261:clu_187_-	-0.141350316998495	0.182050217277947	0.14365988763475	-0.0383903296431973
chr1:230940556:230943806:clu_188_-	0.0693180658449139	0.252736078694903	0.321210280985146	0.0684742022902431
chr1:230940556:230954333:clu_188_-	0.492831937274377	0.137302202306067	0.266519773206378	0.12921757090031
chr1:230945454:230954333:clu_188_-	-0.562150003119291	0.609961718999029	0.412269945808476	-0.197691773190553
chr1:234398553:234401181:clu_189_-	-0.18579048997232	0.646167204681986	0.557408921275273	-0.0887582834067131
chr1:234400948:234401181:clu_189_-	0.18579048997232	0.353832795318014	0.442591078724727	0.0887582834067129
chr1:17004411:17004692:clu_19_-	0.547530977183859	0.400395301927099	0.666243529483939	0.26584822755684
chr1:17004411:17004707:clu_19_-	-0.547530977183859	0.599604698072901	0.333756470516061	-0.26584822755684
chr1:234448576:234450428:clu_190_-	-0.321668177204538	0.362435076391309	0.230029062929672	-0.132406013461637
chr1:234448579:234450428:clu_190_-	0.321668177204538	0.637564923608691	0.769970937070328	0.132406013461637
chr1:234460396:234463837:clu_191_-	-0.576270560552885	0.544347111185856	0.429078452887951	-0.115268658297905
chr1:234460396:234465656:clu_191_-	1.1532754523504	0.0579837998606266	0.257691293673834	0.199707493813207
chr1:234463934:234465656:clu_191_-	-0.57700489179751	0.397669088953517	0.313230253438215	-0.084438835515302
chr1:234607852:234608447:clu_192_-	-0.0404061553388822	0.560982994352275	0.54099281436931	-0.0199901799829648
chr1:234607852:234608495:clu_192_-	0.0404061553388822	0.439017005647725	0.45900718563069	0.0199901799829649
chr1:235196115:235213769:clu_193_-	-0.234203863225969	0.357875584999439	0.30782920761338	-0.0500463773860594
chr1:235196115:235219793:clu_193_-	0.426786484680096	0.151293785412912	0.252036420692509	0.100742635279597
chr1:235214026:235219793:clu_193_-	-0.192582621454126	0.490830629587649	0.440134371694112	-0.0506962578935374
chr1:235494828:235496186:clu_194_-	0.0480414402048255	0.513347929642587	0.537302383192971	0.0239544535503842
chr1:235494828:235504141:clu_194_-	-0.0480414402048255	0.486652070357413	0.462697616807029	-0.0239544535503841
chr1:244862730:244863617:clu_195_-	0.356301074032518	0.254166475196848	0.410013201407928	0.15584672621108
chr1:244862730:244863674:clu_195_-	-0.356301074032518	0.745833524803152	0.589986798592072	-0.15584672621108
chr1:246291995:246292286:clu_196_-	0.113968759979171	0.430596196422961	0.487132446051165	0.056536249628204
chr1:246292227:246292286:clu_196_-	-0.113968759979171	0.569403803577039	0.512867553948835	-0.0565362496282039
chr1:1310688:1310788:clu_199_+	0.326484672114856	0.152039178277643	0.256216568114901	0.104177389837258
chr1:1310688:1310909:clu_199_+	-0.326484672114856	0.847960821722357	0.7437834318851	-0.104177389837258
chr1:20779911:20780345:clu_20_-	0.473266660184541	0.51949815202701	0.623495613207829	0.103997461180819
chr1:20779911:20787195:clu_20_-	0.252690427565196	0.337311402702818	0.324702309148294	-0.0126090935545237
chr1:20780540:20787195:clu_20_-	-0.725957087749737	0.143190445270172	0.0518020776438766	-0.091388367626295
chr1:2391958:2395784:clu_201_+	0.479307035643039	0.85683408960717	0.939792049009267	0.0829579594020978
chr1:2393355:2395784:clu_201_+	-0.479307035643039	0.14316591039283	0.0602079509907325	-0.0829579594020979
chr1:6785575:6820181:clu_202_+	0.0428996353426739	0.434075053462087	0.39554381279228	-0.0385312406698069
chr1:6785575:6825092:clu_202_+	-0.38066620324851	0.140458786352001	0.0837965952755865	-0.0566621910764142
chr1:6820250:6825092:clu_202_+	0.337766567905836	0.425466160185912	0.520659591932133	0.0951934317462211
chr1:7961735:7962763:clu_203_+	-0.0272326689894796	0.56787388563493	0.55446220088118	-0.0134116847537502
chr1:7961793:7962763:clu_203_+	0.0272326689894796	0.43212611436507	0.44553779911882	0.0134116847537503
chr1:10297246:10303163:clu_204_+	-0.0392438717426127	0.381101862648492	0.362769973666272	-0.0183318889822194
chr1:10297246:10320043:clu_204_+	0.0392438717426127	0.618898137351508	0.637230026333728	0.0183318889822195
chr1:11654952:11655806:clu_206_+	0.210512724443729	0.481498833189229	0.585886738946507	0.104387905757278
chr1:11655699:11655806:clu_206_+	-0.210512724443729	0.518501166810771	0.414113261053493	-0.104387905757278
