ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
68	"ENSG00000148337.22"	"CIZ1"	chr9	-	128178708	128179415	128178708	128178904	128178988	128179415	68	448,376,577	1,0,6	308,285,328	3,2,0	233	149	1	1.0	0.997,1.0,0.984	0.985,0.989,1.0	0.002
69	"ENSG00000148337.22"	"CIZ1"	chr9	-	128178708	128179415	128178708	128178904	128179072	128179415	69	522,462,713	67,77,112	389,329,360	69,73,77	298	149	0.0205698652931	0.10211730278958896	0.796,0.75,0.761	0.738,0.693,0.7	0.059
72	"ENSG00000148334.16"	"PTGES2"	chr9	-	128122361	128123134	128122361	128122479	128122933	128123134	72	157,79,140	350,369,457	111,75,146	398,347,469	298	149	0.203478333105	0.5064432749629146	0.183,0.097,0.133	0.122,0.098,0.135	0.019
73	"ENSG00000148334.16"	"PTGES2"	chr9	-	128122361	128123134	128122361	128122646	128122933	128123134	73	117,64,126	8,2,13	92,80,105	1,1,9	298	149	0.0611141119966	0.22178508385862905	0.88,0.941,0.829	0.979,0.976,0.854	-0.053
74	"ENSG00000148334.16"	"PTGES2"	chr9	-	128124491	128125441	128124491	128124550	128125243	128125441	74	8,5,3	302,328,476	8,5,8	379,286,285	298	149	1	1.0	0.013,0.008,0.003	0.01,0.009,0.014	-0.003
75	"ENSG00000148334.16"	"PTGES2"	chr9	-	128125243	128125441	128125243	128125283	128125375	128125441	75	649,525,746	4,4,2	506,443,535	5,3,1	241	149	1	1.0	0.99,0.988,0.996	0.984,0.989,0.997	0.001
77	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127451514	127452084	127451514	127451669	127451928	127452084	77	52,52,98	65,48,50	49,26,48	95,69,57	298	149	0.00142115512445	0.014080336637839131	0.286,0.351,0.495	0.205,0.159,0.296	0.157
78	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127460876	127461257	127460876	127460998	127461172	127461257	78	12,9,8	0,2,0	7,1,0	0,1,0	298	149	1	1.0	1.0,0.692,1.0	1.0,0.333,NA	0.231
79	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127487494	127487763	127487494	127487553	127487675	127487763	79	3,2,16	0,1,0	6,7,12	2,7,0	271	149	0.000351368331875	0.0047960745887047455	1.0,0.524,1.0	0.623,0.355,1.0	0.182
81	"ENSG00000044574.9"	"HSPA5"	chr9	-	125238140	125238827	125238140	125238308	125238589	125238827	81	85,98,102	2494,2222,2977	185,151,175	4663,3955,3942	298	149	0.421274210695	0.7948032511759873	0.017,0.022,0.017	0.019,0.019,0.022	-0.001
82	"ENSG00000044574.9"	"HSPA5"	chr9	-	125238140	125239331	125238140	125238827	125238940	125239331	82	79,178,176	1798,2069,2761	257,233,187	4356,3932,3346	262	149	0.360074985436	0.7256639767165848	0.024,0.047,0.035	0.032,0.033,0.031	0.003
84	"ENSG00000044574.9"	"HSPA5"	chr9	-	125238940	125239533	125238940	125239331	125239420	125239533	84	12,15,21	2034,2345,3462	60,68,7	5574,4277,3417	238	149	1	1.0	0.004,0.004,0.004	0.007,0.01,0.001	-0.002
85	"ENSG00000044574.9"	"HSPA5"	chr9	-	125239420	125240309	125239420	125239533	125240171	125240309	85	190,242,394	1907,2324,3272	517,470,222	5229,4159,3307	298	149	0.0996912966188	0.3116749412443433	0.047,0.049,0.057	0.047,0.053,0.032	0.007
86	"ENSG00000044574.9"	"HSPA5"	chr9	-	125239420	125240907	125239420	125239533	125240675	125240907	86	190,208,345	0,0,1	473,420,222	0,0,0	298	149	1	1.0	1.0,1.0,0.994	1.0,1.0,1.0	-0.002
87	"ENSG00000044574.9"	"HSPA5"	chr9	-	125239420	125240907	125239420	125240309	125240675	125240907	87	60,46,64	2510,2408,3289	106,76,121	5328,4853,4096	298	149	0.577768678115	0.948854827711715	0.012,0.009,0.01	0.01,0.008,0.015	-0.001
88	"ENSG00000184343.11"	"SRPK3"	chrX	+	153781115	153781346	153781115	153781145	153781282	153781346	88	14,7,20	0,0,0	4,9,16	1,0,0	286	149	1	1.0	1.0,1.0,1.0	0.676,1.0,1.0	0.108
91	"ENSG00000117335.21"	"CD46"	chr1	+	207759638	207761446	207759638	207759724	207761248	207761446	91	6,5,17	149,142,297	23,22,15	437,328,169	298	149	0.144753036733	0.4006557266716964	0.02,0.017,0.028	0.026,0.032,0.042	-0.012
92	"ENSG00000117335.21"	"CD46"	chr1	+	207767012	207767823	207767012	207767195	207767778	207767823	92	32,33,108	195,162,302	137,98,75	435,317,217	298	149	0.0704963100703	0.24414685339639647	0.076,0.092,0.152	0.136,0.134,0.147	-0.032
93	"ENSG00000117335.21"	"CD46"	chr1	+	207767012	207770362	207767012	207767195	207770320	207770362	93	53,41,85	42,23,57	109,93,66	47,48,14	298	149	0.0165196634685	0.08782366821096609	0.387,0.471,0.427	0.537,0.492,0.702	-0.149
94	"ENSG00000117335.21"	"CD46"	chr1	+	207767012	207770362	207767012	207767823	207770320	207770362	94	43,49,69	225,174,337	120,93,44	462,371,274	298	149	0.770729343035	1.0	0.087,0.123,0.093	0.115,0.111,0.074	0.001
95	"ENSG00000117335.21"	"CD46"	chr1	+	207767012	207770362	207767012	207768772	207770320	207770362	95	66,50,117	0,2,4	129,101,66	5,2,2	298	149	0.533850358973	0.9101946355015095	1.0,0.926,0.936	0.928,0.962,0.943	0.01
96	"ENSG00000117335.21"	"CD46"	chr1	+	207783291	207785106	207783291	207783330	207785070	207785106	96	17,6,19	277,218,357	16,19,9	459,383,296	298	149	0.349609122859	0.7133044953840982	0.03,0.014,0.026	0.017,0.024,0.015	0.005
97	"ENSG00000152332.16"	"UHMK1"	chr1	+	162499954	162501104	162499954	162500247	162500912	162501104	97	2,2,7	88,18,133	4,3,1	117,84,75	298	149	0.298169872039	0.6444793484573985	0.011,0.053,0.026	0.017,0.018,0.007	0.016
98	"ENSG00000106804.10"	"C5"	chr9	-	120953729	120957368	120953729	120953868	120957284	120957368	98	1,3,10	9,6,18	10,5,0	30,19,16	298	149	0.250662980697	0.5785487393651804	0.053,0.2,0.217	0.143,0.116,0.0	0.07
102	"ENSG00000134905.17"	"CARS2"	chr13	-	110642314	110644182	110642314	110642521	110644064	110644182	102	29,39,43	16,17,16	43,23,41	15,11,16	298	149	0.662343523032	1.0	0.475,0.534,0.573	0.589,0.511,0.562	-0.027
103	"ENSG00000134905.17"	"CARS2"	chr13	-	110645966	110647239	110645966	110646090	110647100	110647239	103	77,40,29	151,178,208	38,61,67	186,149,147	298	149	0.158034882728	0.4249257786086705	0.203,0.101,0.065	0.093,0.17,0.186	-0.027
105	"ENSG00000006712.15"	"PAF1"	chr19	-	39389479	39389761	39389479	39389546	39389639	39389761	105	1,0,1	171,159,222	2,7,5	261,186,113	242	149	0.622087352461	0.9850018012828019	0.004,0.0,0.003	0.005,0.023,0.027	-0.016
106	"ENSG00000006712.15"	"PAF1"	chr19	-	39390068	39390289	39390068	39390161	39390259	39390289	106	1,6,11	136,273,336	3,5,13	356,341,318	247	149	0.778260597978	1.0	0.004,0.013,0.019	0.005,0.009,0.024	-0.001
107	"ENSG00000147535.17"	"PLPP5"	chr8	-	38267896	38268990	38267896	38267960	38268881	38268990	107	70,44,83	5,1,0	63,35,46	2,2,1	298	149	0.545642046887	0.9215617207166747	0.875,0.957,1.0	0.94,0.897,0.958	0.012
108	"ENSG00000072195.15"	"SPEG"	chr2	+	219464432	219466861	219464432	219464608	219466056	219466861	108	0,0,1	0,0,4	3,5,5	51,55,58	298	149	1	1.0	NA,NA,0.111	0.029,0.043,0.041	0.073
109	"ENSG00000070214.17"	"SLC44A1"	chr9	+	105389032	105397346	105389032	105389108	105389186	105397346	109	66,79,206	0,0,0	398,325,142	0,2,2	227	149	1	1.0	1.0,1.0,1.0	1.0,0.991,0.979	0.01
110	"ENSG00000174177.13"	"CTU2"	chr16	+	88714382	88714737	88714382	88714486	88714586	88714737	110	24,18,17	108,142,169	21,3,32	118,144,115	249	149	1	1.0	0.117,0.071,0.057	0.096,0.012,0.143	-0.002
111	"ENSG00000119509.13"	"INVS"	chr9	+	100292325	100293043	100292325	100292436	100292946	100293043	111	57,39,71	7,10,8	66,34,44	8,11,7	298	149	0.587774612975	0.9578803564253797	0.803,0.661,0.816	0.805,0.607,0.759	0.036
112	"ENSG00000168291.13"	"PDHB"	chr3	-	58429707	58430238	58429707	58429799	58430127	58430238	112	25,29,25	275,287,399	16,25,13	400,314,183	298	149	0.108744652385	0.3303545080075675	0.043,0.048,0.03	0.02,0.038,0.034	0.01
113	"ENSG00000168291.13"	"PDHB"	chr3	-	58429707	58430238	58429707	58429941	58430127	58430238	113	14,11,8	0,2,3	4,5,10	0,8,0	298	149	0.770324282134	1.0	1.0,0.733,0.571	1.0,0.238,1.0	0.022
114	"ENSG00000168291.13"	"PDHB"	chr3	-	58430656	58430942	58430656	58430788	58430842	58430942	114	442,517,603	0,0,0	513,400,345	0,1,0	203	149	1	1.0	1.0,1.0,1.0	1.0,0.997,1.0	0.001
115	"ENSG00000168291.13"	"PDHB"	chr3	-	58431730	58431984	58431730	58431793	58431876	58431984	115	17,10,19	231,247,332	31,6,5	368,266,232	232	149	0.448325891513	0.8263935236002048	0.045,0.025,0.035	0.051,0.014,0.014	0.009
116	"ENSG00000168291.13"	"PDHB"	chr3	-	58431876	58433684	58431876	58431984	58433630	58433684	116	9,4,7	225,253,339	17,11,7	363,254,238	298	149	0.0641376647975	0.22869513275103603	0.02,0.008,0.01	0.023,0.021,0.014	-0.007
117	"ENSG00000197816.16"	"CCDC180"	chr9	+	97307735	97308132	97307735	97307806	97307982	97308132	117	5,1,9	0,6,5	3,3,0	3,5,7	298	149	0.0740152669423	0.25244815986432395	1.0,0.077,0.474	0.333,0.231,0.0	0.329
118	"ENSG00000197816.16"	"CCDC180"	chr9	+	97370640	97374648	97370640	97370778	97374542	97374648	118	2,6,7	0,0,1	8,6,4	1,6,0	298	149	0.00124182739313	0.012762611048656987	1.0,1.0,0.778	0.8,0.333,1.0	0.215
119	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036448	82036190	82036308	82036383	82036448	119	33,39,56	304,393,462	33,29,43	552,428,476	224	149	0.0081993994169	0.05194442409888965	0.067,0.062,0.075	0.038,0.043,0.057	0.022
120	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036448	82036190	82036322	82036383	82036448	120	32,31,44	2,2,2	33,30,40	5,0,4	210	149	0.497231403374	0.8804744956927266	0.919,0.917,0.94	0.824,1.0,0.876	0.025
121	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036643	82036190	82036308	82036543	82036643	121	75,93,127	9,2,8	64,55,70	9,0,0	298	149	0.262978063252	0.5943849614979585	0.806,0.959,0.888	0.78,1.0,1.0	-0.042
122	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036643	82036190	82036448	82036543	82036643	122	93,97,134	253,291,302	81,63,100	373,270,404	244	149	9.10099449695e-05	0.0017384207115134632	0.183,0.169,0.213	0.117,0.125,0.131	0.064
123	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036763	82036190	82036308	82036720	82036763	123	79,85,98	0,3,0	72,44,95	0,0,0	298	149	1	1.0	1.0,0.934,1.0	1.0,1.0,1.0	-0.022
124	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036763	82036190	82036448	82036720	82036763	124	119,107,132	6,2,7	103,56,137	0,0,0	298	149	2.3112098378e-05	0.0005840829209657609	0.908,0.964,0.904	1.0,1.0,1.0	-0.075
125	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036763	82036190	82036643	82036720	82036763	125	86,69,79	322,353,370	73,43,80	443,417,574	226	149	0.000176843603571	0.0028460751546633026	0.15,0.114,0.123	0.098,0.064,0.084	0.047
126	"ENSG00000169738.8"	"DCXR"	chr17	-	82036720	82037013	82036720	82036763	82036858	82037013	126	14,11,7	425,438,447	11,7,22	551,510,720	244	149	0.80142285431	1.0	0.02,0.015,0.009	0.012,0.008,0.018	0.002
127	"ENSG00000169738.8"	"DCXR"	chr17	-	82036858	82037547	82036858	82037013	82037449	82037547	127	81,109,136	297,260,279	110,122,148	389,384,598	298	149	0.00682263931615	0.045321818314425	0.12,0.173,0.196	0.124,0.137,0.11	0.039
128	"ENSG00000105875.15"	"WDR91"	chr7	-	135186971	135188545	135186971	135187169	135188432	135188545	128	19,24,36	34,33,39	39,28,20	41,37,60	298	149	0.535928608538	0.9117322059884267	0.218,0.267,0.316	0.322,0.275,0.143	0.02
129	"ENSG00000105875.15"	"WDR91"	chr7	-	135186971	135189452	135186971	135187169	135189343	135189452	129	15,12,27	0,2,0	32,19,14	2,3,0	298	149	0.0629966490741	0.226612494735352	1.0,0.75,1.0	0.889,0.76,1.0	0.034
130	"ENSG00000105875.15"	"WDR91"	chr7	-	135186971	135189452	135186971	135188545	135189343	135189452	130	13,5,7	49,37,82	7,9,8	55,30,56	298	149	0.708169132762	1.0	0.117,0.063,0.041	0.06,0.13,0.067	-0.012
131	"ENSG00000105875.15"	"WDR91"	chr7	-	135197043	135198151	135197043	135197423	135197992	135198151	131	8,4,15	2,0,0	13,17,10	0,0,0	298	149	1	1.0	0.667,1.0,1.0	1.0,1.0,1.0	-0.111
132	"ENSG00000105875.15"	"WDR91"	chr7	-	135204267	135206058	135204267	135204433	135205927	135206058	132	4,11,20	59,38,48	7,3,7	22,51,41	298	149	0.120314442228	0.35215830236689044	0.033,0.126,0.172	0.137,0.029,0.079	0.029
133	"ENSG00000105875.15"	"WDR91"	chr7	-	135204267	135206058	135204267	135204465	135205927	135206058	133	3,11,18	0,4,2	3,3,9	3,1,0	298	149	0.862373106163	1.0	1.0,0.579,0.818	0.333,0.6,1.0	0.155
135	"ENSG00000185963.14"	"BICD2"	chr9	-	92711362	92715463	92711362	92713461	92715252	92715463	135	51,58,108	143,82,173	236,219,218	142,139,181	298	149	2.03275174471e-11	4.72614780645075e-09	0.151,0.261,0.238	0.454,0.441,0.376	-0.207
136	"ENSG00000198000.12"	"NOL8"	chr9	-	92298256	92298954	92298256	92298336	92298883	92298954	136	12,1,18	103,180,227	10,8,2	170,121,79	298	149	0.591313699378	0.9618543813549734	0.055,0.003,0.038	0.029,0.032,0.012	0.008
143	"ENSG00000134884.15"	"ARGLU1"	chr13	-	106557047	106559657	106557047	106557131	106559431	106559657	143	211,211,359	91,154,239	195,211,137	307,250,122	298	149	1.34671596642e-05	0.00038340179043997954	0.537,0.407,0.429	0.241,0.297,0.36	0.158
147	"ENSG00000116353.16"	"MECR"	chr1	-	29195940	29196258	29195940	29196013	29196197	29196258	147	6,19,19	82,107,113	23,33,15	138,136,80	298	149	0.123125362177	0.35828093499565083	0.035,0.082,0.078	0.077,0.108,0.086	-0.025
148	"ENSG00000116353.16"	"MECR"	chr1	-	29195940	29196258	29195940	29196042	29196197	29196258	148	10,17,12	0,0,4	21,23,19	6,2,0	298	149	0.622568763036	0.9851218516733439	1.0,1.0,0.6	0.636,0.852,1.0	0.037
