ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
17	"ENSG00000165632.9"	"TAF3"	chr10	+	7824317	7824564	7824317	7824560	7963919	7965742	17	4,0,2	32,37,40	0,0,0	11,28,8	153	149	0.158902067339	0.5617456197812324	0.109,0.0,0.046	0.0,0.0,0.0	0.052
18	"ENSG00000067057.19"	"PFKP"	chr10	+	3109354	3109609	3109354	3109480	3112221	3112286	18	2,0,1	589,629,908	2,5,2	1424,1304,1524	278	149	1	1.0	0.002,0.0,0.001	0.001,0.002,0.001	-0.0
20	"ENSG00000181090.21"	"EHMT1"	chr9	+	137728348	137728593	137728348	137728529	137743370	137743528	20	3,1,0	77,38,86	1,0,4	56,56,45	213	149	0.518053091394	1.0	0.027,0.018,0.0	0.012,0.0,0.059	-0.009
21	"ENSG00000197768.11"	"STPG3"	chr9	+	137252000	137252135	137252000	137252055	137252436	137252525	21	2,5,0	2,0,0	0,1,0	0,0,0	229	149	1	1.0	0.394,1.0,NA	NA,1.0,NA	-0.303
22	"ENSG00000108679.13"	"LGALS3BP"	chr17	-	78976994	78977214	78977139	78977214	78975964	78976156	22	0,0,0	2,4,1	0,1,7	8,10,8	294	149	0.00162022562178	0.022916179917940042	0.0,0.0,0.0	0.0,0.048,0.307	-0.118
23	"ENSG00000176884.17"	"GRIN1"	chr9	+	137164171	137164987	137164171	137164215	137165185	137165296	23	0,3,1	0,0,0	64,57,108	6,5,3	298	149	1	1.0	NA,1.0,1.0	0.842,0.851,0.947	0.12
24	"ENSG00000107331.18"	"ABCA2"	chr9	-	137010192	137010737	137010619	137010737	137009982	137010124	24	198,113,136	0,0,0	190,172,266	0,1,3	298	149	1	1.0	1.0,1.0,1.0	1.0,0.989,0.978	0.011
25	"ENSG00000148362.11"	"PAXX"	chr9	+	136992639	136992974	136992639	136992700	136993052	136993243	25	327,243,255	6,3,8	204,200,305	0,5,6	298	149	0.368129743538	0.9630127206268378	0.965,0.976,0.941	1.0,0.952,0.962	-0.011
26	"ENSG00000107317.13"	"PTGDS"	chr9	+	136979222	136979401	136979222	136979299	136979945	136980062	26	0,0,0	0,4,0	7,7,11	15,15,23	251	149	1	1.0	NA,0.0,NA	0.217,0.217,0.221	-0.218
27	"ENSG00000159069.14"	"FBXW5"	chr9	-	136941754	136942466	136942045	136942466	136941536	136941684	27	138,72,97	167,149,229	86,90,99	317,245,291	298	149	0.000242128331471	0.0056652628932285275	0.292,0.195,0.175	0.119,0.155,0.145	0.081
28	"ENSG00000159069.14"	"FBXW5"	chr9	-	136941754	136942466	136942099	136942466	136941536	136941684	28	193,209,221	11,13,16	257,222,234	21,12,44	298	149	0.0484546364869	0.2467422993920296	0.898,0.889,0.874	0.86,0.902,0.727	0.057
29	"ENSG00000159069.14"	"FBXW5"	chr9	-	136942045	136942466	136942099	136942466	136941536	136941684	29	264,305,377	11,13,16	498,403,464	21,12,44	203	149	0.152383372178	0.5443251671329921	0.946,0.945,0.945	0.946,0.961,0.886	0.014
30	"ENSG00000196642.19"	"RABL6"	chr9	+	136837861	136838015	136837861	136837980	136838908	136839121	30	486,518,560	0,2,6	287,260,315	4,1,6	184	149	0.856777995328	1.0	1.0,0.995,0.987	0.983,0.995,0.977	0.009
32	"ENSG00000148396.19"	"SEC16A"	chr9	-	136448008	136448161	136448083	136448161	136447852	136447909	32	0,1,2	165,206,286	0,0,1	321,275,280	224	149	1	1.0	0.0,0.003,0.005	0.0,0.0,0.002	0.002
33	"ENSG00000165689.17"	"ENTR1"	chr9	-	136405090	136405202	136405117	136405202	136404630	136404693	33	202,260,303	0,16,10	294,241,295	9,14,18	176	149	0.127552863654	0.48282558618268073	1.0,0.932,0.962	0.965,0.936,0.933	0.02
34	"ENSG00000165684.6"	"SNAPC4"	chr9	-	136387484	136387579	136387512	136387579	136384719	136384814	34	61,50,87	26,15,33	101,49,59	32,50,29	177	149	0.170257369783	0.587689140143204	0.664,0.737,0.689	0.727,0.452,0.631	0.093
37	"ENSG00000134644.16"	"PUM1"	chr1	-	30941921	30942123	30941997	30942123	30941150	30941272	37	16,6,1	137,171,224	5,2,18	295,238,231	225	149	0.43201695727	1.0	0.072,0.023,0.003	0.011,0.006,0.049	0.011
38	"ENSG00000134644.16"	"PUM1"	chr1	-	30950126	30950261	30950132	30950261	30941997	30942123	38	4,0,2	0,1,0	7,11,1	0,0,2	155	149	0.580627886028	1.0	1.0,0.0,1.0	1.0,1.0,0.325	-0.108
39	"ENSG00000134644.16"	"PUM1"	chr1	-	30950126	30950261	30950132	30950261	30945345	30945483	39	86,77,101	42,73,100	178,143,106	124,96,108	155	149	0.954824084632	1.0	0.663,0.503,0.493	0.58,0.589,0.485	0.002
40	"ENSG00000134644.16"	"PUM1"	chr1	-	30967098	30967310	30967166	30967310	30965981	30966197	40	3,0,6	47,37,81	2,10,12	88,56,76	217	149	0.0316643230191	0.18167297090448079	0.042,0.0,0.048	0.015,0.109,0.098	-0.044
41	"ENSG00000134644.16"	"PUM1"	chr1	-	30968296	30968492	30968353	30968492	30967166	30967310	41	2,2,0	111,84,160	9,3,4	316,202,300	206	149	0.713341791266	1.0	0.013,0.017,0.0	0.02,0.011,0.01	-0.004
42	"ENSG00000134644.16"	"PUM1"	chr1	-	31059203	31059577	31059298	31059577	31028795	31028864	42	252,120,274	2,0,1	451,363,398	5,2,3	244	149	0.731585617926	1.0	0.987,1.0,0.994	0.982,0.991,0.988	0.007
44	"ENSG00000165533.19"	"TTC8"	chr14	+	88841036	88841514	88841036	88841196	88843805	88843850	44	21,19,51	22,6,23	35,21,9	36,24,29	298	149	0.00808264231633	0.0709513957307964	0.323,0.613,0.526	0.327,0.304,0.134	0.232
48	"ENSG00000148297.16"	"MED22"	chr9	-	133347921	133348117	133347941	133348117	133346539	133346700	48	94,68,190	8,0,12	86,109,129	15,3,7	169	149	0.331891161699	0.9046872982821594	0.912,1.0,0.933	0.835,0.97,0.942	0.033
49	"ENSG00000165699.15"	"TSC1"	chr9	-	132897183	132897610	132897422	132897610	132891348	132896754	49	53,54,45	0,0,0	94,65,94	1,1,0	298	149	1	1.0	1.0,1.0,1.0	0.979,0.97,1.0	0.017
51	"ENSG00000165699.15"	"TSC1"	chr9	-	132901588	132901699	132901630	132901699	132900714	132900837	51	36,39,67	0,0,0	95,42,64	2,4,0	191	149	0.33671785671	0.9107694610021108	1.0,1.0,1.0	0.974,0.891,1.0	0.045
53	"ENSG00000165699.15"	"TSC1"	chr9	-	132911409	132911568	132911452	132911568	132911001	132911113	53	2,6,6	49,29,78	10,1,4	52,47,41	192	149	0.793785940232	1.0	0.031,0.138,0.056	0.13,0.016,0.07	0.003
54	"ENSG00000165699.15"	"TSC1"	chr9	-	132925586	132927304	132927200	132927304	132923347	132923492	54	15,19,35	1,0,0	40,39,40	0,0,0	298	149	1	1.0	0.882,1.0,1.0	1.0,1.0,1.0	-0.039
55	"ENSG00000165699.15"	"TSC1"	chr9	-	132944542	132944619	132944571	132944619	132935032	132935095	55	8,10,30	11,4,8	31,27,37	21,20,36	178	149	0.26931968114	0.794355291612623	0.378,0.677,0.758	0.553,0.531,0.462	0.089
56	"ENSG00000184634.17"	"MED12"	chrX	+	71126968	71127241	71126968	71127132	71127335	71128120	56	0,1,0	51,23,44	1,0,0	38,26,37	258	149	1	1.0	0.0,0.024,0.0	0.015,0.0,0.0	0.003
58	"ENSG00000184634.17"	"MED12"	chrX	+	71128597	71128853	71128597	71128718	71129113	71129215	58	2,1,7	25,31,46	0,0,0	45,37,54	284	149	0.00638972384345	0.06097685727152627	0.04,0.017,0.074	0.0,0.0,0.0	0.044
59	"ENSG00000184634.17"	"MED12"	chrX	+	71135091	71135374	71135091	71135253	71136280	71136655	59	0,5,2	28,49,44	0,7,6	37,29,57	270	149	0.145981864117	0.5274453804548783	0.0,0.053,0.024	0.0,0.118,0.055	-0.032
60	"ENSG00000184634.17"	"MED12"	chrX	+	71137186	71137392	71137186	71137383	71137557	71137635	60	19,22,24	2,11,24	42,35,23	21,33,16	158	149	0.303694744365	0.8548545264013013	0.9,0.654,0.485	0.654,0.5,0.575	0.103
62	"ENSG00000184634.17"	"MED12"	chrX	+	71141229	71141414	71141229	71141370	71141882	71141964	62	2,0,2	42,39,57	0,0,0	45,43,47	193	149	0.564927922613	1.0	0.035,0.0,0.026	0.0,0.0,0.0	0.02
63	"ENSG00000197694.19"	"SPTAN1"	chr9	+	128624327	128624824	128624327	128624487	128625102	128625179	63	8,4,7	124,174,234	5,10,5	358,222,259	298	149	0.292316125869	0.8375539330040109	0.031,0.011,0.015	0.007,0.022,0.01	0.006
65	"ENSG00000106976.22"	"DNM1"	chr9	+	128250114	128250356	128250114	128250330	128250724	128251244	65	0,0,0	0,0,1	89,52,72	11,14,20	175	149	1	1.0	NA,NA,0.0	0.873,0.76,0.754	-0.796
66	"ENSG00000148337.22"	"CIZ1"	chr9	-	128169051	128169201	128169075	128169201	128167094	128167164	66	377,363,510	26,11,14	297,225,301	11,1,5	173	149	0.00639414137261	0.06097685727152627	0.926,0.966,0.969	0.959,0.995,0.981	-0.025
67	"ENSG00000148337.22"	"CIZ1"	chr9	-	128179072	128179415	128179372	128179415	128170019	128170035	67	352,321,407	9,7,1	291,252,251	8,2,5	298	149	0.713673969975	1.0	0.951,0.958,0.995	0.948,0.984,0.962	0.003
68	"ENSG00000148337.22"	"CIZ1"	chr9	-	128178708	128179415	128179072	128179415	128177565	128177763	68	265,260,375	3,1,6	213,128,181	0,0,0	298	149	0.337272837587	0.9108971353914549	0.978,0.992,0.969	1.0,1.0,1.0	-0.02
69	"ENSG00000148337.22"	"CIZ1"	chr9	-	128178708	128179415	128179072	128179415	128178368	128178490	69	548,569,806	0,2,3	487,357,414	0,0,0	298	149	1	1.0	1.0,0.993,0.993	1.0,1.0,1.0	-0.005
70	"ENSG00000148337.22"	"CIZ1"	chr9	-	128178988	128179415	128179072	128179415	128178708	128178904	70	134,146,232	67,77,112	119,71,94	69,73,77	233	149	0.00834666121927	0.07256061562718975	0.561,0.548,0.57	0.524,0.383,0.438	0.111
73	"ENSG00000148334.16"	"PTGES2"	chr9	-	128123701	128123851	128123725	128123851	128122933	128123134	73	448,360,558	4,4,4	484,411,452	13,3,8	173	149	0.046133485975	0.23749921841003402	0.99,0.987,0.992	0.97,0.992,0.98	0.009
75	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127454997	127455054	127454997	127455040	127455575	127455620	75	62,56,102	0,0,7	78,93,79	5,4,0	163	149	0.822989845341	1.0	1.0,1.0,0.93	0.934,0.955,1.0	0.014
76	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127485735	127485840	127485735	127485835	127487536	127487763	76	2,0,1	1,0,0	0,1,3	1,0,0	154	149	1	1.0	0.659,NA,1.0	0.0,1.0,1.0	0.163
77	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127485735	127485840	127485735	127485835	127487675	127487763	77	8,7,14	43,74,91	11,4,0	93,83,83	154	149	0.00581494718907	0.05730471213755916	0.153,0.084,0.13	0.103,0.045,0.0	0.073
78	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127485735	127485840	127485735	127485835	127489443	127489518	78	2,2,1	3,0,0	0,1,0	2,0,0	154	149	1	1.0	0.392,1.0,1.0	0.0,1.0,NA	0.297
80	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127497252	127497362	127497252	127497334	127501009	127501143	80	2,0,0	66,94,80	3,2,0	80,63,61	177	149	0.542155623433	1.0	0.025,0.0,0.0	0.031,0.026,0.0	-0.011
81	"ENSG00000136895.19"	"GARNL3"	chr9	+	127243078	127243253	127243078	127243249	127264951	127265021	81	5,9,8	4,6,11	3,2,0	10,11,7	153	149	0.000196649003527	0.0049707181855379035	0.549,0.594,0.415	0.226,0.15,0.0	0.394
82	"ENSG00000136895.19"	"GARNL3"	chr9	+	127243078	127243253	127243078	127243249	127291167	127291242	82	4,0,4	0,0,2	6,0,0	0,0,8	153	149	1	1.0	1.0,NA,0.661	1.0,NA,0.0	0.331
83	"ENSG00000125386.16"	"FAM193A"	chr4	+	2694945	2695129	2694945	2695082	2696362	2696593	83	66,95,110	1,0,1	70,92,68	1,0,0	196	149	1	1.0	0.98,1.0,0.988	0.982,1.0,1.0	-0.005
84	"ENSG00000125386.16"	"FAM193A"	chr4	+	2694945	2695142	2694945	2695082	2696362	2696593	84	4,27,20	1,0,1	16,28,14	1,0,0	209	149	1	1.0	0.74,1.0,0.934	0.919,1.0,1.0	-0.082
86	"ENSG00000167283.9"	"ATP5MG"	chr11	+	118406936	118407097	118406936	118406976	118408999	118409199	86	1803,2572,3240	0,0,0	2594,2584,1663	1,0,0	270	149	1	1.0	1.0,1.0,1.0	0.999,1.0,1.0	0.0
87	"ENSG00000044574.9"	"HSPA5"	chr9	-	125240171	125240907	125240675	125240907	125239420	125239533	87	1938,2337,3294	0,0,1	5277,4197,3358	0,0,0	298	149	1	1.0	1.0,1.0,0.999	1.0,1.0,1.0	-0.0
90	"ENSG00000117335.21"	"CD46"	chr1	+	207752067	207752309	207752067	207752097	207757013	207757202	90	350,276,558	0,2,1	817,576,522	0,0,0	298	149	1	1.0	1.0,0.986,0.996	1.0,1.0,1.0	-0.006
91	"ENSG00000117335.21"	"CD46"	chr1	+	207759638	207761446	207759638	207759724	207767012	207770362	91	185,195,302	0,0,0	457,323,229	0,1,1	298	149	1	1.0	1.0,1.0,1.0	1.0,0.994,0.991	0.005
92	"ENSG00000117335.21"	"CD46"	chr1	+	207767012	207767823	207767012	207767195	207770320	207770362	92	241,181,374	42,23,57	510,408,309	47,48,14	298	149	0.0010523252723	0.016475958367801493	0.742,0.797,0.766	0.844,0.81,0.917	-0.089
93	"ENSG00000117335.21"	"CD46"	chr1	+	207767012	207768772	207767012	207767195	207770320	207770362	93	16,9,41	42,23,57	53,39,37	47,48,14	298	149	0.00332642738512	0.0379285035542487	0.16,0.164,0.265	0.361,0.289,0.569	-0.21
94	"ENSG00000117335.21"	"CD46"	chr1	+	207767012	207768772	207767012	207767823	207770320	207770362	94	6,17,25	225,174,337	64,39,15	462,371,274	298	149	0.00977878508845	0.08077122486444135	0.013,0.047,0.036	0.065,0.05,0.027	-0.015
95	"ENSG00000117335.21"	"CD46"	chr1	+	207767012	207767823	207767012	207767195	207783291	207783330	95	19,7,39	1,0,0	54,39,35	0,0,0	298	149	1	1.0	0.905,1.0,1.0	1.0,1.0,1.0	-0.032
96	"ENSG00000117335.21"	"CD46"	chr1	+	207767012	207770362	207767012	207767195	207783291	207783330	96	269,188,393	1,0,0	507,397,298	0,0,0	298	149	1	1.0	0.993,1.0,1.0	1.0,1.0,1.0	-0.002
97	"ENSG00000117335.21"	"CD46"	chr1	+	207767012	207770362	207767012	207767823	207783291	207783330	97	259,196,377	3,0,2	518,397,276	6,2,0	298	149	0.923344424906	1.0	0.977,1.0,0.99	0.977,0.99,1.0	-0.0
98	"ENSG00000117335.21"	"CD46"	chr1	+	207783291	207785106	207783291	207783330	207785655	207785682	98	22,7,20	0,0,0	26,35,18	0,0,1	298	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.9	0.033
99	"ENSG00000152332.16"	"UHMK1"	chr1	+	162499954	162501104	162499954	162500247	162503753	162503848	99	73,14,140	0,0,0	136,110,83	0,0,1	298	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.976	0.008
101	"ENSG00000134905.17"	"CARS2"	chr13	-	110650636	110651100	110651033	110651100	110648317	110649297	101	17,18,29	0,0,0	11,25,9	3,4,0	298	149	0.000157773281625	0.004210984698811805	1.0,1.0,1.0	0.647,0.758,1.0	0.198
102	"ENSG00000090006.18"	"LTBP4"	chr19	+	40611858	40611984	40611858	40611976	40612072	40612192	102	393,344,510	14,11,11	969,925,1138	23,35,24	157	149	0.891410786367	1.0	0.964,0.967,0.978	0.976,0.962,0.978	-0.002
103	"ENSG00000090006.18"	"LTBP4"	chr19	+	40616888	40617042	40616888	40617020	40619346	40619493	103	9,8,5	89,60,115	9,6,5	140,155,141	171	149	0.0798584010743	0.34953322417360516	0.081,0.104,0.037	0.053,0.033,0.03	0.035
104	"ENSG00000119314.16"	"PTBP3"	chr9	-	112297831	112297916	112297840	112297916	112268048	112268195	104	35,16,17	13,4,14	51,63,47	23,19,15	158	149	0.532428897907	1.0	0.717,0.79,0.534	0.676,0.758,0.747	-0.047
105	"ENSG00000119314.16"	"PTBP3"	chr9	-	112297831	112297916	112297840	112297916	112275843	112276013	105	50,28,96	27,22,39	62,62,44	65,30,38	158	149	0.130062108984	0.49047987654002156	0.636,0.546,0.699	0.474,0.661,0.522	0.075
108	"ENSG00000147535.17"	"PLPP5"	chr8	-	38268822	38268990	38268881	38268990	38268370	38268407	108	6,12,10	5,0,0	8,11,4	4,1,3	208	149	0.137761602521	0.5088447924103134	0.462,1.0,1.0	0.589,0.887,0.489	0.166
109	"ENSG00000147535.17"	"PLPP5"	chr8	-	38268822	38268990	38268881	38268990	38268370	38268461	109	10,16,11	33,35,101	10,12,4	83,83,65	208	149	0.0146664468426	0.10454203445903104	0.178,0.247,0.072	0.079,0.094,0.042	0.094
124	"ENSG00000168291.13"	"PDHB"	chr3	-	58431730	58431984	58431876	58431984	58431592	58431628	124	298,253,312	0,0,0	332,240,272	3,0,0	295	149	1	1.0	1.0,1.0,1.0	0.982,1.0,1.0	0.006
125	"ENSG00000197816.16"	"CCDC180"	chr9	+	97313235	97313345	97313235	97313336	97314392	97314521	125	4,4,10	0,0,0	6,2,7	3,0,0	158	149	0.502461274343	1.0	1.0,1.0,1.0	0.654,1.0,1.0	0.115
126	"ENSG00000169738.8"	"DCXR"	chr17	-	82036181	82036308	82036190	82036308	82035878	82036063	126	6,2,1	201,285,452	1,2,2	397,366,329	158	149	1	1.0	0.027,0.007,0.002	0.002,0.005,0.006	0.008
127	"ENSG00000169738.8"	"DCXR"	chr17	-	82036543	82036763	82036720	82036763	82036190	82036308	127	68,53,63	0,3,0	55,25,59	0,0,0	298	149	0.85173904611	1.0	1.0,0.898,1.0	1.0,1.0,1.0	-0.034
128	"ENSG00000169738.8"	"DCXR"	chr17	-	82036543	82036763	82036720	82036763	82036383	82036448	128	312,342,357	6,2,7	419,295,463	0,0,0	298	149	0.0120467323548	0.09102296931706025	0.963,0.988,0.962	1.0,1.0,1.0	-0.029
130	"ENSG00000105875.15"	"WDR91"	chr7	-	135197043	135198151	135197992	135198151	135196143	135196337	130	2,0,11	70,46,63	5,5,5	50,41,36	298	149	0.264665665766	0.7861282210151977	0.014,0.0,0.08	0.048,0.057,0.065	-0.025
131	"ENSG00000138698.15"	"RAP1GDS1"	chr4	+	98343138	98343319	98343138	98343261	98352475	98352601	131	2,2,4	113,78,190	1,4,8	134,144,71	207	149	0.157318010402	0.558780788640061	0.013,0.018,0.015	0.005,0.02,0.075	-0.018
132	"ENSG00000187097.13"	"ENTPD5"	chr14	-	74015823	74015930	74015847	74015930	74011090	74011150	132	3,6,10	0,0,2	10,30,29	0,10,3	173	149	0.0047548885652	0.050108261764676996	1.0,1.0,0.812	1.0,0.721,0.893	0.066
133	"ENSG00000118961.15"	"LDAH"	chr2	-	20701569	20701652	20701574	20701652	20686906	20687094	133	16,8,13	1,0,0	21,32,15	0,0,0	154	149	1	1.0	0.939,1.0,1.0	1.0,1.0,1.0	-0.02
134	"ENSG00000118961.15"	"LDAH"	chr2	-	20801291	20801465	20801309	20801465	20774809	20774979	134	0,0,0	0,2,0	3,3,0	1,3,0	167	149	1	1.0	NA,0.0,NA	0.728,0.472,NA	-0.6
135	"ENSG00000118961.15"	"LDAH"	chr2	-	20801291	20801465	20801309	20801465	20790254	20790398	135	0,0,2	12,7,7	7,9,5	16,30,6	167	149	5.70542969003e-05	0.0019523876596884131	0.0,0.0,0.203	0.281,0.211,0.426	-0.238
137	"ENSG00000198000.12"	"NOL8"	chr9	-	92324905	92325350	92325305	92325350	92324022	92324209	137	5,0,3	24,25,48	4,6,4	28,30,24	298	149	0.0816379091946	0.3548542820931025	0.094,0.0,0.03	0.067,0.091,0.077	-0.037
138	"ENSG00000198000.12"	"NOL8"	chr9	-	92324905	92325350	92325317	92325350	92324022	92324209	138	5,0,3	1,6,7	3,6,4	9,12,6	298	149	0.809236467663	1.0	0.714,0.0,0.176	0.143,0.2,0.25	0.099
139	"ENSG00000198000.12"	"NOL8"	chr9	-	92325305	92325350	92325317	92325350	92324022	92324209	139	24,25,48	1,6,7	28,30,24	9,12,6	161	149	0.0189217356921	0.12509811391394685	0.957,0.794,0.864	0.742,0.698,0.787	0.129
140	"ENSG00000186716.21"	"BCR"	chr22	+	23311696	23311918	23311696	23311836	23312886	23313021	140	2,1,1	165,135,217	0,7,0	249,170,245	231	149	1	1.0	0.008,0.005,0.003	0.0,0.026,0.0	-0.003
141	"ENSG00000267228.7"	"ENSG00000267228"	chr18	-	47136301	47136449	47136338	47136449	47134655	47134704	141	10,9,21	59,70,74	5,10,11	38,50,39	186	149	0.899829532157	1.0	0.12,0.093,0.185	0.095,0.138,0.184	-0.006
150	"ENSG00000116353.16"	"MECR"	chr1	-	29220716	29220921	29220837	29220921	29216587	29216685	150	0,0,0	5,7,8	0,1,0	5,15,32	270	149	1	1.0	0.0,0.0,0.0	0.0,0.035,0.0	-0.012
151	"ENSG00000116353.16"	"MECR"	chr1	-	29220833	29220921	29220837	29220921	29216587	29216685	151	0,0,5	5,7,8	1,4,1	5,15,32	153	149	0.804082973458	1.0	0.0,0.0,0.378	0.163,0.206,0.03	-0.007
152	"ENSG00000116353.16"	"MECR"	chr1	-	29220833	29220921	29220837	29220921	29216587	29216812	152	0,0,0	1,7,1	2,2,0	1,12,3	153	149	0.120756976648	0.46644218254118647	0.0,0.0,0.0	0.661,0.14,0.0	-0.267
154	"ENSG00000148672.10"	"GLUD1"	chr10	-	87092464	87092654	87092581	87092654	87091570	87091623	154	0,0,0	0,0,6	1,0,0	0,4,0	266	149	1	1.0	NA,NA,0.0	1.0,0.0,NA	-0.5
155	"ENSG00000130714.19"	"POMT1"	chr9	+	131504188	131504649	131504188	131504340	131506113	131506220	155	8,6,7	27,23,74	9,0,7	39,46,18	298	149	0.809708614064	1.0	0.129,0.115,0.045	0.103,0.0,0.163	0.008
156	"ENSG00000130714.19"	"POMT1"	chr9	+	131504188	131504649	131504188	131504340	131506402	131506453	156	7,5,6	0,0,1	8,0,6	0,0,0	298	149	1	1.0	1.0,1.0,0.75	1.0,NA,1.0	-0.083
157	"ENSG00000130714.19"	"POMT1"	chr9	+	131506402	131509022	131506402	131506453	131509742	131509808	157	68,65,77	7,0,0	87,43,70	0,0,0	298	149	0.0340735870879	0.19181992646297263	0.829,1.0,1.0	1.0,1.0,1.0	-0.057
158	"ENSG00000130714.19"	"POMT1"	chr9	+	131507367	131509022	131507367	131507514	131509742	131509808	158	70,66,84	2,1,4	92,45,72	13,0,0	298	149	0.265265746804	0.7875389671624415	0.946,0.971,0.913	0.78,1.0,1.0	0.017
159	"ENSG00000130714.19"	"POMT1"	chr9	+	131509902	131510062	131509902	131509996	131510259	131510415	159	19,8,24	56,74,85	12,11,15	70,31,74	215	149	0.760515718709	1.0	0.19,0.07,0.164	0.106,0.197,0.123	-0.001
160	"ENSG00000130714.19"	"POMT1"	chr9	+	131509902	131510141	131509902	131509996	131510259	131510415	160	27,16,35	56,74,85	15,18,12	70,31,74	294	149	0.199375980603	0.653625171186222	0.196,0.099,0.173	0.098,0.227,0.076	0.022
161	"ENSG00000130714.19"	"POMT1"	chr9	+	131509902	131510141	131509902	131510062	131510259	131510415	161	10,8,15	1,0,4	11,8,0	8,1,3	228	149	0.0189028043641	0.12509811391394685	0.867,1.0,0.71	0.473,0.839,0.0	0.422
162	"ENSG00000130714.19"	"POMT1"	chr9	+	131511336	131511472	131511336	131511467	131512040	131512136	162	6,6,9	99,79,129	13,4,4	57,58,54	154	149	0.114275522605	0.44701686716958977	0.055,0.068,0.063	0.181,0.063,0.067	-0.042
163	"ENSG00000148153.14"	"INIP"	chr9	-	112701787	112701880	112701831	112701880	112694130	112694233	163	12,0,9	0,0,0	6,8,7	0,2,0	193	149	1	1.0	1.0,NA,1.0	1.0,0.755,1.0	0.082
166	"ENSG00000163939.19"	"PBRM1"	chr3	-	52563282	52563493	52563363	52563493	52561766	52561968	166	210,178,316	0,0,3	240,147,128	0,1,0	230	149	1	1.0	1.0,1.0,0.986	1.0,0.99,1.0	-0.001
168	"ENSG00000111011.18"	"RSRC2"	chr12	-	122521295	122521428	122521384	122521428	122518838	122519029	168	3,9,8	125,174,251	23,18,19	241,235,154	238	149	0.000100127278236	0.0030153162163511194	0.015,0.031,0.02	0.056,0.046,0.072	-0.036
