chr1	39576497	39576947	.		65
chr1	39883280	39883730	.		66
chr1	41360873	41361323	.		67
chr1	42335153	42335603	.		68
chr1	42335467	42335917	.		69
chr1	42431752	42432202	.		70
chr1	42456062	42456512	.		71
chr1	42463045	42463495	.		72
chr1	43172107	43172557	.		73
chr1	43545691	43546141	.		74
chr1	43946424	43946874	.		75
chr1	43946652	43947102	.		76
chr1	44213321	44213771	.		77
chr1	44775197	44775647	.		78
chr1	44799789	44800239	.		79
chr1	44807265	44807715	.		80
chr1	44807491	44807941	.		81
chr1	45304071	45304521	.		82
chr1	45500069	45500519	.		83
chr1	45500277	45500727	.		84
chr1	45688029	45688479	.		85
chr1	45688364	45688814	.		86
chr1	46132925	46133375	.		87
chr1	50968614	50969064	.		88
chr1	50977158	50977608	.		89
chr1	50977383	50977833	.		90
chr1	51878559	51879009	.		91
chr1	52703197	52703647	.		92
chr1	52703404	52703854	.		93
chr1	52927164	52927614	.		94
chr1	54715508	54715958	.		95
chr1	58783898	58784348	.		96
chr1	58784200	58784650	.		97
chr1	61692366	61692816	.		98
chr1	63523147	63523597	.		99
chr1	63523347	63523797	.		100
chr1	66924627	66925077	.		101
chr1	70221395	70221845	.		102
chr1	75991537	75991987	.		103
chr1	84574114	84574564	.		104
chr1	91500520	91500970	.		105
chr1	91500832	91501282	.		106
chr1	91501160	91501610	.		107
chr1	92831863	92832313	.		108
chr1	93078946	93079396	.		109
chr1	93847256	93847706	.		110
chr1	94806019	94806469	.		111
chr1	94806225	94806675	.		112
chr1	98448126	98448576	.		113
chr1	99970200	99970650	.		114
chr1	100132795	100133245	.		115
chr1	103195671	103196121	.		116
chr1	103195886	103196336	.		117
chr1	108876842	108877292	.		118
chr1	108877041	108877491	.		119
chr1	109090573	109091023	.		120
chr1	109213841	109214291	.		121
chr1	111346364	111346814	.		122
chr1	112618898	112619348	.		123
chr1	112880976	112881426	.		124
chr1	114716563	114717013	.		125
chr1	114757506	114757956	.		126
chr1	118893464	118893914	.		127
chr1	146037826	146038276	.		128
chr1	146038041	146038491	.		129
chr1	149885833	149886283	.		130
chr1	149887489	149887939	.		131
chr1	150257548	150257998	.		132
chr1	150293574	150294024	.		133
chr1	150293803	150294253	.		134
chr1	151254558	151255008	.		135
chr1	151540163	151540613	.		136
chr1	151540363	151540813	.		137
chr1	153923091	153923541	.		138
chr1	153923291	153923741	.		139
chr1	154220420	154220870	.		140
chr1	154272388	154272838	.		141
chr1	154941511	154941658	.		142
chr1	155002131	155002581	.		143
chr1	155084700	155085150	.		144
chr1	155127325	155127775	.		145
chr1	155194709	155195159	.		146
chr1	155941150	155941600	.		147
chr1	156746781	156747231	.		148
chr1	156892293	156892743	.		149
chr1	160031608	160032058	.		150
chr1	160031837	160032287	.		151
chr1	161165905	161166355	.		152
chr1	161223400	161223850	.		153
chr1	161399316	161399766	.		154
chr1	162049465	162049915	.		155
chr1	162392057	162392507	.		156
chr1	163321558	163322008	.		157
chr1	165597983	165598433	.		158
chr1	165598191	165598641	.		159
chr1	166876137	166876587	.		160
chr1	167220075	167220525	.		161
chr1	168638772	168639222	.		162
chr1	172449138	172449588	.		163
chr1	174999035	174999485	.		164
chr1	178542001	178542451	.		165
chr1	179081739	179082189	.		166
chr1	179365468	179365918	.		167
chr1	179365683	179366133	.		168
chr1	179882505	179882955	.		169
chr1	179954421	179954871	.		170
chr1	179954630	179955080	.		171
chr1	180502556	180503006	.		172
chr1	181088068	181088518	.		173
chr1	181088410	181088860	.		174
chr1	182391244	182391694	.		175
chr1	182391539	182391989	.		176
chr1	183471616	183472066	.		177
chr1	192641174	192641624	.		178
chr1	193059541	193059991	.		179
chr1	193122257	193122707	.		180
chr1	196692593	196693043	.		181
chr1	200620568	200621018	.		182
chr1	200897132	200897582	.		183
chr1	200897345	200897795	.		184
chr1	201154305	201154755	.		185
chr1	201955135	201955585	.		186
chr1	203626476	203626926	.		187
chr1	204074502	204074952	.		188
chr1	205211262	205211712	.		189
chr1	206612232	206612682	.		190
chr1	211675623	211676073	.		191
chr1	218285037	218285487	.		192
chr1	223846172	223846622	.		193
chr1	224113886	224114336	.		194
chr1	226127851	226128301	.		195
chr1	226128066	226128516	.		196
chr1	230708527	230708977	.		197
chr1	234373394	234373844	.		198
chr1	234608098	234608548	.		199
chr1	234608301	234608751	.		200
chr1	234640673	234641123	.		201
chr1	234643261	234643711	.		202
chr1	234776900	234777350	.		203
chr1	234960836	234961286	.		204
chr1	234997146	234997596	.		205
chr1	235074086	235074536	.		206
chr1	236097113	236097563	.		207
chr1	236795265	236795715	.		208
chr1	244834652	244835102	.		209
chr1	244834866	244835316	.		210
chr1	246931778	246932228	.		211
chr1	246931986	246932436	.		212
chr10	4398659	4399109	.		213
chr10	5610557	5611007	.		214
chr10	11714777	11715227	.		215
chr10	17201484	17201934	.		216
chr10	20014118	20014568	.		217
chr10	20146016	20146466	.		218
chr10	20604728	20605178	.		219
chr10	20873460	20873910	.		220
chr10	21371388	21371838	.		221
chr10	21495542	21495992	.		222
chr10	21495745	21496195	.		223
chr10	21525542	21525992	.		224
chr10	27504092	27504542	.		225
chr10	27504294	27504744	.		226
chr10	28939801	28940251	.		227
chr10	32056123	32056573	.		228
chr10	35643144	35643594	.		229
chr10	42782564	42783014	.		230
chr10	45594718	45595168	.		231
chr10	59175807	59176257	.		232
chr10	62805578	62806028	.		233
chr10	64503260	64503710	.		234
chr10	68332279	68332729	.		235
chr10	68332651	68333101	.		236
chr10	68988442	68988892	.		237
chr10	73096128	73096578	.		238
chr10	73625969	73626085	.		239
chr10	78029273	78029723	.		240
chr10	78972704	78973154	.		241
chr10	80078602	80079052	.		242
chr10	82761606	82762056	.		243
chr10	85443817	85444267	.		244
chr10	87700987	87701437	.		245
chr10	89486567	89487017	.		246
chr10	89990164	89990614	.		247
chr10	91409555	91410005	.		248
chr10	92573415	92573865	.		249
chr10	92573728	92574178	.		250
chr10	93445548	93445998	.		251
chr10	94402206	94402656	.		252
chr10	95656680	95656929	.		253
chr10	96596966	96597416	.		254
chr10	96802457	96802907	.		255
chr10	96802664	96803114	.		256
chr10	98446710	98447160	.		257
chr10	100122744	100123194	.		258
chr10	100185676	100186126	.		259
chr10	100267380	100267830	.		260
chr10	101588091	101588541	.		261
chr10	101783138	101783588	.		262
chr10	102132695	102133145	.		263
chr10	102714125	102714575	.		264
chr10	102854307	102854757	.		265
chr10	103966270	103966720	.		266
chr10	104338456	104338768	.		267
chr10	110918912	110919362	.		268
chr10	112230492	112230942	.		269
chr10	114938046	114938496	.		270
chr10	118046774	118047224	.		271
chr10	118342143	118342593	.		272
chr10	118755032	118755482	.		273
chr10	119028514	119028964	.		274
chr10	119177727	119178177	.		275
chr10	119596728	119597178	.		276
chr10	120851040	120851490	.		277
chr10	121935714	121935910	.		278
chr10	123153923	123154373	.		279
chr10	125896334	125896784	.		280
chr10	128267952	128268402	.		281
chr10	128268188	128268638	.		282
chr10	132331961	132332411	.		283
chr11	537240	537690	.		284
chr11	712109	712559	.		285
chr11	712346	712796	.		286
chr11	712615	713065	.		287
chr11	2699820	2700270	.		288
chr11	2728856	2729306	.		289
chr11	2731570	2732020	.		290
chr11	2903331	2903781	.		291
chr11	2903532	2903982	.		292
chr11	8810532	8810982	.		293
chr11	10307929	10308379	.		294
chr11	10808897	10809347	.		295
chr11	10857733	10858183	.		296
chr11	13446839	13447289	.		297
chr11	17276489	17276939	.		298
chr11	18526882	18527332	.		299
chr11	18588469	18588919	.		300
chr11	19311329	19311779	.		301
chr11	19311530	19311980	.		302
chr11	19944086	19944536	.		303
chr11	22269388	22269838	.		304
chr11	26331889	26332339	.		305
chr11	27363094	27363544	.		306
chr11	28108047	28108497	.		307
chr11	33039284	33039734	.		308
chr11	46936521	46936971	.		309
chr11	47118992	47119442	.		310
chr11	47248637	47249087	.		311
chr11	47578487	47578937	.		312
chr11	58579497	58579947	.		313
chr11	58728772	58729222	.		314
chr11	59554855	59555305	.		315
chr11	59565810	59566260	.		316
chr11	60924053	60924503	.		317
chr11	61680232	61680502	.		318
chr11	61972951	61973401	.		319
chr11	62591400	62591850	.		320
chr11	62757175	62757625	.		321
chr11	62786598	62787048	.		322
chr11	62831396	62831846	.		323
chr11	62855685	62856135	.		324
chr11	62880579	62881029	.		325
chr11	62880825	62881275	.		326
chr11	63986163	63986613	.		327
chr11	63986364	63986814	.		328
chr11	64284503	64284953	.		329
chr11	64284703	64285153	.		330
chr11	64285612	64285896	.		331
chr11	64317560	64318010	.		332
chr11	65040743	65041193	.		333
chr11	65095958	65096408	.		334
chr11	65134924	65135374	.		335
chr11	65382436	65382886	.		336
chr11	65427312	65427762	.		337
chr11	65557219	65557669	.		338
chr11	65557427	65557877	.		339
chr11	65614384	65614834	.		340
chr11	65711772	65712222	.		341
chr11	66282457	66282694	.		342
chr11	66479909	66480359	.		343
chr11	66510438	66510888	.		344
chr11	66578283	66578733	.		345
chr11	66720182	66720632	.		346
chr11	66958436	66958886	.		347
chr11	66958636	66959086	.		348
chr11	67317605	67318055	.		349
chr11	67508570	67509020	.		350
chr11	68213848	68213966	.		351
chr11	68298588	68299038	.		352
chr11	72080605	72081055	.		353
chr11	73211408	73211858	.		354
chr11	73331259	73331709	.		355
chr11	73652506	73652618	.		356
chr11	73787737	73788187	.		357
chr11	73787968	73788418	.		358
chr11	75168634	75169084	.		359
chr11	75399366	75399816	.		360
chr11	76235677	76236127	.		361
chr11	77095605	77096055	.		362
chr11	78188566	78189016	.		363
chr11	83193502	83193952	.		364
chr11	83193780	83194230	.		365
chr11	85628294	85628744	.		366
chr11	86244674	86245124	.		367
chr11	93729087	93729537	.		368
chr11	95789501	95789951	.		369
chr11	95789801	95790251	.		370
chr11	103091817	103092267	.		371
chr11	103109185	103109635	.		372
chr11	108008984	108009434	.		373
chr11	108498423	108498873	.		374
chr11	112074139	112074589	.		375
chr11	116792027	116792477	.		376
chr11	116792250	116792700	.		377
chr11	117098514	117098672	.		378
chr11	118195097	118195547	.		379
chr11	118435515	118435965	.		380
chr11	118928067	118928517	.		381
chr11	119067565	119068015	.		382
chr11	119121083	119121533	.		383
chr11	119352885	119353335	.		384
chr11	119376150	119376600	.		385
chr11	120335960	120336410	.		386
chr11	121023785	121024235	.		387
chr11	122863170	122863620	.		388
chr11	123711501	123711951	.		389
chr11	123711774	123712224	.		390
chr11	124622596	124623046	.		391
chr11	126148119	126148569	.		392
chr11	126211399	126211849	.		393
chr12	389096	389546	.		394
chr12	751097	751547	.		395
chr12	1582096	1582546	.		396
chr12	1594749	1595199	.		397
chr12	2004399	2004849	.		398
chr12	4648905	4649355	.		399
chr12	6335258	6335708	.		400
chr12	6383678	6384128	.		401
chr12	6534101	6534551	.		402
chr12	6607385	6607835	.		403
chr12	6899880	6900330	.		404
chr12	6904751	6905201	.		405
chr12	7108227	7108677	.		406
chr12	8027036	8027486	.		407
chr12	8914099	8914549	.		408
chr12	8949660	8950110	.		409
chr12	9064388	9064838	.		410
chr12	9064616	9065066	.		411
chr12	9606937	9607387	.		412
chr12	9647925	9648375	.		413
chr12	9648125	9648575	.		414
chr12	9749272	9749722	.		415
chr12	10613283	10613733	.		416
chr12	11168265	11168715	.		417
chr12	12267024	12267474	.		418
chr12	12725282	12725732	.		419
chr12	22544302	22544752	.		420
chr12	22544501	22544951	.		421
chr12	25194943	25195393	.		422
chr12	25768118	25768568	.		423
chr12	26736944	26737394	.		424
chr12	30695737	30696187	.		425
chr12	30755024	30755474	.		426
chr12	32755435	32755885	.		427
chr12	32755637	32756087	.		428
chr12	38902088	38902538	.		429
chr12	38902303	38902753	.		430
chr12	39534736	39535186	.		431
chr12	42750178	42750628	.		432
chr12	45215800	45216250	.		433
chr12	45728732	45729182	.		434
chr12	45989790	45990240	.		435
chr12	46372464	46372914	.		436
chr12	46383309	46383759	.		437
chr12	46383644	46384094	.		438
chr12	46383890	46384340	.		439
chr12	49060565	49061015	.		440
chr12	49130859	49131309	.		441
chr12	49131062	49131512	.		442
chr12	50763573	50764023	.		443
chr12	51025751	51026201	.		444
chr12	52895233	52895683	.		445
chr12	52904982	52905432	.		446
chr12	52927411	52927538	.		447
chr12	53006442	53006892	.		448
chr12	53295015	53295465	.		449
chr12	53299445	53299895	.		450
chr12	53321466	53321916	.		451
chr12	54301129	54301579	.		452
chr12	55829664	55830114	.		453
chr12	56041719	56042169	.		454
chr12	56041929	56042379	.		455
chr12	56103929	56104379	.		456
chr12	56104129	56104579	.		457
chr12	56104517	56104967	.		458
chr12	56117887	56118337	.		459
chr12	56118191	56118641	.		460
chr12	56190147	56190597	.		461
chr12	56725018	56725468	.		462
chr12	56725236	56725686	.		463
chr12	57182787	57183237	.		464
chr12	57519913	57520363	.		465
chr12	57522221	57522671	.		466
chr12	57546008	57546458	.		467
chr12	57745020	57745470	.		468
chr12	57752558	57752773	.		469
chr12	57935983	57936433	.		470
chr12	64759189	64759639	.		471
chr12	66262714	66263164	.		472
chr12	67268983	67269433	.		473
chr12	68807955	68808405	.		474
chr12	69585381	69585831	.		475
chr12	71038716	71039166	.		476
chr12	71440689	71441139	.		477
chr12	71440892	71441342	.		478
chr12	75330014	75330464	.		479
chr12	82358241	82358691	.		480
chr12	82358455	82358905	.		481
chr12	89346626	89347076	.		482
chr12	89352324	89352774	.		483
chr12	89354407	89354857	.		484
chr12	95858644	95859094	.		485
chr12	96489348	96489798	.		486
chr12	100200494	100200944	.		487
chr12	103929756	103930206	.		488
chr12	103957015	103957465	.		489
chr12	103965635	103966085	.		490
chr12	104064371	104064821	.		491
chr12	108773732	108774182	.		492
chr12	109052318	109052768	.		493
chr12	109110881	109111331	.		494
chr12	109477406	109477856	.		495
chr12	110468328	110468778	.		496
chr12	111599848	111600298	.		497
chr12	112418408	112418858	.		498
chr12	112418611	112419061	.		499
chr12	113966291	113966741	.		500
chr12	114829859	114830309	.		501
chr12	116737041	116737491	.		502
chr12	118016395	118016845	.		503
chr12	118016597	118017047	.		504
chr12	120086912	120087362	.		505
chr12	120200869	120201319	.		506
chr12	120495696	120496146	.		507
chr12	121039029	121039241	.		508
chr12	121659098	121659548	.		509
chr12	121800774	121801224	.		510
chr12	121888454	121888904	.		511
chr12	122266292	122266742	.		512
chr12	123232845	123233295	.		513
chr12	123233066	123233516	.		514
chr12	123457998	123458448	.		515
chr12	123458197	123458647	.		516
chr12	123601749	123602199	.		517
chr12	123670868	123671318	.		518
chr12	124823947	124824397	.		519
chr12	124914462	124914912	.		520
chr12	124914666	124915116	.		521
chr12	124939705	124940155	.		522
chr12	124939905	124940355	.		523
chr12	133037008	133037458	.		524
chr13	20712590	20713040	.		525
chr13	21604032	21604482	.		526
chr13	23889215	23889665	.		527
chr13	23980055	23980505	.		528
chr13	28411884	28412334	.		529
chr13	30024231	30024681	.		530
chr13	30617346	30617796	.		531
chr13	31161885	31162335	.		532
chr13	40770912	40771362	.		533
chr13	40771113	40771563	.		534
chr13	41060225	41060675	.		535
chr13	42228625	42229075	.		536
chr13	42228824	42229274	.		537
chr13	45340733	45341183	.		538
chr13	49997185	49997635	.		539
chr13	49997390	49997840	.		540
chr13	58160947	58161397	.		541
chr13	61351946	61352396	.		542
chr13	72973194	72973644	.		543
chr13	79406185	79406635	.		544
chr13	87582258	87582708	.		545
chr13	87582460	87582910	.		546
chr13	88533594	88534044	.		547
chr13	93228297	93228747	.		548
chr13	94034068	94034518	.		549
chr13	99501466	99501916	.		550
chr13	104000199	104000649	.		551
chr13	109300419	109300869	.		552
chr13	109348127	109348577	.		553
chr14	20530784	20531234	.		554
chr14	20613510	20613960	.		555
chr14	20684168	20684618	.		556
chr14	20684370	20684820	.		557
chr14	21014107	21014557	.		558
chr14	21130608	21131058	.		559
chr14	21194491	21194941	.		560
chr14	21384049	21384499	.		561
chr14	21437172	21437622	.		562
chr14	21437379	21437829	.		563
chr14	21456183	21456633	.		564
chr14	22280583	22281033	.		565
chr14	22589369	22589561	.		566
chr14	22589426	22589876	.		567
chr14	22741910	22742360	.		568
chr14	22929413	22929525	.		569
chr14	22977855	22978305	.		570
chr14	22978061	22978511	.		571
chr14	22982589	22983039	.		572
chr14	23034584	23035034	.		573
chr14	23034823	23035273	.		574
chr14	23056067	23056517	.		575
chr14	23056269	23056719	.		576
chr14	23294992	23295442	.		577
chr14	23299579	23300029	.		578
chr14	23301240	23301690	.		579
chr14	23306829	23307279	.		580
chr14	23307035	23307485	.		581
chr14	23315357	23315807	.		582
chr14	23551300	23551750	.		583
chr14	23555821	23556026	.		584
chr14	23555936	23556386	.		585
chr14	23580565	23581015	.		586
chr14	23583937	23584387	.		587
chr14	23631800	23632250	.		588
chr14	23636258	23636708	.		589
chr14	23637756	23638206	.		590
chr14	23638744	23639194	.		591
chr14	23638968	23639418	.		592
chr14	23639289	23639739	.		593
chr14	23640517	23640967	.		594
chr14	23641133	23641583	.		595
chr14	23695378	23695828	.		596
chr14	23953815	23954265	.		597
chr14	24090496	24090946	.		598
chr14	24094278	24094728	.		599
chr14	24095341	24095791	.		600
chr14	24160991	24161441	.		601
chr14	24161191	24161641	.		602
chr14	24188688	24189138	.		603
chr14	24195589	24196039	.		604
chr14	24195800	24196250	.		605
chr14	24215885	24216335	.		606
chr14	24243232	24243682	.		607
chr14	24271325	24271775	.		608
chr14	24299315	24299765	.		609
chr14	24366427	24366877	.		610
chr14	24429540	24429990	.		611
chr14	24442425	24442875	.		612
chr14	24442693	24443143	.		613
chr14	24911374	24911824	.		614
chr14	25061195	25061645	.		615
chr14	26722242	26722692	.		616
chr14	27382519	27382969	.		617
chr14	27947750	27948200	.		618
chr14	28072932	28073382	.		619
chr14	28345563	28346013	.		620
chr14	28662159	28662609	.		621
chr14	28662358	28662808	.		622
chr14	29028987	29029437	.		623
chr14	29328038	29328488	.		624
chr14	30208206	30208656	.		625
chr14	31207240	31207690	.		626
chr14	31208043	31208493	.		627
chr14	31208242	31208692	.		628
chr14	31229562	31230012	.		629
chr14	31229761	31230211	.		630
chr14	31251461	31251911	.		631
chr14	31422257	31422707	.		632
chr14	31457065	31457515	.		633
chr14	31561294	31561744	.		634
chr14	32076028	32076478	.		635
chr14	32201519	32201969	.		636
chr14	32201720	32202170	.		637
chr14	32879810	32880260	.		638
chr14	33978151	33978601	.		639
chr14	34017194	34017644	.		640
chr14	34035239	34035689	.		641
chr14	34035479	34035929	.		642
chr14	34350687	34351137	.		643
chr14	34465144	34465594	.		644
chr14	34465369	34465819	.		645
chr14	34799992	34800442	.		646
chr14	35122269	35122719	.		647
chr14	35335493	35335943	.		648
chr14	35372900	35373350	.		649
chr14	35373187	35373637	.		650
chr14	35373465	35373915	.		651
chr14	35809092	35809542	.		652
chr14	35971950	35972400	.		653
chr14	36163382	36163832	.		654
chr14	36320060	36320510	.		655
chr14	36320324	36320774	.		656
chr14	36672588	36673038	.		657
chr14	36760197	36760647	.		658
chr14	36760826	36761276	.		659
chr14	37171909	37172359	.		660
chr14	37172123	37172573	.		661
chr14	37197666	37198116	.		662
chr14	37595505	37595955	.		663
chr14	37865028	37865478	.		664
chr14	37865262	37865712	.		665
chr14	38527076	38527526	.		666
chr14	39102975	39103425	.		667
chr14	39170230	39170680	.		668
chr14	39170432	39170882	.		669
chr14	39174519	39174969	.		670
chr14	39174756	39175206	.		671
chr14	39232369	39232819	.		672
chr14	39266516	39266966	.		673
chr14	39286389	39286839	.		674
chr14	39432540	39432990	.		675
chr14	39432815	39433265	.		676
chr14	40382621	40383071	.		677
chr14	40451362	40451812	.		678
chr14	40652059	40652509	.		679
chr14	40652335	40652785	.		680
chr14	41781532	41781982	.		681
chr14	42159111	42159561	.		682
chr14	42159310	42159760	.		683
chr14	42532560	42533010	.		684
chr14	43082139	43082589	.		685
chr14	43242890	43243340	.		686
chr14	43968325	43968775	.		687
chr14	44677089	44677539	.		688
chr14	44677378	44677828	.		689
chr14	44677644	44678094	.		690
chr14	44961984	44962434	.		691
chr14	50871040	50871490	.		692
chr14	50871239	50871689	.		693
chr14	53152312	53152762	.		694
chr14	53956535	53956985	.		695
chr14	54488781	54489231	.		696
chr14	59189836	59190286	.		697
chr14	61561529	61561979	.		698
chr14	61561825	61562275	.		699
chr14	63641675	63642125	.		700
chr14	64948117	64948567	.		701
chr14	66508044	66508494	.		702
chr14	71320020	71320470	.		703
chr14	72892843	72893293	.		704
chr14	73644787	73645237	.		705
chr14	74019205	74019655	.		706
chr14	74493099	74493549	.		707
chr14	75002404	75002854	.		708
chr14	75051308	75051758	.		709
chr14	75258832	75259282	.		710
chr14	76812761	76813211	.		711
chr14	77040356	77040806	.		712
chr14	78778387	78778837	.		713
chr14	81221188	81221638	.		714
chr14	81221390	81221840	.		715
chr14	88199700	88200150	.		716
chr14	88199919	88200369	.		717
chr14	88385421	88385871	.		718
chr14	93036035	93036485	.		719
chr14	93959412	93959862	.		720
chr14	94386123	94386573	.		721
chr14	94386329	94386779	.		722
chr14	94393930	94394380	.		723
chr14	94394130	94394580	.		724
chr14	95157350	95157624	.		725
chr14	95157486	95157936	.		726
chr14	95534397	95534847	.		727
chr14	96391218	96391668	.		728
chr14	96502732	96503182	.		729
chr14	99552482	99552932	.		730
chr14	103103224	103103674	.		731
chr14	103334851	103335301	.		732
chr14	103385087	103385537	.		733
chr14	105021292	105021742	.		734
chr14	106555875	106556325	.		735
chr15	23565416	23565866	.		736
chr15	24878185	24878635	.		737
chr15	39976635	39977085	.		738
chr15	40589845	40590295	.		739
chr15	41495658	41496108	.		740
chr15	42138913	42139160	.		741
chr15	43330060	43330510	.		742
chr15	43370989	43371439	.		743
chr15	44288414	44288864	.		744
chr15	47906195	47906645	.		745
chr15	49170743	49171193	.		746
chr15	50354969	50355419	.		747
chr15	56464887	56465337	.		748
chr15	57496903	57497353	.		749
chr15	64095946	64096396	.		750
chr15	64460290	64460740	.		751
chr15	64989779	64990229	.		752
chr15	65610938	65611388	.		753
chr15	67254579	67255029	.		754
chr15	68277774	68278224	.		755
chr15	68278171	68278621	.		756
chr15	70097654	70098104	.		757
chr15	70892458	70892908	.		758
chr15	72231205	72231655	.		759
chr15	72375830	72376280	.		760
chr15	74546126	74546576	.		761
chr15	74598317	74598767	.		762
chr15	75723755	75724205	.		763
chr15	78108227	78108677	.		764
chr15	78108429	78108879	.		765
chr15	80058876	80059326	.		766
chr15	81608275	81608725	.		767
chr15	82262569	82263019	.		768
chr15	82540313	82540763	.		769
chr15	84654073	84654523	.		770
chr15	89243467	89243917	.		771
chr15	89243700	89244150	.		772
chr15	89334935	89335385	.		773
chr15	89690591	89691041	.		774
chr15	89858905	89859355	.		775
chr15	89859105	89859555	.		776
chr15	89893847	89894297	.		777
chr15	90000568	90001018	.		778
chr15	90157793	90158243	.		779
chr15	90185221	90185341	.		780
chr15	90249320	90249770	.		781
chr15	96330419	96330869	.		782
chr15	100602066	100602516	.		783
chr15	101008359	101008809	.		784
chr15	101008628	101009078	.		785
chr15	101091599	101092049	.		786
chr16	234874	235324	.		787
chr16	235073	235523	.		788
chr16	690262	690712	.		789
chr16	709516	709966	.		790
chr16	709741	710191	.		791
chr16	716107	716557	.		792
chr16	720717	721167	.		793
chr16	1474841	1475291	.		794
chr16	1610467	1610917	.		795
chr16	1983427	1983877	.		796
chr16	2223324	2223774	.		797
chr16	2459432	2459882	.		798
chr16	2603106	2603556	.		799
chr16	2603315	2603765	.		800
chr16	2898946	2899396	.		801
chr16	3124232	3124682	.		802
chr16	3159170	3159620	.		803
chr16	3282845	3283295	.		804
chr16	3283050	3283500	.		805
chr16	4734609	4735059	.		806
chr16	5033675	5034125	.		807
chr16	5454484	5454934	.		808
chr16	7313164	7313614	.		809
chr16	8675465	8675915	.		810
chr16	8675667	8676117	.		811
chr16	8720424	8720874	.		812
chr16	8737839	8738289	.		813
chr16	8797522	8797972	.		814
chr16	8869620	8870070	.		815
chr16	8987047	8987497	.		816
chr16	9033476	9033926	.		817
chr16	9053005	9053455	.		818
chr16	9091453	9091903	.		819
chr16	9091679	9092129	.		820
chr16	9092593	9093043	.		821
chr16	10335691	10336141	.		822
chr16	10743727	10744177	.		823
chr16	10923841	10924291	.		824
chr16	10924064	10924514	.		825
chr16	11183485	11183935	.		826
chr16	11312143	11312593	.		827
chr16	11312390	11312840	.		828
chr16	11632403	11632853	.		829
chr16	11632671	11633121	.		830
chr16	11650121	11650571	.		831
chr16	11726991	11727441	.		832
chr16	11748223	11748673	.		833
chr16	11796585	11797035	.		834
chr16	11851171	11851621	.		835
chr16	11915930	11916380	.		836
chr16	11916130	11916580	.		837
chr16	12212065	12212515	.		838
chr16	12260415	12260865	.		839
chr16	12803385	12803835	.		840
chr16	12849987	12850437	.		841
chr16	13468978	13469428	.		842
chr16	13469278	13469728	.		843
chr16	14300708	14301158	.		844
chr16	14345214	14345664	.		845
chr16	14399771	14400221	.		846
chr16	14400008	14400458	.		847
chr16	14632826	14633276	.		848
chr16	14633086	14633536	.		849
chr16	15055650	15056100	.		850
chr16	15056008	15056458	.		851
chr16	15642478	15642928	.		852
chr16	15643262	15643712	.		853
chr16	15672701	15673151	.		854
chr16	15911657	15912107	.		855
chr16	18790101	18790551	.		856
chr16	18801620	18802070	.		857
chr16	19068001	19068451	.		858
chr16	19092705	19093155	.		859
chr16	19464732	19465182	.		860
chr16	19521939	19522389	.		861
chr16	19717996	19718446	.		862
chr16	20191396	20191846	.		863
chr16	20362924	20363374	.		864
chr16	20519934	20520384	.		865
chr16	20520179	20520629	.		866
chr16	20741611	20742061	.		867
chr16	20806437	20806887	.		868
chr16	20806664	20807114	.		869
chr16	21172313	21172763	.		870
chr16	21172516	21172966	.		871
chr16	21300726	21301176	.		872
chr16	21300929	21301379	.		873
chr16	21502011	21502461	.		874
chr16	21502221	21502671	.		875
chr16	21512545	21512995	.		876
