ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
51	"ENSG00000134644.16"	"PUM1"	chr1	-	30967098	30967310	30967166	30967310	30965981	30966197	51	6,2	105,76	2,15	97,135	217	149	0.17133682996	0.6014328918046336	0.038,0.018	0.014,0.071	-0.014
52	"ENSG00000134644.16"	"PUM1"	chr1	-	30968296	30968492	30968353	30968492	30967166	30967310	52	0,0	338,234	3,8	390,512	206	149	1	1.0	0.0,0.0	0.006,0.011	-0.009
53	"ENSG00000134644.16"	"PUM1"	chr1	-	31059203	31059577	31059298	31059577	31028795	31028864	53	641,531	4,7	816,1171	7,12	244	149	0.82547545967	1.0	0.99,0.979	0.986,0.983	0.0
54	"ENSG00000134644.16"	"PUM1"	chr1	-	31059203	31059577	31059298	31059577	31055312	31055380	54	198,197	0,0	289,355	1,0	244	149	1	1.0	1.0,1.0	0.994,1.0	0.003
56	"ENSG00000165533.19"	"TTC8"	chr14	+	88841036	88841514	88841036	88841196	88843805	88843850	56	67,32	17,31	19,18	5,4	298	149	0.139760530553	0.5293836375306947	0.663,0.34	0.655,0.692	-0.172
60	"ENSG00000148297.16"	"MED22"	chr9	-	133347921	133348117	133347941	133348117	133346539	133346700	60	350,235	62,30	139,170	29,28	169	149	0.450309579748	1.0	0.833,0.874	0.809,0.843	0.027
61	"ENSG00000165699.15"	"TSC1"	chr9	-	132897422	132897610	132897427	132897610	132897183	132897345	61	50,37	1,0	36,86	1,0	154	149	1	1.0	0.98,1.0	0.972,1.0	0.004
62	"ENSG00000165699.15"	"TSC1"	chr9	-	132901588	132901699	132901630	132901699	132900714	132900837	62	123,49	0,3	81,77	7,0	191	149	0.112197557671	0.4581046932828603	1.0,0.927	0.9,1.0	0.014
64	"ENSG00000165699.15"	"TSC1"	chr9	-	132911409	132911568	132911452	132911568	132911001	132911113	64	0,1	36,61	0,5	54,56	192	149	0.220281492753	0.7139969777541268	0.0,0.013	0.0,0.065	-0.026
66	"ENSG00000165699.15"	"TSC1"	chr9	-	132944542	132944619	132944571	132944619	132935032	132935095	66	69,97	30,24	57,110	17,40	178	149	0.901499772845	1.0	0.658,0.772	0.737,0.697	-0.002
67	"ENSG00000184634.17"	"MED12"	chrX	+	71126968	71127241	71126968	71127132	71127335	71128120	67	2,1	47,33	0,3	35,48	258	149	0.988194488892	1.0	0.024,0.017	0.0,0.035	0.003
69	"ENSG00000184634.17"	"MED12"	chrX	+	71128597	71128853	71128597	71128718	71129113	71129215	69	0,2	52,51	3,4	18,56	284	149	0.0316167823085	0.1945074001320845	0.0,0.02	0.08,0.036	-0.048
70	"ENSG00000184634.17"	"MED12"	chrX	+	71135091	71135374	71135091	71135253	71136280	71136655	70	3,1	61,37	2,2	38,55	270	149	0.892198861036	1.0	0.026,0.015	0.028,0.02	-0.004
71	"ENSG00000184634.17"	"MED12"	chrX	+	71137186	71137392	71137186	71137383	71137557	71137635	71	26,20	18,19	8,46	9,15	158	149	0.365718579114	0.964247892726714	0.577,0.498	0.456,0.743	-0.062
72	"ENSG00000184634.17"	"MED12"	chrX	+	71137186	71137392	71137186	71137383	71137560	71137635	72	1,9	1,1	0,6	2,0	158	149	0.348289262102	0.9380341226103885	0.485,0.895	0.0,1.0	0.19
73	"ENSG00000184634.17"	"MED12"	chrX	+	71141229	71141414	71141229	71141370	71141882	71141964	73	1,0	53,35	0,0	34,38	193	149	1	1.0	0.014,0.0	0.0,0.0	0.007
74	"ENSG00000197694.19"	"SPTAN1"	chr9	+	128624327	128624824	128624327	128624487	128625102	128625179	74	8,5	685,502	14,30	535,608	298	149	0.00292221279334	0.03853889949111356	0.006,0.005	0.013,0.024	-0.013
76	"ENSG00000106976.22"	"DNM1"	chr9	+	128250114	128250356	128250114	128250330	128250724	128251244	76	16,12	0,0	110,97	2,4	175	149	0.126761587162	0.49983887856454956	1.0,1.0	0.979,0.954	0.034
78	"ENSG00000148337.22"	"CIZ1"	chr9	-	128169051	128169201	128169075	128169201	128167094	128167164	78	812,481	48,27	435,504	16,59	173	149	0.16323136435	0.5820757190696496	0.936,0.939	0.959,0.88	0.018
79	"ENSG00000148337.22"	"CIZ1"	chr9	-	128179072	128179415	128179372	128179415	128170019	128170035	79	394,268	10,0	346,260	4,1	298	149	0.220947281422	0.7150876991874466	0.952,1.0	0.977,0.992	-0.008
80	"ENSG00000148337.22"	"CIZ1"	chr9	-	128178988	128179415	128179072	128179415	128178708	128178904	80	196,121	57,44	140,138	58,60	233	149	0.132117650617	0.5129597698270292	0.687,0.637	0.607,0.595	0.061
83	"ENSG00000148334.16"	"PTGES2"	chr9	-	128122361	128123134	128122933	128123134	128120715	128121273	83	634,417	4,0	494,548	0,0	298	149	1	1.0	0.988,1.0	1.0,1.0	-0.006
84	"ENSG00000148334.16"	"PTGES2"	chr9	-	128123701	128123851	128123725	128123851	128122933	128123134	84	617,407	9,4	534,495	6,0	173	149	0.578580434716	1.0	0.983,0.989	0.987,1.0	-0.008
86	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127454997	127455054	127454997	127455040	127455575	127455620	86	80,55	0,0	71,81	2,0	163	149	1	1.0	1.0,1.0	0.97,1.0	0.015
88	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127485735	127485840	127485735	127485835	127487675	127487763	88	0,0	32,25	1,0	48,37	154	149	1	1.0	0.0,0.0	0.02,0.0	-0.01
91	"ENSG00000136895.19"	"GARNL3"	chr9	+	127243078	127243253	127243078	127243249	127264951	127265021	91	0,0	1,0	1,1	2,6	153	149	1	1.0	0.0,NA	0.327,0.14	-0.234
93	"ENSG00000125386.16"	"FAM193A"	chr4	+	2694945	2695129	2694945	2695082	2696362	2696593	93	80,62	0,1	79,153	1,0	196	149	1	1.0	1.0,0.979	0.984,1.0	-0.002
94	"ENSG00000125386.16"	"FAM193A"	chr4	+	2694945	2695142	2694945	2695082	2696362	2696593	94	8,13	0,1	20,36	1,0	209	149	1	1.0	1.0,0.903	0.934,1.0	-0.016
95	"ENSG00000125386.16"	"FAM193A"	chr4	+	2694945	2695142	2694945	2695129	2696362	2696593	95	0,0	72,49	3,5	62,122	162	149	0.0264964134209	0.17210781000714206	0.0,0.0	0.043,0.036	-0.039
96	"ENSG00000167283.9"	"ATP5MG"	chr11	+	118406936	118407097	118406936	118406976	118408999	118409199	96	6718,5101	0,0	5030,6074	2,4	270	149	1	1.0	1.0,1.0	0.999,0.999	0.001
97	"ENSG00000044574.9"	"HSPA5"	chr9	-	125238140	125238827	125238589	125238827	125234859	125237154	97	5030,3844	0,0	8645,10518	0,2	298	149	1	1.0	1.0,1.0	1.0,1.0	0.0
98	"ENSG00000044574.9"	"HSPA5"	chr9	-	125240171	125240907	125240675	125240907	125239420	125239533	98	5551,4609	1,2	11494,12837	1,1	298	149	1	1.0	1.0,0.999	1.0,1.0	-0.0
99	"ENSG00000119408.17"	"NEK6"	chr9	+	124261472	124261583	124261472	124261579	124301935	124302054	99	146,107	37,29	45,28	10,7	153	149	0.611358859427	1.0	0.794,0.782	0.814,0.796	-0.017
101	"ENSG00000226752.10"	"CUTALP"	chr9	+	120844992	120845887	120844992	120845196	120847293	120847353	101	15,10	9,5	24,30	5,20	298	149	0.513708750014	1.0	0.455,0.5	0.706,0.429	-0.09
103	"ENSG00000119314.16"	"PTBP3"	chr9	-	112297831	112297916	112297840	112297916	112268048	112268195	103	22,18	12,21	50,36	28,20	158	149	0.299396866667	0.8588255361301914	0.634,0.447	0.627,0.629	-0.088
104	"ENSG00000119314.16"	"PTBP3"	chr9	-	112297831	112297916	112297840	112297916	112275843	112276013	104	44,51	41,22	32,58	22,41	158	149	0.801065081941	1.0	0.503,0.686	0.578,0.572	0.02
107	"ENSG00000165240.22"	"ATP7A"	chrX	+	77922998	77923100	77922998	77923042	77927797	77927968	107	0,0	1,0	2,2	0,1	207	149	1	1.0	0.0,NA	1.0,0.59	-0.795
108	"ENSG00000165240.22"	"ATP7A"	chrX	+	77922998	77923052	77922998	77923042	77971620	77971761	108	0,0	3,3	2,1	8,5	159	149	0.0763532998287	0.35710103975878	0.0,0.0	0.19,0.158	-0.174
109	"ENSG00000165240.22"	"ATP7A"	chrX	+	77922998	77923100	77922998	77923042	77971620	77971761	109	0,0	3,3	2,1	8,5	207	149	0.130589866343	0.5085433229077375	0.0,0.0	0.153,0.126	-0.14
110	"ENSG00000165240.22"	"ATP7A"	chrX	+	77922998	77923188	77922998	77923042	77971620	77971761	110	0,0	3,3	2,1	8,5	295	149	0.33072639069	0.9122467306507134	0.0,0.0	0.112,0.092	-0.102
116	"ENSG00000070214.17"	"SLC44A1"	chr9	+	105385421	105385703	105385421	105385502	105438280	105439171	116	3,6	23,13	5,12	39,33	298	149	0.952416459482	1.0	0.061,0.188	0.06,0.154	0.018
120	"ENSG00000168291.13"	"PDHB"	chr3	-	58431730	58431984	58431876	58431984	58431592	58431628	120	377,293	0,0	335,519	0,2	295	149	1	1.0	1.0,1.0	1.0,0.992	0.004
122	"ENSG00000169738.8"	"DCXR"	chr17	-	82036181	82036308	82036190	82036308	82035878	82036063	122	0,3	305,273	0,1	333,356	158	149	1	1.0	0.0,0.01	0.0,0.003	0.004
123	"ENSG00000169738.8"	"DCXR"	chr17	-	82036543	82036763	82036720	82036763	82036190	82036308	123	97,77	0,0	64,45	0,1	298	149	1	1.0	1.0,1.0	1.0,0.957	0.022
124	"ENSG00000169738.8"	"DCXR"	chr17	-	82036543	82036763	82036720	82036763	82036383	82036448	124	506,476	6,0	423,539	3,0	298	149	0.894074268701	1.0	0.977,1.0	0.986,1.0	-0.005
125	"ENSG00000130948.10"	"HSD17B3"	chr9	-	96244290	96244394	96244328	96244394	96240757	96240907	125	0,1	1,0	0,3	3,9	187	149	0.353997642074	0.9471435885470676	0.0,1.0	0.0,0.21	0.395
126	"ENSG00000105875.15"	"WDR91"	chr7	-	135197043	135198151	135197992	135198151	135196143	135196337	126	5,7	64,58	10,4	59,109	298	149	0.797352029323	1.0	0.038,0.057	0.078,0.018	-0.001
127	"ENSG00000138698.15"	"RAP1GDS1"	chr4	+	98343138	98343319	98343138	98343261	98352475	98352601	127	3,1	241,204	4,3	195,183	207	149	0.703638432019	1.0	0.009,0.004	0.015,0.012	-0.007
128	"ENSG00000118961.15"	"LDAH"	chr2	-	20701569	20701652	20701574	20701652	20686906	20687094	128	159,164	2,1	146,178	0,2	154	149	1	1.0	0.987,0.994	1.0,0.989	-0.004
129	"ENSG00000118961.15"	"LDAH"	chr2	-	20801291	20801465	20801309	20801465	20774809	20774979	129	27,18	3,6	9,14	5,17	167	149	0.00275365648079	0.03706626440567531	0.889,0.728	0.616,0.424	0.288
130	"ENSG00000118961.15"	"LDAH"	chr2	-	20801291	20801465	20801309	20801465	20790254	20790398	130	38,29	130,86	18,32	87,192	167	149	0.0171780655676	0.1292698032720196	0.207,0.231	0.156,0.129	0.076
132	"ENSG00000198000.12"	"NOL8"	chr9	-	92324905	92325350	92325305	92325350	92324022	92324209	132	7,6	78,48	1,7	53,92	298	149	0.158422456388	0.5734012796487888	0.043,0.059	0.009,0.037	0.028
133	"ENSG00000198000.12"	"NOL8"	chr9	-	92324905	92325350	92325317	92325350	92324022	92324209	133	9,5	28,27	1,10	11,17	298	149	0.620521332403	1.0	0.138,0.085	0.043,0.227	-0.023
134	"ENSG00000198000.12"	"NOL8"	chr9	-	92325305	92325350	92325317	92325350	92324022	92324209	134	80,48	28,27	53,95	11,17	161	149	0.00339418586501	0.04228130193219914	0.726,0.622	0.817,0.838	-0.153
135	"ENSG00000186716.21"	"BCR"	chr22	+	23311696	23311918	23311696	23311836	23312886	23313021	135	0,1	252,247	2,5	431,599	231	149	1	1.0	0.0,0.003	0.003,0.005	-0.003
136	"ENSG00000267228.7"	"ENSG00000267228"	chr18	-	47136301	47136449	47136338	47136449	47134655	47134704	136	25,28	358,254	23,47	236,293	186	149	0.0561117996774	0.2876703613880298	0.053,0.081	0.072,0.114	-0.026
140	"ENSG00000148053.18"	"NTRK2"	chr9	+	84669679	84669965	84669679	84669888	84670376	84670960	140	2,0	0,0	1,2	19,16	226	149	1	1.0	1.0,NA	0.034,0.076	0.945
141	"ENSG00000148053.18"	"NTRK2"	chr9	+	84669679	84670221	84669679	84669888	84670376	84670960	141	4,0	0,0	2,2	19,16	298	149	1	1.0	1.0,NA	0.05,0.059	0.946
146	"ENSG00000116353.16"	"MECR"	chr1	-	29220833	29220921	29220837	29220921	29216587	29216685	146	2,1	36,22	5,3	28,70	153	149	0.305078594613	0.8652827613686022	0.051,0.042	0.148,0.04	-0.048
147	"ENSG00000116353.16"	"MECR"	chr1	-	29220833	29220921	29220837	29220921	29216587	29216812	147	5,0	0,4	7,14	7,12	153	149	0.968984273739	1.0	1.0,0.0	0.493,0.532	-0.012
149	"ENSG00000083067.25"	"TRPM3"	chr9	-	70590994	70591205	70591030	70591205	70553159	70553310	149	0,0	9,4	0,3	1,0	185	149	0.0336119786115	0.20238635919955866	0.0,0.0	0.0,1.0	-0.5
152	"ENSG00000130714.19"	"POMT1"	chr9	+	131504188	131504649	131504188	131504340	131506113	131506220	152	9,1	97,84	2,6	103,127	298	149	0.375406476947	0.9728909134345696	0.044,0.006	0.01,0.023	0.008
155	"ENSG00000130714.19"	"POMT1"	chr9	+	131507367	131509022	131507367	131507514	131509742	131509808	155	126,112	0,0	82,106	0,2	298	149	0.688265004178	1.0	1.0,1.0	1.0,0.964	0.018
156	"ENSG00000130714.19"	"POMT1"	chr9	+	131509902	131510062	131509902	131509996	131510259	131510415	156	25,41	160,156	55,53	92,143	215	149	0.000156348725481	0.004588342101390609	0.098,0.154	0.293,0.204	-0.122
157	"ENSG00000130714.19"	"POMT1"	chr9	+	131509902	131510141	131509902	131509996	131510259	131510415	157	29,7	160,156	46,40	92,143	294	149	3.98293066639e-07	4.3851028011207e-05	0.084,0.022	0.202,0.124	-0.11
158	"ENSG00000130714.19"	"POMT1"	chr9	+	131509902	131510141	131509902	131510062	131510259	131510415	158	18,3	14,37	13,21	22,34	228	149	0.369850606096	0.965762203893964	0.457,0.05	0.279,0.288	-0.03
159	"ENSG00000130714.19"	"POMT1"	chr9	+	131509902	131510062	131509902	131509996	131510356	131510415	159	11,4	2,0	33,20	0,0	215	149	0.784894568399	1.0	0.792,1.0	1.0,1.0	-0.104
160	"ENSG00000130714.19"	"POMT1"	chr9	+	131511336	131511472	131511336	131511467	131511574	131511742	160	1,0	0,0	2,2	0,5	154	149	1	1.0	1.0,NA	1.0,0.279	0.361
161	"ENSG00000130714.19"	"POMT1"	chr9	+	131511336	131511472	131511336	131511467	131512040	131512136	161	10,2	121,120	6,7	78,87	154	149	0.330477627827	0.9122467306507134	0.074,0.016	0.069,0.072	-0.026
162	"ENSG00000148153.14"	"INIP"	chr9	-	112701787	112701880	112701831	112701880	112694130	112694233	162	16,14	1,1	13,10	0,1	193	149	0.215924895731	0.7030238359257696	0.925,0.915	1.0,0.885	-0.022
166	"ENSG00000111011.18"	"RSRC2"	chr12	-	122521295	122521428	122521384	122521428	122518838	122519029	166	6,3	197,193	12,3	283,439	238	149	1	1.0	0.019,0.01	0.026,0.004	-0.001
167	"ENSG00000134317.18"	"GRHL1"	chr2	+	9990695	9990773	9990695	9990747	9992006	9992146	167	0,2	1,5	2,9	25,73	175	149	0.404295182094	1.0	0.0,0.254	0.064,0.095	0.048
168	"ENSG00000131095.14"	"GFAP"	chr17	-	44910091	44910658	44910614	44910658	44908063	44908149	168	3,0	1,7	2,1	0,3	298	149	0.364342963998	0.96256869847809	0.6,0.0	1.0,0.143	-0.272
171	"ENSG00000106714.18"	"CNTNAP3"	chr9	-	39103713	39103914	39103743	39103914	39102496	39102715	171	25,9	279,217	1,3	150,129	179	149	9.94807392707e-05	0.0033067194711663803	0.069,0.033	0.006,0.019	0.039
172	"ENSG00000105771.14"	"SMG9"	chr19	-	43739672	43740218	43740106	43740218	43738121	43738217	172	1,1	460,316	2,8	213,288	298	149	1	1.0	0.001,0.002	0.005,0.014	-0.008
174	"ENSG00000156869.14"	"FRRS1"	chr1	-	99710805	99710949	99710833	99710949	99709197	99709259	174	28,14	0,0	57,90	1,1	177	149	1	1.0	1.0,1.0	0.98,0.987	0.016
175	"ENSG00000159363.19"	"ATP13A2"	chr1	-	17004691	17004821	17004706	17004821	17004331	17004408	175	83,97	33,7	116,137	26,21	164	149	0.915871569694	1.0	0.696,0.926	0.802,0.856	-0.018
176	"ENSG00000159363.19"	"ATP13A2"	chr1	-	17004691	17004821	17004706	17004821	17004331	17004411	176	280,173	194,174	365,424	346,344	164	149	0.711798585647	1.0	0.567,0.475	0.489,0.528	0.012
189	"ENSG00000137106.18"	"GRHPR"	chr9	+	37422695	37422833	37422695	37422805	37424844	37424975	189	975,831	383,357	724,824	306,298	177	149	0.680404495259	1.0	0.682,0.662	0.666,0.699	-0.01
190	"ENSG00000137106.18"	"GRHPR"	chr9	+	37422695	37422833	37422695	37422805	37425921	37425994	190	28,33	21,38	33,30	57,71	177	149	0.00604011798934	0.06388209204634757	0.529,0.422	0.328,0.262	0.18
191	"ENSG00000137106.18"	"GRHPR"	chr9	+	37422695	37422833	37422695	37422805	37429731	37429836	191	28,26	1,5	34,23	2,7	177	149	0.456133164175	1.0	0.959,0.814	0.935,0.734	0.052
192	"ENSG00000137106.18"	"GRHPR"	chr9	+	37422695	37422833	37422695	37422805	37432007	37432138	192	33,27	0,0	31,23	1,0	177	149	1	1.0	1.0,1.0	0.963,1.0	0.018
194	"ENSG00000164117.14"	"FBXO8"	chr4	-	174262763	174263100	174262918	174263100	174259698	174259825	194	367,352	0,0	219,332	2,0	298	149	1	1.0	1.0,1.0	0.982,1.0	0.009
195	"ENSG00000137075.18"	"RNF38"	chr9	-	36400935	36401198	36401097	36401198	36375933	36376127	195	12,18	6,2	7,33	7,17	298	149	0.121567078848	0.48557922552325167	0.5,0.818	0.333,0.493	0.246
196	"ENSG00000137075.18"	"RNF38"	chr9	-	36400935	36401198	36401097	36401198	36390466	36390616	196	5,1	0,0	4,5	1,0	298	149	1	1.0	1.0,1.0	0.667,1.0	0.166
199	"ENSG00000116922.15"	"C1orf109"	chr1	-	37689605	37689883	37689657	37689883	37686272	37686452	199	150,121	2,1	58,90	3,0	201	149	0.50204863281	1.0	0.982,0.989	0.935,1.0	0.018
200	"ENSG00000116922.15"	"C1orf109"	chr1	-	37690215	37690520	37690333	37690520	37689605	37689883	200	333,197	5,11	127,140	5,13	267	149	0.0387892039161	0.22271587191176212	0.974,0.909	0.934,0.857	0.046
209	"ENSG00000163832.16"	"ELP6"	chr3	-	47510148	47510254	47510183	47510254	47504329	47504448	209	1,1	140,113	0,2	86,118	184	149	1	1.0	0.006,0.007	0.0,0.014	-0.0
210	"ENSG00000137073.24"	"UBAP2"	chr9	-	33996222	33998864	33998786	33998864	33988972	33989126	210	93,63	0,3	74,105	0,0	298	149	0.647080704543	1.0	1.0,0.913	1.0,1.0	-0.043
211	"ENSG00000165272.16"	"AQP3"	chr9	-	33443178	33443458	33443320	33443458	33442851	33442970	211	0,3	39,58	5,15	369,830	291	149	0.788606912297	1.0	0.0,0.026	0.007,0.009	0.005
212	"ENSG00000122729.19"	"ACO1"	chr9	+	32386370	32386442	32386370	32386438	32405484	32405603	212	6,6	57,41	5,11	45,40	153	149	0.330591953753	0.9122467306507134	0.093,0.125	0.098,0.211	-0.045
213	"ENSG00000138834.15"	"MAPK8IP3"	chr16	+	1729137	1729301	1729137	1729208	1729486	1729578	213	0,0	69,82	0,4	139,188	242	149	1	1.0	0.0,0.0	0.0,0.013	-0.006
214	"ENSG00000138834.15"	"MAPK8IP3"	chr16	+	1761223	1761305	1761223	1761278	1762350	1762481	214	181,187	19,25	258,404	31,49	176	149	0.911319419428	1.0	0.89,0.864	0.876,0.875	0.002
215	"ENSG00000138834.15"	"MAPK8IP3"	chr16	+	1767804	1768107	1767804	1767918	1768198	1768378	215	81,87	1,0	142,195	0,0	298	149	1	1.0	0.976,1.0	1.0,1.0	-0.012
217	"ENSG00000171889.7"	"MIR31HG"	chr9	-	21477125	21477292	21477168	21477292	21476898	21477035	217	0,1	9,2	0,2	12,2	192	149	0.580052827923	1.0	0.0,0.28	0.0,0.437	-0.078
