status	loglr	df	p	cluster	p.adjust
Success	4.82878790168206	4	0.0466081980258157	chr1:clu_1042_+	0.12780355124298
Success	0.0816095190574515	1	0.686209954217636	chr1:clu_1043_+	0.790927151129194
Success	5.13302859336545	2	0.0058986687249765	chr1:clu_1044_+	0.031791372802665
Success	3.57631524185854	1	0.00748541205433205	chr1:clu_1045_+	0.0372298936879741
Success	0.26923990828476	1	0.463063423422697	chr1:clu_1046_+	0.609432387673023
Success	2.8071975551216	1	0.0178135287358918	chr1:clu_1047_+	0.0671265634574423
Success	0.143252416856967	1	0.592469070424952	chr1:clu_1048_+	0.717859349879968
Success	2.49124283902756	3	0.173084130552647	chr1:clu_1049_+	0.313620285713492
Success	9.95945444160861	5	0.00129428240441565	chr1:clu_105_-	0.0118859739920867
Success	0.168441981820251	2	0.844980286214946	chr1:clu_1050_+	0.905017695345951
Success	0.614724340759494	2	0.540789948510906	chr1:clu_1051_+	0.675181351579876
Success	5.22664176723538	2	0.0053715339083577	chr1:clu_1052_+	0.029847093162444
Success	2.69093328325948	2	0.067817616780961	chr1:clu_1053_+	0.165565316241001
Success	7.4469754468505	2	0.000583202875427638	chr1:clu_1054_+	0.00702126683246943
Success	0.415393135971811	1	0.362045268789701	chr1:clu_1055_+	0.515367441870592
Success	2.74286068544015	1	0.0191724070527443	chr1:clu_1056_+	0.0700212477464158
Success	0.838582494525411	1	0.195301585067912	chr1:clu_1057_+	0.340740956408808
Success	14.9825608504052	4	4.97511202788637e-06	chr1:clu_1058_+	0.000263825896767403
Not enough valid samples	NA	NA	NA	chr1:clu_1059_+	NA
Success	3.29776135769009	2	0.0369658281096662	chr1:clu_106_-	0.108587120072144
Success	0.618075619171748	1	0.266214095372452	chr1:clu_1060_+	0.419511318959547
Success	1.22453076220211	2	0.293895574885395	chr1:clu_1061_+	0.448905519255458
Success	2.94513509604076	2	0.0525949539662538	chr1:clu_1062_+	0.138541235814682
Success	4.35054093754047	2	0.0128998326890401	chr1:clu_1063_+	0.0537102124689124
Success	0.363310059003197	2	0.695370794095084	chr1:clu_1064_+	0.797897212883303
Success	0.0153575673244859	1	0.860877431945432	chr1:clu_1065_+	0.915895607548653
Success	0.697906713978227	2	0.497625887606258	chr1:clu_1066_+	0.639145678024383
Success	0.974097756068204	1	0.162781434249257	chr1:clu_1067_+	0.300465885238338
Success	1.53877429191425	2	0.214644031181074	chr1:clu_1068_+	0.363012839032353
Success	0.181368666636388	1	0.546989907038278	chr1:clu_1069_+	0.680214023044828
Success	3.65457065946066	4	0.120425860000882	chr1:clu_107_-	0.243681806954219
Success	1.73259634859056	2	0.176824714864528	chr1:clu_1070_+	0.318529923350899
Success	0.0693587661075981	2	0.932991894156585	chr1:clu_1071_+	0.961993915064505
Success	2.98860490040761	1	0.0144919112923991	chr1:clu_1072_+	0.058200164641825
Success	9.37644999354575	2	8.46953384740958e-05	chr1:clu_1073_+	0.0019436586950889
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr1:clu_1074_+	NA
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr1:clu_1075_+	NA
Success	0.271089563267367	1	0.461531026280588	chr1:clu_1076_+	0.608012048452628
Success	13.4049262108942	7	0.00036058642347583	chr1:clu_1077_+	0.00509316492896372
Success	0.016689860320696	1	0.855032490981906	chr1:clu_1078_+	0.911972520110817
Success	1.81441789826249	1	0.0567865267188646	chr1:clu_1079_+	0.146148586101181
Success	0.18118342522439	2	0.834282316239235	chr1:clu_108_-	0.897489312312132
Success	0.723210825497063	2	0.485191885784495	chr1:clu_1080_+	0.628187208793278
Success	5.4730728556392	2	0.00419831151132021	chr1:clu_1081_+	0.0255290546871974
Success	13.328193015911	3	6.94930041951273e-06	chr1:clu_1082_+	0.000332423646289847
Success	20.4847639662739	6	2.93596627548369e-07	chr1:clu_1083_+	3.06794223524573e-05
Success	0.352695258717446	1	0.400978308635252	chr1:clu_1084_+	0.553742703187901
Success	0.440432877734054	1	0.347964665611072	chr1:clu_1085_+	0.500605997855036
Success	9.32703821031669	2	8.89854032316037e-05	chr1:clu_1086_+	0.00199111092011287
Success	1.7700005759923	2	0.170332890714948	chr1:clu_1087_+	0.310294839630651
Success	5.66366556742969	3	0.0100813693640222	chr1:clu_1088_+	0.0451580438080039
Success	10.9466121086716	9	0.00922360968618603	chr1:clu_1089_+	0.0425702019950344
Not enough valid samples	NA	NA	NA	chr1:clu_109_-	NA
Success	0.2765147045871	1	0.45708251439424	chr1:clu_1090_+	0.604074054816455
Success	0.000274434040534288	1	0.981308923185881	chr1:clu_1091_+	0.990047613446723
Success	2.40749266604722	1	0.0282133118258798	chr1:clu_1092_+	0.0901602954815749
Success	1.74978080895823	1	0.0613850761960437	chr1:clu_1093_+	0.153948093901392
Success	1.33574602687503	1	0.102160208648153	chr1:clu_1094_+	0.217775861691439
Success	0.472476103842482	1	0.331007506325036	chr1:clu_1095_+	0.484382568399233
Success	0.144523886964635	2	0.865434239559128	chr1:clu_1096_+	0.919240638150876
Success	1.32390247000365	2	0.266094845957644	chr1:clu_1097_+	0.419495426318264
Success	3.91168685082175	4	0.0982667642904606	chr1:clu_1098_+	0.211816877481273
Success	0.0331101784306611	2	0.967431963581331	chr1:clu_1099_+	0.981660245500694
Success	4.31959979535782	1	0.00329005944449296	chr1:clu_11_-	0.0217779273069358
Success	14.9437638436252	2	3.23597996319289e-07	chr1:clu_110_-	3.26505636590895e-05
Success	1.73469500857937	1	0.0625143594298431	chr1:clu_1100_+	0.156040852181572
Success	2.8690505687191	3	0.125071152324883	chr1:clu_1101_+	0.250305097150004
Success	4.07831245221496	3	0.0428832518972905	chr1:clu_1102_+	0.120698859877233
Success	2.68951133228109	1	0.020380292005383	chr1:clu_1103_+	0.0727539246613391
Success	3.11843901263319	2	0.044226151028233	chr1:clu_1104_+	0.123342091782593
Success	2.88535134088909	1	0.0162955174633851	chr1:clu_1105_+	0.0632185686165841
Success	6.35925533383045	2	0.00173065499235215	chr1:clu_1106_+	0.0142517518612748
Success	0.599848648626562	1	0.273382187208308	chr1:clu_1107_+	0.428049531702505
Success	0.677519675946542	1	0.244399058842651	chr1:clu_1108_+	0.396035391497056
Success	1.90445572149025	1	0.050980572531432	chr1:clu_1109_+	0.135851424153454
Success	4.97259680229507	2	0.00692514144189406	chr1:clu_111_-	0.0354255215490046
Success	11.1363132483293	9	0.00805395533546909	chr1:clu_1110_+	0.0391176540052589
Success	0.475789212481288	1	0.329317848015643	chr1:clu_1111_+	0.482547436569932
Success	1.66532526069659	2	0.189129131703361	chr1:clu_1112_+	0.333431096564009
Success	0.401158187405031	1	0.370401712692538	chr1:clu_1113_+	0.52400547235933
Success	0.20313805236492	1	0.523865684774498	chr1:clu_1114_+	0.661702425211586
Success	1.83590787837784	3	0.299152294284217	chr1:clu_1115_+	0.453809181589997
Success	0.702302759905933	1	0.235953976005111	chr1:clu_1116_+	0.387366175067573
Success	0.115793040177238	2	0.890659534963758	chr1:clu_1117_+	0.935473233265051
Success	2.49219341652679	2	0.0827283097815882	chr1:clu_1118_+	0.188365728406861
Success	7.54656080719838	2	0.000527922636275794	chr1:clu_1119_+	0.00656882235171835
Not enough valid samples	NA	NA	NA	chr1:clu_112_-	NA
Success	0.977369425031299	1	0.162077108412022	chr1:clu_1120_+	0.299525397980527
Success	4.78628009072327	2	0.0083434365533808	chr1:clu_1121_+	0.0399265013322219
Success	2.8488201072264	2	0.0579126112507704	chr1:clu_1122_+	0.148241434058321
Success	2.98658710621794	2	0.0504593556072725	chr1:clu_1123_+	0.134896682662959
Success	0.194056539860412	1	0.53329291832935	chr1:clu_1124_+	0.66882214868082
Success	0.3450269830482	1	0.406146025451734	chr1:clu_1125_+	0.558353515383448
Success	2.18674855480958	2	0.112281232019143	chr1:clu_1126_+	0.231909978933417
Success	1.18403166601229	1	0.123840601947233	chr1:clu_1127_+	0.248999887681313
Success	1.6633811863976	1	0.0681609260102807	chr1:clu_1128_+	0.166164449977044
Success	0.72056335543698	2	0.486478118655735	chr1:clu_1129_+	0.629095757670513
Success	5.4398027164782	2	0.00434033946373496	chr1:clu_113_-	0.0261416192771009
Success	1.75544750761856	2	0.172829882294373	chr1:clu_1130_+	0.31345546442691
Not enough valid samples	NA	NA	NA	chr1:clu_1131_+	NA
Success	13.4834695294226	2	1.39381003333249e-06	chr1:clu_1132_+	0.000103459154405225
Success	4.9003786140529	7	0.200148351888742	chr1:clu_1133_+	0.346389566068263
Success	1.74447784951553	2	0.174736203744257	chr1:clu_1134_+	0.31586929138385
Success	1.22111306748104	1	0.118108504978977	chr1:clu_1135_+	0.240666762417403
Success	2.9682180827358	1	0.0148309780079306	chr1:clu_1136_+	0.0591607021699978
Success	4.14537589541283	2	0.0158374815956012	chr1:clu_1137_+	0.0618947407275807
Success	3.20430556775182	2	0.0405870768288686	chr1:clu_1138_+	0.116057042483824
Success	0.260276578615048	1	0.470605816219967	chr1:clu_1139_+	0.615521983227063
Success	0.181890808009257	2	0.833692367975231	chr1:clu_114_-	0.89721337431431
Success	2.81965038406815	2	0.0596267855394236	chr1:clu_1140_+	0.151216562855989
Success	0.213849438134787	2	0.807469950052706	chr1:clu_1141_+	0.878568446463534
Success	1.03571432267995	1	0.15008087619422	chr1:clu_1142_+	0.284738316671672
Success	0.116293780325918	1	0.629611793606348	chr1:clu_1143_+	0.749448322780924
Success	2.07888781647358	2	0.125069234817545	chr1:clu_1144_+	0.250305097150004
Success	5.88705875431748	2	0.00277512703537653	chr1:clu_1145_+	0.0194965354319566
Success	2.65586095338222e-08	1	0.999816110165281	chr1:clu_1146_+	1
Success	0.392889590846011	1	0.375379467522527	chr1:clu_1147_+	0.528339114547529
Success	3.11997133320665	4	0.181931483362197	chr1:clu_1148_+	0.324527675319747
Success	1.78623649626024	1	0.0587447646099405	chr1:clu_1149_+	0.149826990876017
Success	4.17878319319516	2	0.0153171342250607	chr1:clu_115_-	0.0604319338945484
Success	0.160974090433456	2	0.851314128001457	chr1:clu_1150_+	0.909461485248742
Success	1.82655548805224	2	0.160967066945955	chr1:clu_1151_+	0.298601954763756
Success	2.32079615973362	1	0.031206035178844	chr1:clu_1152_+	0.0964868016747768
Success	0.024708985579224	1	0.824079159526506	chr1:clu_1153_+	0.890697328176721
Success	0.643170989283874	2	0.525623033625337	chr1:clu_1154_+	0.663145514759289
Success	3.75315764619336	2	0.0234436022565633	chr1:clu_1155_+	0.0795471283377649
Success	0.292903894203619	2	0.746093841194533	chr1:clu_1156_+	0.835783515068355
Success	0.869691367979158	2	0.419080871066319	chr1:clu_1157_+	0.570748928733924
Success	1.38924905130051	1	0.0955377215617786	chr1:clu_1158_+	0.207899817462479
Success	0.231451769381806	1	0.496270117722119	chr1:clu_1159_+	0.638307274981258
Success	0.97563490331018	1	0.162450082665135	chr1:clu_116_-	0.300060106354016
Success	2.58100011932538	1	0.0230862944872	chr1:clu_1160_+	0.0786073355158918
Success	3.91633276810978	1	0.0051310377295991	chr1:clu_1161_+	0.0290271967378945
Success	1.81666577570536	1	0.0566333421835543	chr1:clu_1162_+	0.145904105136737
Success	4.36570191880003	1	0.00312775587269508	chr1:clu_1163_+	0.0210795469366419
Success	0.108570590584009	2	0.897115564670108	chr1:clu_1164_+	0.939663639034419
Success	13.0418268092922	2	2.16773696188351e-06	chr1:clu_1165_+	0.000141951688211444
Not enough valid samples	NA	NA	NA	chr1:clu_1166_+	NA
Success	0.17250065998337	1	0.556956493343834	chr1:clu_1167_+	0.687997559722218
Success	4.65281007395231	1	0.00228451964297018	chr1:clu_1168_+	0.0171946048372643
Success	5.95509516702521	1	0.000558276955861187	chr1:clu_1169_+	0.00681262457588884
Success	6.86547367625644	2	0.00104318820203329	chr1:clu_117_-	0.0103865260115488
Success	3.60877113373135	1	0.00721944894279691	chr1:clu_1170_+	0.0363868861553925
Success	4.0116153318595	2	0.018104127430728	chr1:clu_1171_+	0.0676663154651759
Success	0.0935913400710433	1	0.665271865850535	chr1:clu_1172_+	0.777113207309454
Success	1.57824361915027	3	0.368121517314676	chr1:clu_1173_+	0.521465108036043
Success	0.0853881079902976	1	0.67942287939691	chr1:clu_1174_+	0.786688812037567
Success	0.136186535860531	1	0.601744319888407	chr1:clu_1175_+	0.725991942042251
Success	0.0505689178305744	1	0.750468436006416	chr1:clu_1176_+	0.838241155742741
Success	5.25067749035404	1	0.00119287037771828	chr1:clu_1177_+	0.0113521923381135
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr1:clu_1178_+	NA
Success	10.1217489456249	6	0.00250607121021688	chr1:clu_1179_+	0.0182990803497722
Success	1.30844819122868	1	0.105731058515957	chr1:clu_118_-	0.222697335187329
Success	3.88129624602345	1	0.00533393450568561	chr1:clu_1180_+	0.0297765233841775
Success	4.19584648683008	2	0.0150579906749468	chr1:clu_1181_+	0.0596764535072218
Success	0.759044570499327	2	0.468113462832349	chr1:clu_1182_+	0.61367907435622
Success	1.37054778018182	1	0.0977976972767409	chr1:clu_1183_+	0.21115278150242
Success	2.33465829597185	3	0.197675782471549	chr1:clu_1184_+	0.343562146134994
Success	4.96097175005161	3	0.0192414315164752	chr1:clu_1185_+	0.0701148259674115
Success	5.04041655286346	4	0.039087850952966	chr1:clu_1186_+	0.11321381587911
Success	0.0961666600480839	2	0.908312624027958	chr1:clu_1187_+	0.946386134793119
Success	2.39752786058307	1	0.0285415333748377	chr1:clu_1188_+	0.0909512195788365
Success	0.706586028799165	1	0.234530526598117	chr1:clu_1189_+	0.385794292797728
Success	0.938520957535616	1	0.170670734595313	chr1:clu_119_-	0.310644981322671
Success	0.597085938264854	1	0.274489651736262	chr1:clu_1190_+	0.429221578038266
Success	0.150839789557722	2	0.85998546627491	chr1:clu_1191_+	0.915078949433204
Success	7.49827277673376	5	0.0103771084308106	chr1:clu_1192_+	0.0460633224844873
Success	5.29862084702313	2	0.00499848282785224	chr1:clu_1193_+	0.0285252760743232
Success	3.361720289912	1	0.00951538892228682	chr1:clu_1194_+	0.0433958182078699
Success	2.83660341984478	2	0.0586244508253172	chr1:clu_1195_+	0.14959102992719
Success	0.967772017182142	3	0.585891958991838	chr1:clu_1196_+	0.712329208489968
Success	1.19618770230971	1	0.121928232373514	chr1:clu_1197_+	0.246028039939283
Success	12.3914109738344	2	4.15411572655209e-06	chr1:clu_1198_+	0.000229285884948103
Success	4.16365422881722	3	0.0397100718843893	chr1:clu_1199_+	0.114397578480691
Success	0.180348737370991	1	0.54811913085787	chr1:clu_12_-	0.681224735037327
Success	2.33137239813823	2	0.0971623101726015	chr1:clu_120_-	0.210284834434791
Success	0.0106911102119511	1	0.8837425024224	chr1:clu_1200_+	0.930803073903377
Success	1.42853079528544	1	0.0909735446869053	chr1:clu_1201_+	0.200933359627573
Success	0.247711418746348	2	0.780585173025743	chr1:clu_1202_+	0.859840870486885
Success	0.0505238649138846	2	0.950731239282435	chr1:clu_1203_+	0.973537769634314
Success	0.61921150908654	2	0.538368769164473	chr1:clu_1204_+	0.67338327280851
Success	3.96371309513472	1	0.00486910098862966	chr1:clu_1205_+	0.0280445445654991
Success	0.49295412254105	4	0.911925179014289	chr1:clu_1206_+	0.948314077461912
Success	0.505785995259998	1	0.314526533086676	chr1:clu_1207_+	0.46861144457529
Success	3.44900264075659	2	0.0317773139762944	chr1:clu_1208_+	0.0976918681310644
Success	0.159705735588915	1	0.571961544028291	chr1:clu_1209_+	0.701221334819056
Success	6.69035176278294	3	0.00388163666058878	chr1:clu_121_-	0.0242063465588506
Success	2.30803291161214	2	0.0994566993835022	chr1:clu_1210_+	0.213492711500725
Success	1.4785099541167	2	0.227977131814612	chr1:clu_1211_+	0.378527917781656
Success	2.40089987757085	3	0.186899095330306	chr1:clu_1212_+	0.330636910427364
Success	7.40747575241767	3	0.00198181238873186	chr1:clu_1213_+	0.0156445117486351
Success	8.67515091077462	1	3.10848899394619e-05	chr1:clu_1214_+	0.000981112286301114
Success	5.10988731122688	2	0.00603676316070547	chr1:clu_1215_+	0.0322770401881138
Success	0.374708783547192	1	0.386660695139773	chr1:clu_1216_+	0.540023538178197
Success	0.991663855803267	2	0.370958955042639	chr1:clu_1217_+	0.524547525794057
Success	0.450926453619104	2	0.637037692271895	chr1:clu_1218_+	0.755114172017886
Success	2.98912990615025	1	0.0144832857347946	chr1:clu_1219_+	0.0581920968293932
Success	0.663317708077216	1	0.249404663871602	chr1:clu_122_-	0.401209412606639
Success	6.83705225326958	2	0.00107326244718568	chr1:clu_1220_+	0.0105783184240471
Success	7.64996665136778	4	0.00411790316477042	chr1:clu_1221_+	0.0252110305815837
Success	0.635165730980816	2	0.529847668866723	chr1:clu_1222_+	0.666510447290732
Success	0.0742476572385158	1	0.69997745657711	chr1:clu_1223_+	0.801900730722665
Success	4.87685235801234	1	0.00178961693179824	chr1:clu_1224_+	0.0145590680551356
Success	0.574785707934382	1	0.283638885247455	chr1:clu_1225_+	0.438706599500542
Success	9.96295745935959	2	4.71131944439067e-05	chr1:clu_1226_+	0.00129349267975742
Success	0.0538569153749791	1	0.742762071040238	chr1:clu_1227_+	0.833178548265355
Success	1.26452028208814	2	0.282374723867268	chr1:clu_123_-	0.437705528204323
Success	0.567183578050845	1	0.286845730021241	chr1:clu_124_-	0.442436313014992
Success	0.00118775051157627	1	0.961127206156523	chr1:clu_125_-	0.978852880882431
Success	4.98519662579383	6	0.125904373698914	chr1:clu_126_-	0.251738579625007
Success	2.41698828310336	2	0.0891898278813626	chr1:clu_127_-	0.198418792370216
Success	0.155245769856322	1	0.57737871348673	chr1:clu_128_-	0.705229976858258
Success	6.56616825373692	2	0.00140717904807938	chr1:clu_129_-	0.0124654058390768
Success	0.453223309937812	1	0.341058996263563	chr1:clu_13_-	0.494452852476392
Success	9.07186808404845	2	0.000114851785331942	chr1:clu_130_-	0.0023905624824294
Success	0.115441810381583	2	0.890972416073589	chr1:clu_131_-	0.935473233265051
Success	0.359339501284921	2	0.698137292605085	chr1:clu_132_-	0.800474238873818
Success	0.793047355374711	2	0.452463874053678	chr1:clu_133_-	0.600402993026721
Success	0.514859256133832	1	0.31022479020706	chr1:clu_134_-	0.464323378806645
Success	1.09032220560221	1	0.139755934048502	chr1:clu_135_-	0.271270174601267
Success	2.23875098990175	2	0.10659155519988	chr1:clu_136_-	0.223415264378515
Success	6.39777723521456	6	0.046399912375855	chr1:clu_137_-	0.127463567356133
Success	2.32490619239707	2	0.0977926173120972	chr1:clu_138_-	0.21115278150242
Success	1.66359369856491	2	0.189456904243178	chr1:clu_139_-	0.333954251616333
Success	8.29893707483791	2	0.000248781122334828	chr1:clu_14_-	0.00399646450699963
Success	0.00231977281600848	1	0.945694718520207	chr1:clu_140_-	0.969936368918715
Success	0.00342069175525239	1	0.93408002109461	chr1:clu_141_-	0.962741409480843
Success	3.0685313463708	1	0.0132377029611208	chr1:clu_142_-	0.0546099643428683
Success	0.574751568454559	1	0.283653184606919	chr1:clu_143_-	0.438706599500542
Success	1.90380031873644	2	0.149001289496315	chr1:clu_144_-	0.283491732310509
Success	4.13171797427549	2	0.0160552725707006	chr1:clu_145_-	0.0624965275509765
Success	6.20757014050832	4	0.0145169512821588	chr1:clu_146_-	0.0582789804736573
Success	6.040032419196	3	0.00711386451514181	chr1:clu_147_-	0.0359971345401237
Success	0.483387722450743	2	0.616690672195629	chr1:clu_148_-	0.737575475590794
Success	0.418620585114695	1	0.360186991385138	chr1:clu_149_-	0.513333234676674
Success	17.3490930985554	11	0.00027785616461039	chr1:clu_15_-	0.00426006538419035
Success	0.299417845361404	3	0.89669886357407	chr1:clu_150_-	0.939472712820761
Success	7.85023943446981	1	7.4205380980664e-05	chr1:clu_151_-	0.001771665377349
Success	2.59379113740766	1	0.022748842842511	chr1:clu_152_-	0.0778029219936275
Success	1.11673812621927	1	0.135049700286749	chr1:clu_153_-	0.265051043797643
Success	7.09106927507014	2	0.000832506710842461	chr1:clu_154_-	0.00884528107482469
Success	2.86636143047565	1	0.0166516447163138	chr1:clu_155_-	0.0640827544675882
Success	1.64124850964799	3	0.350086172621334	chr1:clu_156_-	0.502531005057804
Success	1.10332066559516	1	0.137417563918554	chr1:clu_157_-	0.268182273881306
Success	2.44747115999871	3	0.179653615097846	chr1:clu_158_-	0.322107589421641
Success	0.855242757244014	2	0.425179963037066	chr1:clu_159_-	0.576131429204072
Success	4.95491941254477	2	0.00704864828937266	chr1:clu_16_-	0.0358528362658402
Success	2.38941161946389	2	0.0916836128638558	chr1:clu_160_-	0.201962899151388
Success	1.1363625318582	1	0.131668203659671	chr1:clu_161_-	0.260217568121381
Success	2.5701456444649	2	0.0765243992570608	chr1:clu_162_-	0.178817218672111
Success	0.0811622879237461	1	0.687025291886434	chr1:clu_163_-	0.79144313567095
Success	0.531980544879929	1	0.302313487760654	chr1:clu_164_-	0.45676255234507
Success	5.1196933113979	4	0.0365826450993479	chr1:clu_165_-	0.107873701151858
Success	3.80752345229996	1	0.00578832534031526	chr1:clu_166_-	0.031337900220228
Success	1.44043001102546	2	0.236825899035607	chr1:clu_167_-	0.388087264208319
Success	2.37024788453255	3	0.191815841274424	chr1:clu_168_-	0.336459240488369
Success	21.2308114060215	4	1.338230964125e-08	chr1:clu_169_-	2.82419213076027e-06
Success	5.34933370748365	1	0.00107212730793313	chr1:clu_17_-	0.0105783184240471
Success	1.15034695783368	1	0.12931621503656	chr1:clu_170_-	0.256558603214469
Success	4.99036595782593	1	0.00158186793411779	chr1:clu_171_-	0.0133954717347835
Success	0.639984044043786	1	0.257904968856131	chr1:clu_172_-	0.410430714418836
Success	0.39440342645139	2	0.674082058845715	chr1:clu_173_-	0.783408400751154
Success	0.611479321263914	2	0.542547672819237	chr1:clu_174_-	0.676624336916196
Not enough valid samples	NA	NA	NA	chr1:clu_175_-	NA
Success	6.07096401571835	2	0.00230894627687131	chr1:clu_176_-	0.0173243282760542
Success	5.92738070918153	2	0.00266545445371099	chr1:clu_177_-	0.0190493268826636
Success	1.23173663601119	1	0.116520871689736	chr1:clu_178_-	0.238243568008478
Success	0.0030720393857564	1	0.937522461921577	chr1:clu_179_-	0.964680139355826
Success	0.933778997652212	1	0.171755027569885	chr1:clu_18_-	0.312263405698425
Success	1.01540202351407	2	0.362256764816484	chr1:clu_180_-	0.515600312049698
Success	12.2837762189483	3	1.9013018689652e-05	chr1:clu_181_-	0.000697408483968725
Success	3.22858528688141	1	0.0110505467811777	chr1:clu_182_-	0.0480822456558849
Success	4.18838846196741	4	0.0787115541859351	chr1:clu_183_-	0.181927638302073
Success	4.9862615130105	3	0.0188011496056644	chr1:clu_184_-	0.0690637451214219
Success	10.0557844291488	8	0.00992209061815155	chr1:clu_185_-	0.0447013232830327
Success	3.1608878407373	1	0.0119264141407285	chr1:clu_186_-	0.0508780320118415
Success	2.00533971413923	1	0.0452129273993185	chr1:clu_187_-	0.125198186102512
Success	2.28492427523253	2	0.101781769215277	chr1:clu_188_-	0.21714116591953
Success	3.8568508135113	4	0.102646876318624	chr1:clu_189_-	0.218467140561074
Success	14.8954488085355	2	3.39616496122097e-07	chr1:clu_19_-	3.32299304342011e-05
Success	19.7925772333106	5	1.81046509447828e-07	chr1:clu_190_-	2.18944222605278e-05
Success	0.504010444128255	1	0.31537744020072	chr1:clu_191_-	0.469421726485878
Success	0.373648905922664	2	0.688218498855472	chr1:clu_192_-	0.792559257587579
Success	2.74257769849396	2	0.064404118342812	chr1:clu_193_-	0.15935971100695
Success	3.08232088171653	1	0.0130328763927751	chr1:clu_194_-	0.0540758861277714
Success	2.26130398788416	1	0.0334498052079706	chr1:clu_195_-	0.101214577861509
Success	5.56507221471293	2	0.00382930400317036	chr1:clu_196_-	0.0240319527615875
