ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
29	"ENSG00000107331.18"	"ABCA2"	chr9	-	137022701	137023052	137022701	137022865	137022940	137023052	29	1,3	74,70	2,5	153,128	224	149	0.979532253482	1.0	0.009,0.028	0.009,0.025	0.001
30	"ENSG00000107331.18"	"ABCA2"	chr9	-	137022940	137023840	137022940	137023052	137023837	137023840	30	8,15	43,22	16,12	98,70	298	149	0.0491689435609	0.17791656008897455	0.085,0.254	0.075,0.079	0.093
31	"ENSG00000148362.11"	"PAXX"	chr9	+	136992639	136992974	136992639	136992700	136992924	136992974	31	174,239	131,127	147,116	100,113	298	149	0.157916025211	0.4089903087664076	0.399,0.485	0.424,0.339	0.06
32	"ENSG00000148362.11"	"PAXX"	chr9	+	136992639	136993243	136992639	136992700	136993052	136993243	32	169,195	5,3	144,99	2,1	298	149	0.188028712321	0.46039575527276844	0.944,0.97	0.973,0.98	-0.019
33	"ENSG00000148362.11"	"PAXX"	chr9	+	136992639	136993243	136992639	136992974	136993052	136993243	33	147,135	147,163	141,94	88,98	227	149	0.121240997716	0.340558079743148	0.396,0.352	0.513,0.386	-0.076
35	"ENSG00000159069.14"	"FBXW5"	chr9	-	136942045	136942695	136942045	136942466	136942546	136942695	35	101,58	469,460	53,46	467,428	229	149	0.0102830781017	0.058116722305113486	0.123,0.076	0.069,0.065	0.033
36	"ENSG00000159069.14"	"FBXW5"	chr9	-	136942546	136942943	136942546	136942695	136942768	136942943	36	61,75	577,432	44,42	568,487	222	149	0.00332012648154	0.024278640376951904	0.066,0.104	0.049,0.055	0.033
37	"ENSG00000196642.19"	"RABL6"	chr9	+	136831720	136832370	136831720	136831861	136832261	136832370	37	40,39	22,16	11,16	12,10	298	149	0.145975947936	0.3890850209558334	0.476,0.549	0.314,0.444	0.133
38	"ENSG00000196642.19"	"RABL6"	chr9	+	136831720	136832370	136831720	136831861	136832264	136832370	38	43,48	1358,1163	13,17	532,404	298	149	0.518953939428	0.8688715267360856	0.016,0.02	0.012,0.021	0.002
40	"ENSG00000148396.19"	"SEC16A"	chr9	-	136474048	136477684	136474048	136474486	136475197	136477684	40	44,93	104,103	27,26	210,132	298	149	8.89268070292e-09	5.44541369651849e-07	0.175,0.311	0.06,0.09	0.168
41	"ENSG00000165684.6"	"SNAPC4"	chr9	-	136391941	136392594	136391941	136392106	136392521	136392594	41	11,4	50,47	8,7	42,35	298	149	0.610262391565	0.9467873455388256	0.099,0.041	0.087,0.091	-0.019
44	"ENSG00000165533.19"	"TTC8"	chr14	+	88841036	88841514	88841036	88841196	88841424	88841514	44	23,11	70,75	7,12	23,22	298	149	0.14435842584	0.38621573054696695	0.141,0.068	0.132,0.214	-0.068
45	"ENSG00000165699.15"	"TSC1"	chr9	-	132897183	132897610	132897183	132897345	132897422	132897610	45	0,4	25,15	0,1	29,28	226	149	0.140164060264	0.3777402649747753	0.0,0.15	0.0,0.023	0.064
47	"ENSG00000165699.15"	"TSC1"	chr9	-	132925586	132927304	132925586	132925739	132927200	132927304	47	0,3	89,119	0,1	96,79	298	149	1	1.0	0.0,0.012	0.0,0.006	0.003
48	"ENSG00000136878.14"	"USP20"	chr9	+	129880112	129881828	129880112	129880289	129880466	129881828	48	27,28	68,44	31,55	103,119	298	149	0.318841250708	0.651853964761025	0.166,0.241	0.131,0.188	0.044
49	"ENSG00000184634.17"	"MED12"	chrX	+	71123593	71124388	71123593	71123720	71124158	71124388	49	6,0	175,130	4,1	103,101	298	149	1	1.0	0.017,0.0	0.019,0.005	-0.003
50	"ENSG00000184634.17"	"MED12"	chrX	+	71123593	71124388	71123593	71123720	71124278	71124388	50	154,120	0,0	129,128	3,2	298	149	0.244824874513	0.5473196083557289	1.0,1.0	0.956,0.97	0.037
51	"ENSG00000184634.17"	"MED12"	chrX	+	71127335	71128120	71127335	71127467	71127847	71128120	51	19,12	1,0	15,11	0,1	298	149	1	1.0	0.905,1.0	1.0,0.846	0.029
52	"ENSG00000184634.17"	"MED12"	chrX	+	71127335	71128120	71127335	71127467	71127892	71128120	52	21,15	94,106	17,13	71,61	298	149	0.460235099887	0.8119078082179269	0.1,0.066	0.107,0.096	-0.019
53	"ENSG00000184634.17"	"MED12"	chrX	+	71128295	71129215	71128295	71128440	71128597	71129215	53	0,4	116,141	1,0	71,64	298	149	1	1.0	0.0,0.014	0.007,0.0	0.004
54	"ENSG00000184634.17"	"MED12"	chrX	+	71128597	71129215	71128597	71128718	71129113	71129215	54	8,3	91,135	14,8	61,51	298	149	0.00029044794766	0.0038088164756456613	0.042,0.011	0.103,0.073	-0.061
55	"ENSG00000184634.17"	"MED12"	chrX	+	71128597	71129215	71128597	71128853	71129113	71129215	55	6,3	1,2	17,2	2,0	298	149	0.11811781043	0.3336484641187565	0.75,0.429	0.81,1.0	-0.316
56	"ENSG00000184634.17"	"MED12"	chrX	+	71129113	71129429	71129113	71129215	71129315	71129429	56	6,4	70,95	1,0	34,40	249	149	0.0321946099187	0.13103074646688748	0.049,0.025	0.017,0.0	0.029
58	"ENSG00000184634.17"	"MED12"	chrX	+	71129679	71130214	71129679	71129855	71130034	71130214	58	2,10	225,150	8,1	96,93	298	149	0.536594377349	0.8851481858261085	0.004,0.032	0.04,0.005	-0.004
59	"ENSG00000184634.17"	"MED12"	chrX	+	71132072	71132538	71132072	71132206	71132376	71132538	59	3,6	102,90	2,1	56,81	298	149	0.182847512226	0.45258776136924145	0.014,0.032	0.018,0.006	0.011
60	"ENSG00000184634.17"	"MED12"	chrX	+	71137186	71137635	71137186	71137383	71137557	71137635	60	18,8	25,35	7,5	14,26	298	149	0.356738705854	0.6985967649120879	0.265,0.103	0.2,0.088	0.04
61	"ENSG00000184634.17"	"MED12"	chrX	+	71137186	71137635	71137186	71137392	71137557	71137635	61	13,8	45,21	4,5	17,29	298	149	0.190611328317	0.4641372662546038	0.126,0.16	0.105,0.079	0.051
62	"ENSG00000184634.17"	"MED12"	chrX	+	71137186	71137635	71137186	71137383	71137560	71137635	62	27,16	0,1	9,9	0,0	298	149	1	1.0	1.0,0.889	1.0,1.0	-0.055
63	"ENSG00000184634.17"	"MED12"	chrX	+	71137186	71137635	71137186	71137392	71137560	71137635	63	22,16	1,1	6,9	0,0	298	149	0.373824171082	0.7184688353601102	0.917,0.889	1.0,1.0	-0.097
64	"ENSG00000184634.17"	"MED12"	chrX	+	71137725	71137943	71137725	71137780	71137855	71137943	64	175,132	5,2	48,84	17,15	224	149	1.47203083056e-09	1.0911622219793178e-07	0.959,0.978	0.653,0.788	0.248
65	"ENSG00000184634.17"	"MED12"	chrX	+	71141229	71141964	71141229	71141370	71141882	71141964	65	0,5	80,46	1,2	34,43	298	149	0.686719850022	1.0	0.0,0.052	0.014,0.023	0.007
67	"ENSG00000197694.19"	"SPTAN1"	chr9	+	128598962	128600115	128598962	128598986	128600079	128600115	67	20,16	317,383	52,57	781,713	298	149	0.0827864642532	0.2587582251535883	0.031,0.02	0.032,0.038	-0.01
68	"ENSG00000106976.22"	"DNM1"	chr9	+	128247923	128248753	128247923	128247935	128248582	128248753	68	2,0	13,10	0,4	93,76	298	149	0.346170934804	0.6845649320106061	0.071,0.0	0.0,0.026	0.022
69	"ENSG00000148337.22"	"CIZ1"	chr9	-	128178708	128179415	128178708	128178904	128178988	128179415	69	385,480	4,3	222,259	3,0	233	149	0.843355508029	1.0	0.984,0.99	0.979,1.0	-0.003
70	"ENSG00000148337.22"	"CIZ1"	chr9	-	128178708	128179415	128178708	128178904	128179072	128179415	70	461,584	93,86	240,299	36,33	298	149	0.091362341632	0.277941480150225	0.713,0.772	0.769,0.819	-0.052
73	"ENSG00000148334.16"	"PTGES2"	chr9	-	128122361	128123134	128122361	128122479	128122933	128123134	73	82,86	571,454	57,50	320,362	298	149	0.755303870765	1.0	0.067,0.087	0.082,0.065	0.003
74	"ENSG00000148334.16"	"PTGES2"	chr9	-	128122361	128123134	128122361	128122646	128122933	128123134	74	46,77	10,9	54,57	7,7	298	149	0.582393171284	0.9271525762396541	0.697,0.811	0.794,0.803	-0.044
75	"ENSG00000148334.16"	"PTGES2"	chr9	-	128124491	128125441	128124491	128124550	128125243	128125441	75	10,4	465,412	3,9	215,273	298	149	0.798347318524	1.0	0.011,0.005	0.007,0.016	-0.003
76	"ENSG00000148334.16"	"PTGES2"	chr9	-	128125243	128125441	128125243	128125283	128125375	128125441	76	788,634	3,1	344,422	2,5	241	149	0.700321287371	1.0	0.994,0.997	0.991,0.981	0.01
78	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127451514	127452084	127451514	127451669	127451928	127452084	78	58,61	51,84	30,31	87,90	298	149	3.05245274239e-05	0.0005921590141022143	0.362,0.266	0.147,0.147	0.167
80	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127487494	127487763	127487494	127487553	127487675	127487763	80	12,3	0,0	6,2	0,7	271	149	0.00232393297999	0.018429207257983762	1.0,1.0	1.0,0.136	0.432
82	"ENSG00000044574.9"	"HSPA5"	chr9	-	125238140	125238827	125238140	125238308	125238589	125238827	82	90,66	3408,2548	157,117	4597,4184	298	149	0.234906629889	0.5343063590692306	0.013,0.013	0.017,0.014	-0.003
83	"ENSG00000044574.9"	"HSPA5"	chr9	-	125238140	125239331	125238140	125238827	125238940	125239331	83	95,47	2472,1735	116,125	3164,3025	262	149	0.283729116114	0.6079741413017792	0.021,0.015	0.02,0.023	-0.003
85	"ENSG00000044574.9"	"HSPA5"	chr9	-	125238940	125239533	125238940	125239331	125239420	125239533	85	11,3	2373,2184	8,2	2969,2788	238	149	1	1.0	0.003,0.001	0.002,0.0	0.001
86	"ENSG00000044574.9"	"HSPA5"	chr9	-	125239420	125240309	125239420	125239533	125240171	125240309	86	136,102	3484,2859	158,175	4659,4430	298	149	0.921716143276	1.0	0.019,0.018	0.017,0.019	0.0
87	"ENSG00000044574.9"	"HSPA5"	chr9	-	125239420	125240907	125239420	125239533	125240675	125240907	87	121,94	0,0	158,165	1,3	298	149	0.592379695345	0.9330212065800693	1.0,1.0	0.988,0.965	0.024
88	"ENSG00000044574.9"	"HSPA5"	chr9	-	125239420	125240907	125239420	125240309	125240675	125240907	88	31,48	2794,2763	65,59	3603,3604	298	149	1	1.0	0.006,0.009	0.009,0.008	-0.001
92	"ENSG00000152332.16"	"UHMK1"	chr1	+	162499954	162501104	162499954	162500247	162500912	162501104	92	2,4	115,147	8,9	105,114	298	149	0.0050132890322	0.03336822435231796	0.009,0.013	0.037,0.038	-0.026
93	"ENSG00000106804.10"	"C5"	chr9	-	120953729	120957368	120953729	120953868	120957284	120957368	93	1,1	2,9	0,0	8,1	298	149	0.685507530496	1.0	0.2,0.053	0.0,0.0	0.127
97	"ENSG00000134905.17"	"CARS2"	chr13	-	110642314	110644182	110642314	110642521	110644064	110644182	97	38,32	7,6	54,43	9,17	298	149	0.349191040045	0.6877056037469358	0.731,0.727	0.75,0.558	0.075
98	"ENSG00000134905.17"	"CARS2"	chr13	-	110645966	110647239	110645966	110646090	110647100	110647239	98	45,39	185,169	38,43	139,137	298	149	0.299026263382	0.6265227452353597	0.108,0.103	0.12,0.136	-0.023
100	"ENSG00000006712.15"	"PAF1"	chr19	-	39389479	39389761	39389479	39389546	39389639	39389761	100	19,6	309,275	4,7	258,216	242	149	0.0731801529507	0.23838385614599053	0.036,0.013	0.009,0.02	0.01
101	"ENSG00000006712.15"	"PAF1"	chr19	-	39390068	39390289	39390068	39390161	39390259	39390289	101	8,3	346,370	8,9	299,286	247	149	0.179881462584	0.4472899927671356	0.014,0.005	0.016,0.019	-0.008
102	"ENSG00000070214.17"	"SLC44A1"	chr9	+	105389032	105397346	105389032	105389108	105389186	105397346	102	904,711	6,2	926,897	0,10	227	149	0.869690769195	1.0	0.99,0.996	1.0,0.983	0.001
103	"ENSG00000174177.13"	"CTU2"	chr16	+	88714382	88714737	88714382	88714486	88714586	88714737	103	17,13	351,292	11,7	115,138	249	149	0.277352096619	0.599298393492175	0.028,0.026	0.054,0.029	-0.015
104	"ENSG00000119509.13"	"INVS"	chr9	+	100292325	100293043	100292325	100292436	100292946	100293043	104	44,48	41,40	60,62	45,29	298	149	0.133855776122	0.36535363389578446	0.349,0.375	0.4,0.517	-0.097
105	"ENSG00000168291.13"	"PDHB"	chr3	-	58429707	58430238	58429707	58429799	58430127	58430238	105	33,15	790,479	30,9	830,739	298	149	0.0843101297289	0.2620461954302929	0.02,0.015	0.018,0.006	0.006
106	"ENSG00000168291.13"	"PDHB"	chr3	-	58429707	58430238	58429707	58429941	58430127	58430238	106	27,8	1,1	22,5	6,0	298	149	0.0583183757482	0.20220482620326166	0.931,0.8	0.647,1.0	0.042
108	"ENSG00000168291.13"	"PDHB"	chr3	-	58430656	58431793	58430656	58430942	58431730	58431793	108	11,7	0,0	12,10	3,0	298	149	0.0933565287753	0.2821530796719582	1.0,1.0	0.667,1.0	0.166
109	"ENSG00000168291.13"	"PDHB"	chr3	-	58431730	58431984	58431730	58431793	58431876	58431984	109	20,30	771,763	34,28	724,792	232	149	0.293302130202	0.6205865797918698	0.016,0.025	0.029,0.022	-0.005
110	"ENSG00000168291.13"	"PDHB"	chr3	-	58431876	58433684	58431876	58431984	58433630	58433684	110	19,11	1115,1055	19,17	1070,1072	298	149	1	1.0	0.008,0.005	0.009,0.008	-0.002
111	"ENSG00000197816.16"	"CCDC180"	chr9	+	97307735	97308132	97307735	97307806	97307982	97308132	111	0,2	1,1	0,4	5,14	298	149	0.702219065308	1.0	0.0,0.5	0.0,0.125	0.188
112	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036448	82036190	82036308	82036383	82036448	112	96,78	1097,605	91,54	1483,1363	224	149	2.70723823992e-06	8.044038685872e-05	0.055,0.079	0.039,0.026	0.035
113	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036448	82036190	82036322	82036383	82036448	113	90,74	3,6	80,56	2,1	210	149	0.066213362909	0.2212978175629701	0.955,0.897	0.966,0.975	-0.044
114	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036643	82036190	82036308	82036543	82036643	114	180,140	32,7	149,115	2,10	298	149	0.0174947576725	0.08537635726247055	0.738,0.909	0.974,0.852	-0.09
115	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036643	82036190	82036448	82036543	82036643	115	166,116	977,561	116,103	1184,1126	244	149	1.27075063006e-06	4.162151598550009e-05	0.094,0.112	0.056,0.053	0.049
116	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036763	82036190	82036448	82036720	82036763	116	251,166	8,0	191,183	1,3	298	149	0.294174111768	0.6210381827993917	0.94,1.0	0.99,0.968	-0.009
117	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036763	82036190	82036643	82036720	82036763	117	255,159	1233,918	173,162	1618,1550	226	149	3.84628229311e-06	0.00010498263530263806	0.12,0.102	0.066,0.064	0.046
118	"ENSG00000169738.8"	"DCXR"	chr17	-	82036720	82037013	82036720	82036763	82036858	82037013	118	19,21	1683,1338	28,14	2207,2190	244	149	1	1.0	0.007,0.009	0.008,0.004	0.002
119	"ENSG00000169738.8"	"DCXR"	chr17	-	82036858	82037547	82036858	82037013	82037449	82037547	119	340,327	1751,1471	245,213	2850,2879	298	149	9.99200722163e-16	2.706296725181479e-13	0.088,0.1	0.041,0.036	0.056
120	"ENSG00000105875.15"	"WDR91"	chr7	-	135186971	135188545	135186971	135187169	135188432	135188545	120	47,30	300,246	35,17	70,106	298	149	0.00457753477938	0.031024478335680707	0.073,0.057	0.2,0.074	-0.072
121	"ENSG00000105875.15"	"WDR91"	chr7	-	135186971	135189452	135186971	135187169	135189343	135189452	121	30,34	14,7	23,10	3,4	298	149	0.414320196797	0.7651830122854639	0.517,0.708	0.793,0.556	-0.062
122	"ENSG00000105875.15"	"WDR91"	chr7	-	135186971	135189452	135186971	135188545	135189343	135189452	122	17,17	265,249	5,7	80,95	298	149	1	1.0	0.031,0.033	0.03,0.036	-0.001
124	"ENSG00000105875.15"	"WDR91"	chr7	-	135204267	135206058	135204267	135204433	135205927	135206058	124	30,27	248,291	25,26	88,95	298	149	5.53714662258e-05	0.0009772578074237685	0.057,0.044	0.124,0.12	-0.071
125	"ENSG00000105875.15"	"WDR91"	chr7	-	135204267	135206058	135204267	135204465	135205927	135206058	125	26,23	4,3	22,24	2,1	298	149	0.133364536173	0.3646387331997337	0.765,0.793	0.846,0.923	-0.106
126	"ENSG00000118961.15"	"LDAH"	chr2	-	20685546	20687094	20685546	20685657	20686906	20687094	126	169,153	1,0	186,133	3,0	298	149	0.555485983789	0.9031937884650516	0.988,1.0	0.969,1.0	0.01
127	"ENSG00000185963.14"	"BICD2"	chr9	-	92711362	92715463	92711362	92713461	92715252	92715463	127	14,21	156,184	15,56	145,204	298	149	0.00568000571548	0.037001480340804964	0.043,0.054	0.049,0.121	-0.036
128	"ENSG00000198000.12"	"NOL8"	chr9	-	92298256	92298954	92298256	92298336	92298883	92298954	128	20,20	126,86	9,17	43,29	298	149	0.0681318306206	0.226460506789001	0.074,0.104	0.095,0.227	-0.072
129	"ENSG00000105664.11"	"COMP"	chr19	-	18790849	18791305	18790849	18790935	18791190	18791305	129	0,0	0,1	8,11	40,62	298	149	1	1.0	NA,0.0	0.091,0.081	-0.086
135	"ENSG00000134884.15"	"ARGLU1"	chr13	-	106557047	106559657	106557047	106557131	106559431	106559657	135	323,224	280,247	252,261	381,360	298	149	0.002394782407	0.018837937555825263	0.366,0.312	0.249,0.266	0.081
139	"ENSG00000116353.16"	"MECR"	chr1	-	29195940	29196258	29195940	29196013	29196197	29196258	139	25,16	264,129	27,14	175,195	298	149	0.840780065777	1.0	0.045,0.058	0.072,0.035	-0.002
140	"ENSG00000116353.16"	"MECR"	chr1	-	29195940	29196258	29195940	29196042	29196197	29196258	140	22,14	0,0	22,13	2,3	298	149	0.000789002122729	0.008292765594414355	1.0,1.0	0.846,0.684	0.235
142	"ENSG00000238227.8"	"TMEM250"	chr9	-	136114588	136117024	136114588	136114950	136115455	136117024	142	354,235	5,4	327,300	7,5	298	149	0.571962925287	0.9197905731607796	0.973,0.967	0.959,0.968	0.006
143	"ENSG00000119139.21"	"TJP2"	chr9	+	69251034	69252900	69251034	69251364	69252814	69252900	143	0,1	92,70	2,0	222,174	298	149	1	1.0	0.0,0.007	0.004,0.0	0.002
144	"ENSG00000119139.21"	"TJP2"	chr9	+	69252814	69255187	69252814	69252900	69254208	69255187	144	4,7	85,47	22,11	226,172	298	149	1	1.0	0.023,0.069	0.046,0.031	0.007
145	"ENSG00000139645.11"	"ANKRD52"	chr12	-	56237806	56243392	56237806	56237968	56243237	56243392	145	237,195	0,1	149,143	0,3	298	149	0.507030584061	0.85897865823853	1.0,0.99	1.0,0.96	0.015
146	"ENSG00000139645.11"	"ANKRD52"	chr12	-	56257282	56257911	56257282	56257361	56257827	56257911	146	18,12	131,218	16,16	142,120	298	149	0.240856625391	0.5425711767656527	0.064,0.027	0.053,0.062	-0.012
147	"ENSG00000148672.10"	"GLUD1"	chr10	-	87060160	87060825	87060160	87060241	87060687	87060825	147	13,8	657,528	8,5	443,319	298	149	1	1.0	0.01,0.008	0.009,0.008	0.001
149	"ENSG00000130714.19"	"POMT1"	chr9	+	131506402	131509022	131506402	131506453	131507367	131509022	149	2,2	110,97	10,3	167,134	298	149	0.126727141082	0.3512052449820717	0.009,0.01	0.029,0.011	-0.011
150	"ENSG00000130714.19"	"POMT1"	chr9	+	131506402	131509022	131506402	131506453	131508910	131509022	150	2,6	1,0	5,3	0,0	298	149	1	1.0	0.5,1.0	1.0,1.0	-0.25
151	"ENSG00000130714.19"	"POMT1"	chr9	+	131507367	131509022	131507367	131507514	131508910	131509022	151	1,5	73,59	2,4	111,113	298	149	0.47487743118	0.8287699802650705	0.007,0.041	0.009,0.017	0.011
152	"ENSG00000130714.19"	"POMT1"	chr9	+	131509742	131510415	131509742	131509808	131509902	131510415	152	7,3	66,56	11,5	67,96	243	149	0.57167076183	0.9195307228887301	0.061,0.032	0.091,0.031	-0.014
154	"ENSG00000130714.19"	"POMT1"	chr9	+	131509902	131510415	131509902	131509996	131510259	131510415	154	19,30	84,79	85,66	74,94	298	149	2.3024411554e-06	6.870250261155424e-05	0.102,0.16	0.365,0.26	-0.181
155	"ENSG00000130714.19"	"POMT1"	chr9	+	131509902	131510415	131509902	131510062	131510259	131510415	155	13,18	21,9	86,69	5,17	298	149	0.000121651329296	0.0018570610638462984	0.236,0.5	0.896,0.67	-0.415
157	"ENSG00000130714.19"	"POMT1"	chr9	+	131509902	131510415	131509902	131509996	131510356	131510415	157	56,60	1,0	105,85	2,0	298	149	0.705623297729	1.0	0.966,1.0	0.963,1.0	0.001
158	"ENSG00000130714.19"	"POMT1"	chr9	+	131511336	131512136	131511336	131511467	131512040	131512136	158	6,6	63,59	33,25	49,43	298	149	3.96935073699e-09	2.636996970743734e-07	0.045,0.048	0.252,0.225	-0.192
159	"ENSG00000130714.19"	"POMT1"	chr9	+	131511336	131512136	131511336	131511472	131512040	131512136	159	5,6	4,0	33,25	1,0	298	149	0.0111071979337	0.06126041235323022	0.385,1.0	0.943,1.0	-0.279
161	"ENSG00000130714.19"	"POMT1"	chr9	+	131522931	131523799	131522931	131523170	131523346	131523799	161	177,143	3,4	217,197	4,2	298	149	0.481829178802	0.835312919035865	0.967,0.947	0.964,0.98	-0.015
163	"ENSG00000130714.19"	"POMT1"	chr9	+	131522931	131523799	131522931	131523170	131523462	131523799	163	131,128	0,0	158,148	1,0	298	149	1	1.0	1.0,1.0	0.988,1.0	0.006
164	"ENSG00000197081.16"	"IGF2R"	chr6	+	160088032	160089253	160088032	160088147	160089106	160089253	164	12,16	632,505	11,17	636,661	298	149	0.680537168563	1.0	0.009,0.016	0.009,0.013	0.002
166	"ENSG00000111011.18"	"RSRC2"	chr12	-	122518838	122521428	122518838	122519029	122521295	122521428	166	18,18	0,0	22,33	1,0	298	149	1	1.0	1.0,1.0	0.917,1.0	0.041
167	"ENSG00000111011.18"	"RSRC2"	chr12	-	122518838	122521428	122518838	122519029	122521384	122521428	167	29,25	319,257	33,46	360,329	298	149	0.322620651213	0.6563110154036621	0.043,0.046	0.044,0.065	-0.01
168	"ENSG00000111011.18"	"RSRC2"	chr12	-	122518838	122521428	122518838	122519051	122521384	122521428	168	17,10	0,0	25,26	1,3	298	149	0.0198706014422	0.0933510295803138	1.0,1.0	0.926,0.812	0.131
169	"ENSG00000134317.18"	"GRHL1"	chr2	+	9958785	9961436	9958785	9958856	9961045	9961436	169	3,1	12,26	10,10	94,151	298	149	0.777954062114	1.0	0.111,0.019	0.051,0.032	0.024
177	"ENSG00000159363.19"	"ATP13A2"	chr1	-	16986462	16986956	16986462	16986632	16986804	16986956	177	55,53	228,218	53,48	311,315	298	149	0.0260569248673	0.11330166516031134	0.108,0.108	0.079,0.071	0.033
178	"ENSG00000159403.18"	"C1R"	chr12	-	7088838	7089489	7088838	7088986	7089292	7089489	178	0,0	12,13	6,6	27,26	298	149	0.000294139534698	0.0038500568835377626	0.0,0.0	0.1,0.103	-0.102
179	"ENSG00000159403.18"	"C1R"	chr12	-	7091451	7092441	7091451	7091680	7092386	7092441	179	0,0	34,47	1,0	48,29	298	149	1	1.0	0.0,0.0	0.01,0.0	-0.005
190	"ENSG00000164117.14"	"FBXO8"	chr4	-	174262763	174263100	174262763	174262795	174262918	174263100	190	132,103	0,0	177,145	0,1	272	149	1	1.0	1.0,1.0	1.0,0.988	0.006
194	"ENSG00000005238.20"	"FAM214B"	chr9	-	35107380	35108349	35107380	35107568	35108127	35108349	194	73,115	0,2	69,62	0,3	298	149	0.477870965022	0.8311959272691062	1.0,0.966	1.0,0.912	0.027
