ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
102	"ENSG00000226752.10"	"CUTALP"	chr9	+	120844992	120845887	120844992	120845196	120847293	120847353	102	5,10,3	0,4,4	9,23,11	0,9,0	298	149	0.185682959547	0.7617792012710244	1.0,0.556,0.273	1.0,0.561,1.0	-0.244
103	"ENSG00000134905.17"	"CARS2"	chr13	-	110645966	110647239	110647100	110647239	110644384	110644483	103	152,179,186	0,0,2	112,158,164	1,0,0	298	149	1	1.0	1.0,1.0,0.979	0.982,1.0,1.0	-0.001
104	"ENSG00000090006.18"	"LTBP4"	chr19	+	40611858	40611984	40611858	40611976	40612072	40612192	104	211,265,169	13,7,7	276,233,271	7,9,6	157	149	0.189726427462	0.7677868625192199	0.939,0.973,0.958	0.974,0.961,0.977	-0.014
105	"ENSG00000090006.18"	"LTBP4"	chr19	+	40616888	40617042	40616888	40617020	40619346	40619493	105	1,1,1	29,22,33	0,0,0	22,33,45	171	149	0.51477151998	1.0	0.029,0.038,0.026	0.0,0.0,0.0	0.031
106	"ENSG00000119314.16"	"PTBP3"	chr9	-	112297831	112297916	112297840	112297916	112262434	112262599	106	9,7,2	0,1,0	3,6,4	0,0,0	158	149	1	1.0	1.0,0.868,1.0	1.0,1.0,1.0	-0.044
107	"ENSG00000119314.16"	"PTBP3"	chr9	-	112297831	112297916	112297840	112297916	112268048	112268195	107	40,23,25	13,7,9	14,21,18	6,16,5	158	149	0.288207655346	0.9736055177623063	0.744,0.756,0.724	0.688,0.553,0.772	0.07
108	"ENSG00000119314.16"	"PTBP3"	chr9	-	112297831	112297916	112297840	112297916	112275843	112276013	108	86,79,70	41,32,32	90,139,71	17,78,45	158	149	0.875913229635	1.0	0.664,0.7,0.674	0.833,0.627,0.598	-0.007
111	"ENSG00000147535.17"	"PLPP5"	chr8	-	38268822	38268990	38268881	38268990	38267266	38267391	111	29,38,32	1,1,2	16,8,23	3,0,1	208	149	0.491309475061	1.0	0.954,0.965,0.92	0.793,1.0,0.943	0.034
112	"ENSG00000147535.17"	"PLPP5"	chr8	-	38268822	38268990	38268881	38268990	38268370	38268407	112	29,36,33	5,8,1	15,8,21	12,1,1	208	149	0.444332556437	1.0	0.806,0.763,0.959	0.472,0.851,0.938	0.089
113	"ENSG00000147535.17"	"PLPP5"	chr8	-	38268822	38268990	38268881	38268990	38268370	38268461	113	35,39,32	144,215,168	16,8,29	84,120,148	208	149	0.107852305507	0.5444433565455155	0.148,0.115,0.12	0.12,0.046,0.123	0.031
129	"ENSG00000169738.8"	"DCXR"	chr17	-	82036181	82036308	82036190	82036308	82035878	82036063	129	2,0,1	188,197,193	0,0,1	258,322,254	158	149	1	1.0	0.01,0.0,0.005	0.0,0.0,0.004	0.004
130	"ENSG00000169738.8"	"DCXR"	chr17	-	82036543	82036763	82036720	82036763	82036190	82036308	130	18,19,30	1,0,0	39,31,40	0,0,0	298	149	1	1.0	0.9,1.0,1.0	1.0,1.0,1.0	-0.033
131	"ENSG00000169738.8"	"DCXR"	chr17	-	82036543	82036763	82036720	82036763	82036383	82036448	131	200,218,235	0,0,0	309,304,283	0,1,2	298	149	1	1.0	1.0,1.0,1.0	1.0,0.993,0.986	0.007
132	"ENSG00000130948.10"	"HSD17B3"	chr9	-	96244290	96244394	96244328	96244394	96240757	96240907	132	0,0,0	3,0,3	0,0,5	0,0,2	187	149	1	1.0	0.0,NA,0.0	NA,NA,0.666	-0.666
133	"ENSG00000105875.15"	"WDR91"	chr7	-	135197043	135198151	135197992	135198151	135196143	135196337	133	1,1,0	14,10,19	2,2,0	12,33,30	298	149	1	1.0	0.034,0.048,0.0	0.077,0.029,0.0	-0.008
134	"ENSG00000138698.15"	"RAP1GDS1"	chr4	+	98343138	98343319	98343138	98343261	98352475	98352601	134	2,4,5	199,150,125	3,7,9	163,233,184	207	149	0.285370488664	0.9672015632739945	0.007,0.019,0.028	0.013,0.021,0.034	-0.005
135	"ENSG00000187097.13"	"ENTPD5"	chr14	-	74015823	74015930	74015847	74015930	74011090	74011150	135	37,29,19	11,1,0	14,6,21	1,0,6	173	149	0.906367796456	1.0	0.743,0.962,1.0	0.923,1.0,0.751	0.01
136	"ENSG00000118961.15"	"LDAH"	chr2	-	20701569	20701652	20701574	20701652	20686906	20687094	136	57,59,49	2,0,0	49,83,55	1,0,1	154	149	1	1.0	0.965,1.0,1.0	0.979,1.0,0.982	0.001
137	"ENSG00000118961.15"	"LDAH"	chr2	-	20801291	20801465	20801309	20801465	20774809	20774979	137	6,2,5	1,6,4	1,7,5	6,5,2	167	149	0.694448277509	1.0	0.843,0.229,0.527	0.129,0.555,0.69	0.075
138	"ENSG00000118961.15"	"LDAH"	chr2	-	20801291	20801465	20801309	20801465	20790254	20790398	138	21,4,6	38,40,41	3,16,16	39,50,56	167	149	0.955716699753	1.0	0.33,0.082,0.115	0.064,0.222,0.203	0.013
140	"ENSG00000198000.12"	"NOL8"	chr9	-	92324905	92325350	92325305	92325350	92324022	92324209	140	1,4,2	17,15,6	2,0,4	7,21,11	298	149	0.725357772378	1.0	0.029,0.118,0.143	0.125,0.0,0.154	0.004
141	"ENSG00000198000.12"	"NOL8"	chr9	-	92324905	92325350	92325317	92325350	92324022	92324209	141	1,4,2	6,9,5	2,0,4	3,2,1	298	149	0.739310926489	1.0	0.077,0.182,0.167	0.25,0.0,0.667	-0.164
142	"ENSG00000198000.12"	"NOL8"	chr9	-	92325305	92325350	92325317	92325350	92324022	92324209	142	17,15,6	6,9,5	7,21,11	3,2,1	161	149	0.00737150088984	0.08942452840727624	0.724,0.607,0.526	0.683,0.907,0.911	-0.215
143	"ENSG00000186716.21"	"BCR"	chr22	+	23311696	23311918	23311696	23311836	23312886	23313021	143	6,1,3	245,266,211	2,5,5	292,501,297	231	149	1	1.0	0.016,0.002,0.009	0.004,0.006,0.011	0.002
144	"ENSG00000267228.7"	"ENSG00000267228"	chr18	-	47136301	47136449	47136338	47136449	47134655	47134704	144	22,21,21	63,94,79	5,31,10	46,93,58	186	149	0.381227247118	1.0	0.219,0.152,0.176	0.08,0.211,0.121	0.045
151	"ENSG00000184787.19"	"UBE2G2"	chr21	-	44773546	44773687	44773547	44773687	44771294	44771489	151	323,320,301	0,0,0	223,366,264	1,0,0	150	149	1	1.0	1.0,1.0,1.0	0.996,1.0,1.0	0.001
155	"ENSG00000116353.16"	"MECR"	chr1	-	29220833	29220921	29220837	29220921	29216587	29216685	155	2,0,0	6,7,7	0,0,1	11,3,12	153	149	1	1.0	0.245,0.0,0.0	0.0,0.0,0.075	0.057
156	"ENSG00000116353.16"	"MECR"	chr1	-	29220833	29220921	29220837	29220921	29216587	29216812	156	0,1,0	5,8,3	8,2,1	0,5,1	153	149	1.25855140853e-06	0.0002162413543125063	0.0,0.109,0.0	1.0,0.28,0.493	-0.555
158	"ENSG00000148672.10"	"GLUD1"	chr10	-	87092464	87092654	87092581	87092654	87091570	87091623	158	0,0,0	0,1,1	2,4,5	0,9,3	266	149	1	1.0	NA,0.0,0.0	1.0,0.199,0.483	-0.561
163	"ENSG00000130714.19"	"POMT1"	chr9	+	131509902	131510062	131509902	131509996	131510259	131510415	163	3,3,0	2,0,2	0,3,0	0,0,0	215	149	1	1.0	0.51,1.0,0.0	NA,1.0,NA	-0.497
164	"ENSG00000130714.19"	"POMT1"	chr9	+	131509902	131510141	131509902	131509996	131510259	131510415	164	6,3,1	2,0,2	2,3,0	0,0,0	294	149	1	1.0	0.603,1.0,0.202	1.0,1.0,NA	-0.398
166	"ENSG00000130714.19"	"POMT1"	chr9	+	131511336	131511472	131511336	131511467	131512040	131512136	166	0,2,0	0,1,5	0,0,0	3,4,1	154	149	1	1.0	NA,0.659,0.0	0.0,0.0,0.0	0.33
167	"ENSG00000148153.14"	"INIP"	chr9	-	112701787	112701880	112701831	112701880	112694130	112694233	167	3,8,7	0,2,0	2,15,7	0,0,0	193	149	1	1.0	1.0,0.755,1.0	1.0,1.0,1.0	-0.082
172	"ENSG00000111011.18"	"RSRC2"	chr12	-	122521295	122521428	122521384	122521428	122518838	122519029	172	8,12,7	155,189,184	19,13,6	212,183,157	238	149	0.260152743381	0.9291993492114367	0.031,0.038,0.023	0.053,0.043,0.023	-0.009
173	"ENSG00000134317.18"	"GRHL1"	chr2	+	9990695	9990773	9990695	9990747	9992006	9992146	173	0,0,0	0,1,4	0,0,1	17,1,13	175	149	1	1.0	NA,0.0,0.0	0.0,0.0,0.061	-0.02
