ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
19	"ENSG00000107485.18"	"GATA3"	chr10	+	8063992	8064138	8063995	8064138	8058304	8058841	19	2,2	0,0	28,45	3,4	152	149	0.00915895920745	0.09011594218976662	1.0,1.0	0.901,0.917	0.091
20	"ENSG00000165632.9"	"TAF3"	chr10	+	7963919	7965742	7963922	7965742	7824317	7824560	20	41,35	5,3	55,76	0,4	152	149	0.0323865064743	0.2170170783903766	0.889,0.92	1.0,0.949	-0.07
21	"ENSG00000198879.13"	"SFMBT2"	chr10	-	7283903	7284150	7283903	7283959	7285865	7285954	21	1,0	2,2	3,11	9,12	298	149	0.00403736214035	0.05242361381242705	0.2,0.0	0.143,0.314	-0.128
22	"ENSG00000198879.13"	"SFMBT2"	chr10	-	7370280	7370375	7370280	7370372	7381798	7381949	22	0,6	0,0	21,25	0,1	152	149	1	1.0	NA,1.0	1.0,0.961	0.02
26	"ENSG00000015171.21"	"ZMYND11"	chr10	+	240055	240111	240058	240111	239437	239525	26	224,248	6,6	92,85	3,2	152	149	0.919240998298	1.0	0.973,0.976	0.968,0.977	0.002
27	"ENSG00000181090.21"	"EHMT1"	chr9	+	137743370	137743528	137743391	137743528	137728348	137728529	27	23,30	76,82	20,17	23,54	170	149	0.252135083987	0.8269227832387764	0.21,0.243	0.433,0.216	-0.098
28	"ENSG00000181090.21"	"EHMT1"	chr9	+	137743370	137743528	137743391	137743528	137728348	137728593	28	2,9	0,1	6,3	0,0	170	149	1	1.0	1.0,0.887	1.0,1.0	-0.056
29	"ENSG00000181090.21"	"EHMT1"	chr9	+	137814250	137814508	137814430	137814508	137813385	137813530	29	0,2	109,105	2,1	75,48	298	149	1	1.0	0.0,0.009	0.013,0.01	-0.007
31	"ENSG00000188747.9"	"NOXA1"	chr9	+	137434202	137434406	137434223	137434406	137433964	137434079	31	0,0	3,0	4,3	14,51	170	149	1	1.0	0.0,NA	0.2,0.049	-0.124
36	"ENSG00000188566.15"	"NDOR1"	chr9	+	137215406	137215521	137215427	137215521	137215094	137215202	36	95,82	0,1	30,45	0,0	170	149	1	1.0	1.0,0.986	1.0,1.0	-0.007
37	"ENSG00000188566.15"	"NDOR1"	chr9	+	137216066	137216188	137216093	137216188	137215898	137216017	37	4,13	119,126	13,4	44,28	176	149	0.00307130253394	0.042669489016248535	0.028,0.08	0.2,0.108	-0.1
39	"ENSG00000108679.13"	"LGALS3BP"	chr17	-	78972969	78973343	78972969	78973222	78974687	78974819	39	7,14	417,480	22,7	583,434	270	149	0.526627420691	1.0	0.009,0.016	0.02,0.009	-0.002
42	"ENSG00000107331.18"	"ABCA2"	chr9	-	137012484	137012637	137012484	137012590	137012711	137012925	42	3,2	107,94	2,0	76,113	196	149	0.622035160799	1.0	0.021,0.016	0.02,0.0	0.009
43	"ENSG00000107331.18"	"ABCA2"	chr9	-	137016573	137016738	137016573	137016697	137016919	137017124	43	108,148	0,0	121,139	0,5	190	149	0.7499002556	1.0	1.0,1.0	1.0,0.956	0.022
44	"ENSG00000107331.18"	"ABCA2"	chr9	-	137022940	137023840	137022940	137023052	137024142	137024236	44	51,92	29,8	43,57	13,25	298	149	0.358423637808	0.9866542615429402	0.468,0.852	0.623,0.533	0.082
45	"ENSG00000148362.11"	"PAXX"	chr9	+	136992924	136993243	136993052	136993243	136992639	136992700	45	146,189	8,2	150,121	5,4	277	149	0.824355146829	1.0	0.908,0.981	0.942,0.942	0.003
51	"ENSG00000159069.14"	"FBXW5"	chr9	-	136942768	136942973	136942768	136942943	136943348	136943506	51	26,15	570,611	18,11	328,413	179	149	0.715663478226	1.0	0.037,0.02	0.044,0.022	-0.005
52	"ENSG00000159069.14"	"FBXW5"	chr9	-	136942768	136943003	136942768	136942943	136943348	136943506	52	22,4	570,611	13,6	328,413	209	149	0.733344780664	1.0	0.027,0.005	0.027,0.01	-0.002
53	"ENSG00000159069.14"	"FBXW5"	chr9	-	136942768	136943003	136942768	136942973	136943348	136943506	53	4,2	8,13	9,2	14,7	179	149	0.291236666315	0.8979718234085992	0.294,0.114	0.349,0.192	-0.066
55	"ENSG00000196642.19"	"RABL6"	chr9	+	136832261	136832370	136832264	136832370	136831720	136831861	55	29,24	955,911	10,9	287,324	152	149	0.869087911126	1.0	0.029,0.025	0.033,0.027	-0.003
56	"ENSG00000196642.19"	"RABL6"	chr9	+	136839221	136839486	136839313	136839486	136838908	136839121	56	905,972	5,0	349,307	2,1	241	149	1	1.0	0.991,1.0	0.991,0.995	0.003
58	"ENSG00000267748.4"	"ENSG00000267748"	chr19	+	38304564	38304686	38304623	38304686	38304374	38304490	58	4,4	8,12	5,7	15,26	208	149	0.720731148169	1.0	0.264,0.193	0.193,0.162	0.051
59	"ENSG00000148396.19"	"SEC16A"	chr9	-	136446854	136447015	136446854	136446949	136447226	136447364	59	88,100	172,157	72,50	81,108	215	149	0.605011740607	1.0	0.262,0.306	0.381,0.243	-0.028
60	"ENSG00000148396.19"	"SEC16A"	chr9	-	136446854	136447039	136446854	136446949	136447226	136447364	60	33,36	172,157	22,15	81,108	239	149	0.723224781659	1.0	0.107,0.125	0.145,0.08	0.004
61	"ENSG00000148396.19"	"SEC16A"	chr9	-	136446854	136447039	136446854	136447015	136447226	136447364	61	2,2	57,66	2,1	52,36	173	149	0.86670276074	1.0	0.029,0.025	0.032,0.023	-0.0
62	"ENSG00000111912.20"	"NCOA7"	chr6	+	125888938	125889981	125888971	125889981	125885158	125885343	62	50,19	28,22	59,64	51,60	182	149	0.598222644296	1.0	0.594,0.414	0.486,0.466	0.028
63	"ENSG00000165684.6"	"SNAPC4"	chr9	-	136392521	136392594	136392521	136392590	136392672	136392777	63	59,50	0,0	55,41	3,5	153	149	0.00124671504073	0.02286970943594498	1.0,1.0	0.947,0.889	0.082
64	"ENSG00000165684.6"	"SNAPC4"	chr9	-	136398298	136398441	136398298	136398437	136400133	136400170	64	8,10	24,43	16,12	8,32	153	149	0.042874348739	0.2598575339047495	0.245,0.185	0.661,0.268	-0.25
65	"ENSG00000115380.20"	"EFEMP1"	chr2	-	55917664	55918084	55917664	55918051	55918218	55918267	65	5,5	1495,1382	15,2	950,840	182	149	0.91790642795	1.0	0.003,0.003	0.013,0.002	-0.004
66	"ENSG00000115380.20"	"EFEMP1"	chr2	-	55922359	55922691	55922359	55922447	55922898	55922939	66	4,17	373,386	6,9	207,243	298	149	0.712931541143	1.0	0.005,0.022	0.014,0.018	-0.003
67	"ENSG00000115380.20"	"EFEMP1"	chr2	-	55922570	55922747	55922570	55922691	55922898	55922939	67	0,1	0,7	0,0	2,5	205	149	1	1.0	NA,0.094	0.0,0.0	0.094
71	"ENSG00000134644.16"	"PUM1"	chr1	-	30965981	30966278	30965981	30966197	30967166	30967310	71	236,364	131,102	242,320	93,104	230	149	0.604161281513	1.0	0.539,0.698	0.628,0.666	-0.028
72	"ENSG00000134644.16"	"PUM1"	chr1	-	30965981	30966278	30965981	30966197	30968353	30968492	72	71,103	0,0	62,76	2,0	230	149	0.611538679286	1.0	1.0,1.0	0.953,1.0	0.024
73	"ENSG00000134644.16"	"PUM1"	chr1	-	30980061	30980166	30980061	30980163	30981311	30981405	73	103,146	89,166	77,139	100,130	152	149	0.699585874263	1.0	0.531,0.463	0.43,0.512	0.026
74	"ENSG00000134644.16"	"PUM1"	chr1	-	30980061	30980178	30980061	30980163	30981311	30981405	74	18,13	89,166	9,15	100,130	164	149	0.549971130122	1.0	0.155,0.066	0.076,0.095	0.025
75	"ENSG00000134644.16"	"PUM1"	chr1	-	30980061	30980178	30980061	30980166	30981311	30981405	75	16,13	101,146	9,11	77,135	161	149	0.450239878047	1.0	0.128,0.076	0.098,0.07	0.018
76	"ENSG00000130635.17"	"COL5A1"	chr9	+	134829975	134830176	134830107	134830176	134825791	134825904	76	399,378	5,6	435,635	26,39	281	149	4.98741091537e-07	4.773304891225328e-05	0.977,0.971	0.899,0.896	0.077
79	"ENSG00000175354.20"	"PTPN2"	chr18	-	12817155	12817365	12817155	12817265	12825809	12825944	79	184,159	5,0	168,135	0,1	249	149	0.773377397502	1.0	0.957,1.0	1.0,0.988	-0.016
80	"ENSG00000148248.14"	"SURF4"	chr9	-	133367258	133367543	133367258	133367445	133375238	133375388	80	93,95	9,8	39,47	8,4	247	149	0.399486376806	1.0	0.862,0.878	0.746,0.876	0.059
81	"ENSG00000148248.14"	"SURF4"	chr9	-	133367258	133367543	133367258	133367445	133375921	133376166	81	100,108	5374,5705	44,55	2893,2638	247	149	0.76609274852	1.0	0.011,0.011	0.009,0.012	0.001
82	"ENSG00000165699.15"	"TSC1"	chr9	-	132902604	132902787	132902604	132902783	132903650	132903817	82	36,26	0,2	19,37	0,0	153	149	0.493501710174	1.0	1.0,0.927	1.0,1.0	-0.036
83	"ENSG00000165699.15"	"TSC1"	chr9	-	132903650	132903817	132903650	132903802	132904410	132904454	83	48,23	4,1	12,34	0,0	164	149	0.0244870063539	0.17914301486118053	0.916,0.954	1.0,1.0	-0.065
84	"ENSG00000165699.15"	"TSC1"	chr9	-	132909806	132910692	132909806	132910689	132911001	132911113	84	56,87	21,9	8,27	9,9	152	149	0.0609082184475	0.33147924743828977	0.723,0.905	0.466,0.746	0.208
88	"ENSG00000165699.15"	"TSC1"	chr9	-	132925586	132927304	132925586	132925739	132928766	132928952	88	152,172	2,0	78,107	0,0	298	149	1	1.0	0.974,1.0	1.0,1.0	-0.013
90	"ENSG00000107263.19"	"RAPGEF1"	chr9	-	131619050	131619209	131619050	131619206	131621795	131621998	90	4,0	2,3	4,1	0,0	152	149	1.31318370893e-05	0.0006689470775328898	0.662,0.0	1.0,1.0	-0.669
91	"ENSG00000136144.12"	"RCBTB1"	chr13	-	49567153	49567323	49567153	49567320	49580504	49580584	91	15,23	81,97	13,10	134,117	152	149	0.00366651295542	0.048607284161009796	0.154,0.189	0.087,0.077	0.089
92	"ENSG00000136144.12"	"RCBTB1"	chr13	-	49567153	49567323	49567153	49567320	49585443	49585558	92	3,3	11,3	4,1	12,0	152	149	0.63014928907	1.0	0.211,0.495	0.246,1.0	-0.27
95	"ENSG00000184634.17"	"MED12"	chrX	+	71124158	71124388	71124278	71124388	71123593	71123720	95	150,175	0,1	69,109	0,3	269	149	0.432304722729	1.0	1.0,0.99	1.0,0.953	0.019
96	"ENSG00000184634.17"	"MED12"	chrX	+	71127847	71128120	71127892	71128120	71127335	71127467	96	1,2	63,68	4,2	20,26	194	149	0.0164153169047	0.13548638576765665	0.012,0.022	0.133,0.056	-0.077
97	"ENSG00000184634.17"	"MED12"	chrX	+	71130011	71130214	71130034	71130214	71129679	71129855	97	0,0	90,108	0,6	34,65	172	149	0.0487554057829	0.28428151987260153	0.0,0.0	0.0,0.074	-0.037
100	"ENSG00000184634.17"	"MED12"	chrX	+	71137557	71137635	71137560	71137635	71137186	71137383	100	32,28	0,0	13,14	0,1	152	149	1	1.0	1.0,1.0	1.0,0.932	0.034
101	"ENSG00000184634.17"	"MED12"	chrX	+	71137557	71137635	71137560	71137635	71137186	71137392	101	36,32	0,0	8,17	6,5	152	149	1.44504661015e-07	1.6496164615868973e-05	1.0,1.0	0.567,0.769	0.332
104	"ENSG00000184634.17"	"MED12"	chrX	+	71141229	71141370	71141232	71141370	71140634	71140857	104	60,57	4,3	34,36	5,1	152	149	0.766724978045	1.0	0.936,0.949	0.87,0.972	0.021
105	"ENSG00000110172.12"	"CHORDC1"	chr11	-	90211214	90211335	90211214	90211318	90214017	90214175	105	0,1	226,207	6,1	210,198	166	149	0.725104672562	1.0	0.0,0.004	0.025,0.005	-0.013
106	"ENSG00000110172.12"	"CHORDC1"	chr11	-	90211214	90211335	90211214	90211318	90215173	90215230	106	0,3	0,0	6,1	0,2	166	149	1	1.0	NA,1.0	1.0,0.31	0.345
107	"ENSG00000171097.14"	"KYAT1"	chr9	-	128835996	128836105	128835996	128836073	128836801	128836922	107	3,4	38,33	14,10	41,25	181	149	0.00141226211147	0.025152600575523026	0.061,0.091	0.219,0.248	-0.157
108	"ENSG00000171097.14"	"KYAT1"	chr9	-	128845352	128845517	128845352	128845411	128846679	128846859	108	2,3	2,9	0,2	4,9	255	149	0.0748507665769	0.3831501962809981	0.369,0.163	0.0,0.115	0.209
109	"ENSG00000171097.14"	"KYAT1"	chr9	-	128845352	128845517	128845352	128845411	128881896	128882036	109	2,3	38,20	2,2	36,26	255	149	0.629681138085	1.0	0.03,0.081	0.031,0.043	0.019
110	"ENSG00000125743.11"	"SNRPD2"	chr19	-	45688386	45688566	45688386	45688466	45691886	45691917	110	6700,7809	0,1	6227,5331	1,3	249	149	1	1.0	1.0,1.0	1.0,0.999	0.0
111	"ENSG00000106976.22"	"DNM1"	chr9	+	128247923	128248753	128248582	128248753	128247374	128247486	111	65,75	0,5	61,52	3,1	298	149	0.567533234	1.0	1.0,0.882	0.91,0.963	0.005
112	"ENSG00000106976.22"	"DNM1"	chr9	+	128254005	128255244	128254653	128255244	128250724	128250940	112	68,56	0,2	24,42	0,0	298	149	0.41283361737	1.0	1.0,0.933	1.0,1.0	-0.033
113	"ENSG00000148337.22"	"CIZ1"	chr9	-	128180720	128180814	128180720	128180799	128185546	128185776	113	351,339	35,35	110,82	9,8	164	149	0.497498850793	1.0	0.901,0.898	0.917,0.903	-0.011
114	"ENSG00000148334.16"	"PTGES2"	chr9	-	128122361	128122646	128122361	128122479	128122933	128123134	114	24,16	413,361	19,21	231,235	298	149	0.0496873763007	0.2875918695474236	0.028,0.022	0.04,0.043	-0.016
115	"ENSG00000148334.16"	"PTGES2"	chr9	-	128122361	128123134	128122361	128122479	128123701	128123851	115	549,540	1,0	300,257	0,0	298	149	1	1.0	0.996,1.0	1.0,1.0	-0.002
116	"ENSG00000148334.16"	"PTGES2"	chr9	-	128123701	128123851	128123701	128123847	128124491	128124550	116	359,381	2,2	191,180	0,3	153	149	1	1.0	0.994,0.995	1.0,0.983	0.003
117	"ENSG00000148334.16"	"PTGES2"	chr9	-	128125243	128125538	128125243	128125336	128127438	128127724	117	224,207	1,1	126,112	3,7	298	149	0.000568882940009	0.012644101601150292	0.991,0.99	0.955,0.889	0.069
118	"ENSG00000106992.19"	"AK1"	chr9	-	127868320	127868512	127868320	127868475	127871822	127871939	118	1524,1622	34,14	1067,847	12,10	186	149	0.248732921625	0.8205534448238688	0.973,0.989	0.986,0.985	-0.005
119	"ENSG00000106992.19"	"AK1"	chr9	-	127873025	127873180	127873025	127873061	127874610	127874649	119	25,22	608,745	20,21	450,320	268	149	0.0896379394827	0.4309079028912139	0.022,0.016	0.024,0.035	-0.011
120	"ENSG00000172725.14"	"CORO1B"	chr11	-	67440334	67440484	67440334	67440439	67441124	67441244	120	6,1	526,541	5,18	157,159	194	149	1.15237654863e-07	1.347996024477685e-05	0.009,0.001	0.024,0.08	-0.047
123	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127460876	127461257	127461172	127461257	127459002	127459071	123	0,0	43,60	3,2	66,63	298	149	0.643463701086	1.0	0.0,0.0	0.022,0.016	-0.019
124	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127460900	127461257	127461172	127461257	127459002	127459071	124	0,0	43,60	3,6	66,63	298	149	0.0290068069601	0.20061277076419523	0.0,0.0	0.022,0.045	-0.034
125	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127478933	127478963	127478938	127478963	127473800	127473931	125	81,80	0,1	45,61	0,0	154	149	1	1.0	1.0,0.987	1.0,1.0	-0.006
127	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127487494	127487763	127487675	127487763	127485735	127485835	127	3,0	54,90	2,5	71,40	298	149	0.123131724125	0.5288635929666251	0.027,0.0	0.014,0.059	-0.023
128	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127487536	127487763	127487675	127487763	127485735	127485835	128	3,0	54,90	4,3	71,40	288	149	0.116229123172	0.5092729681754046	0.028,0.0	0.028,0.037	-0.019
129	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127487536	127487763	127487675	127487763	127485735	127485840	129	4,0	5,2	2,3	1,3	288	149	0.303796756434	0.9145422027894491	0.293,0.0	0.509,0.341	-0.279
134	"ENSG00000136828.19"	"RALGPS1"	chr9	+	127212943	127213049	127212967	127213049	127212626	127212719	134	11,15	0,2	34,29	4,4	173	149	0.0734826863589	0.3777799529303188	1.0,0.866	0.88,0.862	0.062
135	"ENSG00000125386.16"	"FAM193A"	chr4	+	2662837	2662991	2662843	2662991	2659811	2660054	135	75,71	0,1	40,43	0,0	155	149	1	1.0	1.0,0.986	1.0,1.0	-0.007
137	"ENSG00000044574.9"	"HSPA5"	chr9	-	125239420	125240309	125239420	125239533	125240675	125240907	137	5121,6532	0,3	12482,10492	5,1	298	149	1	1.0	1.0,0.999	0.999,1.0	0.0
138	"ENSG00000173611.18"	"SCAI"	chr9	-	124971670	124971844	124971670	124971762	124975246	124975389	138	9,5	2,0	14,5	0,0	231	149	0.809007241815	1.0	0.744,1.0	1.0,1.0	-0.128
146	"ENSG00000148803.12"	"FUOM"	chr10	-	133357186	133357462	133357186	133357255	133357656	133357737	146	82,52	22,21	18,20	9,6	298	149	0.64942707733	1.0	0.651,0.553	0.5,0.625	0.04
148	"ENSG00000134905.17"	"CARS2"	chr13	-	110642314	110644182	110642314	110642521	110644384	110644483	148	44,27	147,168	88,29	92,85	298	149	0.000382095289363	0.009379152504441516	0.13,0.074	0.324,0.146	-0.133
149	"ENSG00000134905.17"	"CARS2"	chr13	-	110644384	110644606	110644384	110644483	110645966	110646090	149	14,6	159,145	17,4	144,109	272	149	0.534223921495	1.0	0.046,0.022	0.061,0.02	-0.006
153	"ENSG00000006712.15"	"PAF1"	chr19	-	39390068	39390289	39390068	39390161	39390817	39391154	153	348,314	8,2	200,225	5,0	277	149	0.508230092644	1.0	0.959,0.988	0.956,1.0	-0.004
155	"ENSG00000059769.20"	"DNAJC25"	chr9	+	111642838	111643094	111642856	111643094	111631359	111631743	155	0,3	50,20	1,0	19,20	167	149	0.74334885406	1.0	0.0,0.118	0.045,0.0	0.036
158	"ENSG00000165240.22"	"ATP7A"	chrX	+	77998477	77998684	77998561	77998684	77989232	77989958	158	24,44	0,3	27,53	1,0	233	149	1	1.0	1.0,0.904	0.945,1.0	-0.02
159	"ENSG00000165240.22"	"ATP7A"	chrX	+	78002266	78003560	78003072	78003560	77998477	77998684	159	3,0	27,41	2,3	24,53	298	149	0.438622980526	1.0	0.053,0.0	0.04,0.028	-0.008
163	"ENSG00000070214.17"	"SLC44A1"	chr9	+	105389032	105397346	105389903	105397346	105383122	105383359	163	92,99	0,0	185,149	0,1	298	149	1	1.0	1.0,1.0	1.0,0.987	0.006
164	"ENSG00000070214.17"	"SLC44A1"	chr9	+	105389032	105397346	105389903	105397346	105385421	105385502	164	199,274	2,7	418,408	6,1	298	149	0.135965516724	0.5593891754059488	0.98,0.951	0.972,0.995	-0.018
165	"ENSG00000174177.13"	"CTU2"	chr16	+	88712060	88712383	88712273	88712383	88711634	88711695	165	5,10	233,272	23,14	143,113	298	149	3.6492929123e-07	3.601776077504427e-05	0.011,0.018	0.074,0.058	-0.052
168	"ENSG00000136891.14"	"TEX10"	chr9	-	100349183	100349372	100349183	100349369	100352771	100352942	168	113,112	4,5	124,116	4,4	152	149	0.711157751476	1.0	0.965,0.956	0.968,0.966	-0.007
169	"ENSG00000168291.13"	"PDHB"	chr3	-	58429707	58429941	58429707	58429799	58430127	58430238	169	8,23	985,841	21,28	994,842	291	149	0.262033732272	0.8453420542312563	0.004,0.014	0.011,0.017	-0.005
173	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036322	82036190	82036308	82036383	82036448	173	7,10	556,668	2,6	675,524	163	149	0.800544874391	1.0	0.011,0.013	0.003,0.01	0.005
174	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036322	82036190	82036308	82036543	82036643	174	2,10	7,10	2,2	6,1	163	149	0.818921224025	1.0	0.207,0.478	0.234,0.646	-0.098
175	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036448	82036190	82036308	82036543	82036643	175	477,572	7,10	508,487	6,1	289	149	0.0380710112503	0.2412861749809983	0.972,0.967	0.978,0.996	-0.017
176	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036448	82036190	82036322	82036543	82036643	176	476,564	0,2	506,485	0,0	275	149	1	1.0	1.0,0.993	1.0,1.0	-0.004
177	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036448	82036190	82036308	82036720	82036763	177	32,27	1,0	15,25	0,0	289	149	1	1.0	0.943,1.0	1.0,1.0	-0.028
178	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036643	82036190	82036308	82036720	82036763	178	642,722	1,0	631,687	0,0	298	149	1	1.0	0.997,1.0	1.0,1.0	-0.002
179	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036643	82036190	82036448	82036720	82036763	179	683,760	9,3	649,678	4,0	298	149	0.402672633658	1.0	0.974,0.992	0.988,1.0	-0.011
180	"ENSG00000105875.15"	"WDR91"	chr7	-	135186971	135188545	135186971	135187169	135189343	135189452	180	97,145	17,12	132,97	4,9	298	149	0.0323392360385	0.21685802315888536	0.74,0.858	0.943,0.843	-0.094
181	"ENSG00000105875.15"	"WDR91"	chr7	-	135193230	135193399	135193230	135193346	135193577	135193672	181	161,221	0,0	126,156	0,3	202	149	0.940927345796	1.0	1.0,1.0	1.0,0.975	0.012
183	"ENSG00000105875.15"	"WDR91"	chr7	-	135204267	135204465	135204267	135204433	135205927	135206058	183	2,1	142,127	3,0	62,63	181	149	0.52429693579	1.0	0.011,0.006	0.038,0.0	-0.01
185	"ENSG00000138698.15"	"RAP1GDS1"	chr4	+	98293404	98293515	98293407	98293515	98261485	98261569	185	82,154	190,235	55,42	92,79	152	149	0.843345206579	1.0	0.297,0.391	0.369,0.343	-0.012
186	"ENSG00000138698.15"	"RAP1GDS1"	chr4	+	98421254	98421394	98421257	98421394	98420018	98420144	186	154,148	9,19	100,88	13,9	152	149	0.519396817868	1.0	0.944,0.884	0.883,0.906	0.019
189	"ENSG00000165238.17"	"WNK2"	chr9	+	93292307	93292396	93292310	93292396	93289977	93290047	189	13,12	6,5	17,18	4,7	152	149	0.510079926018	1.0	0.68,0.702	0.806,0.716	-0.07
191	"ENSG00000198000.12"	"NOL8"	chr9	-	92299889	92300810	92299889	92300016	92301550	92301822	191	3,5	85,105	1,1	74,72	298	149	0.351082849609	0.9755296176805424	0.017,0.023	0.007,0.007	0.013
192	"ENSG00000198000.12"	"NOL8"	chr9	-	92319942	92320379	92319942	92320137	92321667	92321746	192	13,13	1,0	9,8	2,1	298	149	0.036942919446	0.23634987289051315	0.867,1.0	0.692,0.8	0.188
193	"ENSG00000186716.21"	"BCR"	chr22	+	23309942	23310433	23310323	23310433	23309423	23309483	193	2,0	139,150	4,6	137,127	298	149	0.342019154808	0.9636132892672614	0.007,0.0	0.014,0.023	-0.015
194	"ENSG00000187742.15"	"SECISBP2"	chr9	+	89325426	89325676	89325547	89325676	89319651	89319797	194	168,190	21,31	169,165	13,4	270	149	0.000223198680478	0.006312858201579254	0.815,0.772	0.878,0.958	-0.124
195	"ENSG00000187742.15"	"SECISBP2"	chr9	+	89334521	89334730	89334635	89334730	89332907	89332986	195	59,93	32,48	82,87	22,36	263	149	0.0702926674926	0.366147896917199	0.511,0.523	0.679,0.578	-0.112
196	"ENSG00000187742.15"	"SECISBP2"	chr9	+	89334521	89334730	89334635	89334730	89334024	89334155	196	28,41	1,2	38,41	2,0	263	149	0.314512535992	0.930089350350874	0.941,0.921	0.915,1.0	-0.026
197	"ENSG00000187742.15"	"SECISBP2"	chr9	+	89357284	89357565	89357410	89357565	89350631	89350852	197	1,2	107,132	7,2	128,86	275	149	0.187860731015	0.6939494839637915	0.005,0.008	0.029,0.012	-0.014
203	"ENSG00000120071.15"	"KANSL1"	chr17	-	46032046	46032299	46032046	46032167	46033079	46033192	203	109,165	0,0	96,110	0,4	281	149	0.532309239307	1.0	1.0,1.0	1.0,0.936	0.032
206	"ENSG00000120071.15"	"KANSL1"	chr17	-	46034160	46034285	46034160	46034282	46038537	46038686	206	52,58	2,0	29,27	1,1	152	149	0.762811693519	1.0	0.962,1.0	0.966,0.964	0.016
207	"ENSG00000157693.15"	"TMEM268"	chr9	+	114624135	114624459	114624349	114624459	114617117	114617301	207	32,20	63,88	7,13	22,23	298	149	0.608408634136	1.0	0.203,0.102	0.137,0.22	-0.026
208	"ENSG00000157693.15"	"TMEM268"	chr9	+	114626895	114627006	114626898	114627006	114624349	114624459	208	9,11	49,80	1,6	18,17	152	149	0.848245122718	1.0	0.153,0.119	0.052,0.257	-0.018
