ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
20	"ENSG00000013441.17"	"CLK1"	chr2	-	200859679	200861466	200859679	200859746	200861237	200861466	20	35,35	12,22	69,59	36,36	298	149	0.601687294004	0.9354030815756795	0.593,0.443	0.489,0.45	0.048
21	"ENSG00000181090.21"	"EHMT1"	chr9	+	137817438	137818138	137817438	137817525	137818059	137818138	21	2,2	104,129	1,0	91,78	298	149	1	1.0	0.01,0.008	0.005,0.0	0.007
24	"ENSG00000197355.11"	"UAP1L1"	chr9	+	137079255	137080874	137079255	137079449	137080688	137080874	24	42,45	0,0	11,23	0,1	298	149	1	1.0	1.0,1.0	1.0,0.92	0.04
25	"ENSG00000197355.11"	"UAP1L1"	chr9	+	137081997	137084538	137081997	137082064	137082636	137084538	25	12,12	118,169	5,18	75,94	298	149	0.168053831494	0.41086324831669196	0.048,0.034	0.032,0.087	-0.018
26	"ENSG00000107331.18"	"ABCA2"	chr9	-	137010192	137010737	137010192	137010371	137010619	137010737	26	15,16	128,138	10,39	120,127	298	149	0.0616698500054	0.1972393088831359	0.055,0.055	0.04,0.133	-0.032
27	"ENSG00000107331.18"	"ABCA2"	chr9	-	137010972	137011309	137010972	137011105	137011185	137011309	27	6,8	69,107	6,14	108,131	229	149	0.914670752056	1.0	0.054,0.046	0.035,0.065	0.0
28	"ENSG00000107331.18"	"ABCA2"	chr9	-	137011406	137011749	137011406	137011554	137011633	137011749	28	4,7	135,127	6,12	130,164	228	149	0.296116548601	0.6030509241442227	0.019,0.035	0.029,0.046	-0.01
29	"ENSG00000107331.18"	"ABCA2"	chr9	-	137021391	137022001	137021391	137021610	137021890	137022001	29	4,5	71,81	4,4	60,62	298	149	0.954747471393	1.0	0.027,0.03	0.032,0.031	-0.003
30	"ENSG00000107331.18"	"ABCA2"	chr9	-	137022701	137023052	137022701	137022865	137022940	137023052	30	3,5	97,123	3,4	77,105	224	149	0.944605741477	1.0	0.02,0.026	0.025,0.025	-0.002
31	"ENSG00000107331.18"	"ABCA2"	chr9	-	137022940	137023840	137022940	137023052	137023837	137023840	31	23,40	37,53	8,16	39,48	298	149	0.000979014163434	0.008275084818243579	0.237,0.274	0.093,0.143	0.138
32	"ENSG00000148362.11"	"PAXX"	chr9	+	136992639	136992974	136992639	136992700	136992924	136992974	32	358,251	92,141	173,141	95,65	298	149	0.263542242441	0.5596467029602757	0.661,0.471	0.477,0.52	0.068
33	"ENSG00000148362.11"	"PAXX"	chr9	+	136992639	136993243	136992639	136992700	136993052	136993243	33	263,196	8,2	165,130	5,4	298	149	0.58707211664	0.9225001102653038	0.943,0.98	0.943,0.942	0.019
34	"ENSG00000148362.11"	"PAXX"	chr9	+	136992639	136993243	136992639	136992974	136993052	136993243	34	124,111	160,190	95,106	111,99	227	149	0.0311819362751	0.11851835519280432	0.337,0.277	0.36,0.413	-0.079
36	"ENSG00000159069.14"	"FBXW5"	chr9	-	136942045	136942695	136942045	136942466	136942546	136942695	36	86,90	344,408	44,46	224,314	229	149	0.048432635269	0.16378951859867885	0.14,0.126	0.113,0.087	0.033
37	"ENSG00000159069.14"	"FBXW5"	chr9	-	136942546	136942943	136942546	136942695	136942768	136942943	37	66,49	374,384	23,31	335,324	222	149	0.00146282799301	0.011603028555974025	0.106,0.079	0.044,0.06	0.041
38	"ENSG00000196642.19"	"RABL6"	chr9	+	136831720	136832370	136831720	136831861	136832261	136832370	38	18,12	24,15	6,10	8,7	298	149	0.575864684587	0.910802419396327	0.273,0.286	0.273,0.417	-0.066
39	"ENSG00000196642.19"	"RABL6"	chr9	+	136831720	136832370	136831720	136831861	136832264	136832370	39	23,21	955,911	8,12	287,324	298	149	0.401759044341	0.736803009778377	0.012,0.011	0.014,0.018	-0.005
41	"ENSG00000148396.19"	"SEC16A"	chr9	-	136474048	136477684	136474048	136474486	136475197	136477684	41	307,292	53,32	163,171	18,49	298	149	0.323895875271	0.6388937751822567	0.743,0.82	0.819,0.636	0.054
42	"ENSG00000165684.6"	"SNAPC4"	chr9	-	136391941	136392594	136391941	136392106	136392521	136392594	42	1,11	55,48	9,7	42,45	298	149	0.273585311333	0.5736308139710424	0.009,0.103	0.097,0.072	-0.028
43	"ENSG00000115380.20"	"EFEMP1"	chr2	-	55922359	55922691	55922359	55922447	55922570	55922691	43	10,14	0,3	6,11	2,4	272	149	0.0789935573029	0.23792913657614478	1.0,0.719	0.622,0.601	0.248
44	"ENSG00000115380.20"	"EFEMP1"	chr2	-	55922359	55922691	55922359	55922447	55922609	55922691	44	10,18	0,0	6,12	1,0	298	149	1	1.0	1.0,1.0	0.75,1.0	0.125
45	"ENSG00000165533.19"	"TTC8"	chr14	+	88841036	88841514	88841036	88841196	88841424	88841514	45	11,11	39,50	8,2	27,21	298	149	0.530951398646	0.8711522130552452	0.124,0.099	0.129,0.045	0.025
46	"ENSG00000165699.15"	"TSC1"	chr9	-	132897183	132897610	132897183	132897345	132897422	132897610	46	3,1	42,50	15,5	28,40	226	149	0.000131021108943	0.0016501434321755707	0.045,0.013	0.261,0.076	-0.14
47	"ENSG00000165699.15"	"TSC1"	chr9	-	132897183	132897610	132897183	132897345	132897427	132897610	47	5,1	3,0	18,9	0,0	231	149	0.0420088428759	0.1474613255174021	0.518,1.0	1.0,1.0	-0.241
48	"ENSG00000165699.15"	"TSC1"	chr9	-	132925586	132927304	132925586	132925739	132927200	132927304	48	9,1	91,119	2,3	35,73	298	149	0.785797541932	1.0	0.047,0.004	0.028,0.02	0.002
49	"ENSG00000136878.14"	"USP20"	chr9	+	129880112	129881828	129880112	129880289	129880466	129881828	49	57,89	58,89	77,100	85,111	298	149	0.618516810515	0.948365439217935	0.329,0.333	0.312,0.311	0.02
50	"ENSG00000184634.17"	"MED12"	chrX	+	71123593	71124388	71123593	71123720	71124158	71124388	50	3,0	83,83	4,1	35,59	298	149	0.594127347221	0.928811592895683	0.018,0.0	0.054,0.008	-0.022
51	"ENSG00000184634.17"	"MED12"	chrX	+	71123593	71124388	71123593	71123720	71124278	71124388	51	69,92	0,1	37,51	0,3	298	149	0.459926680952	0.8000309576539991	1.0,0.979	1.0,0.895	0.042
52	"ENSG00000184634.17"	"MED12"	chrX	+	71127335	71128120	71127335	71127467	71127847	71128120	52	5,1	0,0	4,7	0,1	298	149	1	1.0	1.0,1.0	1.0,0.778	0.111
53	"ENSG00000184634.17"	"MED12"	chrX	+	71127335	71128120	71127335	71127467	71127892	71128120	53	5,3	63,68	8,8	20,26	298	149	0.000154802444239	0.0018811978690912387	0.038,0.022	0.167,0.133	-0.12
54	"ENSG00000184634.17"	"MED12"	chrX	+	71128295	71129215	71128295	71128440	71128597	71129215	54	2,1	48,32	3,0	33,32	298	149	0.94777518362	1.0	0.02,0.015	0.043,0.0	-0.004
55	"ENSG00000184634.17"	"MED12"	chrX	+	71128597	71129215	71128597	71128718	71129113	71129215	55	2,1	33,34	8,19	14,40	298	149	2.66741907118e-07	8.290244051313416e-06	0.029,0.014	0.222,0.192	-0.186
56	"ENSG00000184634.17"	"MED12"	chrX	+	71128597	71129215	71128597	71128853	71129113	71129215	56	2,0	0,1	7,13	0,0	298	149	0.101346779278	0.2849646013132613	1.0,0.0	1.0,1.0	-0.5
57	"ENSG00000184634.17"	"MED12"	chrX	+	71129113	71129429	71129113	71129215	71129315	71129429	57	4,1	29,30	8,1	15,28	249	149	0.11112615113	0.3049360466301125	0.076,0.02	0.242,0.021	-0.084
59	"ENSG00000184634.17"	"MED12"	chrX	+	71129679	71130214	71129679	71129855	71130034	71130214	59	4,0	90,108	3,8	34,65	298	149	0.00264904721217	0.018060059351107927	0.022,0.0	0.042,0.058	-0.039
60	"ENSG00000184634.17"	"MED12"	chrX	+	71132072	71132538	71132072	71132206	71132376	71132538	60	1,2	62,65	0,1	30,41	298	149	1	1.0	0.008,0.015	0.0,0.012	0.005
61	"ENSG00000184634.17"	"MED12"	chrX	+	71137186	71137635	71137186	71137383	71137557	71137635	61	0,3	28,21	6,1	13,13	298	149	0.0329965609766	0.12387378102599596	0.0,0.067	0.188,0.037	-0.079
62	"ENSG00000184634.17"	"MED12"	chrX	+	71137186	71137635	71137186	71137392	71137557	71137635	62	0,0	32,25	6,0	8,16	298	149	0.00497333358428	0.0302447576588595	0.0,0.0	0.273,0.0	-0.137
63	"ENSG00000184634.17"	"MED12"	chrX	+	71137186	71137635	71137186	71137383	71137560	71137635	63	4,10	0,0	6,2	0,1	298	149	1	1.0	1.0,1.0	1.0,0.5	0.25
64	"ENSG00000184634.17"	"MED12"	chrX	+	71137186	71137635	71137186	71137392	71137560	71137635	64	4,7	0,0	6,1	6,5	298	149	2.60947241593e-09	1.4208476162397148e-07	1.0,1.0	0.333,0.091	0.788
65	"ENSG00000184634.17"	"MED12"	chrX	+	71137725	71137943	71137725	71137780	71137855	71137943	65	75,86	4,10	31,53	2,10	224	149	0.341022407202	0.6629785187342507	0.926,0.851	0.912,0.779	0.043
66	"ENSG00000184634.17"	"MED12"	chrX	+	71141229	71141964	71141229	71141370	71141882	71141964	66	0,0	33,25	0,1	20,15	298	149	1	1.0	0.0,0.0	0.0,0.032	-0.016
68	"ENSG00000197694.19"	"SPTAN1"	chr9	+	128598962	128600115	128598962	128598986	128600079	128600115	68	29,24	355,428	22,40	273,258	298	149	0.0144193722461	0.06680848987902796	0.039,0.027	0.039,0.072	-0.022
69	"ENSG00000106976.22"	"DNM1"	chr9	+	128247923	128248753	128247923	128247935	128248582	128248753	69	3,2	75,85	8,4	75,54	298	149	0.0247298122043	0.09946895960276522	0.02,0.012	0.051,0.036	-0.027
70	"ENSG00000148337.22"	"CIZ1"	chr9	-	128178708	128179415	128178708	128178904	128178988	128179415	70	641,563	4,3	242,167	0,3	233	149	1	1.0	0.99,0.992	1.0,0.973	0.005
71	"ENSG00000148337.22"	"CIZ1"	chr9	-	128178708	128179415	128178708	128178904	128179072	128179415	71	749,730	96,90	281,201	39,12	298	149	0.288784772431	0.5929769908452095	0.796,0.802	0.783,0.893	-0.039
74	"ENSG00000148334.16"	"PTGES2"	chr9	-	128122361	128123134	128122361	128122479	128122933	128123134	74	49,31	413,361	45,43	231,235	298	149	0.00180275742211	0.01363032091808465	0.056,0.041	0.089,0.084	-0.038
75	"ENSG00000148334.16"	"PTGES2"	chr9	-	128122361	128123134	128122361	128122646	128122933	128123134	75	42,30	3,7	48,52	6,5	298	149	0.750713499367	1.0	0.875,0.682	0.8,0.839	-0.041
76	"ENSG00000148334.16"	"PTGES2"	chr9	-	128124491	128125441	128124491	128124550	128125243	128125441	76	2,1	353,341	3,2	194,164	298	149	1	1.0	0.003,0.001	0.008,0.006	-0.005
77	"ENSG00000148334.16"	"PTGES2"	chr9	-	128125243	128125441	128125243	128125283	128125375	128125441	77	599,555	3,0	280,273	5,0	241	149	0.670886808386	0.9903970033844607	0.992,1.0	0.972,1.0	0.01
79	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127451514	127452084	127451514	127451669	127451928	127452084	79	44,64	96,121	44,47	82,78	298	149	0.514169724391	0.8547882715086227	0.186,0.209	0.212,0.232	-0.024
80	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127460876	127461257	127460876	127460998	127461172	127461257	80	0,2	0,0	4,3	0,1	298	149	1	1.0	NA,1.0	1.0,0.6	0.2
81	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127487494	127487763	127487494	127487553	127487675	127487763	81	4,0	0,0	2,3	2,0	271	149	1	1.0	1.0,NA	0.355,1.0	0.323
83	"ENSG00000044574.9"	"HSPA5"	chr9	-	125238140	125238827	125238140	125238308	125238589	125238827	83	124,164	5644,7178	357,428	14916,12996	298	149	0.0671414428661	0.2104439390021055	0.011,0.011	0.012,0.016	-0.003
84	"ENSG00000044574.9"	"HSPA5"	chr9	-	125238140	125239331	125238140	125238827	125238940	125239331	84	95,193	4138,5176	327,296	11047,9447	262	149	0.958827954568	1.0	0.013,0.021	0.017,0.018	-0.001
86	"ENSG00000044574.9"	"HSPA5"	chr9	-	125238940	125239533	125238940	125239331	125239420	125239533	86	18,14	3931,5069	18,53	10236,8108	238	149	1	1.0	0.003,0.002	0.001,0.004	0.0
87	"ENSG00000044574.9"	"HSPA5"	chr9	-	125239420	125240309	125239420	125239533	125240171	125240309	87	198,242	6087,7423	524,409	14949,11962	298	149	0.619511259792	0.9492685621245653	0.016,0.016	0.017,0.017	-0.001
88	"ENSG00000044574.9"	"HSPA5"	chr9	-	125239420	125240907	125239420	125239533	125240675	125240907	88	209,246	0,3	476,399	5,1	298	149	0.854950929515	1.0	1.0,0.976	0.979,0.995	0.001
89	"ENSG00000044574.9"	"HSPA5"	chr9	-	125239420	125240907	125239420	125240309	125240675	125240907	89	97,91	4947,6326	179,216	12052,10195	298	149	0.937772865361	1.0	0.01,0.007	0.007,0.01	0.0
91	"ENSG00000184343.11"	"SRPK3"	chrX	+	153783973	153784213	153783973	153784021	153784120	153784213	91	5,11	0,0	2,9	2,0	248	149	0.336378817649	0.6570424958750212	1.0,1.0	0.375,1.0	0.312
93	"ENSG00000152332.16"	"UHMK1"	chr1	+	162499954	162501104	162499954	162500247	162500912	162501104	93	25,7	265,287	4,7	90,130	298	149	0.510115102136	0.8520923846381127	0.045,0.012	0.022,0.026	0.004
94	"ENSG00000106804.10"	"C5"	chr9	-	120953729	120957368	120953729	120953868	120957284	120957368	94	2,5	19,11	3,1	13,4	298	149	0.595753424525	0.9301115923235387	0.05,0.185	0.103,0.111	0.01
98	"ENSG00000134905.17"	"CARS2"	chr13	-	110642314	110644182	110642314	110642521	110644064	110644182	98	21,28	16,11	52,14	11,4	298	149	0.0283863747479	0.11040193589659446	0.396,0.56	0.703,0.636	-0.191
99	"ENSG00000134905.17"	"CARS2"	chr13	-	110645966	110647239	110645966	110646090	110647100	110647239	99	21,29	122,128	13,20	130,95	298	149	0.223939094357	0.5006200505294615	0.079,0.102	0.048,0.095	0.019
101	"ENSG00000006712.15"	"PAF1"	chr19	-	39389479	39389761	39389479	39389546	39389639	39389761	101	2,3	272,254	11,3	187,139	242	149	0.0198150860532	0.0850183743798683	0.005,0.007	0.035,0.013	-0.018
102	"ENSG00000006712.15"	"PAF1"	chr19	-	39390068	39390289	39390068	39390161	39390259	39390289	102	11,8	344,323	3,3	221,233	247	149	0.149274557807	0.3758080623786265	0.019,0.015	0.008,0.008	0.009
103	"ENSG00000070214.17"	"SLC44A1"	chr9	+	105389032	105397346	105389032	105389108	105389186	105397346	103	256,324	0,0	498,485	0,1	227	149	1	1.0	1.0,1.0	1.0,0.997	0.002
104	"ENSG00000174177.13"	"CTU2"	chr16	+	88714382	88714737	88714382	88714486	88714586	88714737	104	12,3	134,147	6,6	98,74	249	149	0.666138304388	0.9858734618671118	0.051,0.012	0.035,0.046	-0.009
105	"ENSG00000119509.13"	"INVS"	chr9	+	100292325	100293043	100292325	100292436	100292946	100293043	105	35,42	28,23	63,39	20,16	298	149	0.028215469963	0.10998083297453497	0.385,0.477	0.612,0.549	-0.15
106	"ENSG00000168291.13"	"PDHB"	chr3	-	58429707	58430238	58429707	58429799	58430127	58430238	106	18,33	985,841	41,34	994,842	298	149	0.06932920103	0.2158547464692908	0.009,0.019	0.02,0.02	-0.006
107	"ENSG00000168291.13"	"PDHB"	chr3	-	58429707	58430238	58429707	58429941	58430127	58430238	107	18,10	4,0	23,8	0,2	298	149	0.100808027675	0.28389396922715193	0.692,1.0	1.0,0.667	0.012
108	"ENSG00000168291.13"	"PDHB"	chr3	-	58430656	58430942	58430656	58430788	58430842	58430942	108	1076,1254	0,0	1162,1023	0,1	203	149	1	1.0	1.0,1.0	1.0,0.999	0.0
109	"ENSG00000168291.13"	"PDHB"	chr3	-	58431730	58431984	58431730	58431793	58431876	58431984	109	39,22	928,960	22,22	832,779	232	149	0.448815292979	0.7910862278254696	0.026,0.015	0.017,0.018	0.003
110	"ENSG00000168291.13"	"PDHB"	chr3	-	58431876	58433684	58431876	58431984	58433630	58433684	110	12,15	1313,1471	21,32	1258,1173	298	149	0.733044479856	1.0	0.005,0.005	0.008,0.013	-0.005
111	"ENSG00000197816.16"	"CCDC180"	chr9	+	97307735	97308132	97307735	97307806	97307982	97308132	111	0,0	2,11	5,1	15,9	298	149	0.00504460233085	0.030493362110060585	0.0,0.0	0.143,0.053	-0.098
112	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036448	82036190	82036308	82036383	82036448	112	50,44	556,668	22,39	675,524	224	149	0.0341338055125	0.12677265602709176	0.056,0.042	0.021,0.047	0.015
113	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036448	82036190	82036322	82036383	82036448	113	48,42	5,2	20,37	0,4	210	149	0.69883487025	1.0	0.872,0.937	1.0,0.868	-0.029
114	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036643	82036190	82036308	82036543	82036643	114	127,133	7,10	59,65	6,1	298	149	0.556241856388	0.8945527694618353	0.901,0.869	0.831,0.97	-0.015
115	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036643	82036190	82036322	82036543	82036643	115	128,125	0,2	57,63	0,0	298	149	1	1.0	1.0,0.969	1.0,1.0	-0.016
116	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036643	82036190	82036448	82036543	82036643	116	150,148	454,548	73,47	497,462	244	149	7.2668130402e-09	3.544589916275333e-07	0.168,0.142	0.082,0.058	0.085
117	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036763	82036190	82036308	82036720	82036763	117	156,158	1,0	65,58	0,0	298	149	1	1.0	0.987,1.0	1.0,1.0	-0.006
118	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036763	82036190	82036448	82036720	82036763	118	198,196	9,3	83,49	4,0	298	149	0.497630852371	0.8390204289615708	0.917,0.97	0.912,1.0	-0.012
119	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036763	82036190	82036643	82036720	82036763	119	185,168	619,696	77,58	620,662	226	149	9.34741173353e-11	6.945977472724312e-09	0.165,0.137	0.076,0.055	0.086
120	"ENSG00000169738.8"	"DCXR"	chr17	-	82036720	82037013	82036720	82036763	82036858	82037013	120	6,9	954,1072	8,20	876,911	244	149	0.854542658129	1.0	0.004,0.005	0.006,0.013	-0.005
121	"ENSG00000169738.8"	"DCXR"	chr17	-	82036858	82037547	82036858	82037013	82037449	82037547	121	251,302	819,962	111,89	1016,1279	298	149	0	0.0	0.133,0.136	0.052,0.034	0.092
122	"ENSG00000105875.15"	"WDR91"	chr7	-	135186971	135188545	135186971	135187169	135188432	135188545	122	11,27	103,154	32,13	111,125	298	149	0.321945442091	0.6365322797112525	0.051,0.081	0.126,0.049	-0.021
123	"ENSG00000105875.15"	"WDR91"	chr7	-	135186971	135189452	135186971	135187169	135189343	135189452	123	16,20	17,12	26,17	4,9	298	149	0.0492894695624	0.16552271961508908	0.32,0.455	0.765,0.486	-0.238
124	"ENSG00000105875.15"	"WDR91"	chr7	-	135186971	135189452	135186971	135188545	135189343	135189452	124	21,13	89,132	11,13	109,88	298	149	0.397739549861	0.7330681181379334	0.106,0.047	0.048,0.069	0.018
125	"ENSG00000105875.15"	"WDR91"	chr7	-	135197043	135198151	135197043	135197423	135197992	135198151	125	13,27	0,0	28,15	0,2	298	149	0.760531522216	1.0	1.0,1.0	1.0,0.789	0.105
126	"ENSG00000105875.15"	"WDR91"	chr7	-	135204267	135206058	135204267	135204433	135205927	135206058	126	11,19	142,127	18,23	62,63	298	149	0.000125988787153	0.0016002626418854828	0.037,0.07	0.127,0.154	-0.087
128	"ENSG00000118961.15"	"LDAH"	chr2	-	20685546	20687094	20685546	20685657	20686906	20687094	128	90,116	0,1	70,70	3,0	298	149	0.719173690279	1.0	1.0,0.983	0.921,1.0	0.031
129	"ENSG00000185963.14"	"BICD2"	chr9	-	92711362	92715463	92711362	92713461	92715252	92715463	129	22,22	119,130	38,25	143,157	298	149	0.444052615944	0.7859049824681632	0.085,0.078	0.117,0.074	-0.014
130	"ENSG00000198000.12"	"NOL8"	chr9	-	92298256	92298954	92298256	92298336	92298883	92298954	130	3,7	111,131	7,4	80,75	298	149	0.269770437169	0.5674119768936096	0.013,0.026	0.042,0.026	-0.015
131	"ENSG00000105664.11"	"COMP"	chr19	-	18790849	18791305	18790849	18790935	18791190	18791305	131	0,0	2,1	1,1	5,3	298	149	0.30128126746	0.6089783086731051	0.0,0.0	0.091,0.143	-0.117
137	"ENSG00000134884.15"	"ARGLU1"	chr13	-	106557047	106559657	106557047	106557131	106559431	106559657	137	203,151	264,268	361,264	375,338	298	149	0.0384924116706	0.13900807176056268	0.278,0.22	0.325,0.281	-0.054
141	"ENSG00000116353.16"	"MECR"	chr1	-	29195940	29196258	29195940	29196013	29196197	29196258	141	7,5	148,167	8,8	182,128	298	149	0.421323450795	0.7603740797492496	0.023,0.015	0.022,0.03	-0.007
142	"ENSG00000116353.16"	"MECR"	chr1	-	29195940	29196258	29195940	29196042	29196197	29196258	142	8,7	0,0	8,9	3,1	298	149	0.00195617111023	0.0143850195908405	1.0,1.0	0.571,0.818	0.306
144	"ENSG00000238227.8"	"TMEM250"	chr9	-	136114588	136117024	136114588	136114950	136115455	136117024	144	721,788	7,7	385,303	2,1	298	149	0.190928659483	0.44867276821966945	0.981,0.983	0.99,0.993	-0.01
145	"ENSG00000119139.21"	"TJP2"	chr9	+	69251034	69252900	69251034	69251364	69252814	69252900	145	0,2	147,187	0,1	233,179	298	149	1	1.0	0.0,0.005	0.0,0.003	0.001
146	"ENSG00000119139.21"	"TJP2"	chr9	+	69252814	69255187	69252814	69252900	69254208	69255187	146	6,11	141,148	20,19	221,179	298	149	0.0749492671794	0.22948720691722124	0.021,0.036	0.043,0.05	-0.018
147	"ENSG00000139645.11"	"ANKRD52"	chr12	-	56237806	56243392	56237806	56237968	56243237	56243392	147	224,230	1,8	136,84	12,3	298	149	0.00496252666376	0.03020518828964492	0.991,0.935	0.85,0.933	0.072
148	"ENSG00000139645.11"	"ANKRD52"	chr12	-	56257282	56257911	56257282	56257361	56257827	56257911	148	12,17	218,221	11,9	66,62	298	149	0.0167344369883	0.07472516554724679	0.027,0.037	0.077,0.068	-0.041
149	"ENSG00000148672.10"	"GLUD1"	chr10	-	87060160	87060825	87060160	87060241	87060687	87060825	149	14,10	743,752	19,12	419,326	298	149	0.00565640500499	0.03344325652781967	0.009,0.007	0.022,0.018	-0.012
151	"ENSG00000130714.19"	"POMT1"	chr9	+	131506402	131509022	131506402	131506453	131507367	131509022	151	13,9	168,177	5,3	179,163	298	149	0.00847068990237	0.04457855988586802	0.037,0.025	0.014,0.009	0.019
153	"ENSG00000130714.19"	"POMT1"	chr9	+	131507367	131509022	131507367	131507514	131508910	131509022	153	10,2	107,145	2,8	86,96	298	149	0.904721497907	1.0	0.045,0.007	0.011,0.04	0.0
154	"ENSG00000130714.19"	"POMT1"	chr9	+	131509742	131510415	131509742	131509808	131509902	131510415	154	11,4	83,90	4,6	131,101	243	149	0.0978090037691	0.27717856890034304	0.075,0.027	0.018,0.035	0.024
156	"ENSG00000130714.19"	"POMT1"	chr9	+	131509902	131510415	131509902	131509996	131510259	131510415	156	19,24	159,164	85,83	105,99	298	149	0	0.0	0.056,0.068	0.288,0.295	-0.229
157	"ENSG00000130714.19"	"POMT1"	chr9	+	131509902	131510415	131509902	131510062	131510259	131510415	157	23,15	27,14	98,86	3,22	298	149	3.18686825929e-07	9.607108434872514e-06	0.299,0.349	0.942,0.662	-0.478
158	"ENSG00000130714.19"	"POMT1"	chr9	+	131509902	131510415	131509902	131510141	131510259	131510415	158	24,17	0,1	94,74	0,2	267	149	0.679703134884	0.996916855173359	1.0,0.905	1.0,0.954	-0.024
160	"ENSG00000130714.19"	"POMT1"	chr9	+	131511336	131512136	131511336	131511467	131512040	131512136	160	15,4	137,102	26,34	69,54	298	149	1.58137281048e-10	1.0889767275305412e-08	0.052,0.019	0.159,0.239	-0.164
161	"ENSG00000130714.19"	"POMT1"	chr9	+	131511336	131512136	131511336	131511472	131512040	131512136	161	13,4	8,3	25,34	12,1	298	149	0.0425589346955	0.14879739039382378	0.448,0.4	0.51,0.944	-0.303
163	"ENSG00000130714.19"	"POMT1"	chr9	+	131522931	131523799	131522931	131523170	131523346	131523799	163	274,267	1,3	242,203	13,10	298	149	6.06113279045e-06	0.00012746525964108023	0.993,0.978	0.903,0.91	0.079
165	"ENSG00000130714.19"	"POMT1"	chr9	+	131522931	131523799	131522931	131523170	131523462	131523799	165	236,229	0,0	203,153	1,0	298	149	1	1.0	1.0,1.0	0.99,1.0	0.005
166	"ENSG00000197081.16"	"IGF2R"	chr6	+	160088032	160089253	160088032	160088147	160089106	160089253	166	12,9	522,760	14,17	449,472	298	149	0.0618171895152	0.1972757560903066	0.011,0.006	0.015,0.018	-0.008
