ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
48	"ENSG00000136878.14"	"USP20"	chr9	+	129880112	129881828	129880112	129880289	129880466	129881828	48	91,90	102,97	122,155	115,121	298	149	0.130284145146	0.45215168813336803	0.308,0.317	0.347,0.39	-0.056
49	"ENSG00000184634.17"	"MED12"	chrX	+	71121561	71122607	71121561	71121816	71122507	71122607	49	4,5	1,0	4,5	0,0	298	149	1	1.0	0.667,1.0	1.0,1.0	-0.166
50	"ENSG00000184634.17"	"MED12"	chrX	+	71123593	71124388	71123593	71123720	71124158	71124388	50	2,5	182,254	2,10	151,202	298	149	0.380064626724	0.8236879943940362	0.005,0.01	0.007,0.024	-0.008
51	"ENSG00000184634.17"	"MED12"	chrX	+	71123593	71124388	71123593	71123720	71124278	71124388	51	240,260	2,1	214,196	2,1	298	149	1	1.0	0.984,0.992	0.982,0.99	0.002
52	"ENSG00000184634.17"	"MED12"	chrX	+	71127335	71128120	71127335	71127467	71127847	71128120	52	29,31	1,2	14,30	0,0	298	149	0.510847230957	0.9363918080289872	0.935,0.886	1.0,1.0	-0.089
53	"ENSG00000184634.17"	"MED12"	chrX	+	71127335	71128120	71127335	71127467	71127892	71128120	53	33,41	192,158	19,35	123,135	298	149	0.918593241701	1.0	0.079,0.115	0.072,0.115	0.004
54	"ENSG00000184634.17"	"MED12"	chrX	+	71128295	71129215	71128295	71128440	71128597	71129215	54	1,2	161,171	0,9	102,109	298	149	0.27600121616	0.6961876830363612	0.003,0.006	0.0,0.04	-0.015
55	"ENSG00000184634.17"	"MED12"	chrX	+	71128597	71129215	71128597	71128718	71129113	71129215	55	21,21	146,133	9,13	89,97	298	149	0.351258263233	0.7947892165426715	0.067,0.073	0.048,0.063	0.015
56	"ENSG00000184634.17"	"MED12"	chrX	+	71128597	71129215	71128597	71128853	71129113	71129215	56	20,17	1,0	11,9	1,1	298	149	1	1.0	0.909,1.0	0.846,0.818	0.123
57	"ENSG00000184634.17"	"MED12"	chrX	+	71129113	71129429	71129113	71129215	71129315	71129429	57	6,9	138,101	0,5	65,83	249	149	0.115326054707	0.4228435122023306	0.025,0.051	0.0,0.035	0.02
59	"ENSG00000184634.17"	"MED12"	chrX	+	71129679	71130214	71129679	71129855	71130034	71130214	59	13,13	218,190	7,6	146,142	298	149	0.261106591449	0.6732533034900369	0.029,0.033	0.023,0.021	0.009
60	"ENSG00000184634.17"	"MED12"	chrX	+	71132072	71132538	71132072	71132206	71132376	71132538	60	14,14	156,161	5,8	71,136	298	149	0.258875663786	0.6691022125682016	0.043,0.042	0.034,0.029	0.011
61	"ENSG00000184634.17"	"MED12"	chrX	+	71137186	71137635	71137186	71137383	71137557	71137635	61	13,17	45,33	9,3	28,49	298	149	0.0152413799742	0.11296394028548841	0.126,0.205	0.138,0.03	0.081
62	"ENSG00000184634.17"	"MED12"	chrX	+	71137186	71137635	71137186	71137392	71137557	71137635	62	8,8	72,65	2,2	42,44	298	149	0.0334627565733	0.19018546350853702	0.053,0.058	0.023,0.022	0.033
63	"ENSG00000184634.17"	"MED12"	chrX	+	71137186	71137635	71137186	71137383	71137560	71137635	63	16,20	6,0	16,9	2,3	298	149	0.679640986079	1.0	0.571,1.0	0.8,0.6	0.086
64	"ENSG00000184634.17"	"MED12"	chrX	+	71137186	71137635	71137186	71137392	71137560	71137635	64	11,11	4,2	9,8	1,2	298	149	0.395244726176	0.8418744903625351	0.579,0.733	0.818,0.667	-0.087
65	"ENSG00000184634.17"	"MED12"	chrX	+	71137725	71137943	71137725	71137780	71137855	71137943	65	326,223	8,7	155,180	18,10	224	149	0.000735365199315	0.013970086481697053	0.964,0.955	0.851,0.923	0.073
66	"ENSG00000184634.17"	"MED12"	chrX	+	71141229	71141964	71141229	71141370	71141882	71141964	66	2,5	111,92	5,1	54,92	298	149	0.943445632977	1.0	0.009,0.026	0.044,0.005	-0.007
67	"ENSG00000184634.17"	"MED12"	chrX	+	71141229	71141964	71141229	71141414	71141882	71141964	67	1,3	0,3	5,1	0,0	298	149	0.0218892272687	0.14468760040362436	1.0,0.333	1.0,1.0	-0.334
68	"ENSG00000110172.12"	"CHORDC1"	chr11	-	90210535	90214175	90210535	90210594	90214017	90214175	68	36,29	0,0	29,28	1,0	298	149	1	1.0	1.0,1.0	0.935,1.0	0.032
69	"ENSG00000197694.19"	"SPTAN1"	chr9	+	128598962	128600115	128598962	128598986	128600079	128600115	69	48,51	1205,1327	101,125	1754,2032	298	149	0.00670117525801	0.06572205955255062	0.02,0.019	0.028,0.03	-0.009
70	"ENSG00000106976.22"	"DNM1"	chr9	+	128247923	128248753	128247923	128247935	128248582	128248753	70	0,0	5,4	2,4	44,59	298	149	0.207323943345	0.5882758392430362	0.0,0.0	0.022,0.033	-0.028
71	"ENSG00000148337.22"	"CIZ1"	chr9	-	128178708	128179415	128178708	128178904	128178988	128179415	71	981,1126	7,7	641,669	5,15	233	149	0.0249776870767	0.1558161422104809	0.989,0.99	0.988,0.966	0.013
72	"ENSG00000148337.22"	"CIZ1"	chr9	-	128178708	128179415	128178708	128178904	128179072	128179415	72	1194,1342	132,129	758,823	79,85	298	149	0.985756438356	1.0	0.819,0.839	0.828,0.829	0.0
73	"ENSG00000148337.22"	"CIZ1"	chr9	-	128178708	128179415	128178708	128178904	128179243	128179415	73	1437,1478	1,1	921,885	1,4	298	149	1	1.0	0.999,0.999	0.998,0.991	0.005
74	"ENSG00000148346.12"	"LCN2"	chr9	+	128153099	128153453	128153099	128153126	128153310	128153453	74	2,0	0,0	0,2	1,4	298	149	1	1.0	1.0,NA	0.0,0.2	0.9
75	"ENSG00000148334.16"	"PTGES2"	chr9	-	128122361	128123134	128122361	128122479	128122933	128123134	75	169,159	626,723	160,164	674,748	298	149	0.623630015343	1.0	0.119,0.099	0.106,0.099	0.006
76	"ENSG00000148334.16"	"PTGES2"	chr9	-	128122361	128123134	128122361	128122646	128122933	128123134	76	105,122	8,15	107,120	13,16	298	149	0.435293872817	0.877087884435237	0.868,0.803	0.805,0.789	0.038
77	"ENSG00000148334.16"	"PTGES2"	chr9	-	128124491	128125441	128124491	128124550	128125243	128125441	77	18,15	531,582	12,13	470,495	298	149	0.616351501501	1.0	0.017,0.013	0.013,0.013	0.002
78	"ENSG00000148334.16"	"PTGES2"	chr9	-	128124491	128125441	128124491	128124550	128125375	128125441	78	480,469	0,0	426,437	0,1	298	149	1	1.0	1.0,1.0	1.0,0.995	0.002
79	"ENSG00000148334.16"	"PTGES2"	chr9	-	128125243	128125441	128125243	128125283	128125375	128125441	79	869,896	4,4	779,792	4,7	241	149	0.965312963473	1.0	0.993,0.993	0.992,0.986	0.004
81	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127451514	127452084	127451514	127451669	127451928	127452084	81	152,128	132,126	96,103	91,114	298	149	0.506415549994	0.9336413546213885	0.365,0.337	0.345,0.311	0.023
82	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127460876	127461257	127460876	127460998	127461172	127461257	82	3,10	0,0	9,13	0,2	298	149	0.857086791792	1.0	1.0,1.0	1.0,0.765	0.117
83	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127487494	127487763	127487494	127487553	127487675	127487763	83	13,12	1,0	6,10	0,0	271	149	1	1.0	0.877,1.0	1.0,1.0	-0.061
85	"ENSG00000044574.9"	"HSPA5"	chr9	-	125238140	125238827	125238140	125238308	125238589	125238827	85	329,313	10558,10486	491,580	16249,17781	298	149	0.831069973477	1.0	0.015,0.015	0.015,0.016	-0.001
86	"ENSG00000044574.9"	"HSPA5"	chr9	-	125238140	125239331	125238140	125238827	125238940	125239331	86	216,234	7585,7346	329,374	11706,12623	262	149	0.764429532081	1.0	0.016,0.018	0.016,0.017	0.001
88	"ENSG00000044574.9"	"HSPA5"	chr9	-	125238940	125239533	125238940	125239331	125239420	125239533	88	27,23	6098,6292	29,23	9823,10624	238	149	1	1.0	0.003,0.002	0.002,0.001	0.001
89	"ENSG00000044574.9"	"HSPA5"	chr9	-	125239420	125240309	125239420	125239533	125240171	125240309	89	468,496	7887,8339	684,758	12413,13379	298	149	0.601088667764	1.0	0.029,0.029	0.027,0.028	0.002
90	"ENSG00000044574.9"	"HSPA5"	chr9	-	125239420	125240907	125239420	125239533	125240675	125240907	90	460,473	1,1	642,704	0,4	298	149	1	1.0	0.996,0.996	1.0,0.989	0.002
91	"ENSG00000044574.9"	"HSPA5"	chr9	-	125239420	125240907	125239420	125240309	125240675	125240907	91	143,146	6548,6549	193,188	10150,10788	298	149	0.539072164388	0.955731608795086	0.011,0.011	0.009,0.009	0.002
95	"ENSG00000152332.16"	"UHMK1"	chr1	+	162499954	162501104	162499954	162500247	162500912	162501104	95	31,25	598,612	14,18	301,337	298	149	0.866540621259	1.0	0.025,0.02	0.023,0.026	-0.002
96	"ENSG00000106804.10"	"C5"	chr9	-	120953729	120957368	120953729	120953868	120957284	120957368	96	3,2	16,10	0,0	7,14	298	149	0.0162345469288	0.11774815432473115	0.086,0.091	0.0,0.0	0.088
100	"ENSG00000134905.17"	"CARS2"	chr13	-	110642314	110644182	110642314	110642521	110644064	110644182	100	66,68	32,26	38,52	14,26	298	149	0.957959847508	1.0	0.508,0.567	0.576,0.5	-0.001
101	"ENSG00000134905.17"	"CARS2"	chr13	-	110645966	110647239	110645966	110646090	110647100	110647239	101	114,96	550,516	98,97	390,436	298	149	0.223134682151	0.613241170902059	0.094,0.085	0.112,0.1	-0.017
103	"ENSG00000006712.15"	"PAF1"	chr19	-	39389479	39389761	39389479	39389546	39389639	39389761	103	17,20	783,759	18,22	659,692	242	149	0.420301015146	0.8668317693062755	0.013,0.016	0.017,0.019	-0.004
104	"ENSG00000006712.15"	"PAF1"	chr19	-	39390068	39390289	39390068	39390161	39390259	39390289	104	23,18	770,722	19,14	594,700	247	149	0.771308483608	1.0	0.018,0.015	0.019,0.012	0.001
105	"ENSG00000070214.17"	"SLC44A1"	chr9	+	105389032	105397346	105389032	105389108	105389186	105397346	105	2394,2595	9,6	2568,2887	9,15	227	149	1	1.0	0.994,0.996	0.995,0.992	0.001
106	"ENSG00000174177.13"	"CTU2"	chr16	+	88714382	88714737	88714382	88714486	88714586	88714737	106	2,9	156,147	5,4	126,152	249	149	0.812785283231	1.0	0.008,0.035	0.023,0.016	0.002
107	"ENSG00000119509.13"	"INVS"	chr9	+	100292325	100293043	100292325	100292436	100292946	100293043	107	204,199	127,114	211,203	89,79	298	149	0.0136361503461	0.1054662774109912	0.445,0.466	0.542,0.562	-0.097
108	"ENSG00000168291.13"	"PDHB"	chr3	-	58429707	58430238	58429707	58429799	58430127	58430238	108	56,52	1908,1860	49,67	1665,1895	298	149	0.47914682984	0.9097999472943807	0.014,0.014	0.015,0.017	-0.002
109	"ENSG00000168291.13"	"PDHB"	chr3	-	58429707	58430238	58429707	58429941	58430127	58430238	109	25,29	1,0	36,48	0,2	298	149	1	1.0	0.926,1.0	1.0,0.923	0.002
110	"ENSG00000168291.13"	"PDHB"	chr3	-	58430656	58430942	58430656	58430788	58430842	58430942	110	1741,1702	1,4	1609,1625	3,1	203	149	1	1.0	0.999,0.997	0.997,0.999	0.0
111	"ENSG00000168291.13"	"PDHB"	chr3	-	58430656	58431793	58430656	58430942	58431730	58431793	111	15,12	0,0	18,20	3,0	298	149	0.155289299976	0.500081938692994	1.0,1.0	0.75,1.0	0.125
112	"ENSG00000168291.13"	"PDHB"	chr3	-	58431730	58431984	58431730	58431793	58431876	58431984	112	86,65	1814,1873	67,78	1555,1806	232	149	0.754524278251	1.0	0.03,0.022	0.027,0.027	-0.001
113	"ENSG00000168291.13"	"PDHB"	chr3	-	58431876	58433684	58431876	58431984	58433630	58433684	113	45,60	2430,2629	30,39	2234,2512	298	149	0.865390123878	1.0	0.009,0.011	0.007,0.008	0.002
114	"ENSG00000197816.16"	"CCDC180"	chr9	+	97307735	97308132	97307735	97307806	97307982	97308132	114	3,5	20,10	17,1	8,15	298	149	0.317339497286	0.7543177361344784	0.07,0.2	0.515,0.032	-0.139
115	"ENSG00000197816.16"	"CCDC180"	chr9	+	97370640	97374648	97370640	97370778	97374542	97374648	115	6,6	0,0	4,7	0,3	298	149	0.0469071559629	0.237272817083965	1.0,1.0	1.0,0.538	0.231
116	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036448	82036190	82036308	82036383	82036448	116	76,68	638,575	34,37	681,789	224	149	3.36763065101e-07	3.0377491677437507e-05	0.073,0.073	0.032,0.03	0.042
117	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036448	82036190	82036322	82036383	82036448	117	77,65	3,2	32,30	0,0	210	149	0.0848950263645	0.35069563969322337	0.948,0.958	1.0,1.0	-0.047
118	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036643	82036190	82036308	82036543	82036643	118	133,112	3,7	86,66	2,3	298	149	0.52797868994	0.9483246676655108	0.957,0.889	0.956,0.917	-0.013
119	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036643	82036190	82036322	82036543	82036643	119	131,110	1,2	83,58	0,0	298	149	0.443177500173	0.881299444900551	0.985,0.965	1.0,1.0	-0.025
120	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036643	82036190	82036448	82036543	82036643	120	138,112	607,560	102,61	614,764	244	149	5.60132092443e-05	0.0019066951999777298	0.122,0.109	0.092,0.046	0.046
121	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036763	82036190	82036308	82036720	82036763	121	194,196	2,0	87,108	0,0	298	149	1	1.0	0.98,1.0	1.0,1.0	-0.01
122	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036763	82036190	82036448	82036720	82036763	122	220,218	0,1	120,117	1,0	298	149	1	1.0	1.0,0.991	0.984,1.0	0.004
123	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036763	82036190	82036643	82036720	82036763	123	192,191	603,645	99,110	850,842	226	149	2.070521532e-11	7.807936697172e-09	0.174,0.163	0.071,0.079	0.093
124	"ENSG00000169738.8"	"DCXR"	chr17	-	82036720	82037013	82036720	82036763	82036858	82037013	124	11,14	891,982	19,16	1245,1141	244	149	1	1.0	0.007,0.009	0.009,0.008	-0.001
125	"ENSG00000169738.8"	"DCXR"	chr17	-	82036858	82037547	82036858	82037013	82037449	82037547	125	233,222	777,811	121,136	1131,1126	298	149	1.33681954395e-12	5.930760588512295e-10	0.13,0.12	0.051,0.057	0.071
126	"ENSG00000105875.15"	"WDR91"	chr7	-	135186971	135188545	135186971	135187169	135188432	135188545	126	142,141	617,552	36,44	182,215	298	149	0.239275634752	0.6385763755483312	0.103,0.113	0.09,0.093	0.017
127	"ENSG00000105875.15"	"WDR91"	chr7	-	135186971	135189452	135186971	135187169	135189343	135189452	127	107,107	29,59	25,36	22,26	298	149	0.0235795016973	0.15032679780307406	0.648,0.476	0.362,0.409	0.177
128	"ENSG00000105875.15"	"WDR91"	chr7	-	135186971	135189452	135186971	135188545	135189343	135189452	128	74,74	508,451	27,27	188,141	298	149	0.857141274643	1.0	0.068,0.076	0.067,0.087	-0.005
130	"ENSG00000105875.15"	"WDR91"	chr7	-	135204267	135206058	135204267	135204433	135205927	135206058	130	84,89	514,550	19,26	171,227	298	149	0.0510616227457	0.2518683837462848	0.076,0.075	0.053,0.054	0.022
131	"ENSG00000105875.15"	"WDR91"	chr7	-	135204267	135206058	135204267	135204465	135205927	135206058	131	78,80	5,4	19,20	1,0	298	149	0.0124108231886	0.09864466434523687	0.886,0.909	0.905,1.0	-0.055
132	"ENSG00000118961.15"	"LDAH"	chr2	-	20685546	20687094	20685546	20685657	20686906	20687094	132	214,181	4,0	223,220	0,3	298	149	0.652288470236	1.0	0.964,1.0	1.0,0.973	-0.004
133	"ENSG00000185963.14"	"BICD2"	chr9	-	92711362	92715463	92711362	92713461	92715252	92715463	133	85,83	381,393	186,216	570,659	298	149	0.00363810928448	0.04221133514022322	0.1,0.096	0.14,0.141	-0.043
134	"ENSG00000198000.12"	"NOL8"	chr9	-	92298256	92298954	92298256	92298336	92298883	92298954	134	42,48	372,377	21,27	277,281	298	149	0.0982659247392	0.3830487457682975	0.053,0.06	0.037,0.046	0.015
135	"ENSG00000105664.11"	"COMP"	chr19	-	18790849	18791305	18790849	18790935	18791190	18791305	135	0,0	0,2	9,18	19,10	298	149	1	1.0	NA,0.0	0.191,0.474	-0.333
141	"ENSG00000134884.15"	"ARGLU1"	chr13	-	106557047	106559657	106557047	106557131	106559431	106559657	141	435,425	468,476	214,257	620,726	298	149	5.21804821574e-15	3.5776836039191892e-12	0.317,0.309	0.147,0.15	0.165
145	"ENSG00000116353.16"	"MECR"	chr1	-	29195940	29196258	29195940	29196013	29196197	29196258	145	37,26	349,282	40,52	294,295	298	149	0.0230907892663	0.1492294195770648	0.05,0.044	0.064,0.081	-0.026
146	"ENSG00000116353.16"	"MECR"	chr1	-	29195940	29196258	29195940	29196042	29196197	29196258	146	36,26	5,3	37,52	2,2	298	149	0.0616041013328	0.2860949090221537	0.783,0.812	0.902,0.929	-0.118
148	"ENSG00000238227.8"	"TMEM250"	chr9	-	136114588	136117024	136114588	136114950	136115455	136117024	148	843,912	13,14	572,537	9,11	298	149	0.694476906826	1.0	0.97,0.97	0.969,0.961	0.005
149	"ENSG00000119139.21"	"TJP2"	chr9	+	69251034	69252900	69251034	69251364	69252814	69252900	149	2,3	311,303	8,14	679,663	298	149	1	1.0	0.003,0.005	0.006,0.01	-0.004
150	"ENSG00000119139.21"	"TJP2"	chr9	+	69252814	69255187	69252814	69252900	69254208	69255187	150	24,12	253,289	30,25	614,563	298	149	0.186826838996	0.5553939242728085	0.045,0.02	0.024,0.022	0.01
151	"ENSG00000139645.11"	"ANKRD52"	chr12	-	56237806	56243392	56237806	56237968	56243237	56243392	151	326,283	0,2	138,152	0,0	298	149	1	1.0	1.0,0.986	1.0,1.0	-0.007
152	"ENSG00000139645.11"	"ANKRD52"	chr12	-	56257282	56257911	56257282	56257361	56257827	56257911	152	35,29	287,326	19,34	160,168	298	149	0.0606824134523	0.28461863324455633	0.057,0.043	0.056,0.092	-0.024
153	"ENSG00000148672.10"	"GLUD1"	chr10	-	87060160	87060825	87060160	87060241	87060687	87060825	153	24,27	1199,1191	12,21	675,723	298	149	0.798507879086	1.0	0.01,0.011	0.009,0.014	-0.001
155	"ENSG00000130714.19"	"POMT1"	chr9	+	131506402	131509022	131506402	131506453	131507367	131509022	155	6,12	250,230	9,7	221,224	298	149	0.977622803973	1.0	0.012,0.025	0.02,0.015	0.001
156	"ENSG00000130714.19"	"POMT1"	chr9	+	131506402	131509022	131506402	131506453	131508910	131509022	156	16,13	0,2	10,12	1,0	298	149	0.758831292725	1.0	1.0,0.765	0.833,1.0	-0.034
157	"ENSG00000130714.19"	"POMT1"	chr9	+	131507367	131509022	131507367	131507514	131508910	131509022	157	13,11	164,158	7,11	133,149	298	149	0.599917898647	1.0	0.038,0.034	0.026,0.036	0.005
158	"ENSG00000130714.19"	"POMT1"	chr9	+	131509742	131510415	131509742	131509808	131509902	131510415	158	7,13	207,169	2,11	132,184	243	149	0.439130503697	0.8789602597884221	0.02,0.045	0.009,0.035	0.01
160	"ENSG00000130714.19"	"POMT1"	chr9	+	131509902	131510415	131509902	131509996	131510259	131510415	160	70,59	286,265	101,97	161,235	298	149	3.44857097279e-06	0.0002167426856398515	0.109,0.1	0.239,0.171	-0.101
161	"ENSG00000130714.19"	"POMT1"	chr9	+	131509902	131510415	131509902	131510062	131510259	131510415	161	53,57	44,51	86,87	30,31	298	149	5.9271782513e-05	0.0019779990429780797	0.376,0.358	0.589,0.584	-0.22
162	"ENSG00000130714.19"	"POMT1"	chr9	+	131509902	131510415	131509902	131510141	131510259	131510415	162	54,57	0,4	89,102	0,0	267	149	0.161965245787	0.5117477518749702	1.0,0.888	1.0,1.0	-0.056
164	"ENSG00000130714.19"	"POMT1"	chr9	+	131511336	131512136	131511336	131511467	131512040	131512136	164	19,16	183,170	42,42	146,166	298	149	1.05015252293e-05	0.000580339911650505	0.049,0.045	0.126,0.112	-0.072
