ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
18	"ENSG00000198879.13"	"SFMBT2"	chr10	-	7283903	7284150	7283903	7283959	7285865	7285954	18	7,5	1,0	10,18	5,3	298	149	0.00247799128135	0.030547707344779254	0.778,1.0	0.5,0.75	0.264
20	"ENSG00000134453.16"	"RBM17"	chr10	+	6106140	6106238	6106143	6106238	6104930	6105097	20	391,408	5,1	354,361	0,0	152	149	1	1.0	0.987,0.998	1.0,1.0	-0.008
23	"ENSG00000015171.21"	"ZMYND11"	chr10	+	240055	240111	240058	240111	239437	239525	23	229,195	2,8	15,46	1,3	152	149	0.684802207924	1.0	0.991,0.96	0.936,0.938	0.038
24	"ENSG00000181090.21"	"EHMT1"	chr9	+	137743370	137743528	137743391	137743528	137728348	137728529	24	29,57	46,39	22,29	35,62	170	149	0.0608559546828	0.298767012336965	0.356,0.562	0.355,0.291	0.136
25	"ENSG00000181090.21"	"EHMT1"	chr9	+	137814250	137814508	137814430	137814508	137813385	137813530	25	2,0	82,89	0,0	64,70	298	149	1	1.0	0.012,0.0	0.0,0.0	0.006
27	"ENSG00000188747.9"	"NOXA1"	chr9	+	137434202	137434406	137434223	137434406	137433964	137434079	27	0,0	0,1	0,2	27,25	170	149	1	1.0	NA,0.0	0.0,0.066	-0.033
32	"ENSG00000188566.15"	"NDOR1"	chr9	+	137215406	137215521	137215427	137215521	137215094	137215202	32	101,62	0,5	49,59	0,1	170	149	0.210311813022	0.6746808525550337	1.0,0.916	1.0,0.981	-0.032
33	"ENSG00000188566.15"	"NDOR1"	chr9	+	137216066	137216188	137216093	137216188	137215898	137216017	33	9,8	100,82	2,3	110,70	176	149	0.00588332767026	0.05673375917414738	0.071,0.076	0.015,0.035	0.048
35	"ENSG00000108679.13"	"LGALS3BP"	chr17	-	78972969	78973343	78972969	78973222	78974687	78974819	35	102,89	6469,6032	66,44	2676,2289	270	149	0.258733443667	0.7725371305058687	0.009,0.008	0.013,0.01	-0.003
36	"ENSG00000107331.18"	"ABCA2"	chr9	-	137008415	137008622	137008415	137008595	137008730	137008868	36	113,143	0,0	287,276	1,0	176	149	1	1.0	1.0,1.0	0.996,1.0	0.002
37	"ENSG00000107331.18"	"ABCA2"	chr9	-	137012484	137012637	137012484	137012590	137012711	137012925	37	0,0	52,68	1,1	112,130	196	149	1	1.0	0.0,0.0	0.007,0.006	-0.007
38	"ENSG00000107331.18"	"ABCA2"	chr9	-	137016573	137016738	137016573	137016697	137016919	137017124	38	61,83	2,4	84,194	2,2	190	149	0.115922280477	0.4619436231111663	0.96,0.942	0.971,0.987	-0.028
39	"ENSG00000107331.18"	"ABCA2"	chr9	-	137022940	137023840	137022940	137023052	137024142	137024236	39	45,37	3,3	49,93	4,12	298	149	0.290004420597	0.8303194249865014	0.882,0.86	0.86,0.795	0.043
40	"ENSG00000148362.11"	"PAXX"	chr9	+	136992924	136993243	136993052	136993243	136992639	136992700	40	148,151	1,4	217,177	1,0	277	149	0.391406315661	0.9893258645720064	0.988,0.953	0.992,1.0	-0.026
46	"ENSG00000159069.14"	"FBXW5"	chr9	-	136942768	136942973	136942768	136942943	136943348	136943506	46	23,23	706,614	9,18	652,515	179	149	0.107568803577	0.4397492471557004	0.026,0.03	0.011,0.028	0.008
47	"ENSG00000159069.14"	"FBXW5"	chr9	-	136942768	136943003	136942768	136942943	136943348	136943506	47	18,13	706,614	6,18	652,515	209	149	0.641252128598	1.0	0.018,0.015	0.007,0.024	0.001
48	"ENSG00000159069.14"	"FBXW5"	chr9	-	136942768	136943003	136942768	136942973	136943348	136943506	48	7,5	12,15	3,4	6,4	179	149	0.567765634745	1.0	0.327,0.217	0.294,0.454	-0.102
49	"ENSG00000134758.14"	"RNF138"	chr18	+	32126692	32126800	32126726	32126800	32124733	32124845	49	175,120	0,0	112,142	1,0	183	149	1	1.0	1.0,1.0	0.989,1.0	0.006
50	"ENSG00000196642.19"	"RABL6"	chr9	+	136831720	136832370	136832264	136832370	136829392	136829484	50	878,742	0,3	165,199	0,0	298	149	1	1.0	1.0,0.992	1.0,1.0	-0.004
51	"ENSG00000196642.19"	"RABL6"	chr9	+	136832261	136832370	136832264	136832370	136831720	136831861	51	15,9	840,759	8,4	241,283	152	149	0.430128177579	1.0	0.017,0.011	0.032,0.014	-0.009
52	"ENSG00000196642.19"	"RABL6"	chr9	+	136839221	136839486	136839313	136839486	136838908	136839121	52	829,703	1,3	287,256	3,1	241	149	1	1.0	0.998,0.993	0.983,0.994	0.007
54	"ENSG00000267748.4"	"ENSG00000267748"	chr19	+	38304564	38304686	38304623	38304686	38304374	38304490	54	3,5	20,13	6,17	14,20	208	149	0.0289036246141	0.17780219554938753	0.097,0.216	0.235,0.378	-0.15
55	"ENSG00000148396.19"	"SEC16A"	chr9	-	136446854	136447015	136446854	136446949	136447226	136447364	55	86,71	141,99	49,54	131,183	215	149	0.00013916410451	0.0035248850596645166	0.297,0.332	0.206,0.17	0.127
56	"ENSG00000148396.19"	"SEC16A"	chr9	-	136446854	136447039	136446854	136446949	136447226	136447364	56	31,14	141,99	16,23	131,183	239	149	0.115444780002	0.4612560999997537	0.121,0.081	0.071,0.073	0.029
57	"ENSG00000148396.19"	"SEC16A"	chr9	-	136446854	136447039	136446854	136447015	136447226	136447364	57	0,0	55,57	0,4	33,35	173	149	0.271546489312	0.7970567300501397	0.0,0.0	0.0,0.09	-0.045
58	"ENSG00000111912.20"	"NCOA7"	chr6	+	125888938	125889981	125888971	125889981	125885158	125885343	58	75,52	17,26	15,45	25,34	182	149	0.00236941638758	0.029506685976782514	0.783,0.621	0.329,0.52	0.277
59	"ENSG00000165684.6"	"SNAPC4"	chr9	-	136392521	136392594	136392521	136392590	136392672	136392777	59	67,59	1,0	70,93	0,0	153	149	1	1.0	0.985,1.0	1.0,1.0	-0.008
60	"ENSG00000165684.6"	"SNAPC4"	chr9	-	136398298	136398441	136398298	136398437	136400133	136400170	60	13,6	29,39	15,20	50,64	153	149	0.723223507245	1.0	0.304,0.13	0.226,0.233	-0.013
61	"ENSG00000115380.20"	"EFEMP1"	chr2	-	55917664	55918084	55917664	55918051	55918218	55918267	61	0,0	6,7	1,0	44,39	182	149	1	1.0	0.0,0.0	0.018,0.0	-0.009
64	"ENSG00000122133.17"	"PAEP"	chr9	+	135565337	135565514	135565409	135565514	135562819	135562893	64	0,3	2,4	30,54	16,28	221	149	0.0202111554416	0.14004887067068686	0.0,0.336	0.558,0.565	-0.393
65	"ENSG00000122133.17"	"PAEP"	chr9	+	135565337	135565514	135565413	135565514	135562819	135562893	65	0,5	0,0	41,60	0,1	225	149	1	1.0	NA,1.0	1.0,0.975	0.012
66	"ENSG00000122133.17"	"PAEP"	chr9	+	135565409	135565514	135565413	135565514	135562819	135562893	66	2,6	0,0	27,34	0,1	153	149	1	1.0	1.0,1.0	1.0,0.971	0.014
67	"ENSG00000122133.17"	"PAEP"	chr9	+	135565409	135565514	135565413	135565514	135564243	135564354	67	7,7	1,0	126,101	2,0	153	149	1	1.0	0.872,1.0	0.984,1.0	-0.056
68	"ENSG00000122133.17"	"PAEP"	chr9	+	135566532	135566776	135566552	135566776	135565784	135565830	68	0,0	4,1	3,12	31,13	169	149	0.000266289920178	0.005766246686711558	0.0,0.0	0.079,0.449	-0.264
69	"ENSG00000134644.16"	"PUM1"	chr1	-	30965981	30966278	30965981	30966197	30967166	30967310	69	157,201	46,68	260,441	64,79	230	149	0.0139680369623	0.10770792179907111	0.689,0.657	0.725,0.783	-0.081
70	"ENSG00000134644.16"	"PUM1"	chr1	-	30980061	30980166	30980061	30980163	30981311	30981405	70	50,74	69,54	62,152	79,169	152	149	0.527357534988	1.0	0.415,0.573	0.435,0.469	0.042
71	"ENSG00000134644.16"	"PUM1"	chr1	-	30980061	30980178	30980061	30980163	30981311	30981405	71	7,7	69,54	8,13	79,169	164	149	0.543616648231	1.0	0.084,0.105	0.084,0.065	0.02
72	"ENSG00000134644.16"	"PUM1"	chr1	-	30980061	30980178	30980061	30980166	30981311	30981405	72	7,7	50,74	8,12	62,151	161	149	0.753772644926	1.0	0.115,0.08	0.107,0.069	0.01
73	"ENSG00000130635.17"	"COL5A1"	chr9	+	134829975	134830176	134830107	134830176	134825791	134825904	73	4,6	1,0	34,25	13,9	281	149	0.00153300921993	0.02127571164884253	0.68,1.0	0.581,0.596	0.252
76	"ENSG00000175354.20"	"PTPN2"	chr18	-	12817155	12817365	12817155	12817265	12818943	12819000	76	121,139	2,0	114,131	0,0	249	149	1	1.0	0.973,1.0	1.0,1.0	-0.014
77	"ENSG00000175354.20"	"PTPN2"	chr18	-	12817155	12817365	12817155	12817265	12825809	12825944	77	272,272	4,1	218,311	1,0	249	149	0.626795407725	1.0	0.976,0.994	0.992,1.0	-0.011
78	"ENSG00000148248.14"	"SURF4"	chr9	-	133367258	133367543	133367258	133367445	133375921	133376166	78	86,81	4874,4693	63,65	2264,2385	247	149	0.00455890116842	0.047149147371900235	0.011,0.01	0.017,0.016	-0.006
79	"ENSG00000165699.15"	"TSC1"	chr9	-	132902604	132902787	132902604	132902783	132903650	132903817	79	30,26	0,0	16,54	1,0	153	149	1	1.0	1.0,1.0	0.94,1.0	0.03
80	"ENSG00000165699.15"	"TSC1"	chr9	-	132903650	132903817	132903650	132903802	132904410	132904454	80	23,18	1,0	18,34	0,0	164	149	1	1.0	0.954,1.0	1.0,1.0	-0.023
81	"ENSG00000165699.15"	"TSC1"	chr9	-	132909806	132910692	132909806	132910689	132911001	132911113	81	46,73	30,30	38,50	9,10	152	149	0.00478330154113	0.04920764395599378	0.6,0.705	0.805,0.831	-0.166
82	"ENSG00000165699.15"	"TSC1"	chr9	-	132924814	132924939	132924814	132924906	132925586	132925739	82	0,2	0,0	0,6	0,1	182	149	1	1.0	NA,1.0	NA,0.831	0.169
83	"ENSG00000165699.15"	"TSC1"	chr9	-	132924814	132925007	132924814	132924906	132925586	132925739	83	0,2	0,0	0,6	0,1	250	149	1	1.0	NA,1.0	NA,0.781	0.219
84	"ENSG00000165699.15"	"TSC1"	chr9	-	132924814	132925007	132924814	132924939	132925586	132925739	84	0,2	0,2	0,3	0,3	217	149	1	1.0	NA,0.407	NA,0.407	0.0
85	"ENSG00000165699.15"	"TSC1"	chr9	-	132925586	132927304	132925586	132925739	132928766	132928952	85	156,204	0,1	59,168	0,0	298	149	1	1.0	1.0,0.99	1.0,1.0	-0.005
87	"ENSG00000107263.19"	"RAPGEF1"	chr9	-	131619050	131619209	131619050	131619206	131621795	131621998	87	0,2	0,1	2,0	0,0	152	149	1	1.0	NA,0.662	1.0,NA	-0.338
88	"ENSG00000136144.12"	"RCBTB1"	chr13	-	49567153	49567323	49567153	49567320	49580504	49580584	88	11,22	144,125	11,15	67,134	152	149	0.926734660649	1.0	0.07,0.147	0.139,0.099	-0.011
89	"ENSG00000184634.17"	"MED12"	chrX	+	71119338	71119477	71119372	71119477	71118595	71118853	89	1,1	135,156	0,0	25,74	183	149	1	1.0	0.006,0.005	0.0,0.0	0.005
90	"ENSG00000184634.17"	"MED12"	chrX	+	71119685	71119877	71119690	71119877	71119372	71119477	90	171,179	0,0	33,114	4,0	154	149	0.622210508151	1.0	1.0,1.0	0.889,1.0	0.055
91	"ENSG00000184634.17"	"MED12"	chrX	+	71124158	71124388	71124278	71124388	71123593	71123720	91	509,398	2,3	153,428	0,2	269	149	1	1.0	0.993,0.987	1.0,0.992	-0.006
92	"ENSG00000184634.17"	"MED12"	chrX	+	71127847	71128120	71127892	71128120	71127335	71127467	92	16,15	176,151	4,4	101,153	194	149	0.00176896133567	0.023638803348139757	0.065,0.071	0.03,0.02	0.043
93	"ENSG00000184634.17"	"MED12"	chrX	+	71130011	71130214	71130034	71130214	71129679	71129855	93	3,5	300,257	0,7	152,214	172	149	0.718223921402	1.0	0.009,0.017	0.0,0.028	-0.001
96	"ENSG00000184634.17"	"MED12"	chrX	+	71137557	71137635	71137560	71137635	71137186	71137383	96	53,51	1,3	39,34	1,0	152	149	0.299044165087	0.8445494746751054	0.981,0.943	0.975,1.0	-0.026
97	"ENSG00000184634.17"	"MED12"	chrX	+	71137557	71137635	71137560	71137635	71137186	71137392	97	60,50	0,3	50,56	2,7	152	149	0.0388330595224	0.2185147972313239	1.0,0.942	0.961,0.887	0.047
99	"ENSG00000184634.17"	"MED12"	chrX	+	71140634	71140857	71140647	71140857	71137855	71137943	99	128,135	0,0	101,143	2,0	162	149	1	1.0	1.0,1.0	0.979,1.0	0.01
100	"ENSG00000184634.17"	"MED12"	chrX	+	71141229	71141370	71141232	71141370	71140634	71140857	100	143,145	5,12	127,129	17,17	152	149	0.00786511530762	0.07051708280889243	0.966,0.922	0.88,0.881	0.063
101	"ENSG00000110172.12"	"CHORDC1"	chr11	-	90211214	90211335	90211214	90211318	90214017	90214175	101	1,2	242,305	3,5	86,128	166	149	0.0647656263453	0.31242732032608417	0.004,0.006	0.03,0.034	-0.027
102	"ENSG00000171097.14"	"KYAT1"	chr9	-	128835996	128836105	128835996	128836073	128836801	128836922	102	2,0	35,17	5,6	13,10	181	149	3.12144814535e-05	0.001073800299930509	0.045,0.0	0.24,0.331	-0.263
103	"ENSG00000171097.14"	"KYAT1"	chr9	-	128845352	128845517	128845352	128845411	128846679	128846859	103	0,4	0,2	7,6	2,0	255	149	1	1.0	NA,0.539	0.672,1.0	-0.297
104	"ENSG00000171097.14"	"KYAT1"	chr9	-	128845352	128845517	128845352	128845411	128881896	128882036	104	0,4	35,33	7,7	3,12	255	149	1.05752563833e-05	0.0004539405405946606	0.0,0.066	0.577,0.254	-0.382
105	"ENSG00000125743.11"	"SNRPD2"	chr19	-	45688386	45688566	45688386	45688466	45690571	45690667	105	1787,2087	0,0	2116,1795	2,0	249	149	1	1.0	1.0,1.0	0.998,1.0	0.001
106	"ENSG00000125743.11"	"SNRPD2"	chr19	-	45688386	45688566	45688386	45688466	45691886	45691917	106	5265,6284	1,2	6803,5572	8,1	249	149	1	1.0	1.0,0.999	0.998,1.0	0.001
107	"ENSG00000106976.22"	"DNM1"	chr9	+	128247923	128248753	128248582	128248753	128247374	128247486	107	10,9	2,0	32,22	3,3	298	149	0.173195885127	0.5981392956984788	0.714,1.0	0.842,0.786	0.043
109	"ENSG00000148337.22"	"CIZ1"	chr9	-	128180720	128180814	128180720	128180799	128185546	128185776	109	254,294	80,56	72,114	16,17	164	149	0.131401090295	0.5051549637090531	0.743,0.827	0.803,0.859	-0.046
110	"ENSG00000148334.16"	"PTGES2"	chr9	-	128122361	128122646	128122361	128122479	128122933	128123134	110	42,42	378,517	48,46	292,182	298	149	7.71995877048e-05	0.0022157195275865826	0.053,0.039	0.076,0.112	-0.048
111	"ENSG00000148334.16"	"PTGES2"	chr9	-	128123701	128123851	128123701	128123847	128124491	128124550	111	398,383	6,16	220,164	9,1	153	149	0.581380476635	1.0	0.985,0.959	0.96,0.994	-0.005
112	"ENSG00000148334.16"	"PTGES2"	chr9	-	128125243	128125538	128125243	128125336	128127438	128127724	112	256,149	1,1	134,122	0,0	298	149	1	1.0	0.992,0.987	1.0,1.0	-0.01
113	"ENSG00000148334.16"	"PTGES2"	chr9	-	128125243	128125441	128125243	128125283	128127438	128127735	113	952,635	0,0	501,443	2,0	298	149	1	1.0	1.0,1.0	0.992,1.0	0.004
114	"ENSG00000106992.19"	"AK1"	chr9	-	127868320	127868512	127868320	127868475	127871822	127871939	114	623,726	13,7	1128,849	26,14	186	149	0.243038616827	0.7401865393065578	0.975,0.988	0.972,0.98	0.006
115	"ENSG00000106992.19"	"AK1"	chr9	-	127873025	127873180	127873025	127873061	127874610	127874649	115	18,8	419,393	27,8	371,335	268	149	0.120889546849	0.47449299835074354	0.023,0.011	0.039,0.013	-0.009
116	"ENSG00000172725.14"	"CORO1B"	chr11	-	67440334	67440484	67440334	67440439	67441124	67441244	116	3,7	552,522	10,6	247,215	194	149	0.0106863871341	0.08807870993024988	0.004,0.01	0.03,0.021	-0.019
117	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127454495	127454599	127454505	127454599	127451928	127452084	117	59,63	0,0	64,47	3,0	159	149	0.429816497095	1.0	1.0,1.0	0.952,1.0	0.024
119	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127460876	127461257	127461172	127461257	127459002	127459071	119	2,0	54,49	0,2	37,37	298	149	1	1.0	0.018,0.0	0.0,0.026	-0.004
120	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127460900	127461257	127461172	127461257	127459002	127459071	120	2,0	54,49	0,0	37,37	298	149	1	1.0	0.018,0.0	0.0,0.0	0.009
121	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127478933	127478963	127478938	127478963	127462251	127462373	121	11,8	0,0	1,0	0,3	154	149	0.00176123794784	0.02363176947717267	1.0,1.0	1.0,0.0	0.5
122	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127478933	127478963	127478938	127478963	127473800	127473931	122	65,40	0,2	33,33	1,2	154	149	0.453662198961	1.0	1.0,0.951	0.97,0.941	0.02
124	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127487494	127487763	127487675	127487763	127485735	127485835	124	3,9	75,50	2,4	36,48	298	149	0.422432432803	1.0	0.02,0.083	0.027,0.04	0.018
125	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127487536	127487763	127487675	127487763	127485735	127485835	125	2,3	75,50	0,0	36,48	288	149	0.677381788432	1.0	0.014,0.03	0.0,0.0	0.022
127	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127487494	127487763	127487675	127487763	127485735	127485840	127	4,3	6,1	0,0	1,0	298	149	1	1.0	0.25,0.6	0.0,NA	0.425
128	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127487536	127487763	127487675	127487763	127485735	127485840	128	2,3	6,1	0,0	1,0	288	149	1	1.0	0.147,0.608	0.0,NA	0.378
133	"ENSG00000136828.19"	"RALGPS1"	chr9	+	127212943	127213049	127212967	127213049	127212626	127212719	133	0,6	1,6	26,37	3,1	173	149	0.000940751602864	0.014785749250230813	0.0,0.463	0.882,0.97	-0.694
134	"ENSG00000125386.16"	"FAM193A"	chr4	+	2662837	2662991	2662843	2662991	2659811	2660054	134	38,29	2,3	37,41	0,0	155	149	0.0266647785192	0.1699252604124214	0.948,0.903	1.0,1.0	-0.075
136	"ENSG00000044574.9"	"HSPA5"	chr9	-	125239420	125240309	125239420	125239533	125240675	125240907	136	5250,5510	0,4	3483,3837	0,0	298	149	1	1.0	1.0,0.999	1.0,1.0	-0.0
137	"ENSG00000173611.18"	"SCAI"	chr9	-	124971670	124971844	124971670	124971762	124976113	124976186	137	14,11	0,0	5,23	1,0	231	149	1	1.0	1.0,1.0	0.763,1.0	0.119
139	"ENSG00000206530.11"	"CFAP44"	chr3	-	113400544	113400672	113400544	113400644	113401239	113401287	139	1,0	5,6	0,0	4,11	177	149	1	1.0	0.144,0.0	0.0,0.0	0.072
145	"ENSG00000134905.17"	"CARS2"	chr13	-	110642314	110644182	110642314	110642521	110644384	110644483	145	44,25	108,86	66,74	114,88	298	149	0.000869972329896	0.014076235175964394	0.169,0.127	0.224,0.296	-0.112
146	"ENSG00000134905.17"	"CARS2"	chr13	-	110644384	110644606	110644384	110644483	110645966	110646090	146	7,9	137,129	14,12	139,155	272	149	0.223180353762	0.7018063571621271	0.027,0.037	0.052,0.041	-0.014
150	"ENSG00000006712.15"	"PAF1"	chr19	-	39390068	39390289	39390068	39390161	39390817	39391154	150	444,470	10,5	313,424	6,3	277	149	0.415530061164	1.0	0.96,0.981	0.966,0.987	-0.006
152	"ENSG00000059769.20"	"DNAJC25"	chr9	+	111642838	111643094	111642856	111643094	111631359	111631743	152	6,0	25,20	4,6	23,31	167	149	0.423376442979	1.0	0.176,0.0	0.134,0.147	-0.053
155	"ENSG00000165240.22"	"ATP7A"	chrX	+	77998477	77998684	77998561	77998684	77989232	77989958	155	320,205	7,1	79,174	1,6	233	149	0.360085237636	0.9377682926998216	0.967,0.992	0.981,0.949	0.015
156	"ENSG00000165240.22"	"ATP7A"	chrX	+	78002266	78003560	78003072	78003560	77998477	77998684	156	23,15	251,198	4,10	92,154	298	149	0.155874376745	0.563480671639313	0.044,0.036	0.021,0.031	0.014
158	"ENSG00000106701.13"	"FSD1L"	chr9	+	105464235	105464331	105464239	105464331	105448122	105448235	158	15,14	0,4	36,38	0,0	153	149	0.041899446125	0.23055390065718948	1.0,0.773	1.0,1.0	-0.113
160	"ENSG00000070214.17"	"SLC44A1"	chr9	+	105389032	105397346	105389903	105397346	105385421	105385502	160	864,933	5,5	330,470	2,13	298	149	0.00534930736205	0.05352224139166223	0.989,0.989	0.988,0.948	0.021
161	"ENSG00000174177.13"	"CTU2"	chr16	+	88712060	88712383	88712273	88712383	88711634	88711695	161	21,29	265,291	26,26	225,189	298	149	0.151864334614	0.554473432476633	0.038,0.047	0.055,0.064	-0.017
162	"ENSG00000136891.14"	"TEX10"	chr9	-	100303631	100303842	100303631	100303785	100308499	100308681	162	187,148	1,0	327,235	3,1	206	149	1	1.0	0.993,1.0	0.987,0.994	0.006
164	"ENSG00000136891.14"	"TEX10"	chr9	-	100349183	100349372	100349183	100349369	100352771	100352942	164	175,149	7,4	156,234	10,19	152	149	0.0187412290404	0.13222448212430574	0.961,0.973	0.939,0.924	0.035
165	"ENSG00000119509.13"	"INVS"	chr9	+	100292325	100293043	100292946	100293043	100284319	100284603	165	103,139	0,2	63,60	0,0	298	149	1	1.0	1.0,0.972	1.0,1.0	-0.014
166	"ENSG00000168291.13"	"PDHB"	chr3	-	58429707	58429941	58429707	58429799	58430127	58430238	166	10,19	588,570	14,20	831,604	291	149	0.91426897389	1.0	0.009,0.017	0.009,0.017	0.0
170	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036322	82036190	82036308	82036383	82036448	170	4,7	584,670	5,5	920,842	163	149	1	1.0	0.006,0.009	0.005,0.005	0.002
171	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036448	82036190	82036308	82036543	82036643	171	480,531	13,13	837,760	2,2	289	149	8.15620106565e-07	5.0720068293506825e-05	0.95,0.955	0.995,0.995	-0.043
172	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036448	82036190	82036308	82036720	82036763	172	34,37	0,2	28,31	0,1	289	149	1	1.0	1.0,0.905	1.0,0.941	-0.018
173	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036643	82036190	82036308	82036720	82036763	173	564,707	0,2	967,955	0,1	298	149	1	1.0	1.0,0.994	1.0,0.998	-0.002
174	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036643	82036190	82036448	82036720	82036763	174	582,751	6,1	985,956	0,2	298	149	0.914269711739	1.0	0.98,0.997	1.0,0.996	-0.01
175	"ENSG00000105875.15"	"WDR91"	chr7	-	135186971	135188545	135186971	135187169	135189343	135189452	175	252,296	8,16	166,128	9,10	298	149	0.283269292193	0.8183428837296882	0.94,0.902	0.902,0.865	0.038
176	"ENSG00000105875.15"	"WDR91"	chr7	-	135193230	135193399	135193230	135193346	135193577	135193672	176	387,358	4,3	198,213	3,0	202	149	0.841539915291	1.0	0.986,0.989	0.98,1.0	-0.002
178	"ENSG00000105875.15"	"WDR91"	chr7	-	135204267	135204465	135204267	135204433	135205927	135206058	178	5,3	229,247	4,2	164,139	181	149	0.890668190214	1.0	0.018,0.01	0.02,0.012	-0.002
179	"ENSG00000105875.15"	"WDR91"	chr7	-	135204267	135206058	135204267	135204465	135207119	135207202	179	275,270	0,0	150,190	1,0	298	149	1	1.0	1.0,1.0	0.987,1.0	0.006
180	"ENSG00000134042.14"	"MRO"	chr18	-	50806703	50806850	50806703	50806786	50809301	50809404	180	33,30	1,4	22,21	0,0	213	149	0.0126651265059	0.09951444080730494	0.958,0.84	1.0,1.0	-0.101
181	"ENSG00000138698.15"	"RAP1GDS1"	chr4	+	98293404	98293515	98293407	98293515	98261485	98261569	181	278,288	491,544	46,78	122,133	152	149	0.432532918061	1.0	0.357,0.342	0.27,0.365	0.032
182	"ENSG00000138698.15"	"RAP1GDS1"	chr4	+	98421254	98421394	98421257	98421394	98420018	98420144	182	358,364	67,49	84,70	3,4	152	149	6.59072805781e-05	0.0019257178727803152	0.84,0.879	0.965,0.945	-0.096
183	"ENSG00000158301.20"	"GPRASP2"	chrX	+	102713090	102713217	102713129	102713217	102712444	102712552	183	3,10	35,43	5,0	11,9	188	149	0.959419750863	1.0	0.064,0.156	0.265,0.0	-0.023
184	"ENSG00000165238.17"	"WNK2"	chr9	+	93234775	93234965	93234807	93234965	93230887	93231108	184	0,0	40,30	0,4	33,52	181	149	0.456489565095	1.0	0.0,0.0	0.0,0.06	-0.03
185	"ENSG00000165238.17"	"WNK2"	chr9	+	93292307	93292396	93292310	93292396	93289977	93290047	185	43,25	12,14	35,24	9,16	152	149	0.844094817888	1.0	0.778,0.636	0.792,0.595	0.014
