ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
29	"ENSG00000107331.18"	"ABCA2"	chr9	-	137022701	137023052	137022701	137022865	137022940	137023052	29	0,3	47,59	2,2	45,179	224	149	0.547095202816	0.8386330863723485	0.0,0.033	0.029,0.007	-0.002
30	"ENSG00000107331.18"	"ABCA2"	chr9	-	137022940	137023840	137022940	137023052	137023837	137023840	30	16,12	30,25	19,32	34,72	298	149	0.984808265893	1.0	0.211,0.194	0.218,0.182	0.003
31	"ENSG00000148362.11"	"PAXX"	chr9	+	136992639	136992974	136992639	136992700	136992924	136992974	31	366,463	69,73	357,297	84,45	298	149	0.507526036021	0.7974431931276815	0.726,0.76	0.68,0.767	0.019
32	"ENSG00000148362.11"	"PAXX"	chr9	+	136992639	136993243	136992639	136992700	136993052	136993243	32	285,327	1,4	346,301	1,0	298	149	0.615945282052	0.903822981105697	0.993,0.976	0.994,1.0	-0.013
33	"ENSG00000148362.11"	"PAXX"	chr9	+	136992639	136993243	136992639	136992974	136993052	136993243	33	168,152	130,126	233,228	87,72	227	149	9.62038502195e-08	1.6679283292981786e-06	0.459,0.442	0.637,0.675	-0.206
35	"ENSG00000159069.14"	"FBXW5"	chr9	-	136942045	136942695	136942045	136942466	136942546	136942695	35	110,94	516,414	116,132	354,392	229	149	0.00455351675932	0.01960379478217338	0.122,0.129	0.176,0.18	-0.052
36	"ENSG00000159069.14"	"FBXW5"	chr9	-	136942546	136942943	136942546	136942695	136942768	136942943	36	81,42	502,465	77,87	421,408	222	149	0.00525282667705	0.021917395957175432	0.098,0.057	0.109,0.125	-0.039
37	"ENSG00000196642.19"	"RABL6"	chr9	+	136831720	136832370	136831720	136831861	136832261	136832370	37	17,7	14,5	5,20	6,3	298	149	0.359494434336	0.6361204056721684	0.378,0.412	0.294,0.769	-0.136
38	"ENSG00000196642.19"	"RABL6"	chr9	+	136831720	136832370	136831720	136831861	136832264	136832370	38	18,11	840,759	7,20	241,283	298	149	0.00134428078372	0.007066760594925376	0.011,0.007	0.014,0.034	-0.015
40	"ENSG00000148396.19"	"SEC16A"	chr9	-	136474048	136477684	136474048	136474486	136475197	136477684	40	278,282	44,12	134,256	13,64	298	149	0.0581222250916	0.15421121086308798	0.76,0.922	0.838,0.667	0.089
41	"ENSG00000165684.6"	"SNAPC4"	chr9	-	136391941	136392594	136391941	136392106	136392521	136392594	41	4,0	66,55	1,21	36,77	298	149	0.000163521923248	0.001190644650257906	0.029,0.0	0.014,0.12	-0.053
44	"ENSG00000165533.19"	"TTC8"	chr14	+	88841036	88841514	88841036	88841196	88841424	88841514	44	8,4	42,48	5,5	31,31	298	149	0.798052960055	1.0	0.087,0.04	0.075,0.075	-0.011
45	"ENSG00000165699.15"	"TSC1"	chr9	-	132897183	132897610	132897183	132897345	132897422	132897610	45	4,3	25,17	0,1	12,36	226	149	0.00394009281078	0.01741011506282512	0.095,0.104	0.0,0.018	0.091
47	"ENSG00000165699.15"	"TSC1"	chr9	-	132925586	132927304	132925586	132925739	132927200	132927304	47	2,2	109,127	1,2	47,103	298	149	1	1.0	0.009,0.008	0.011,0.01	-0.002
48	"ENSG00000136878.14"	"USP20"	chr9	+	129880112	129881828	129880112	129880289	129880466	129881828	48	34,29	22,18	85,56	92,86	298	149	0.006621851926	0.026448525972470546	0.436,0.446	0.316,0.246	0.16
49	"ENSG00000184634.17"	"MED12"	chrX	+	71123593	71124388	71123593	71123720	71124158	71124388	49	6,2	270,196	6,6	79,252	298	149	0.263207076275	0.5048268691824864	0.011,0.005	0.037,0.012	-0.017
50	"ENSG00000184634.17"	"MED12"	chrX	+	71123593	71124388	71123593	71123720	71124278	71124388	50	240,204	2,3	80,182	0,2	298	149	0.516137361563	0.8055633898097466	0.984,0.971	1.0,0.978	-0.011
51	"ENSG00000184634.17"	"MED12"	chrX	+	71127335	71128120	71127335	71127467	71127847	71128120	51	13,9	0,7	9,21	0,0	298	149	0.000981977155185	0.005425539399801582	1.0,0.391	1.0,1.0	-0.304
52	"ENSG00000184634.17"	"MED12"	chrX	+	71127335	71128120	71127335	71127467	71127892	71128120	52	26,14	176,151	11,19	101,153	298	149	0.89815002519	1.0	0.069,0.044	0.052,0.058	0.002
53	"ENSG00000184634.17"	"MED12"	chrX	+	71128295	71129215	71128295	71128440	71128597	71129215	53	3,3	185,141	4,2	57,123	298	149	0.676673715832	0.9520510797347564	0.008,0.011	0.034,0.008	-0.012
54	"ENSG00000184634.17"	"MED12"	chrX	+	71128597	71129215	71128597	71128718	71129113	71129215	54	9,31	159,138	9,23	35,94	298	149	0.03897173226	0.11247315431658059	0.028,0.101	0.114,0.109	-0.047
55	"ENSG00000184634.17"	"MED12"	chrX	+	71128597	71129215	71128597	71128853	71129113	71129215	55	6,15	4,0	11,19	3,0	298	149	0.477147971426	0.7690664455663014	0.429,1.0	0.647,1.0	-0.109
56	"ENSG00000184634.17"	"MED12"	chrX	+	71129113	71129429	71129113	71129215	71129315	71129429	56	7,4	129,128	2,5	46,105	249	149	0.927024838681	1.0	0.031,0.018	0.025,0.028	-0.002
57	"ENSG00000184634.17"	"MED12"	chrX	+	71129679	71130214	71129679	71129855	71130011	71130214	57	5,5	0,2	5,4	0,2	298	149	0.618020516581	0.905458847492614	1.0,0.556	1.0,0.5	0.028
58	"ENSG00000184634.17"	"MED12"	chrX	+	71129679	71130214	71129679	71129855	71130034	71130214	58	8,8	300,257	5,9	152,214	298	149	0.535074010761	0.8263242566359542	0.013,0.015	0.016,0.021	-0.005
59	"ENSG00000184634.17"	"MED12"	chrX	+	71132072	71132538	71132072	71132206	71132376	71132538	59	9,4	172,143	16,3	70,137	298	149	0.031315337829	0.09436158517908005	0.025,0.014	0.103,0.011	-0.037
60	"ENSG00000184634.17"	"MED12"	chrX	+	71137186	71137635	71137186	71137383	71137557	71137635	60	16,20	52,49	11,14	37,26	298	149	0.792018110972	1.0	0.133,0.169	0.129,0.212	-0.019
61	"ENSG00000184634.17"	"MED12"	chrX	+	71137186	71137635	71137186	71137392	71137557	71137635	61	8,16	59,48	6,11	48,48	298	149	0.487762833291	0.7780000044751451	0.063,0.143	0.059,0.103	0.022
62	"ENSG00000184634.17"	"MED12"	chrX	+	71137186	71137635	71137186	71137383	71137560	71137635	62	17,22	1,3	13,22	1,0	298	149	0.0217230032903	0.07062735342282758	0.895,0.786	0.867,1.0	-0.093
63	"ENSG00000184634.17"	"MED12"	chrX	+	71137186	71137635	71137186	71137392	71137560	71137635	63	9,18	0,3	8,19	2,7	298	149	0.0451899245166	0.12622693598109022	1.0,0.75	0.667,0.576	0.254
64	"ENSG00000184634.17"	"MED12"	chrX	+	71137725	71137943	71137725	71137780	71137855	71137943	64	188,153	26,19	111,152	20,24	224	149	0.341148982548	0.6139983861302408	0.828,0.843	0.787,0.808	0.038
65	"ENSG00000184634.17"	"MED12"	chrX	+	71141229	71141964	71141229	71141370	71141882	71141964	65	5,3	81,99	8,7	86,68	298	149	0.064143517122	0.16760699729380846	0.03,0.015	0.044,0.049	-0.024
66	"ENSG00000184634.17"	"MED12"	chrX	+	71141229	71141964	71141229	71141414	71141882	71141964	66	5,0	0,1	8,7	0,1	298	149	1	1.0	1.0,0.0	1.0,0.778	-0.389
67	"ENSG00000197694.19"	"SPTAN1"	chr9	+	128598962	128600115	128598962	128598986	128600079	128600115	67	33,25	468,397	32,61	184,369	298	149	4.34108366087e-06	4.912682940331821e-05	0.034,0.031	0.08,0.076	-0.045
68	"ENSG00000106976.22"	"DNM1"	chr9	+	128247923	128248753	128247923	128247935	128248582	128248753	68	0,0	11,11	6,5	34,18	298	149	0.000595557807759	0.0035565350808590946	0.0,0.0	0.081,0.122	-0.102
69	"ENSG00000148337.22"	"CIZ1"	chr9	-	128178708	128179415	128178708	128178904	128178988	128179415	69	557,483	6,2	180,199	4,7	233	149	0.00838680056746	0.03247232628952197	0.983,0.994	0.966,0.948	0.031
70	"ENSG00000148337.22"	"CIZ1"	chr9	-	128178708	128179415	128178708	128178904	128179072	128179415	70	653,553	96,75	220,249	19,29	298	149	0.0782815324975	0.19630342260416903	0.773,0.787	0.853,0.811	-0.052
73	"ENSG00000148334.16"	"PTGES2"	chr9	-	128122361	128123134	128122361	128122479	128122933	128123134	73	75,90	378,517	81,75	292,182	298	149	0.000278024771137	0.0018620517260069865	0.09,0.08	0.122,0.171	-0.062
74	"ENSG00000148334.16"	"PTGES2"	chr9	-	128122361	128123134	128122361	128122646	128122933	128123134	74	65,90	10,13	100,86	21,10	298	149	0.756569151484	1.0	0.765,0.776	0.704,0.811	0.013
75	"ENSG00000148334.16"	"PTGES2"	chr9	-	128124491	128125441	128124491	128124550	128125243	128125441	75	14,5	378,304	6,1	187,156	298	149	0.488789466883	0.7792953697371319	0.018,0.008	0.016,0.003	0.003
76	"ENSG00000148334.16"	"PTGES2"	chr9	-	128125243	128125441	128125243	128125283	128125375	128125441	76	668,470	5,2	377,301	2,3	241	149	1	1.0	0.988,0.993	0.991,0.984	0.003
78	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127451514	127452084	127451514	127451669	127451928	127452084	78	87,59	111,86	28,44	42,46	298	149	0.700134055251	0.9731670545949068	0.282,0.255	0.25,0.324	-0.019
80	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127487494	127487763	127487494	127487553	127487675	127487763	80	3,8	0,0	2,9	0,1	271	149	1	1.0	1.0,1.0	1.0,0.832	0.084
82	"ENSG00000044574.9"	"HSPA5"	chr9	-	125238140	125238827	125238140	125238308	125238589	125238827	82	141,133	5035,5784	140,137	5298,4431	298	149	0.405123803542	0.6929930627295596	0.014,0.011	0.013,0.015	-0.001
83	"ENSG00000044574.9"	"HSPA5"	chr9	-	125238140	125239331	125238140	125238827	125238940	125239331	83	90,120	3904,3960	96,102	3823,3263	262	149	0.758189523003	1.0	0.013,0.017	0.014,0.017	-0.001
85	"ENSG00000044574.9"	"HSPA5"	chr9	-	125238940	125239533	125238940	125239331	125239420	125239533	85	8,15	4045,3980	7,10	2984,2977	238	149	1	1.0	0.001,0.002	0.001,0.002	0.0
86	"ENSG00000044574.9"	"HSPA5"	chr9	-	125239420	125240309	125239420	125239533	125240171	125240309	86	203,241	5987,6214	170,154	4173,4392	298	149	0.788656753087	1.0	0.017,0.019	0.02,0.017	-0.001
87	"ENSG00000044574.9"	"HSPA5"	chr9	-	125239420	125240907	125239420	125239533	125240675	125240907	87	205,234	0,4	180,148	0,0	298	149	0.560701430983	0.8520323168145766	1.0,0.967	1.0,1.0	-0.016
88	"ENSG00000044574.9"	"HSPA5"	chr9	-	125239420	125240907	125239420	125240309	125240675	125240907	88	102,79	5089,5310	107,73	3347,3715	298	149	0.102787046801	0.24037143602399963	0.01,0.007	0.016,0.01	-0.005
92	"ENSG00000152332.16"	"UHMK1"	chr1	+	162499954	162501104	162499954	162500247	162500912	162501104	92	6,7	268,251	0,10	45,120	298	149	0.112492164063	0.2585997200651394	0.011,0.014	0.0,0.04	-0.007
93	"ENSG00000106804.10"	"C5"	chr9	-	120953729	120957368	120953729	120953868	120957284	120957368	93	0,0	4,8	3,0	2,4	298	149	0.129924699254	0.2903301454123511	0.0,0.0	0.429,0.0	-0.214
97	"ENSG00000134905.17"	"CARS2"	chr13	-	110642314	110644182	110642314	110642521	110644064	110644182	97	23,25	7,5	41,39	14,13	298	149	0.405475974258	0.693391242369821	0.622,0.714	0.594,0.6	0.071
98	"ENSG00000134905.17"	"CARS2"	chr13	-	110645966	110647239	110645966	110646090	110647100	110647239	98	34,27	137,123	34,48	119,99	298	149	0.0291918205755	0.08937852328444737	0.11,0.099	0.125,0.195	-0.055
100	"ENSG00000006712.15"	"PAF1"	chr19	-	39389479	39389761	39389479	39389546	39389639	39389761	100	11,7	461,389	11,6	298,314	242	149	0.493296274529	0.7843488765325572	0.014,0.011	0.022,0.012	-0.005
101	"ENSG00000006712.15"	"PAF1"	chr19	-	39390068	39390289	39390068	39390161	39390259	39390289	101	19,15	460,465	3,12	318,429	247	149	0.0425194433574	0.12047863329315452	0.024,0.019	0.006,0.017	0.01
102	"ENSG00000070214.17"	"SLC44A1"	chr9	+	105389032	105397346	105389032	105389108	105389186	105397346	102	948,961	3,0	423,513	0,0	227	149	1	1.0	0.995,1.0	1.0,1.0	-0.002
103	"ENSG00000174177.13"	"CTU2"	chr16	+	88714382	88714737	88714382	88714486	88714586	88714737	103	12,7	189,148	6,15	155,111	249	149	0.330700747608	0.5994855942345383	0.037,0.028	0.023,0.075	-0.017
104	"ENSG00000119509.13"	"INVS"	chr9	+	100292325	100293043	100292325	100292436	100292946	100293043	104	55,79	35,30	50,49	6,3	298	149	2.88908912793e-06	3.470358083873595e-05	0.44,0.568	0.806,0.891	-0.345
105	"ENSG00000168291.13"	"PDHB"	chr3	-	58429707	58430238	58429707	58429799	58430127	58430238	105	24,30	588,570	29,41	831,604	298	149	0.785573769832	1.0	0.02,0.026	0.017,0.033	-0.002
106	"ENSG00000168291.13"	"PDHB"	chr3	-	58429707	58430238	58429707	58429941	58430127	58430238	106	16,12	2,1	23,30	7,5	298	149	0.125152711453	0.2810362453571496	0.8,0.857	0.622,0.75	0.143
107	"ENSG00000168291.13"	"PDHB"	chr3	-	58430656	58430942	58430656	58430788	58430842	58430942	107	784,806	1,9	903,874	0,1	203	149	0.926270670624	1.0	0.998,0.985	1.0,0.998	-0.007
108	"ENSG00000168291.13"	"PDHB"	chr3	-	58431730	58431984	58431730	58431793	58431876	58431984	108	26,27	642,675	34,21	709,631	232	149	0.951489625061	1.0	0.025,0.025	0.03,0.021	-0.001
109	"ENSG00000168291.13"	"PDHB"	chr3	-	58431876	58433684	58431876	58431984	58433630	58433684	109	12,18	849,976	16,25	1080,994	298	149	0.869094558155	1.0	0.007,0.009	0.007,0.012	-0.001
111	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036448	82036190	82036308	82036383	82036448	111	55,73	584,670	42,59	920,842	224	149	0.00074916968177	0.004318923333316159	0.059,0.068	0.029,0.045	0.027
112	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036448	82036190	82036322	82036383	82036448	112	51,72	0,0	43,57	2,1	210	149	0.477303922941	0.7690664455663014	1.0,1.0	0.938,0.976	0.043
113	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036643	82036190	82036308	82036543	82036643	113	89,156	13,13	135,106	2,2	298	149	1.23945677858e-05	0.00012547578056024022	0.774,0.857	0.971,0.964	-0.152
114	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036643	82036190	82036448	82036543	82036643	114	99,172	452,495	144,91	809,731	244	149	9.31925176839e-06	9.68954404692721e-05	0.118,0.175	0.098,0.071	0.062
115	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036763	82036190	82036308	82036720	82036763	115	228,281	0,2	167,130	0,1	298	149	1	1.0	1.0,0.986	1.0,0.985	0.001
116	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036763	82036190	82036448	82036720	82036763	116	246,325	6,1	185,131	0,2	298	149	0.234191626061	0.46149911977698177	0.953,0.994	1.0,0.97	-0.011
117	"ENSG00000169738.8"	"DCXR"	chr17	-	82036190	82036763	82036190	82036643	82036720	82036763	117	257,307	536,663	199,121	937,924	226	149	9.99200722163e-16	7.033373883305357e-14	0.24,0.234	0.123,0.079	0.136
118	"ENSG00000169738.8"	"DCXR"	chr17	-	82036720	82037013	82036720	82036763	82036858	82037013	118	20,17	857,1070	27,24	1404,1283	244	149	0.959352827512	1.0	0.014,0.01	0.012,0.011	0.001
119	"ENSG00000169738.8"	"DCXR"	chr17	-	82036858	82037547	82036858	82037013	82037449	82037547	119	351,319	612,898	214,175	1749,1717	298	149	0	0.0	0.223,0.151	0.058,0.048	0.134
120	"ENSG00000105875.15"	"WDR91"	chr7	-	135186971	135188545	135186971	135187169	135188432	135188545	120	55,61	266,300	25,27	212,201	298	149	0.0130508597534	0.04689382430024635	0.094,0.092	0.056,0.063	0.034
121	"ENSG00000105875.15"	"WDR91"	chr7	-	135186971	135189452	135186971	135187169	135189343	135189452	121	40,50	8,16	16,22	9,10	298	149	0.0937073458381	0.22435578481441698	0.714,0.61	0.471,0.524	0.164
122	"ENSG00000105875.15"	"WDR91"	chr7	-	135186971	135189452	135186971	135188545	135189343	135189452	122	18,14	226,253	14,9	156,108	298	149	0.459117528326	0.7507345295277164	0.038,0.027	0.043,0.04	-0.009
124	"ENSG00000105875.15"	"WDR91"	chr7	-	135204267	135206058	135204267	135204433	135205927	135206058	124	19,11	229,247	17,21	164,139	298	149	0.0120867394933	0.04394553682507164	0.04,0.022	0.049,0.07	-0.029
125	"ENSG00000105875.15"	"WDR91"	chr7	-	135204267	135206058	135204267	135204465	135205927	135206058	125	20,14	4,3	16,23	3,2	298	149	0.375527640361	0.6551427784032354	0.714,0.7	0.727,0.852	-0.083
126	"ENSG00000118961.15"	"LDAH"	chr2	-	20685546	20687094	20685546	20685657	20686906	20687094	126	134,161	3,0	92,102	0,1	298	149	0.510808304289	0.8005251991482866	0.957,1.0	1.0,0.981	-0.012
127	"ENSG00000185963.14"	"BICD2"	chr9	-	92711362	92715463	92711362	92713461	92715252	92715463	127	28,20	150,137	100,148	175,263	298	149	1.23954291276e-10	4.235506098503709e-09	0.085,0.068	0.222,0.22	-0.144
128	"ENSG00000198000.12"	"NOL8"	chr9	-	92298256	92298954	92298256	92298336	92298883	92298954	128	14,13	124,107	7,9	76,63	298	149	0.869714010728	1.0	0.053,0.057	0.044,0.067	-0.001
129	"ENSG00000105664.11"	"COMP"	chr19	-	18790849	18791305	18790849	18790935	18791190	18791305	129	0,0	0,1	7,6	9,4	298	149	1	1.0	NA,0.0	0.28,0.429	-0.355
135	"ENSG00000134884.15"	"ARGLU1"	chr13	-	106557047	106559657	106557047	106557131	106559431	106559657	135	255,195	283,276	256,374	363,474	298	149	0.607286075873	0.897477784604251	0.311,0.261	0.261,0.283	0.014
139	"ENSG00000116353.16"	"MECR"	chr1	-	29195940	29196258	29195940	29196013	29196197	29196258	139	6,10	114,130	18,22	120,126	298	149	0.00239077115371	0.011424737373363672	0.026,0.037	0.07,0.08	-0.044
140	"ENSG00000116353.16"	"MECR"	chr1	-	29195940	29196258	29195940	29196042	29196197	29196258	140	4,14	3,4	24,19	0,0	298	149	1.11586406648e-06	1.4792028557349758e-05	0.4,0.636	1.0,1.0	-0.482
142	"ENSG00000238227.8"	"TMEM250"	chr9	-	136114588	136117024	136114588	136114950	136115455	136117024	142	492,506	3,0	336,250	3,2	298	149	0.601355544505	0.8932141122115836	0.988,1.0	0.982,0.984	0.011
143	"ENSG00000119139.21"	"TJP2"	chr9	+	69251034	69252900	69251034	69251364	69252814	69252900	143	4,1	167,165	1,3	202,201	298	149	1	1.0	0.012,0.003	0.002,0.007	0.003
144	"ENSG00000119139.21"	"TJP2"	chr9	+	69252814	69255187	69252814	69252900	69254208	69255187	144	12,15	178,139	10,22	222,187	298	149	0.858847563431	1.0	0.033,0.051	0.022,0.056	0.003
145	"ENSG00000139645.11"	"ANKRD52"	chr12	-	56237806	56243392	56237806	56237968	56243237	56243392	145	443,355	1,0	86,153	0,1	298	149	1	1.0	0.996,1.0	1.0,0.987	0.004
146	"ENSG00000139645.11"	"ANKRD52"	chr12	-	56257282	56257911	56257282	56257361	56257827	56257911	146	28,16	321,379	9,31	39,116	298	149	1.90183556459e-07	3.0219007989049683e-06	0.042,0.021	0.103,0.118	-0.079
147	"ENSG00000148672.10"	"GLUD1"	chr10	-	87060160	87060825	87060160	87060241	87060687	87060825	147	2,9	492,445	6,7	110,126	298	149	0.0230430846742	0.07399647491865592	0.002,0.01	0.027,0.027	-0.021
149	"ENSG00000130714.19"	"POMT1"	chr9	+	131506402	131509022	131506402	131506453	131507367	131509022	149	2,6	129,107	2,17	109,87	298	149	0.00933888074564	0.035545243749518306	0.008,0.027	0.009,0.089	-0.031
151	"ENSG00000130714.19"	"POMT1"	chr9	+	131507367	131509022	131507367	131507514	131508910	131509022	151	4,3	85,79	6,4	74,79	298	149	0.366513844685	0.6440067280922903	0.023,0.019	0.039,0.025	-0.011
152	"ENSG00000130714.19"	"POMT1"	chr9	+	131509742	131510415	131509742	131509808	131509902	131510415	152	8,6	65,59	7,8	60,74	243	149	1	1.0	0.07,0.059	0.067,0.062	0.0
154	"ENSG00000130714.19"	"POMT1"	chr9	+	131509902	131510415	131509902	131509996	131510259	131510415	154	17,30	82,97	65,57	46,56	298	149	3.83071352417e-11	1.422732257152258e-09	0.094,0.134	0.414,0.337	-0.262
155	"ENSG00000130714.19"	"POMT1"	chr9	+	131509902	131510415	131509902	131510062	131510259	131510415	155	14,30	19,7	64,46	8,20	298	149	0.170015219671	0.35916480530137124	0.269,0.682	0.8,0.535	-0.192
156	"ENSG00000130714.19"	"POMT1"	chr9	+	131509902	131510415	131509902	131510141	131510259	131510415	156	16,28	4,0	70,46	0,0	267	149	0.0266392303265	0.08326533848500599	0.691,1.0	1.0,1.0	-0.155
158	"ENSG00000130714.19"	"POMT1"	chr9	+	131511336	131512136	131511336	131511467	131512040	131512136	158	3,3	78,61	26,29	49,56	298	149	2.41784370303e-12	1.0909744760018057e-10	0.019,0.024	0.21,0.206	-0.186
159	"ENSG00000130714.19"	"POMT1"	chr9	+	131511336	131512136	131511336	131511472	131512040	131512136	159	3,3	5,6	27,29	7,3	298	149	4.26731531522e-05	0.00037453407112011944	0.231,0.2	0.659,0.829	-0.528
161	"ENSG00000130714.19"	"POMT1"	chr9	+	131522931	131523799	131522931	131523170	131523346	131523799	161	143,183	0,4	181,90	1,2	298	149	0.798923989868	1.0	1.0,0.958	0.989,0.957	0.006
164	"ENSG00000197081.16"	"IGF2R"	chr6	+	160088032	160089253	160088032	160088147	160089106	160089253	164	11,14	902,735	11,21	463,629	298	149	0.177812320571	0.3719527264485198	0.006,0.009	0.012,0.016	-0.007
167	"ENSG00000111011.18"	"RSRC2"	chr12	-	122518838	122521428	122518838	122519029	122521384	122521428	167	46,28	197,267	41,81	280,391	298	149	0.515146469959	0.8043735585717394	0.105,0.05	0.068,0.094	-0.004
168	"ENSG00000111011.18"	"RSRC2"	chr12	-	122518838	122521428	122518838	122519051	122521384	122521428	168	30,18	0,1	16,54	1,0	298	149	1	1.0	1.0,0.9	0.889,1.0	0.005
169	"ENSG00000134317.18"	"GRHL1"	chr2	+	9958785	9961436	9958785	9958856	9961045	9961436	169	1,0	13,31	24,29	115,230	298	149	0.000306458528331	0.002008530336053919	0.037,0.0	0.094,0.059	-0.058
175	"ENSG00000180071.21"	"ANKRD18A"	chr9	-	38540568	38541562	38540568	38540849	38541455	38541562	175	1,0	0,0	3,5	2,0	298	149	1	1.0	1.0,NA	0.429,1.0	0.285
176	"ENSG00000180071.21"	"ANKRD18A"	chr9	-	38542311	38543055	38542311	38542589	38542947	38543055	176	0,2	0,0	11,10	0,2	298	149	1	1.0	NA,1.0	1.0,0.714	0.143
177	"ENSG00000159363.19"	"ATP13A2"	chr1	-	16986462	16986956	16986462	16986632	16986804	16986956	177	70,90	185,211	135,78	174,151	298	149	0.00511608906397	0.02146135334999096	0.159,0.176	0.28,0.205	-0.075
178	"ENSG00000159403.18"	"C1R"	chr12	-	7088838	7089489	7088838	7088986	7089292	7089489	178	2,5	70,47	4,0	36,35	298	149	0.681404914197	0.9560633620429213	0.014,0.051	0.053,0.0	0.006
