ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
36	"ENSG00000159069.14"	"FBXW5"	chr9	-	136942045	136942466	136942099	136942466	136941536	136941684	36	727,685	32,29	477,452	14,29	203	149	0.842953848289	1.0	0.943,0.945	0.962,0.92	0.003
37	"ENSG00000196642.19"	"RABL6"	chr9	+	136837861	136838015	136837861	136837980	136838908	136839121	37	570,608	0,0	278,264	1,0	184	149	1	1.0	1.0,1.0	0.996,1.0	0.002
40	"ENSG00000165689.17"	"ENTR1"	chr9	-	136405090	136405202	136405117	136405202	136404630	136404693	40	245,260	2,9	146,107	4,3	176	149	0.792568835105	1.0	0.99,0.961	0.969,0.968	0.007
41	"ENSG00000165684.6"	"SNAPC4"	chr9	-	136387484	136387579	136387512	136387579	136384719	136384814	41	68,53	19,15	62,54	11,14	177	149	0.375050060053	0.932809889334933	0.751,0.748	0.826,0.765	-0.046
42	"ENSG00000115380.20"	"EFEMP1"	chr2	-	55922570	55922691	55922609	55922691	55922359	55922447	42	0,7	0,0	2,5	1,0	188	149	1	1.0	NA,1.0	0.613,1.0	0.194
43	"ENSG00000122133.17"	"PAEP"	chr9	+	135565784	135565830	135565784	135565801	135566552	135566955	43	0,0	0,2	37,49	28,38	178	149	1	1.0	NA,0.0	0.525,0.519	-0.522
44	"ENSG00000134644.16"	"PUM1"	chr1	-	30941921	30942123	30941997	30942123	30941150	30941272	44	8,11	159,225	11,4	207,176	225	149	0.493812375632	1.0	0.032,0.031	0.034,0.015	0.007
45	"ENSG00000134644.16"	"PUM1"	chr1	-	30950126	30950261	30950132	30950261	30941997	30942123	45	5,0	2,0	1,1	0,0	155	149	1	1.0	0.706,NA	1.0,1.0	-0.294
46	"ENSG00000134644.16"	"PUM1"	chr1	-	30950126	30950261	30950132	30950261	30945345	30945483	46	129,129	99,133	130,132	106,74	155	149	0.141626451825	0.5047510029447163	0.556,0.483	0.541,0.632	-0.067
47	"ENSG00000134644.16"	"PUM1"	chr1	-	30968296	30968492	30968353	30968492	30967166	30967310	47	2,7	269,293	0,7	240,254	206	149	0.92440919794	1.0	0.005,0.017	0.0,0.02	0.001
48	"ENSG00000134644.16"	"PUM1"	chr1	-	31059203	31059577	31059298	31059577	31028795	31028864	48	532,696	5,0	391,458	0,4	244	149	1	1.0	0.985,1.0	1.0,0.986	-0.001
50	"ENSG00000165533.19"	"TTC8"	chr14	+	88841036	88841514	88841036	88841196	88843805	88843850	50	53,53	24,34	24,23	10,6	298	149	0.1717217033	0.5718420392618431	0.525,0.438	0.545,0.657	-0.119
54	"ENSG00000148297.16"	"MED22"	chr9	-	133347921	133348117	133347941	133348117	133346539	133346700	54	503,380	37,36	291,181	15,27	169	149	0.774953374427	1.0	0.923,0.903	0.945,0.855	0.013
55	"ENSG00000165699.15"	"TSC1"	chr9	-	132897422	132897610	132897427	132897610	132897183	132897345	55	44,50	3,0	31,44	0,0	154	149	0.457508689677	1.0	0.934,1.0	1.0,1.0	-0.033
56	"ENSG00000165699.15"	"TSC1"	chr9	-	132901588	132901699	132901630	132901699	132900714	132900837	56	53,58	1,0	35,39	3,6	191	149	0.000223592114261	0.005089942449392425	0.976,1.0	0.901,0.835	0.12
58	"ENSG00000165699.15"	"TSC1"	chr9	-	132911409	132911568	132911452	132911568	132911001	132911113	58	0,2	55,73	2,1	20,27	192	149	0.509571659965	1.0	0.0,0.021	0.072,0.028	-0.039
59	"ENSG00000165699.15"	"TSC1"	chr9	-	132925586	132927304	132927200	132927304	132923347	132923492	59	42,71	2,3	25,44	4,1	298	149	0.729547382196	1.0	0.913,0.922	0.758,0.957	0.06
60	"ENSG00000165699.15"	"TSC1"	chr9	-	132944542	132944619	132944571	132944619	132935032	132935095	60	131,127	33,23	43,87	13,27	178	149	0.185637942622	0.6038415920415107	0.769,0.822	0.735,0.73	0.063
61	"ENSG00000184634.17"	"MED12"	chrX	+	71126968	71127241	71126968	71127132	71127335	71128120	61	0,4	28,39	0,2	14,19	258	149	0.623638536549	1.0	0.0,0.056	0.0,0.057	-0.001
63	"ENSG00000184634.17"	"MED12"	chrX	+	71128597	71128853	71128597	71128718	71129113	71129215	63	0,2	33,34	3,6	14,40	284	149	0.00392155909892	0.04153611686922208	0.0,0.03	0.101,0.073	-0.072
64	"ENSG00000184634.17"	"MED12"	chrX	+	71135091	71135374	71135091	71135253	71136280	71136655	64	1,0	47,43	2,1	24,19	270	149	0.438367594827	1.0	0.012,0.0	0.044,0.028	-0.03
65	"ENSG00000184634.17"	"MED12"	chrX	+	71137186	71137392	71137186	71137383	71137557	71137635	65	32,28	28,21	8,17	13,13	158	149	0.489049313984	1.0	0.519,0.557	0.367,0.552	0.079
66	"ENSG00000184634.17"	"MED12"	chrX	+	71137186	71137392	71137186	71137383	71137560	71137635	66	0,3	0,0	6,6	0,1	158	149	1	1.0	NA,1.0	1.0,0.85	0.075
67	"ENSG00000184634.17"	"MED12"	chrX	+	71141229	71141414	71141229	71141370	71141882	71141964	67	0,0	33,25	0,1	20,15	193	149	1	1.0	0.0,0.0	0.0,0.049	-0.025
68	"ENSG00000197694.19"	"SPTAN1"	chr9	+	128624327	128624824	128624327	128624487	128625102	128625179	68	9,8	399,447	6,14	316,293	298	149	0.201797420243	0.6336257548601861	0.011,0.009	0.009,0.023	-0.006
70	"ENSG00000106976.22"	"DNM1"	chr9	+	128250114	128250356	128250114	128250330	128250724	128251244	70	75,66	14,0	41,84	7,5	175	149	0.937835194516	1.0	0.82,1.0	0.833,0.935	0.026
71	"ENSG00000148337.22"	"CIZ1"	chr9	-	128169051	128169201	128169075	128169201	128167094	128167164	71	838,692	31,24	373,269	16,23	173	149	0.0345728431852	0.19640317298826382	0.959,0.961	0.953,0.91	0.028
72	"ENSG00000148337.22"	"CIZ1"	chr9	-	128178988	128179415	128179072	128179415	128178708	128178904	72	176,232	96,90	63,55	39,12	233	149	0.620605909009	1.0	0.54,0.622	0.508,0.746	-0.046
75	"ENSG00000148334.16"	"PTGES2"	chr9	-	128123701	128123851	128123725	128123851	128122933	128123134	75	598,610	4,9	324,270	0,8	173	149	0.91514099713	1.0	0.992,0.983	1.0,0.967	0.004
77	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127451514	127452084	127451514	127451669	127454495	127454599	77	71,108	1,2	81,71	0,0	298	149	0.436219896744	1.0	0.973,0.964	1.0,1.0	-0.032
79	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127485735	127485840	127485735	127485835	127487536	127487763	79	1,0	0,0	0,0	2,0	154	149	1	1.0	1.0,NA	0.0,NA	1.0
80	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127485735	127485840	127485735	127485835	127487675	127487763	80	5,2	54,90	1,3	71,40	154	149	0.46901290027	1.0	0.082,0.021	0.013,0.068	0.011
82	"ENSG00000148356.15"	"LRSAM1"	chr9	+	127497252	127497362	127497252	127497334	127501009	127501143	82	1,0	61,68	0,0	60,53	177	149	1	1.0	0.014,0.0	0.0,0.0	0.007
83	"ENSG00000136895.19"	"GARNL3"	chr9	+	127243078	127243253	127243078	127243249	127264951	127265021	83	0,0	3,4	4,2	6,20	153	149	0.000447402741307	0.008635411946672458	0.0,0.0	0.394,0.089	-0.241
88	"ENSG00000167283.9"	"ATP5MG"	chr11	+	118406936	118407097	118406936	118406976	118408999	118409199	88	4773,5536	0,1	5020,3856	4,2	270	149	1	1.0	1.0,1.0	0.999,0.999	0.001
89	"ENSG00000044574.9"	"HSPA5"	chr9	-	125238140	125240907	125240171	125240907	125234859	125237154	89	4872,6005	0,1	12846,11264	0,0	298	149	1	1.0	1.0,1.0	1.0,1.0	0.0
90	"ENSG00000044574.9"	"HSPA5"	chr9	-	125240171	125240907	125240675	125240907	125239420	125239533	90	6116,7460	0,3	14992,12044	5,1	298	149	1	1.0	1.0,0.999	0.999,1.0	0.0
91	"ENSG00000119408.17"	"NEK6"	chr9	+	124261472	124261583	124261472	124261579	124301935	124302054	91	89,135	16,16	21,6	5,1	153	149	0.990254282575	1.0	0.844,0.892	0.804,0.854	0.039
93	"ENSG00000152332.16"	"UHMK1"	chr1	+	162499954	162501104	162499954	162500247	162503753	162503848	93	299,281	0,0	129,177	0,2	298	149	1	1.0	1.0,1.0	1.0,0.978	0.011
94	"ENSG00000226752.10"	"CUTALP"	chr9	+	120844992	120845887	120844992	120845196	120847293	120847353	94	7,32	12,6	32,25	8,17	298	149	0.707417742067	1.0	0.226,0.727	0.667,0.424	-0.069
95	"ENSG00000134905.17"	"CARS2"	chr13	-	110645966	110647239	110647100	110647239	110644384	110644483	95	168,150	3,0	150,118	0,0	298	149	0.55847522506	1.0	0.966,1.0	1.0,1.0	-0.017
96	"ENSG00000119314.16"	"PTBP3"	chr9	-	112297831	112297916	112297840	112297916	112268048	112268195	96	47,54	25,34	19,31	28,18	158	149	0.208847331957	0.6483981120060349	0.639,0.6	0.39,0.619	0.115
97	"ENSG00000119314.16"	"PTBP3"	chr9	-	112297831	112297916	112297840	112297916	112275843	112276013	97	94,99	60,72	30,32	10,15	158	149	0.0446151676885	0.2343393397933672	0.596,0.565	0.739,0.668	-0.123
101	"ENSG00000165240.22"	"ATP7A"	chrX	+	77922998	77923100	77922998	77923042	77971620	77971761	101	0,0	2,0	2,0	2,2	207	149	1	1.0	0.0,NA	0.419,0.0	-0.209
102	"ENSG00000165240.22"	"ATP7A"	chrX	+	77922998	77923188	77922998	77923042	77971620	77971761	102	0,0	2,0	0,1	2,2	295	149	1	1.0	0.0,NA	0.0,0.202	-0.101
108	"ENSG00000070214.17"	"SLC44A1"	chr9	+	105385421	105385703	105385421	105385502	105438280	105439171	108	0,2	0,7	3,3	10,12	298	149	1	1.0	NA,0.125	0.13,0.111	0.005
113	"ENSG00000169738.8"	"DCXR"	chr17	-	82036181	82036308	82036190	82036308	82035878	82036063	113	0,1	323,387	3,4	392,312	158	149	1	1.0	0.0,0.002	0.007,0.012	-0.009
114	"ENSG00000169738.8"	"DCXR"	chr17	-	82036543	82036763	82036720	82036763	82036190	82036308	114	136,129	1,0	58,30	0,0	298	149	1	1.0	0.986,1.0	1.0,1.0	-0.007
115	"ENSG00000169738.8"	"DCXR"	chr17	-	82036543	82036763	82036720	82036763	82036383	82036448	115	583,667	9,3	549,491	4,0	298	149	0.192984645631	0.6172676079511616	0.97,0.991	0.986,1.0	-0.013
117	"ENSG00000105875.15"	"WDR91"	chr7	-	135197043	135198151	135197992	135198151	135196143	135196337	117	6,19	89,112	28,18	43,88	298	149	0.00073209225814	0.012345387342529265	0.033,0.078	0.246,0.093	-0.114
118	"ENSG00000138698.15"	"RAP1GDS1"	chr4	+	98343138	98343319	98343138	98343261	98352475	98352601	118	1,1	193,191	2,5	113,66	207	149	0.200544106159	0.6322046850879723	0.004,0.004	0.013,0.052	-0.029
119	"ENSG00000118961.15"	"LDAH"	chr2	-	20701569	20701652	20701574	20701652	20686906	20687094	119	43,80	0,0	49,57	2,1	154	149	0.430161297729	1.0	1.0,1.0	0.96,0.982	0.029
120	"ENSG00000118961.15"	"LDAH"	chr2	-	20801291	20801465	20801309	20801465	20739970	20740205	120	1,10	0,0	1,3	3,0	167	149	0.0396881673379	0.21728299195304232	1.0,1.0	0.229,1.0	0.385
121	"ENSG00000118961.15"	"LDAH"	chr2	-	20801291	20801465	20801309	20801465	20774809	20774979	121	3,10	6,12	0,4	3,2	167	149	0.529997897431	1.0	0.308,0.426	0.0,0.641	0.046
122	"ENSG00000118961.15"	"LDAH"	chr2	-	20801291	20801465	20801309	20801465	20790254	20790398	122	11,16	34,49	2,4	21,28	167	149	0.0137575792791	0.10239090362424251	0.224,0.226	0.078,0.113	0.13
124	"ENSG00000198000.12"	"NOL8"	chr9	-	92324905	92325350	92325305	92325350	92324022	92324209	124	9,13	82,84	2,9	39,84	298	149	0.240264733474	0.7078696147592607	0.052,0.072	0.025,0.051	0.024
125	"ENSG00000198000.12"	"NOL8"	chr9	-	92324905	92325350	92325317	92325350	92324022	92324209	125	12,14	23,18	2,11	8,6	298	149	0.862239583903	1.0	0.207,0.28	0.111,0.478	-0.051
126	"ENSG00000198000.12"	"NOL8"	chr9	-	92325305	92325350	92325317	92325350	92324022	92324209	126	85,86	23,18	39,86	8,6	161	149	0.0228300035158	0.14629466252924642	0.774,0.816	0.819,0.93	-0.08
127	"ENSG00000186716.21"	"BCR"	chr22	+	23311696	23311918	23311696	23311836	23312886	23313021	127	0,1	311,401	4,6	418,312	231	149	1	1.0	0.0,0.002	0.006,0.012	-0.008
128	"ENSG00000267228.7"	"ENSG00000267228"	chr18	-	47136301	47136449	47136338	47136449	47130243	47130328	128	4,2	3,0	0,3	0,0	186	149	1	1.0	0.516,1.0	NA,1.0	-0.242
129	"ENSG00000267228.7"	"ENSG00000267228"	chr18	-	47136301	47136449	47136338	47136449	47134655	47134704	129	17,24	161,184	15,23	120,88	186	149	0.113540331379	0.4382908795222829	0.078,0.095	0.091,0.173	-0.046
133	"ENSG00000148053.18"	"NTRK2"	chr9	+	84669679	84669965	84669679	84669888	84670376	84670960	133	0,0	10,2	1,2	18,21	226	149	0.509628146264	1.0	0.0,0.0	0.035,0.059	-0.047
134	"ENSG00000148053.18"	"NTRK2"	chr9	+	84669679	84670221	84669679	84669888	84670376	84670960	134	0,0	10,2	0,2	18,21	298	149	0.499726111974	1.0	0.0,0.0	0.0,0.045	-0.022
136	"ENSG00000128989.11"	"ARPP19"	chr15	-	52569111	52569167	52569115	52569167	52564189	52564246	136	0,0	3,5	1,0	0,5	153	149	1	1.0	0.0,0.0	1.0,0.0	-0.5
139	"ENSG00000116353.16"	"MECR"	chr1	-	29220716	29220921	29220837	29220921	29216587	29216685	139	0,1	30,30	0,0	25,22	270	149	1	1.0	0.0,0.018	0.0,0.0	0.009
140	"ENSG00000116353.16"	"MECR"	chr1	-	29220833	29220921	29220837	29220921	29216587	29216685	140	1,1	30,30	1,0	25,22	153	149	0.69928668215	1.0	0.031,0.031	0.037,0.0	0.013
141	"ENSG00000116353.16"	"MECR"	chr1	-	29220833	29220921	29220837	29220921	29216587	29216812	141	0,1	17,11	0,0	1,3	153	149	1	1.0	0.0,0.081	0.0,0.0	0.041
143	"ENSG00000083067.25"	"TRPM3"	chr9	-	70590994	70591205	70591030	70591205	70553159	70553310	143	4,0	2,4	1,1	5,2	185	149	0.324544691863	0.8553746942102886	0.617,0.0	0.139,0.287	0.096
146	"ENSG00000130714.19"	"POMT1"	chr9	+	131504188	131504649	131504188	131504340	131506113	131506220	146	9,4	131,138	7,5	106,103	298	149	0.733458395396	1.0	0.033,0.014	0.032,0.024	-0.005
147	"ENSG00000130714.19"	"POMT1"	chr9	+	131504188	131504649	131504188	131504340	131506402	131506453	147	9,2	2,0	5,5	0,0	298	149	0.737904940271	1.0	0.692,1.0	1.0,1.0	-0.154
150	"ENSG00000130714.19"	"POMT1"	chr9	+	131509902	131510062	131509902	131509996	131510259	131510415	150	32,24	159,164	25,43	105,99	215	149	0.00587275767398	0.05566957274388143	0.122,0.092	0.142,0.231	-0.08
151	"ENSG00000130714.19"	"POMT1"	chr9	+	131509902	131510141	131509902	131509996	131510259	131510415	151	6,14	159,164	42,44	105,99	294	149	3.18634008067e-14	2.916866748133337e-11	0.019,0.041	0.169,0.184	-0.146
152	"ENSG00000130714.19"	"POMT1"	chr9	+	131509902	131510141	131509902	131510062	131510259	131510415	152	1,4	27,14	20,23	3,22	228	149	4.21251051319e-06	0.00023888289706656214	0.024,0.157	0.813,0.406	-0.519
154	"ENSG00000130714.19"	"POMT1"	chr9	+	131511336	131511472	131511336	131511467	131512040	131512136	154	10,3	137,102	13,1	69,54	154	149	0.122439550695	0.4612537571155555	0.066,0.028	0.154,0.018	-0.039
155	"ENSG00000148153.14"	"INIP"	chr9	-	112701787	112701880	112701831	112701880	112694130	112694233	155	35,22	0,1	10,4	1,1	193	149	1	1.0	1.0,0.944	0.885,0.755	0.152
159	"ENSG00000111011.18"	"RSRC2"	chr12	-	122521295	122521428	122521384	122521428	122518838	122519029	159	11,13	288,347	5,16	355,254	238	149	0.802772615524	1.0	0.023,0.023	0.009,0.038	-0.001
160	"ENSG00000134317.18"	"GRHL1"	chr2	+	9990695	9990773	9990695	9990747	9992006	9992146	160	0,0	8,19	2,2	55,68	175	149	0.655766305023	1.0	0.0,0.0	0.03,0.024	-0.027
164	"ENSG00000106714.18"	"CNTNAP3"	chr9	-	39103713	39103914	39103743	39103914	39102496	39102715	164	2,0	91,96	3,1	35,37	179	149	0.366225129935	0.9179913375343955	0.018,0.0	0.067,0.022	-0.035
165	"ENSG00000105771.14"	"SMG9"	chr19	-	43739672	43740218	43740106	43740218	43738121	43738217	165	4,3	359,356	0,5	175,140	298	149	1	1.0	0.006,0.004	0.0,0.018	-0.004
167	"ENSG00000156869.14"	"FRRS1"	chr1	-	99710805	99710949	99710833	99710949	99709197	99709259	167	3,29	0,0	53,33	0,2	177	149	0.508034832809	1.0	1.0,1.0	1.0,0.933	0.033
168	"ENSG00000159363.19"	"ATP13A2"	chr1	-	17004691	17004821	17004706	17004821	17004331	17004408	168	29,48	1,2	59,39	13,15	164	149	1.47681797013e-05	0.0006808237088196432	0.963,0.956	0.805,0.703	0.206
169	"ENSG00000159363.19"	"ATP13A2"	chr1	-	17004691	17004821	17004706	17004821	17004331	17004411	169	79,114	72,89	111,128	89,140	164	149	0.487908600832	1.0	0.499,0.538	0.531,0.454	0.026
182	"ENSG00000137106.18"	"GRHPR"	chr9	+	37422695	37422833	37422695	37422805	37424844	37424975	182	985,1142	433,446	1003,816	329,255	177	149	0.0292743986659	0.17417859484780612	0.657,0.683	0.72,0.729	-0.054
183	"ENSG00000137106.18"	"GRHPR"	chr9	+	37422695	37422833	37422695	37422805	37425921	37425994	183	45,55	15,4	30,26	25,25	177	149	2.6622207304e-05	0.001059596921764174	0.716,0.92	0.503,0.467	0.333
184	"ENSG00000137106.18"	"GRHPR"	chr9	+	37422695	37422833	37422695	37422805	37429731	37429836	184	44,54	6,3	30,26	0,0	177	149	0.000612231813346	0.010732656062347082	0.861,0.938	1.0,1.0	-0.101
185	"ENSG00000137106.18"	"GRHPR"	chr9	+	37422695	37422833	37422695	37422805	37432007	37432138	185	58,57	1,0	39,28	0,0	177	149	1	1.0	0.98,1.0	1.0,1.0	-0.01
187	"ENSG00000137075.18"	"RNF38"	chr9	-	36400935	36401198	36401097	36401198	36375933	36376127	187	11,7	0,7	2,10	0,0	298	149	0.00119491896454	0.01756202001094569	1.0,0.333	1.0,1.0	-0.334
188	"ENSG00000137075.18"	"RNF38"	chr9	-	36400935	36401198	36401097	36401198	36390466	36390616	188	7,1	0,1	0,4	0,0	298	149	1	1.0	1.0,0.333	NA,1.0	-0.334
191	"ENSG00000116922.15"	"C1orf109"	chr1	-	37689605	37689883	37689657	37689883	37686272	37686452	191	136,144	2,4	86,69	0,0	201	149	0.290099118127	0.800583612815597	0.981,0.964	1.0,1.0	-0.028
192	"ENSG00000116922.15"	"C1orf109"	chr1	-	37690215	37690520	37690333	37690520	37689605	37689883	192	296,295	20,18	96,135	4,15	267	149	0.601121328031	1.0	0.892,0.901	0.931,0.834	0.014
201	"ENSG00000163832.16"	"ELP6"	chr3	-	47510148	47510254	47510183	47510254	47504329	47504448	201	8,4	290,303	3,3	151,144	184	149	0.873222589994	1.0	0.022,0.011	0.016,0.017	0.0
202	"ENSG00000137073.24"	"UBAP2"	chr9	-	33996222	33998864	33998786	33998864	33953284	33953474	202	0,0	7,1	1,1	2,1	298	149	0.402785674397	0.9685814444064	0.0,0.0	0.2,0.333	-0.267
203	"ENSG00000137073.24"	"UBAP2"	chr9	-	33996222	33998864	33998786	33998864	33988972	33989126	203	219,227	2,2	115,118	0,6	298	149	0.140924322876	0.5030249793701291	0.982,0.983	1.0,0.908	0.028
204	"ENSG00000165272.16"	"AQP3"	chr9	-	33443178	33443458	33443320	33443458	33442851	33442970	204	0,0	19,10	5,28	184,174	291	149	0.00334186469357	0.037372895211861365	0.0,0.0	0.014,0.076	-0.045
205	"ENSG00000122729.19"	"ACO1"	chr9	+	32386370	32386442	32386370	32386438	32405484	32405603	205	0,12	16,14	2,1	14,7	153	149	0.360107134965	0.9099401364019021	0.0,0.455	0.122,0.122	0.106
206	"ENSG00000138834.15"	"MAPK8IP3"	chr16	+	1729137	1729301	1729137	1729208	1729486	1729578	206	3,1	62,35	0,7	33,34	242	149	0.171706388826	0.5718420392618431	0.029,0.017	0.0,0.113	-0.034
207	"ENSG00000138834.15"	"MAPK8IP3"	chr16	+	1761223	1761305	1761223	1761278	1762350	1762481	207	180,112	19,18	99,161	18,10	176	149	0.594072797432	1.0	0.889,0.84	0.823,0.932	-0.013
209	"ENSG00000171889.7"	"MIR31HG"	chr9	-	21477125	21477292	21477168	21477292	21476898	21477035	209	6,0	22,22	1,2	25,28	192	149	0.271968470607	0.7690970695717813	0.175,0.0	0.03,0.053	0.046
210	"ENSG00000171889.7"	"MIR31HG"	chr9	-	21559488	21559860	21559747	21559860	21477168	21477292	210	36,36	16,21	23,31	39,43	298	149	9.92298771063e-05	0.0028772174321138933	0.529,0.462	0.228,0.265	0.249
211	"ENSG00000115053.17"	"NCL"	chr2	-	231455400	231455624	231455457	231455624	231454894	231455258	211	1227,1178	0,1	1027,750	0,1	206	149	1	1.0	1.0,0.999	1.0,0.998	0.001
212	"ENSG00000115053.17"	"NCL"	chr2	-	231455400	231455624	231455572	231455624	231454894	231455258	212	4707,4593	4,3	4267,3409	0,0	298	149	1	1.0	0.998,0.999	1.0,1.0	-0.002
213	"ENSG00000115053.17"	"NCL"	chr2	-	231455457	231455624	231455572	231455624	231454894	231455258	213	3956,3860	4,3	3671,2932	0,0	264	149	1	1.0	0.998,0.999	1.0,1.0	-0.002
214	"ENSG00000115053.17"	"NCL"	chr2	-	231457000	231459125	231458265	231459125	231456630	231456764	214	4468,4143	0,0	4129,3575	0,1	298	149	1	1.0	1.0,1.0	1.0,0.999	0.0
215	"ENSG00000188352.13"	"FOCAD"	chr9	+	20820940	20821071	20820940	20821061	20822988	20823115	215	135,109	0,3	154,148	3,1	159	149	1	1.0	1.0,0.971	0.98,0.993	-0.001
216	"ENSG00000155256.18"	"ZFYVE27"	chr10	+	97737127	97737325	97737127	97737321	97738476	97738674	216	56,76	189,204	90,92	222,296	153	149	0.738935764159	1.0	0.224,0.266	0.283,0.232	-0.013
217	"ENSG00000155256.18"	"ZFYVE27"	chr10	+	97738476	97738674	97738476	97738649	97743093	97743164	217	96,126	3,3	157,159	1,0	174	149	0.229897156852	0.6913097048839117	0.965,0.973	0.993,1.0	-0.027
