status	loglr	df	p	cluster	p.adjust
Success	2.93635137977526	2	0.0530589680194216	chr1:clu_1069_+	0.177952990047629
Success	0.237109146968237	2	0.788905176710037	chr1:clu_107_-	0.878020610637841
Success	3.40476085927337	1	0.00906730481085408	chr1:clu_1070_+	0.0597350682678026
Success	1.18060571106335	1	0.12438556299074	chr1:clu_1071_+	0.299783351790651
Success	8.7697507274388	2	0.000155362303381709	chr1:clu_1072_+	0.0041026334342933
Success	0.0972150048539504	1	0.659254853402328	chr1:clu_1073_+	0.793084069671321
Success	0.373236607885474	2	0.688502308494766	chr1:clu_1074_+	0.813736532382103
Success	0.582404301241695	2	0.558553819223566	chr1:clu_1075_+	0.722632541085779
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr1:clu_1076_+	NA
Success	7.9889516267167	6	0.0138730625360835	chr1:clu_1077_+	0.07856144168387
Success	0.0598207658796071	1	0.729423602849914	chr1:clu_1078_+	0.839102495436886
Success	0.383149942575869	1	0.381364152025368	chr1:clu_1079_+	0.583169837016379
Success	1.19990753650262	2	0.301222062669995	chr1:clu_108_-	0.506907990707053
Success	3.54867793379799	1	0.0077197752887259	chr1:clu_1080_+	0.0536897100455305
Success	1.99339977876491	1	0.0458580905996031	chr1:clu_1081_+	0.162328514734416
Success	0.996172619788922	3	0.573996997926948	chr1:clu_1082_+	0.733493790423391
Not enough valid samples	NA	NA	NA	chr1:clu_1083_+	NA
Success	12.6787413660049	5	0.00011884370971709	chr1:clu_1084_+	0.00342023190815743
Not enough valid samples	NA	NA	NA	chr1:clu_1085_+	NA
Success	2.03595494305227	5	0.539109875859929	chr1:clu_1086_+	0.708071368969412
Success	2.54010066426474	1	0.0242005596926041	chr1:clu_1087_+	0.111602673656495
Success	0.43966501327094	1	0.348385245389254	chr1:clu_1088_+	0.553715716682655
Success	3.91144831152087	5	0.166270030875266	chr1:clu_1089_+	0.357636747473228
Success	0.769307755412825	1	0.214824001285629	chr1:clu_109_-	0.416392346231741
Success	5.62779054084092	1	0.00079383967229113	chr1:clu_1090_+	0.0119628396001391
Success	0.0248600543793032	1	0.823551022849757	chr1:clu_1091_+	0.89751741035173
Success	5.20830410446121	2	0.00547094397417896	chr1:clu_1092_+	0.0430508994568328
Success	0.948896369131489	1	0.168325590057523	chr1:clu_1093_+	0.35957349400879
Success	1.26165971876708	3	0.471091476157293	chr1:clu_1094_+	0.655108501187043
Success	1.05276538210649	1	0.146767409480149	chr1:clu_1095_+	0.331622581000084
Success	0.135807246586864	1	0.60225080719081	chr1:clu_1096_+	0.753781804486123
Success	0.30722865403078	1	0.433114473849376	chr1:clu_1097_+	0.626070711654858
Success	5.31495338843069	2	0.00491750796276847	chr1:clu_1098_+	0.0405462289836003
Success	1.11839888377176	2	0.326802624941518	chr1:clu_1099_+	0.533565144573424
Success	0.00025295573323092	1	0.982055113945402	chr1:clu_11_-	0.99128890601364
Success	0.512104107905657	1	0.311522884048996	chr1:clu_110_-	0.51804331352455
Success	0.832595573507831	1	0.196903880672889	chr1:clu_1100_+	0.395594908306302
Success	0.258607666339458	2	0.772125894605094	chr1:clu_1101_+	0.868075173381641
Success	2.24926859360971	3	0.212420804039388	chr1:clu_1102_+	0.413832119897583
Success	4.06797512392541	2	0.0171120031362299	chr1:clu_1103_+	0.0906917564995796
Success	0.379498574619902	2	0.684204400664528	chr1:clu_1104_+	0.810773261363236
Success	0.818607392366744	2	0.441045430265202	chr1:clu_1105_+	0.632997664062383
Success	3.27171035022059	1	0.0105272737084084	chr1:clu_1106_+	0.0662426869295361
Success	1.35409636270339	2	0.25818049059415	chr1:clu_1107_+	0.463877320852873
Success	1.91041594723464	2	0.148018805776227	chr1:clu_1108_+	0.333030013705733
Success	3.34889455991646	2	0.0351231591965757	chr1:clu_1109_+	0.137524288033448
Success	0.168140540713011	2	0.845235036402178	chr1:clu_111_-	0.910192059196474
Success	0.69378857508309	1	0.238814687412222	chr1:clu_1110_+	0.443068187989038
Not enough valid samples	NA	NA	NA	chr1:clu_1111_+	NA
Success	0.751365124082099	1	0.220251746096068	chr1:clu_1112_+	0.422233957440904
Success	1.01733552271571	3	0.565241873677752	chr1:clu_1113_+	0.727681753293513
Success	9.13725070415785	2	0.00010758269996498	chr1:clu_1114_+	0.00320847686931487
Not enough valid samples	NA	NA	NA	chr1:clu_1115_+	NA
Success	0.0204222997335819	1	0.839838181420973	chr1:clu_1116_+	0.907449567411937
Success	0.0428503606075878	1	0.769715652749455	chr1:clu_112_-	0.866928045186983
Success	0.0564658896268497	1	0.7368307198773	chr1:clu_113_-	0.843577790114298
Success	1.8805736735319	2	0.152502593955983	chr1:clu_114_-	0.339231428851173
Success	10.6334052165939	9	0.011517003495647	chr1:clu_115_-	0.0696967629526975
Success	5.30514884219656	2	0.00496595902917724	chr1:clu_116_-	0.0407462256092541
Success	2.75656758247806	2	0.0635093853969648	chr1:clu_117_-	0.199260849986502
Success	2.24695641937888	5	0.48069829234423	chr1:clu_118_-	0.663098696862051
Success	3.3683880867286	1	0.00944451474647761	chr1:clu_119_-	0.0616089138111745
Success	9.11954509201541	2	0.00010950448046947	chr1:clu_12_-	0.00323776630629392
Success	0.204449539467646	1	0.522528818912741	chr1:clu_120_-	0.695471614803556
Success	6.73814227383264	6	0.0360660355933236	chr1:clu_121_-	0.140169902284988
Success	0.0377250624864018	1	0.78356066784181	chr1:clu_122_-	0.875201593672603
Success	3.51240194878778	2	0.029825189753528	chr1:clu_123_-	0.12541449109692
Success	1.0761984499959	1	0.142347510976404	chr1:clu_124_-	0.325809640817086
Success	1.55135170633582	1	0.0781623977809764	chr1:clu_125_-	0.225379562143562
Success	0.187529754248942	2	0.82900445140861	chr1:clu_126_-	0.900801478686543
Success	3.71256554715364	4	0.11505637132728	chr1:clu_127_-	0.285093660395779
Success	0.023565513147787	1	0.828132897454634	chr1:clu_128_-	0.900446952308493
Success	0.54683251257029	3	0.778603587782825	chr1:clu_129_-	0.872109562341698
Not enough valid samples	NA	NA	NA	chr1:clu_13_-	NA
Success	2.45027434253598	2	0.0862699157451076	chr1:clu_130_-	0.239702825868066
Success	12.3229965845312	2	4.44826429237589e-06	chr1:clu_131_-	0.000286722379401546
Success	1.14658166980797	1	0.129944842609257	chr1:clu_132_-	0.308553176932254
Success	4.68668127524688	5	0.0950671203435346	chr1:clu_133_-	0.253266538042778
Success	1.64592017967027	2	0.192835038247138	chr1:clu_134_-	0.39121102829868
Success	3.1338182277334	2	0.0435511910195182	chr1:clu_135_-	0.157348850182138
Success	0.424221285113845	2	0.654279083667086	chr1:clu_136_-	0.789672659298214
Success	0.858487018061538	1	0.19008301935742	chr1:clu_137_-	0.387583351809633
Success	3.79455667732486	2	0.0224928752083525	chr1:clu_138_-	0.106843838793705
Success	2.83719338809351	1	0.0172143559104575	chr1:clu_139_-	0.0910149677410122
Success	2.72640027456887	1	0.0195369835517455	chr1:clu_14_-	0.0985157105254465
Success	10.2835150487418	1	5.75792645086998e-06	chr1:clu_140_-	0.000358466908606974
Success	2.8557835424208	2	0.0575107413567382	chr1:clu_141_-	0.188071075067127
Success	9.01863411717386	9	0.0347436156426943	chr1:clu_142_-	0.136413541748868
Success	5.52072254479856	2	0.00400295458291273	chr1:clu_143_-	0.0354430494225722
Success	2.62398892705005	2	0.072513035952013	chr1:clu_144_-	0.216258188957485
Not enough valid samples	NA	NA	NA	chr1:clu_145_-	NA
Success	2.65076928993494	2	0.0705968826939122	chr1:clu_146_-	0.212773237069307
Success	1.70553264168359	2	0.181675592406051	chr1:clu_147_-	0.377407836487316
Success	1.84057442645872	2	0.158726223372399	chr1:clu_148_-	0.347183116164355
Success	2.46723961081625	2	0.0848186686858592	chr1:clu_149_-	0.237392177235134
Success	1.41384735574343	1	0.0926512684466573	chr1:clu_15_-	0.249769765899094
Not enough valid samples	NA	NA	NA	chr1:clu_150_-	NA
Success	2.69255380763457	1	0.0203093354855534	chr1:clu_151_-	0.100582756434333
Success	2.30208972594482	3	0.203183840182063	chr1:clu_152_-	0.403227977246633
Success	1.61852087933858	2	0.198191631726254	chr1:clu_153_-	0.39723693873149
Success	1.83556979336691	1	0.0553623192986065	chr1:clu_154_-	0.183088998185066
Success	3.61351759169065	3	0.0650028766215588	chr1:clu_155_-	0.202468309577032
Success	13.2159999182768	3	7.74381701473735e-06	chr1:clu_156_-	0.000448466053975574
Success	0.263435393773079	2	0.768407264729723	chr1:clu_157_-	0.866142895097066
Success	1.20404030002828	2	0.299979751972631	chr1:clu_158_-	0.505867099034509
Success	2.98074611915706	1	0.0146216606406223	chr1:clu_159_-	0.0817319650063068
Success	6.93276250216286	2	0.000975302867214021	chr1:clu_16_-	0.0138990363905731
Success	0.317911045038272	2	0.727667515171632	chr1:clu_160_-	0.837953308511518
Success	2.7068922661183	3	0.143887163494887	chr1:clu_161_-	0.327303045346556
Success	4.97011029935038	2	0.00694238225226171	chr1:clu_162_-	0.0504023516245042
Success	5.53282577711252	2	0.00395479790723419	chr1:clu_163_-	0.0352231241544861
Success	0.0121755095993876	1	0.875995082812222	chr1:clu_164_-	0.930001721710121
Success	2.17883824614955	2	0.113172933387977	chr1:clu_165_-	0.282393684738886
Success	0.980645574943878	2	0.375068885601636	chr1:clu_166_-	0.577176142357161
Success	7.37372889066273	2	0.000627523843128463	chr1:clu_167_-	0.0101563818214031
Success	4.44826775293768	4	0.063738274690533	chr1:clu_168_-	0.199653130249182
Success	0.89340197958154	2	0.409261083928966	chr1:clu_169_-	0.607704768562765
Success	6.43088844355179	4	0.011971301719898	chr1:clu_17_-	0.0715763123840959
Success	9.83358120244156	4	0.000580900819740769	chr1:clu_170_-	0.00964392177572966
Success	1.7484005205207	2	0.174052113711538	chr1:clu_171_-	0.367861893630518
Success	0.316100395499063	1	0.426549196698428	chr1:clu_172_-	0.621416525081074
Success	5.59382133905456	11	0.427679785249939	chr1:clu_173_-	0.622369370471095
Success	0.236612522153337	1	0.491507226834237	chr1:clu_174_-	0.671039403302609
Success	4.45462043925136	3	0.0305222359101819	chr1:clu_175_-	0.127204184009872
Success	0.268435612342643	1	0.46373229266848	chr1:clu_176_-	0.65030108076459
Success	0.144783432901733	1	0.590498226595894	chr1:clu_177_-	0.745671835129196
Success	2.29611896269125	2	0.100648708085533	chr1:clu_178_-	0.261766613129126
Success	0.413833172086925	2	0.661111233874006	chr1:clu_179_-	0.793815263660428
Success	2.63509241074007	2	0.071712342111772	chr1:clu_18_-	0.214471321001028
Success	1.70107205537715	4	0.492912648786888	chr1:clu_180_-	0.672221097284528
Success	0.113950973355031	2	0.89230170136877	chr1:clu_181_-	0.939320702019919
Success	1.44875827965575	1	0.088716136807546	chr1:clu_182_-	0.244318893762777
Success	2.28056450729858	1	0.0327055065922703	chr1:clu_183_-	0.13184117813258
Success	0.26333977225471	1	0.468006202959919	chr1:clu_184_-	0.652728578798818
Not enough valid samples	NA	NA	NA	chr1:clu_185_-	NA
Success	0.110529131871431	1	0.638234754888359	chr1:clu_186_-	0.778413677062869
Success	0.811079712948413	2	0.444378006418665	chr1:clu_187_-	0.635892734080781
Success	0.708540613312834	1	0.233884416861441	chr1:clu_188_-	0.438116456507023
Success	0.140390778473659	1	0.596189413673627	chr1:clu_189_-	0.749405405027544
Success	0.0177956058977315	1	0.850362178520846	chr1:clu_19_-	0.913355365564605
Success	6.36125263060603	5	0.0261227110461476	chr1:clu_190_-	0.116528582503662
Success	6.3540411901713	2	0.00173970244296234	chr1:clu_191_-	0.0201243737318138
Success	1.94500621267753	5	0.565357804310662	chr1:clu_192_-	0.727681753293513
Success	4.4244426862133	6	0.182256711464019	chr1:clu_193_-	0.378063120136004
Success	6.37978392158925	3	0.00518648385033885	chr1:clu_194_-	0.0420428197873792
Success	0.0269753786337787	1	0.816325963942959	chr1:clu_195_-	0.89425084425776
Success	2.44702291630256	4	0.29834284100212	chr1:clu_196_-	0.504548903093738
Success	0.891333493160346	2	0.410108511067408	chr1:clu_197_-	0.608262489389882
Success	1.90467437509921	1	0.0509672636450005	chr1:clu_198_-	0.173496820361418
Success	0.0569840164511675	2	0.944609167452618	chr1:clu_199_-	0.96896284931153
Success	2.65790507730276	2	0.0700949114601791	chr1:clu_2_-	0.211901491063686
Success	0.33493726834331	2	0.71538296210336	chr1:clu_20_-	0.830624744785123
Success	0.963162922030961	2	0.381683738857625	chr1:clu_200_-	0.583440101867498
Success	0.0522963933293568	1	0.746386210583061	chr1:clu_201_-	0.850069010590011
Success	2.66549722748886	1	0.0209494285444887	chr1:clu_202_-	0.102695500852191
Success	7.76082205162675	5	0.00835117561134408	chr1:clu_203_-	0.05656011539922
Success	2.43730820557539	3	0.181211972898193	chr1:clu_204_-	0.376995083968025
Success	0.724951654031543	1	0.228543468179464	chr1:clu_205_-	0.432525913433319
Success	1.26044988680312	1	0.112346464354527	chr1:clu_206_-	0.280890216185378
Success	0.108960666012081	1	0.64062834388875	chr1:clu_207_-	0.779913856139837
Success	1.91603765117634	2	0.147189022455772	chr1:clu_208_-	0.332058782062252
Success	0.536497164140997	2	0.584793103146648	chr1:clu_209_-	0.741865015339246
Success	0.0176796477825292	1	0.850844765605481	chr1:clu_21_-	0.913775170910641
Success	3.57777169136313	1	0.00747326507760738	chr1:clu_210_-	0.0526458227991846
Success	3.03611337374514	7	0.531341612032414	chr1:clu_211_-	0.701816755353333
Success	1.53178031059736	2	0.216150509524758	chr1:clu_212_-	0.417667357007975
Success	0.211871987589802	2	0.809068261715807	chr1:clu_213_-	0.890478484934613
Success	0.0056393156185095	1	0.915422956605012	chr1:clu_214_-	0.951878767355639
Success	0.0431938191543395	1	0.768820761419467	chr1:clu_215_-	0.866510930583765
Success	0.00116143162472326	1	0.961559964988677	chr1:clu_216_-	0.979016883642379
Success	0.235039381437218	2	0.790539716425493	chr1:clu_217_-	0.878955923129182
Success	2.01548977184393	2	0.133255122773762	chr1:clu_218_-	0.313119606706836
Success	1.97253299981685	2	0.139104059030034	chr1:clu_219_-	0.321115998145578
Success	5.07485092283537	1	0.00144324582990647	chr1:clu_22_-	0.0178143391718691
Success	0.905063980791965	4	0.770628867008886	chr1:clu_220_-	0.867155765515951
Success	2.86654855681428	1	0.0166480965674322	chr1:clu_221_-	0.0891425458799849
Success	0.0554843410700414	2	0.946026837322436	chr1:clu_222_-	0.969582603824343
Success	5.84911193750975	1	0.000625597845095202	chr1:clu_223_-	0.0101563818214031
Success	0.00475587472635652	1	0.922306942005329	chr1:clu_224_-	0.956192698721386
Success	0.392848977698236	1	0.375404147611167	chr1:clu_225_-	0.577354825748813
Success	0.678582987257869	5	0.928940883956835	chr1:clu_226_-	0.958779416132425
Success	19.2765879126746	4	8.61547277818518e-08	chr1:clu_227_-	1.32028806682312e-05
Success	1.00319547982713	2	0.366705766064636	chr1:clu_228_-	0.567856019332296
Success	2.01025568651383	1	0.0449500823535942	chr1:clu_229_-	0.160408556037055
Success	0.836165914353217	1	0.195946496136831	chr1:clu_23_-	0.39462709116208
Success	1.41712997947241	1	0.0922733009467307	chr1:clu_230_-	0.249481362896656
Success	1.58628042711825	2	0.204685540338279	chr1:clu_231_-	0.404928783665103
Success	0.188968914732641	2	0.827812239059557	chr1:clu_232_-	0.900200623719678
Success	0.487546063284753	2	0.614131586654035	chr1:clu_233_-	0.762052198100129
Success	0.937511279556304	1	0.170900946420053	chr1:clu_234_-	0.363161023871427
Success	3.52070823980876	2	0.0295784790914292	chr1:clu_235_-	0.124823515798379
Success	1.96778032511793	2	0.139766748899192	chr1:clu_236_-	0.321899788620775
Success	2.6156562440917	1	0.0221837866518045	chr1:clu_237_-	0.105931303374221
Success	1.16587045154233	2	0.311651266605812	chr1:clu_238_-	0.518065806033706
Success	0.169114046059462	1	0.560853790666801	chr1:clu_239_-	0.724036367137377
Success	7.56156559058581	2	0.000520060404525653	chr1:clu_24_-	0.00902495067853664
Success	0.701268548486439	2	0.495955760643323	chr1:clu_240_-	0.674229946829469
Success	0.601991227457177	1	0.272527164307297	chr1:clu_241_-	0.477441087466413
Success	0.769026242063205	2	0.463464150548147	chr1:clu_242_-	0.650277061310763
Success	0.785514564182762	1	0.21005762225991	chr1:clu_243_-	0.410725977131607
Success	2.68046606139887	2	0.0685312069599968	chr1:clu_244_-	0.208758211782425
Success	3.48830635368563	2	0.0305525736305899	chr1:clu_245_-	0.127204184009872
Success	0.194743177213809	2	0.823046007884039	chr1:clu_246_-	0.897512404965928
Success	4.39424685226186	2	0.0123481768256184	chr1:clu_247_-	0.073040492494053
Success	0.162584852611531	2	0.849943967200256	chr1:clu_248_-	0.913004621727785
Success	0.104497806250492	2	0.900776773483319	chr1:clu_249_-	0.944329057562646
Success	0.554373332751652	1	0.292354557966178	chr1:clu_25_-	0.498398725295413
Success	0.46319673887416	2	0.629268818690134	chr1:clu_250_-	0.773098260515643
Success	1.62568888033144	2	0.196776073336208	chr1:clu_251_-	0.395417887129709
Success	0.099098657823788	1	0.65617987238234	chr1:clu_252_-	0.791404250974753
Success	1.73169405701208	1	0.0627416303502726	chr1:clu_253_-	0.197740110329957
Success	0.159501045583056	3	0.956415968743686	chr1:clu_254_-	0.97661334845863
Success	0.764255097251407	2	0.465680688632842	chr1:clu_255_-	0.650763936513992
Success	0.0285727887920757	1	0.811065717140203	chr1:clu_256_-	0.891917018363954
Not enough valid samples	NA	NA	NA	chr1:clu_257_-	NA
Not enough valid samples	NA	NA	NA	chr1:clu_258_-	NA
Success	0.504646688203252	2	0.603718838738246	chr1:clu_259_-	0.754819047655537
Success	0.148417315528263	1	0.585873661526093	chr1:clu_26_-	0.74257380614091
Not enough valid samples	NA	NA	NA	chr1:clu_260_-	NA
Success	0.602446799921267	2	0.547470445307919	chr1:clu_261_-	0.714444269057013
Success	0.408584210208261	1	0.366009355994632	chr1:clu_262_-	0.5672027190208
Success	4.38621045765944	2	0.0124478114626089	chr1:clu_263_-	0.0734553613619949
Success	9.09147555136428	4	0.00113651980478359	chr1:clu_264_-	0.015211030287049
Success	0.390695589335792	2	0.676586084713698	chr1:clu_265_-	0.804809408864718
Success	1.83268158534469	1	0.0555545348791292	chr1:clu_266_-	0.183481008597814
Success	0.0520744111264548	1	0.746906572055947	chr1:clu_267_-	0.85037562741448
Success	0.406810019581826	1	0.367052144826773	chr1:clu_268_-	0.56808676423547
Success	0.00296654700287036	1	0.938602400103638	chr1:clu_269_-	0.964733130851918
Success	0.143420198151034	2	0.866389936947481	chr1:clu_27_-	0.924192563925237
<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	chr1:clu_270_-	NA
Success	2.03364177189201	2	0.130858097001725	chr1:clu_271_-	0.309893662622977
Success	0.889024875264113	1	0.182388988302292	chr1:clu_272_-	0.378101292919694
Success	0.369563041831498	2	0.691036218596793	chr1:clu_273_-	0.815258168024531
Success	7.85136053132237	3	0.00130474029158984	chr1:clu_274_-	0.0165829272047303
Success	4.90585724857533	2	0.00740309407011776	chr1:clu_275_-	0.0525054382203263
Success	3.26809305521238	2	0.0380789723811442	chr1:clu_276_-	0.145383152122874
Success	2.36002899734478	2	0.0944174853002318	chr1:clu_277_-	0.252062523830805
Success	2.23344033743433	3	0.215263548429321	chr1:clu_278_-	0.416842963822796
Success	0.858838603820004	2	0.423653826643389	chr1:clu_279_-	0.618952151245936
Success	0.972014685527142	1	0.163231698376814	chr1:clu_28_-	0.353621345700618
Success	3.43202217082603	2	0.0323215150194514	chr1:clu_280_-	0.130762698727428
Success	5.03356929628092	1	0.00150937262912168	chr1:clu_281_-	0.0183800253773607
Success	3.53838393974783	1	0.0078089737788524	chr1:clu_282_-	0.0540926201746514
Success	0.0766945523892559	1	0.695317421376981	chr1:clu_283_-	0.818617817482667
Success	1.1084759051181	2	0.3300616231561	chr1:clu_284_-	0.53686224228886
Success	1.41913889763055	1	0.0920428169392314	chr1:clu_285_-	0.249091430224152
Success	0.077381047505753	2	0.925537112796948	chr1:clu_286_-	0.957420275903862
Success	17.4891174133681	4	4.69341540449791e-07	chr1:clu_287_-	4.77052151471466e-05
Success	1.13367180982834	2	0.321849314671096	chr1:clu_288_-	0.529295199511109
Success	1.21835918362751	1	0.11852394983907	chr1:clu_289_-	0.289977116376465
Success	0.0732071244387953	2	0.929408306914379	chr1:clu_29_-	0.958838583077116
Success	1.81137645907756	4	0.459460523573504	chr1:clu_290_-	0.64787161434447
Success	0.678648926228561	2	0.507301931893865	chr1:clu_291_-	0.683654009958457
Success	1.36956187189665	1	0.0979184467911984	chr1:clu_292_-	0.258101521166215
Success	2.01896796649683	1	0.0444882028317775	chr1:clu_293_-	0.159345508423711
Success	2.14365068418863	2	0.11722610541561	chr1:clu_294_-	0.288176020741583
Success	0.218628979288724	2	0.803619822446893	chr1:clu_295_-	0.88632663010002
Success	2.87174119415329	2	0.0566002886392117	chr1:clu_296_-	0.185887067304711
Success	6.71296281470495	4	0.00937170328204441	chr1:clu_297_-	0.0612141222245537
Success	1.7064307427313	4	0.491251017261073	chr1:clu_298_-	0.670965498825936
Not enough valid samples	NA	NA	NA	chr1:clu_299_-	NA
Success	4.39338270900726	6	0.185930135768082	chr1:clu_3_-	0.38281316295698
Success	0.551706138188365	4	0.89373043304868	chr1:clu_30_-	0.939978837137155
Success	4.52191292805298	2	0.0108682136600796	chr1:clu_300_-	0.0674519992877086
Success	0.291586852907017	1	0.445071011461078	chr1:clu_301_-	0.636306602258127
